Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2001-2002,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,23.0,34.0,34.0,3060.0,34.0,23.0,0.68,134.0,111.0,82.8,20.0,11.0,3.0,18.0,52.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Juventus,Squad Total,,,27.4,34.0,34.0,3060.0,,23.0,0.68,134.0,111.0,82.8,20.0,11.0,3.0,18.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Juventus,Opponent Total,,,27.0,34.0,34.0,,,,,,,,3.0,11.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Roma,Francesco Antonioli,it ITA,GK,31.0,30.0,30.0,2663.0,29.6,20.0,0.68,97.0,77.0,79.4,17.0,11.0,1.0,14.0,46.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Roma,Ivan Pelizzoli,it ITA,GK,20.0,5.0,4.0,308.0,3.4,4.0,1.17,21.0,17.0,81.0,2.0,2.0,1.0,2.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Roma,Squad Total,,,27.9,34.0,34.0,2971.0,,24.0,0.73,118.0,94.0,79.7,19.0,13.0,2.0,16.0,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Roma,Opponent Total,,,26.8,34.0,34.0,,,,,,,,2.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Inter,Francesco Toldo,it ITA,GK,29.0,33.0,33.0,2970.0,33.0,35.0,1.06,128.0,93.0,72.7,19.0,9.0,5.0,13.0,39.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Inter,Alberto Fontana,it ITA,GK,34.0,1.0,1.0,90.0,1.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Inter,Squad Total,,,26.3,34.0,34.0,3060.0,,35.0,1.03,132.0,97.0,73.5,20.0,9.0,5.0,14.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Inter,Opponent Total,,,27.0,34.0,34.0,,,,,,,,5.0,9.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Milan,Christian Abbiati,it ITA,GK,24.0,34.0,34.0,3060.0,34.0,33.0,0.97,124.0,91.0,73.4,14.0,13.0,7.0,10.0,29.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Milan,Squad Total,,,26.9,34.0,34.0,3060.0,,33.0,0.97,124.0,91.0,73.4,14.0,13.0,7.0,10.0,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Milan,Opponent Total,,,27.1,34.0,34.0,,,,,,,,7.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Chievo,Cristiano Lupatelli,it ITA,GK,23.0,33.0,33.0,2917.0,32.4,50.0,1.54,138.0,88.0,63.8,13.0,12.0,7.0,6.0,18.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Chievo,Marco Ambrosio,it ITA,GK,28.0,2.0,1.0,143.0,1.6,2.0,1.26,9.0,7.0,77.8,1.0,0.0,1.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Chievo,Squad Total,,,26.7,34.0,34.0,3060.0,,52.0,1.53,147.0,95.0,64.6,14.0,12.0,8.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,SeriaA,Chievo,Opponent Total,,,27.0,34.0,34.0,,,,,,,,8.0,12.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
