Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2020-2021,Bundesliga,Bayern Munich,Leroy Sané,de GER,"FW,MF",24.0,20.1,594.0,814.0,73.0,9141.0,2073.0,333.0,385.0,86.5,186.0,248.0,75.0,47.0,97.0,48.5,9.0,6.8,7.2,2.2,33.0,42.0,34.0,8.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,25.0,18.9,920.0,1060.0,86.8,15950.0,4140.0,429.0,470.0,91.3,342.0,381.0,89.8,108.0,136.0,79.4,5.0,2.8,4.3,2.2,19.0,103.0,21.0,2.0,137.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,24.0,17.7,1100.0,1317.0,83.5,19083.0,7094.0,462.0,509.0,90.8,529.0,598.0,88.5,83.0,135.0,61.5,2.0,1.8,2.2,0.2,13.0,87.0,21.0,13.0,86.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,24.0,16.7,1203.0,1331.0,90.4,22122.0,7967.0,450.0,489.0,92.0,618.0,661.0,93.5,110.0,144.0,76.4,0.0,0.3,1.5,-0.3,7.0,89.0,15.0,5.0,129.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",31.0,9.1,174.0,222.0,78.4,2033.0,332.0,118.0,134.0,88.1,37.0,48.0,77.1,4.0,6.0,66.7,0.0,1.5,0.9,-1.5,13.0,7.0,7.0,0.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"FW,MF",17.0,9.8,351.0,423.0,83.0,4792.0,941.0,208.0,239.0,87.0,105.0,123.0,85.4,13.0,19.0,68.4,1.0,0.7,1.2,0.3,9.0,23.0,10.0,1.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,25.0,8.7,480.0,558.0,86.0,8917.0,2564.0,204.0,230.0,88.7,189.0,205.0,92.2,73.0,87.0,83.9,0.0,0.4,0.9,-0.4,8.0,61.0,4.0,1.0,68.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,DF,28.0,5.0,330.0,382.0,86.4,5148.0,1480.0,174.0,198.0,87.9,134.0,147.0,91.2,20.0,27.0,74.1,1.0,0.1,0.4,0.9,3.0,21.0,4.0,1.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"DF,MF",31.0,5.2,347.0,390.0,89.0,6576.0,1944.0,119.0,132.0,90.2,185.0,205.0,90.2,39.0,45.0,86.7,0.0,0.1,0.3,-0.1,1.0,39.0,3.0,0.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Douglas Costa,br BRA,"FW,MF",29.0,3.6,127.0,185.0,68.6,2276.0,622.0,62.0,74.0,83.8,43.0,59.0,72.9,19.0,32.0,59.4,1.0,0.8,1.0,0.2,6.0,13.0,6.0,1.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Marc Roca,es ESP,MF,23.0,2.0,110.0,125.0,88.0,1725.0,757.0,54.0,59.0,91.5,42.0,46.0,91.3,9.0,10.0,90.0,0.0,0.0,0.2,0.0,1.0,8.0,2.0,0.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Joshua Zirkzee,nl NED,FW,19.0,1.0,21.0,27.0,77.8,230.0,13.0,15.0,20.0,75.0,5.0,6.0,83.3,0.0,0.0,,0.0,0.1,0.1,-0.1,1.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Alexander Nübel,de GER,GK,23.0,1.0,34.0,36.0,94.4,731.0,476.0,10.0,10.0,100.0,20.0,20.0,100.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,20.0,1.0,57.0,63.0,90.5,1102.0,253.0,18.0,20.0,90.0,34.0,37.0,91.9,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,20.0,1.0,76.0,85.0,89.4,1152.0,374.0,43.0,44.0,97.7,26.0,29.0,89.7,5.0,5.0,100.0,1.0,0.5,0.3,0.5,3.0,7.0,4.0,3.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tiago Dantas,pt POR,MF,19.0,0.8,26.0,34.0,76.5,541.0,106.0,9.0,12.0,75.0,11.0,13.0,84.6,6.0,7.0,85.7,0.0,0.1,0.3,-0.1,1.0,2.0,2.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,"DF,FW",18.0,1.3,78.0,91.0,85.7,1482.0,558.0,26.0,30.0,86.7,45.0,47.0,95.7,7.0,11.0,63.6,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Christopher Scott,de GER,"MF,FW",18.0,0.4,7.0,9.0,77.8,70.0,19.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,FW,20.0,0.2,9.0,10.0,90.0,130.0,4.0,4.0,4.0,100.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Squad Total,,,27.3,34.0,18358.0,22039.0,83.3,327421.0,111389.0,7794.0,8735.0,89.2,7997.0,9011.0,88.7,1993.0,3021.0,66.0,75.0,55.2,69.4,19.8,461.0,1578.0,464.0,113.0,2084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,10814.0,14425.0,75.0,195452.0,82516.0,4948.0,5827.0,84.9,4271.0,5186.0,82.4,1311.0,2483.0,52.8,41.0,32.5,29.0,8.5,271.0,792.0,187.0,57.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,30.0,33.0,1023.0,1172.0,87.3,24225.0,15489.0,234.0,235.0,99.6,542.0,546.0,99.3,242.0,385.0,62.9,0.0,0.0,0.1,0.0,0.0,17.0,1.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,21.0,25.9,1953.0,2216.0,88.1,40013.0,14646.0,577.0,647.0,89.2,1107.0,1193.0,92.8,255.0,328.0,77.7,0.0,0.6,1.3,-0.6,8.0,145.0,6.0,0.0,156.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dani Olmo,es ESP,MF,22.0,24.4,958.0,1256.0,76.3,13733.0,4251.0,550.0,641.0,85.8,269.0,352.0,76.4,73.0,114.0,64.0,9.0,5.1,6.0,3.9,41.0,106.0,46.0,3.0,175.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,27.0,26.3,1843.0,2119.0,87.0,32537.0,12346.0,699.0,775.0,90.2,989.0,1087.0,91.0,115.0,183.0,62.8,1.0,1.6,1.4,-0.6,10.0,186.0,9.0,2.0,166.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Angeliño,es ESP,"DF,FW",23.0,24.0,1057.0,1500.0,70.5,17210.0,6049.0,561.0,634.0,88.5,373.0,516.0,72.3,92.0,248.0,37.1,4.0,5.5,7.2,-1.5,52.0,70.0,55.0,28.0,93.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,MF,26.0,22.5,1051.0,1344.0,78.2,16586.0,5308.0,563.0,642.0,87.7,365.0,431.0,84.7,76.0,159.0,47.8,3.0,2.7,3.6,0.3,29.0,117.0,43.0,8.0,171.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,29.0,21.5,1252.0,1401.0,89.4,19648.0,4741.0,633.0,675.0,93.8,489.0,533.0,91.7,78.0,113.0,69.0,1.0,1.6,2.1,-0.6,15.0,126.0,17.0,1.0,117.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,"MF,FW",22.0,21.2,869.0,1099.0,79.1,12075.0,3814.0,526.0,609.0,86.4,248.0,312.0,79.5,44.0,76.0,57.9,1.0,3.0,3.2,-2.0,35.0,86.0,26.0,8.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Tyler Adams,us USA,"MF,DF",21.0,20.6,1173.0,1375.0,85.3,17415.0,5037.0,670.0,730.0,91.8,394.0,456.0,86.4,65.0,108.0,60.2,1.0,0.9,1.5,0.1,14.0,97.0,24.0,3.0,113.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Nordi Mukiele,fr FRA,DF,22.0,18.6,895.0,1158.0,77.3,14987.0,5720.0,445.0,520.0,85.6,343.0,410.0,83.7,79.0,133.0,59.4,1.0,1.5,1.8,-0.5,11.0,64.0,16.0,6.0,73.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"FW,MF",28.0,17.1,468.0,616.0,76.0,6514.0,1542.0,258.0,299.0,86.3,130.0,161.0,80.7,29.0,63.0,46.0,4.0,4.8,4.4,-0.8,36.0,33.0,24.0,1.0,71.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",22.0,21.0,761.0,1001.0,76.0,10722.0,3271.0,441.0,499.0,88.4,212.0,270.0,78.5,50.0,131.0,38.2,6.0,7.1,7.5,-1.1,71.0,57.0,31.0,6.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,28.0,18.3,1412.0,1649.0,85.6,23009.0,7864.0,707.0,776.0,91.1,587.0,672.0,87.4,91.0,141.0,64.5,2.0,1.7,3.1,0.3,27.0,141.0,17.0,9.0,143.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,24.0,16.1,1015.0,1169.0,86.8,17349.0,5891.0,448.0,486.0,92.2,491.0,528.0,93.0,68.0,125.0,54.4,0.0,0.8,1.9,-0.8,5.0,87.0,11.0,1.0,106.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,26.0,15.0,316.0,446.0,70.9,3669.0,787.0,195.0,246.0,79.3,65.0,102.0,63.7,11.0,18.0,61.1,4.0,1.8,1.4,2.2,14.0,20.0,10.0,0.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,24.0,16.0,330.0,466.0,70.8,3954.0,760.0,211.0,264.0,79.9,76.0,108.0,70.4,8.0,15.0,53.3,3.0,2.7,3.0,0.3,29.0,10.0,16.0,2.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Justin Kluivert,nl NED,"FW,MF",21.0,9.0,171.0,249.0,68.7,2417.0,470.0,95.0,127.0,74.8,55.0,73.0,75.3,9.0,21.0,42.9,1.0,1.0,1.0,0.0,12.0,9.0,9.0,3.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,21.0,7.7,480.0,561.0,85.6,9065.0,3046.0,152.0,171.0,88.9,288.0,317.0,90.9,34.0,61.0,55.7,0.0,0.0,0.1,0.0,0.0,27.0,0.0,0.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",23.0,6.0,258.0,344.0,75.0,3854.0,1378.0,149.0,175.0,85.1,85.0,114.0,74.6,16.0,32.0,50.0,1.0,0.6,0.6,0.4,3.0,25.0,4.0,0.0,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Hwang Hee-chan,kr KOR,"FW,MF",24.0,5.1,82.0,128.0,64.1,1011.0,175.0,45.0,63.0,71.4,24.0,40.0,60.0,3.0,8.0,37.5,1.0,0.5,0.5,0.5,3.0,2.0,1.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lazar Samardzic,de GER,MF,18.0,2.2,45.0,62.0,72.6,685.0,183.0,27.0,32.0,84.4,12.0,16.0,75.0,5.0,9.0,55.6,1.0,0.6,0.2,0.4,3.0,7.0,1.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,22.0,1.0,38.0,50.0,76.0,782.0,458.0,15.0,15.0,100.0,17.0,18.0,94.4,6.0,17.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"DF,MF",23.0,0.9,35.0,49.0,71.4,401.0,149.0,25.0,27.0,92.6,4.0,12.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Joscha Wosz,de GER,DF,18.0,0.4,11.0,15.0,73.3,165.0,36.0,5.0,7.0,71.4,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dennis Borkowski,de GER,"MF,FW",18.0,0.1,4.0,5.0,80.0,53.0,0.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Squad Total,,,25.0,34.0,17500.0,21450.0,81.6,292079.0,103411.0,8233.0,9297.0,88.6,7169.0,8272.0,86.7,1453.0,2493.0,58.3,44.0,43.7,51.9,0.3,418.0,1436.0,367.0,81.0,1719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Opponent Total,,,26.1,34.0,10611.0,14505.0,73.2,196625.0,78812.0,4411.0,5377.0,82.0,4612.0,5588.0,82.5,1281.0,2592.0,49.4,27.0,21.7,23.0,5.3,192.0,634.0,168.0,50.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Mats Hummels,de GER,DF,31.0,31.3,2320.0,2654.0,87.4,51168.0,17573.0,535.0,595.0,89.9,1384.0,1484.0,93.3,390.0,523.0,74.6,0.0,0.8,1.1,-0.8,12.0,140.0,10.0,0.0,149.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,20.0,26.7,333.0,468.0,71.2,4220.0,806.0,205.0,268.0,76.5,96.0,124.0,77.4,6.0,17.0,35.3,6.0,3.5,3.2,2.5,27.0,19.0,20.0,0.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",31.0,25.3,890.0,1131.0,78.7,13010.0,3208.0,490.0,564.0,86.9,274.0,335.0,81.8,63.0,94.0,67.0,6.0,7.0,6.4,-1.0,49.0,70.0,34.0,3.0,107.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,25.0,26.1,1961.0,2137.0,91.8,37492.0,12871.0,698.0,744.0,93.8,1018.0,1067.0,95.4,216.0,273.0,79.1,0.0,0.3,0.8,-0.3,3.0,151.0,6.0,0.0,159.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,26.0,24.6,1841.0,2151.0,85.6,27469.0,10173.0,1054.0,1151.0,91.6,613.0,704.0,87.1,112.0,172.0,65.1,10.0,7.4,8.7,2.6,55.0,188.0,56.0,10.0,243.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",20.0,22.9,1139.0,1460.0,78.0,16184.0,4547.0,674.0,788.0,85.5,344.0,421.0,81.7,67.0,127.0,52.8,11.0,7.7,8.0,3.3,67.0,64.0,82.0,3.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",26.0,23.7,1552.0,1793.0,86.6,29259.0,9149.0,579.0,638.0,90.8,799.0,868.0,92.1,159.0,244.0,65.2,4.0,2.9,3.0,1.1,17.0,128.0,21.0,5.0,133.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",17.0,22.0,754.0,957.0,78.8,10611.0,2195.0,456.0,533.0,85.6,227.0,274.0,82.8,33.0,68.0,48.5,5.0,5.2,3.8,-0.2,35.0,48.0,27.0,1.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,17.0,18.9,866.0,1049.0,82.6,14258.0,3234.0,413.0,478.0,86.4,338.0,380.0,88.9,74.0,101.0,73.3,3.0,3.2,3.4,-0.2,14.0,74.0,22.0,1.0,93.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,29.0,18.5,514.0,630.0,81.6,12846.0,8711.0,97.0,97.0,100.0,277.0,279.0,99.3,139.0,252.0,55.2,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Julian Brandt,de GER,"FW,MF",24.0,16.6,776.0,931.0,83.4,12066.0,2776.0,411.0,477.0,86.2,248.0,281.0,88.3,71.0,87.0,81.6,2.0,2.3,2.5,-0.3,31.0,62.0,30.0,4.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,28.0,16.4,1007.0,1252.0,80.4,16511.0,4472.0,514.0,567.0,90.7,370.0,458.0,80.8,90.0,150.0,60.0,1.0,1.5,2.1,-0.5,15.0,72.0,21.0,7.0,92.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,32.0,15.5,458.0,551.0,83.1,12366.0,8229.0,81.0,82.0,98.8,232.0,233.0,99.6,141.0,230.0,61.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
