Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2020-2021,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,34.0,33.0,33.0,2970.0,33.0,42.0,1.27,123.0,80.0,66.7,24.0,5.0,4.0,9.0,27.3,3.0,1.0,1.0,1.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Alexander Nübel,de GER,GK,23.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Squad Total,,,27.3,34.0,34.0,3060.0,34.0,44.0,1.29,127.0,82.0,66.1,24.0,6.0,4.0,9.0,26.5,3.0,1.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,34.0,3060.0,34.0,99.0,2.91,229.0,130.0,60.7,4.0,6.0,24.0,0.0,0.0,10.0,9.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,30.0,33.0,33.0,2970.0,33.0,30.0,0.91,80.0,50.0,66.3,19.0,8.0,6.0,15.0,45.5,3.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,22.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Squad Total,,,25.0,34.0,34.0,3060.0,34.0,32.0,0.94,84.0,52.0,65.5,19.0,8.0,7.0,15.0,44.1,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Opponent Total,,,26.1,34.0,34.0,3060.0,34.0,60.0,1.76,199.0,138.0,73.9,7.0,8.0,19.0,4.0,11.8,10.0,8.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,29.0,19.0,18.0,1665.0,18.5,30.0,1.62,92.0,62.0,71.7,9.0,2.0,7.0,4.0,22.2,4.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,32.0,16.0,16.0,1395.0,15.5,16.0,1.03,44.0,29.0,68.2,11.0,2.0,3.0,7.0,43.8,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Squad Total,,,25.6,34.0,34.0,3060.0,34.0,46.0,1.35,136.0,91.0,70.6,20.0,4.0,10.0,11.0,32.4,6.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,34.0,3060.0,34.0,75.0,2.21,189.0,113.0,61.9,10.0,4.0,20.0,1.0,2.9,7.0,3.0,2.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
