Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2020-2021,Bundesliga,Bayern Munich,Leroy Sané,de GER,"FW,MF",24.0,20.1,18.0,10.0,2.0,10.0,6.0,13.0,30.0,43.3,17.0,23.0,1.0,22.0,9.0,27.0,8.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,25.0,18.9,37.0,23.0,12.0,21.0,4.0,16.0,39.0,41.0,23.0,30.0,2.0,28.0,44.0,81.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,24.0,17.7,41.0,31.0,16.0,17.0,8.0,17.0,31.0,54.8,14.0,24.0,6.0,18.0,19.0,60.0,38.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,24.0,16.7,32.0,21.0,15.0,14.0,3.0,13.0,21.0,61.9,8.0,24.0,12.0,12.0,21.0,53.0,36.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",31.0,9.1,8.0,2.0,0.0,5.0,3.0,1.0,4.0,25.0,3.0,6.0,0.0,6.0,2.0,10.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"FW,MF",17.0,9.8,20.0,12.0,5.0,7.0,8.0,7.0,22.0,31.8,15.0,17.0,2.0,15.0,14.0,34.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,25.0,8.7,19.0,19.0,4.0,11.0,4.0,9.0,29.0,31.0,20.0,15.0,2.0,13.0,6.0,25.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,DF,28.0,5.0,9.0,8.0,4.0,3.0,2.0,3.0,6.0,50.0,3.0,7.0,0.0,7.0,10.0,19.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"DF,MF",31.0,5.2,10.0,5.0,4.0,4.0,2.0,7.0,9.0,77.8,2.0,8.0,4.0,4.0,13.0,23.0,19.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Douglas Costa,br BRA,"FW,MF",29.0,3.6,2.0,1.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,7.0,0.0,7.0,2.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Marc Roca,es ESP,MF,23.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Joshua Zirkzee,nl NED,FW,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Alexander Nübel,de GER,GK,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,20.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,2.0,4.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tiago Dantas,pt POR,MF,19.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,"DF,FW",18.0,1.3,3.0,1.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Christopher Scott,de GER,"MF,FW",18.0,0.4,2.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,FW,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Squad Total,,,27.3,34.0,510.0,316.0,174.0,231.0,105.0,224.0,541.0,41.4,317.0,388.0,75.0,313.0,399.0,909.0,398.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,601.0,328.0,345.0,198.0,58.0,252.0,689.0,36.6,437.0,449.0,130.0,319.0,456.0,1057.0,855.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,30.0,33.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,21.0,25.9,37.0,30.0,18.0,19.0,0.0,14.0,20.0,70.0,6.0,25.0,14.0,11.0,33.0,70.0,74.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dani Olmo,es ESP,MF,22.0,24.4,23.0,14.0,6.0,13.0,4.0,4.0,23.0,17.4,19.0,15.0,0.0,15.0,13.0,36.0,21.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,27.0,26.3,40.0,26.0,19.0,15.0,6.0,23.0,37.0,62.2,14.0,29.0,20.0,9.0,40.0,80.0,74.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Angeliño,es ESP,"DF,FW",23.0,24.0,31.0,19.0,10.0,18.0,3.0,13.0,24.0,54.2,11.0,22.0,1.0,21.0,30.0,61.0,40.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,MF,26.0,22.5,29.0,21.0,12.0,16.0,1.0,12.0,37.0,32.4,25.0,7.0,2.0,5.0,35.0,64.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,29.0,21.5,38.0,26.0,9.0,24.0,5.0,18.0,35.0,51.4,17.0,20.0,2.0,18.0,29.0,67.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,"MF,FW",22.0,21.2,50.0,28.0,20.0,21.0,9.0,11.0,36.0,30.6,25.0,33.0,1.0,32.0,30.0,80.0,24.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Tyler Adams,us USA,"MF,DF",21.0,20.6,35.0,24.0,12.0,15.0,8.0,17.0,31.0,54.8,14.0,22.0,5.0,17.0,29.0,64.0,30.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Nordi Mukiele,fr FRA,DF,22.0,18.6,44.0,30.0,14.0,28.0,2.0,21.0,37.0,56.8,16.0,33.0,1.0,32.0,23.0,67.0,33.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"FW,MF",28.0,17.1,11.0,6.0,1.0,6.0,4.0,5.0,27.0,18.5,22.0,10.0,1.0,9.0,11.0,22.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",22.0,21.0,16.0,11.0,3.0,7.0,6.0,8.0,18.0,44.4,10.0,27.0,1.0,26.0,9.0,25.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,28.0,18.3,29.0,18.0,20.0,8.0,1.0,19.0,41.0,46.3,22.0,15.0,3.0,12.0,16.0,45.0,35.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,24.0,16.1,23.0,19.0,8.0,12.0,3.0,11.0,18.0,61.1,7.0,16.0,6.0,10.0,18.0,41.0,44.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,26.0,15.0,10.0,6.0,1.0,6.0,3.0,1.0,17.0,5.9,16.0,16.0,0.0,16.0,6.0,16.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,24.0,16.0,7.0,5.0,0.0,5.0,2.0,2.0,14.0,14.3,12.0,13.0,2.0,11.0,3.0,10.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Justin Kluivert,nl NED,"FW,MF",21.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,5.0,7.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,21.0,7.7,6.0,4.0,2.0,3.0,1.0,2.0,8.0,25.0,6.0,6.0,3.0,3.0,8.0,14.0,24.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",23.0,6.0,12.0,7.0,4.0,5.0,3.0,2.0,9.0,22.2,7.0,9.0,1.0,8.0,8.0,20.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Hwang Hee-chan,kr KOR,"FW,MF",24.0,5.1,3.0,2.0,1.0,0.0,2.0,1.0,7.0,14.3,6.0,4.0,0.0,4.0,1.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Lazar Samardzic,de GER,MF,18.0,2.2,10.0,7.0,4.0,6.0,0.0,5.0,13.0,38.5,8.0,6.0,0.0,6.0,2.0,12.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"DF,MF",23.0,0.9,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Joscha Wosz,de GER,DF,18.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Dennis Borkowski,de GER,"MF,FW",18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Squad Total,,,25.0,34.0,460.0,305.0,167.0,229.0,64.0,190.0,460.0,41.3,270.0,336.0,63.0,273.0,353.0,813.0,504.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,RB Leipzig,Opponent Total,,,26.1,34.0,534.0,303.0,244.0,227.0,63.0,208.0,523.0,39.8,315.0,429.0,127.0,302.0,520.0,1054.0,696.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Mats Hummels,de GER,DF,31.0,31.3,58.0,40.0,34.0,18.0,6.0,26.0,42.0,61.9,16.0,31.0,22.0,9.0,73.0,131.0,122.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,20.0,26.7,7.0,2.0,1.0,3.0,3.0,1.0,4.0,25.0,3.0,19.0,4.0,15.0,4.0,11.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",31.0,25.3,33.0,16.0,9.0,16.0,8.0,9.0,33.0,27.3,24.0,22.0,2.0,20.0,14.0,47.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,25.0,26.1,41.0,22.0,23.0,12.0,6.0,19.0,31.0,61.3,12.0,23.0,10.0,13.0,49.0,90.0,70.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,26.0,24.6,30.0,13.0,14.0,8.0,8.0,16.0,31.0,51.6,15.0,21.0,4.0,17.0,28.0,58.0,31.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",20.0,22.9,18.0,11.0,4.0,10.0,4.0,7.0,16.0,43.8,9.0,20.0,1.0,19.0,16.0,34.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",26.0,23.7,43.0,34.0,20.0,20.0,3.0,20.0,37.0,54.1,17.0,35.0,10.0,25.0,48.0,91.0,52.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",17.0,22.0,24.0,13.0,9.0,8.0,7.0,9.0,25.0,36.0,16.0,14.0,1.0,13.0,10.0,34.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,17.0,18.9,49.0,31.0,11.0,29.0,9.0,19.0,46.0,41.3,27.0,37.0,5.0,32.0,24.0,73.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,29.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Julian Brandt,de GER,"FW,MF",24.0,16.6,27.0,14.0,13.0,9.0,5.0,12.0,43.0,27.9,31.0,25.0,1.0,24.0,17.0,44.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,28.0,16.4,30.0,21.0,19.0,6.0,5.0,20.0,29.0,69.0,9.0,16.0,6.0,10.0,18.0,48.0,29.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,32.0,15.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,24.0,14.0,30.0,18.0,9.0,20.0,1.0,14.0,38.0,36.8,24.0,23.0,5.0,18.0,18.0,48.0,11.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,28.0,14.3,40.0,30.0,15.0,20.0,5.0,11.0,31.0,35.5,20.0,28.0,10.0,18.0,22.0,62.0,15.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,31.0,12.6,18.0,12.0,6.0,11.0,1.0,8.0,16.0,50.0,8.0,13.0,3.0,10.0,22.0,40.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Mateu Morey,es ESP,DF,20.0,9.2,13.0,7.0,4.0,7.0,2.0,9.0,12.0,75.0,3.0,6.0,1.0,5.0,18.0,31.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"MF,FW",27.0,7.3,8.0,2.0,6.0,1.0,1.0,3.0,13.0,23.1,10.0,4.0,0.0,4.0,10.0,18.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Nico Schulz,de GER,DF,27.0,6.8,9.0,6.0,4.0,3.0,2.0,2.0,11.0,18.2,9.0,12.0,4.0,8.0,6.0,15.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,35.0,5.1,10.0,7.0,6.0,4.0,0.0,5.0,12.0,41.7,7.0,5.0,1.0,4.0,5.0,15.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Felix Passlack,de GER,DF,22.0,4.0,9.0,6.0,4.0,2.0,3.0,4.0,8.0,50.0,4.0,11.0,1.0,10.0,3.0,12.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,21.0,3.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,1.0,6.0,8.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,"FW,MF",15.0,4.7,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Reinier,br BRA,"MF,FW",18.0,2.9,9.0,4.0,6.0,1.0,2.0,2.0,4.0,50.0,2.0,4.0,1.0,3.0,2.0,11.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Ansgar Knauff,de GER,"MF,FW",18.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Steffen Tigges,de GER,"FW,DF",22.0,0.6,4.0,4.0,0.0,1.0,3.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Squad Total,,,25.6,34.0,516.0,318.0,221.0,210.0,85.0,219.0,487.0,45.0,268.0,379.0,95.0,284.0,413.0,929.0,472.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,523.0,304.0,273.0,195.0,55.0,229.0,629.0,36.4,400.0,412.0,120.0,292.0,483.0,1006.0,665.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Wout Weghorst,nl NED,FW,27.0,32.7,13.0,8.0,2.0,8.0,3.0,4.0,20.0,20.0,16.0,17.0,3.0,14.0,4.0,17.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,9.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,John Brooks,us USA,DF,27.0,30.8,47.0,29.0,33.0,14.0,0.0,30.0,54.0,55.6,24.0,35.0,10.0,25.0,55.0,102.0,134.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Ridle Baku,de GER,"FW,DF",22.0,29.8,50.0,31.0,20.0,20.0,10.0,22.0,53.0,41.5,31.0,54.0,4.0,50.0,40.0,90.0,33.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Xaver Schlager,at AUT,MF,22.0,29.2,66.0,40.0,20.0,38.0,8.0,22.0,68.0,32.4,46.0,50.0,6.0,44.0,54.0,120.0,38.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Maximilian Arnold,de GER,MF,26.0,28.7,47.0,32.0,20.0,26.0,1.0,18.0,49.0,36.7,31.0,24.0,3.0,21.0,49.0,96.0,57.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Maxence Lacroix,fr FRA,DF,20.0,28.8,49.0,29.0,37.0,12.0,0.0,24.0,45.0,53.3,21.0,51.0,21.0,30.0,65.0,114.0,140.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Bundesliga,Wolfsburg,Josip Brekalo,hr CRO,FW,22.0,20.2,22.0,10.0,10.0,7.0,5.0,8.0,29.0,27.6,21.0,18.0,0.0,18.0,17.0,39.0,3.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
