Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2012-2013,Ligue1,Paris S-G,Salvatore Sirigu,it ITA,GK,25.0,33.0,33.0,2927.0,32.5,16.0,0.49,98.0,82.0,83.7,23.0,5.0,4.0,21.0,63.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Paris S-G,Nicolas Douchez,fr FRA,GK,32.0,4.0,4.0,360.0,4.0,5.0,1.25,20.0,15.0,75.0,2.0,1.0,1.0,1.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Paris S-G,Alphonse Areola,fr FRA,GK,19.0,2.0,1.0,103.0,1.1,1.0,0.87,4.0,3.0,75.0,0.0,2.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Paris S-G,Ronan Le Crom,fr FRA,GK,38.0,1.0,0.0,20.0,0.2,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Paris S-G,Squad Total,,,26.8,38.0,38.0,3410.0,,22.0,0.58,123.0,101.0,82.1,25.0,8.0,5.0,23.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Paris S-G,Opponent Total,,,26.2,38.0,38.0,,,,,,,,5.0,8.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,27.0,38.0,38.0,3420.0,38.0,36.0,0.95,118.0,82.0,69.5,21.0,8.0,9.0,18.0,47.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Marseille,Squad Total,,,26.4,38.0,38.0,3420.0,,36.0,0.95,118.0,82.0,69.5,21.0,8.0,9.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Marseille,Opponent Total,,,26.3,38.0,38.0,,,,,,,,9.0,8.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,32.0,31.0,31.0,2790.0,31.0,33.0,1.06,108.0,75.0,69.4,16.0,7.0,8.0,11.0,35.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
