season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2008-2009,Ligue1,Bordeaux,Souleymane Diawara,sn SEN,DF,29.0,35.0,35.0,3146.0,35.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,0.0
2008-2009,Ligue1,Bordeaux,Yoann Gourcuff,fr FRA,MF,22.0,37.0,35.0,3086.0,34.3,12.0,11.0,23.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.35,0.32,0.67,0.35,0.67,Matches,0.0
2008-2009,Ligue1,Bordeaux,Alou Diarra,fr FRA,MF,27.0,35.0,34.0,2954.0,32.8,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2008-2009,Ligue1,Bordeaux,Matthieu Chalmé,fr FRA,DF,27.0,32.0,32.0,2859.0,31.8,1.0,4.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches,0.0
2008-2009,Ligue1,Bordeaux,Ulrich Ramé,fr FRA,GK,35.0,26.0,26.0,2206.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Marouane Chamakh,ma MAR,FW,24.0,34.0,25.0,2341.0,26.0,13.0,5.0,18.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.5,0.19,0.69,0.5,0.69,Matches,0.0
2008-2009,Ligue1,Bordeaux,Marc Planus,fr FRA,DF,26.0,28.0,25.0,2290.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2008-2009,Ligue1,Bordeaux,Benoît Trémoulinas,fr FRA,DF,22.0,26.0,24.0,2163.0,24.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,0.0
2008-2009,Ligue1,Bordeaux,Wendel Geraldo,br BRA,MF,26.0,29.0,24.0,2119.0,23.5,4.0,9.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17,0.38,0.55,0.17,0.55,Matches,0.0
2008-2009,Ligue1,Bordeaux,Fernando Menegazzo,br BRA,MF,27.0,31.0,23.0,2212.0,24.6,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.24,0.04,0.28,0.24,0.28,Matches,0.0
2008-2009,Ligue1,Bordeaux,Fernando Cavenaghi,ar ARG,FW,24.0,29.0,23.0,2035.0,22.6,13.0,3.0,16.0,11.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.57,0.13,0.71,0.49,0.62,Matches,0.0
2008-2009,Ligue1,Bordeaux,Yoan Gouffran,fr FRA,"FW,MF",22.0,32.0,19.0,1597.0,17.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches,0.0
2008-2009,Ligue1,Bordeaux,David Bellion,fr FRA,FW,25.0,27.0,16.0,1392.0,15.5,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.06,0.32,0.26,0.32,Matches,0.0
2008-2009,Ligue1,Bordeaux,Henrique,br BRA,DF,25.0,16.0,16.0,1305.0,14.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,0.0
2008-2009,Ligue1,Bordeaux,Franck Jurietti,fr FRA,DF,33.0,18.0,15.0,1336.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Mathieu Valverde,fr FRA,GK,25.0,15.0,12.0,1168.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Jussiê,br BRA,"FW,MF",24.0,20.0,12.0,1163.0,12.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.15,0.08,0.23,0.15,0.23,Matches,0.0
2008-2009,Ligue1,Bordeaux,Abdou Traoré,ml MLI,MF,20.0,13.0,7.0,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Diego Placente,ar ARG,DF,31.0,6.0,6.0,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Grégory Sertic,fr FRA,MF,18.0,6.0,4.0,358.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,0.0
2008-2009,Ligue1,Bordeaux,Pierre Ducasse,fr FRA,MF,21.0,8.0,3.0,310.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Gabriel Obertan,fr FRA,"FW,MF",19.0,11.0,2.0,318.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Kévin Olimpa,fr FRA,GK,20.0,1.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Henri Saivet,sn SEN,"FW,MF",17.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2008-2009,Ligue1,Bordeaux,Squad Total,0,0,26.4,38.0,418.0,0.0,0.0,64.0,42.0,106.0,62.0,2.0,4.0,69.0,4.0,0.0,0.0,0.0,1.68,1.11,2.79,1.63,2.74,0,0.0
2008-2009,Ligue1,Bordeaux,Opponent Total,0,0,26.1,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2008-2009,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,23.0,38.0,38.0,3375.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
