Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2014-2015,LaLiga,Barcelona,Claudio Bravo,cl CHI,GK,31.0,37.0,37.0,3330.0,37.0,19.0,0.51,89.0,70.0,78.7,30.0,3.0,4.0,23.0,62.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Jordi Masip,es ESP,GK,25.0,1.0,1.0,90.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Squad Total,,,27.7,38.0,38.0,3420.0,38.0,21.0,0.55,91.0,70.0,76.9,30.0,4.0,4.0,23.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Opponent Total,,,26.3,38.0,38.0,3420.0,38.0,,,0.0,,,4.0,4.0,30.0,5.0,13.2,7.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,33.0,32.0,32.0,2880.0,32.0,35.0,1.09,118.0,83.0,70.3,24.0,2.0,6.0,12.0,37.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,27.0,6.0,6.0,540.0,6.0,3.0,0.5,14.0,11.0,78.6,6.0,0.0,0.0,3.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Squad Total,,,26.4,38.0,38.0,3420.0,38.0,38.0,1.0,132.0,94.0,71.2,30.0,2.0,6.0,15.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,,,0.0,,,6.0,2.0,30.0,2.0,5.3,14.0,11.0,1.0,2.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Miguel Ángel Moyá,es ESP,GK,30.0,27.0,27.0,2430.0,27.0,23.0,0.85,71.0,48.0,67.6,17.0,5.0,5.0,12.0,44.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,21.0,11.0,11.0,990.0,11.0,6.0,0.55,24.0,18.0,75.0,6.0,4.0,1.0,7.0,63.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Squad Total,,,27.5,38.0,38.0,3420.0,38.0,29.0,0.76,95.0,66.0,69.5,23.0,9.0,6.0,19.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Opponent Total,,,26.6,38.0,38.0,3420.0,38.0,,,0.0,,,6.0,9.0,23.0,8.0,21.1,7.0,5.0,1.0,1.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Diego Alves,br BRA,GK,29.0,37.0,37.0,3311.0,36.8,29.0,0.79,119.0,90.0,75.6,22.0,10.0,4.0,13.0,35.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Yoel,es ESP,GK,25.0,2.0,1.0,109.0,1.2,3.0,2.48,6.0,3.0,50.0,0.0,1.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Squad Total,,,24.8,38.0,38.0,3420.0,38.0,32.0,0.84,125.0,93.0,74.4,22.0,11.0,5.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,,,0.0,,,5.0,11.0,22.0,6.0,15.8,8.0,5.0,1.0,2.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
