Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2014-2015,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,26.0,32.0,23.0,2030.0,22.6,5.0,8.0,13.0,5.0,0.0,0.0,1.0,0.0,,,,0.22,0.35,0.58,0.22,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Xavi,es ESP,MF,34.0,31.0,19.0,1785.0,19.8,2.0,9.0,11.0,2.0,0.0,0.0,1.0,0.0,,,,0.1,0.45,0.55,0.1,0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,30.0,24.0,19.0,1574.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.06,0.06,0.0,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Pedro,es ESP,"FW,MF",27.0,35.0,15.0,1555.0,17.3,6.0,6.0,12.0,6.0,0.0,0.0,3.0,0.0,,,,0.35,0.35,0.69,0.35,0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Rafinha,br BRA,MF,21.0,24.0,13.0,1157.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Marc Bartra,es ESP,DF,23.0,14.0,11.0,1036.0,11.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,,,,0.09,0.26,0.35,0.09,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Adriano,br BRA,"DF,MF",29.0,16.0,10.0,962.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.09,0.09,0.0,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Munir El Haddadi,ma MAR,"FW,MF",18.0,10.0,7.0,457.0,5.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.2,0.2,0.39,0.2,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Martín Montoya,es ESP,DF,23.0,8.0,6.0,591.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",22.0,12.0,4.0,517.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Douglas,br BRA,DF,23.0,2.0,1.0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Jordi Masip,es ESP,GK,25.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,28.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sandro Ramírez,es ESP,FW,19.0,7.0,0.0,158.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,1.14,0.0,1.14,1.14,1.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Squad Total,,,27.7,38.0,418.0,3420.0,38.0,107.0,79.0,186.0,101.0,6.0,7.0,0.0,0.0,,,,2.82,2.08,4.89,2.66,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Opponent Total,,,26.3,38.0,418.0,3420.0,38.0,19.0,10.0,29.0,15.0,4.0,5.0,113.0,8.0,,,,0.5,0.26,0.76,0.39,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Toni Kroos,de GER,MF,24.0,36.0,36.0,3049.0,33.9,2.0,7.0,9.0,2.0,0.0,0.0,6.0,0.0,,,,0.06,0.21,0.27,0.06,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,"FW,MF",29.0,35.0,35.0,3100.0,34.4,48.0,16.0,64.0,38.0,10.0,12.0,5.0,1.0,,,,1.39,0.46,1.86,1.1,1.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",26.0,34.0,33.0,2923.0,32.5,2.0,7.0,9.0,2.0,0.0,0.0,9.0,0.0,,,,0.06,0.22,0.28,0.06,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,33.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",25.0,31.0,30.0,2573.0,28.6,13.0,9.0,22.0,12.0,1.0,1.0,2.0,0.0,,,,0.45,0.31,0.77,0.42,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,26.0,29.0,29.0,2278.0,25.3,15.0,11.0,26.0,15.0,0.0,0.0,1.0,0.0,,,,0.59,0.43,1.03,0.59,1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,James Rodríguez,co COL,"FW,MF",23.0,29.0,29.0,2265.0,25.2,13.0,13.0,26.0,13.0,0.0,0.0,5.0,0.0,,,,0.52,0.52,1.03,0.52,1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,28.0,27.0,27.0,2229.0,24.8,4.0,1.0,5.0,4.0,0.0,0.0,12.0,0.0,,,,0.16,0.04,0.2,0.16,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Isco,es ESP,"FW,MF",22.0,34.0,26.0,2329.0,25.9,4.0,10.0,14.0,4.0,0.0,0.0,6.0,1.0,,,,0.15,0.39,0.54,0.15,0.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,22.0,30.0,25.0,2271.0,25.2,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,,,,0.0,0.12,0.12,0.0,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Pepe,pt POR,"DF,MF",31.0,27.0,25.0,2224.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,,,,0.08,0.08,0.16,0.08,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Raphaël Varane,fr FRA,"DF,MF",21.0,27.0,21.0,2040.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,28.0,16.0,16.0,1290.0,14.3,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,,,,0.07,0.21,0.28,0.07,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Álvaro Arbeloa,es ESP,DF,31.0,22.0,12.0,1121.0,12.5,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,,,,0.08,0.32,0.4,0.08,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Asier Illarramendi,es ESP,MF,24.0,30.0,10.0,1248.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Javier Hernández,mx MEX,FW,26.0,23.0,7.0,872.0,9.7,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,,,,0.72,0.41,1.14,0.72,1.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,27.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Nacho,es ESP,DF,24.0,14.0,5.0,667.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.13,0.0,0.13,0.13,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Fábio Coentrão,pt POR,DF,26.0,9.0,5.0,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Jesé,es ESP,"FW,MF",21.0,16.0,3.0,555.0,6.2,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,,,,0.49,0.16,0.65,0.49,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Lucas Silva,br BRA,MF,21.0,8.0,3.0,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sami Khedira,de GER,MF,27.0,11.0,3.0,306.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Martin Ødegaard,no NOR,"FW,MF",15.0,1.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Álvaro Medrán,es ESP,MF,20.0,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sergio Aguza,es ESP,MF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Xabi Alonso,es ESP,MF,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Diego Llorente,es ESP,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Borja Mayoral,es ESP,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Javier Muñoz,es ESP,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Fernando Pacheco,es ESP,GK,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Raúl de Tomás,es ESP,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Squad Total,,,26.4,38.0,418.0,3420.0,38.0,116.0,91.0,207.0,105.0,11.0,13.0,0.0,0.0,,,,3.05,2.39,5.45,2.76,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Opponent Total,,,26.8,38.0,418.0,3420.0,38.0,38.0,28.0,66.0,34.0,4.0,5.0,116.0,1.0,,,,1.0,0.74,1.74,0.89,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Juanfran,es ESP,"DF,MF",29.0,35.0,34.0,3104.0,34.5,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,,,,0.0,0.12,0.12,0.0,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,28.0,34.0,34.0,3060.0,34.0,3.0,0.0,3.0,3.0,0.0,0.0,11.0,0.0,,,,0.09,0.0,0.09,0.09,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Koke,es ESP,MF,22.0,34.0,33.0,2881.0,32.0,2.0,10.0,12.0,2.0,0.0,0.0,9.0,0.0,,,,0.06,0.31,0.37,0.06,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Gabi,es ESP,MF,31.0,34.0,32.0,2589.0,28.8,0.0,5.0,5.0,0.0,0.0,0.0,14.0,1.0,,,,0.0,0.17,0.17,0.0,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Tiago Mendes,pt POR,MF,33.0,31.0,31.0,2670.0,29.7,5.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,,,,0.17,0.17,0.34,0.17,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",23.0,37.0,29.0,2451.0,27.2,22.0,1.0,23.0,22.0,0.0,0.0,6.0,0.0,,,,0.81,0.04,0.84,0.81,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Arda Turan,tr TUR,"FW,MF",27.0,32.0,28.0,2317.0,25.7,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,,,,0.08,0.19,0.27,0.08,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Miguel Ángel Moyá,es ESP,GK,30.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Guilherme Siqueira,br BRA,"DF,MF",28.0,25.0,24.0,2077.0,23.1,1.0,1.0,2.0,1.0,0.0,1.0,7.0,2.0,,,,0.04,0.04,0.09,0.04,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Mario Mandžukić,hr CRO,"FW,MF",28.0,28.0,24.0,1922.0,21.4,12.0,6.0,18.0,9.0,3.0,3.0,10.0,0.0,,,,0.56,0.28,0.84,0.42,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Miranda,br BRA,DF,29.0,23.0,23.0,2024.0,22.5,3.0,1.0,4.0,3.0,0.0,0.0,8.0,1.0,,,,0.13,0.04,0.18,0.13,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,19.0,20.0,19.0,1757.0,19.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,,,,0.05,0.15,0.2,0.05,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Raúl García,es ESP,"FW,MF",28.0,31.0,17.0,1707.0,19.0,5.0,2.0,7.0,3.0,2.0,2.0,8.0,0.0,,,,0.26,0.11,0.37,0.16,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Jesús Gámez,es ESP,DF,29.0,14.0,12.0,1083.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Mario Suárez,es ESP,MF,27.0,20.0,11.0,1139.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,,,,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,21.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Fernando Torres,es ESP,FW,30.0,19.0,10.0,881.0,9.8,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,,,,0.31,0.1,0.41,0.31,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"DF,MF",19.0,24.0,9.0,1069.0,11.9,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,,,,0.34,0.17,0.51,0.34,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Cristian Ansaldi,ar ARG,"DF,MF",27.0,7.0,6.0,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
