Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2014-2015,LaLiga,Barcelona,Jordi Masip,es ESP,GK,25.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,28.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sandro Ramírez,es ESP,FW,19.0,1.8,2.0,,3.0,,,1.71,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Squad Total,,,27.7,38.0,107.0,,291.0,,,7.66,,0.35,,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Opponent Total,,,26.3,38.0,19.0,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Toni Kroos,de GER,MF,24.0,33.9,2.0,,10.0,,,0.3,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,"FW,MF",29.0,34.4,48.0,,106.0,,,3.08,,0.36,,10.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",26.0,32.5,2.0,,9.0,,,0.28,,0.22,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,33.0,32.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",25.0,28.6,13.0,,40.0,,,1.4,,0.3,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,26.0,25.3,15.0,,36.0,,,1.42,,0.42,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,James Rodríguez,co COL,"FW,MF",23.0,25.2,13.0,,29.0,,,1.15,,0.45,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,28.0,24.8,4.0,,12.0,,,0.48,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Isco,es ESP,"FW,MF",22.0,25.9,4.0,,20.0,,,0.77,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,22.0,25.2,0.0,,1.0,,,0.04,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Pepe,pt POR,"DF,MF",31.0,24.7,2.0,,2.0,,,0.08,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Raphaël Varane,fr FRA,"DF,MF",21.0,22.7,0.0,,2.0,,,0.09,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,28.0,14.3,1.0,,6.0,,,0.42,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Álvaro Arbeloa,es ESP,DF,31.0,12.5,1.0,,2.0,,,0.16,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Asier Illarramendi,es ESP,MF,24.0,13.9,0.0,,1.0,,,0.07,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Javier Hernández,mx MEX,FW,26.0,9.7,7.0,,20.0,,,2.06,,0.35,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,27.0,6.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Nacho,es ESP,DF,24.0,7.4,1.0,,1.0,,,0.13,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Fábio Coentrão,pt POR,DF,26.0,4.6,0.0,,1.0,,,0.22,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Jesé,es ESP,"FW,MF",21.0,6.2,3.0,,6.0,,,0.97,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Lucas Silva,br BRA,MF,21.0,3.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sami Khedira,de GER,MF,27.0,3.4,0.0,,1.0,,,0.29,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Martin Ødegaard,no NOR,"FW,MF",15.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Álvaro Medrán,es ESP,MF,20.0,0.2,0.0,,1.0,,,4.74,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Squad Total,,,26.4,38.0,116.0,,306.0,,,8.05,,0.34,,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Opponent Total,,,26.8,38.0,38.0,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Juanfran,es ESP,"DF,MF",29.0,34.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,28.0,34.0,3.0,,8.0,,,0.24,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Koke,es ESP,MF,22.0,32.0,2.0,,15.0,,,0.47,,0.13,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Gabi,es ESP,MF,31.0,28.8,0.0,,3.0,,,0.1,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Tiago Mendes,pt POR,MF,33.0,29.7,5.0,,12.0,,,0.4,,0.42,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",23.0,27.2,22.0,,41.0,,,1.51,,0.54,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Arda Turan,tr TUR,"FW,MF",27.0,25.7,2.0,,12.0,,,0.47,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Miguel Ángel Moyá,es ESP,GK,30.0,27.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Guilherme Siqueira,br BRA,"DF,MF",28.0,23.1,1.0,,5.0,,,0.22,,0.2,,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Mario Mandžukić,hr CRO,"FW,MF",28.0,21.4,12.0,,26.0,,,1.22,,0.35,,3.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Miranda,br BRA,DF,29.0,22.5,3.0,,4.0,,,0.18,,0.75,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,19.0,19.5,1.0,,5.0,,,0.26,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Raúl García,es ESP,"FW,MF",28.0,19.0,5.0,,22.0,,,1.16,,0.14,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Jesús Gámez,es ESP,DF,29.0,12.0,0.0,,1.0,,,0.08,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Mario Suárez,es ESP,MF,27.0,12.7,1.0,,3.0,,,0.24,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,21.0,11.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Fernando Torres,es ESP,FW,30.0,9.8,3.0,,13.0,,,1.33,,0.23,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"DF,MF",19.0,11.9,4.0,,12.0,,,1.01,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Cristian Ansaldi,ar ARG,"DF,MF",27.0,6.4,0.0,,1.0,,,0.16,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Raúl Jiménez,mx MEX,FW,23.0,6.6,1.0,,11.0,,,1.66,,0.09,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Alessio Cerci,it ITA,"FW,MF",27.0,1.4,0.0,,3.0,,,2.16,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Cristian Rodríguez,uy URU,MF,28.0,0.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Cani,es ESP,MF,32.0,0.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Héctor,es ESP,"DF,FW",18.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,18.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Squad Total,,,27.5,38.0,65.0,,197.0,,,5.18,,0.3,,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Atlético Madrid,Opponent Total,,,26.6,38.0,27.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Diego Alves,br BRA,GK,29.0,36.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Nicolás Otamendi,ar ARG,DF,26.0,34.4,6.0,,9.0,,,0.26,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Javi Fuego,es ESP,MF,30.0,33.3,3.0,,5.0,,,0.15,,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Daniel Parejo,es ESP,MF,25.0,32.4,12.0,,22.0,,,0.68,,0.41,,3.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Shkodran Mustafi,de GER,DF,22.0,32.3,4.0,,7.0,,,0.22,,0.57,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,José Luis Gayà,es ESP,"DF,MF",19.0,32.4,1.0,,5.0,,,0.15,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Antonio Barragán,es ESP,"DF,MF",27.0,31.6,1.0,,1.0,,,0.03,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,André Gomes,pt POR,MF,21.0,28.2,4.0,,11.0,,,0.39,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Paco Alcácer,es ESP,FW,20.0,23.9,11.0,,27.0,,,1.13,,0.41,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Pablo Piatti,ar ARG,"FW,MF",25.0,20.9,7.0,,15.0,,,0.72,,0.47,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Rodrigo,es ESP,"FW,MF",23.0,23.0,3.0,,25.0,,,1.09,,0.08,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Sofiane Feghouli,dz ALG,"FW,MF",24.0,21.4,6.0,,12.0,,,0.56,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Álvaro Negredo,es ESP,FW,28.0,17.2,5.0,,21.0,,,1.22,,0.19,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Enzo Pérez,ar ARG,MF,28.0,11.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Lucas Orbán,ar ARG,DF,25.0,10.1,1.0,,1.0,,,0.1,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Rodrigo De Paul,ar ARG,"FW,MF",20.0,8.3,1.0,,7.0,,,0.85,,0.14,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Rúben Vezo,pt POR,DF,20.0,6.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,João Cancelo,pt POR,"DF,MF",20.0,5.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Carles Gil,es ESP,"FW,MF",21.0,3.1,1.0,,1.0,,,0.33,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Filipe Augusto,br BRA,MF,20.0,1.7,0.0,,2.0,,,1.21,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Yoel,es ESP,GK,25.0,1.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Robert Ibáñez,es ESP,"FW,MF",21.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Bruno Zuculini,ar ARG,MF,21.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Tropi,es ESP,MF,19.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Squad Total,,,24.8,38.0,66.0,,171.0,,,4.5,,0.36,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Valencia,Opponent Total,,,26.9,38.0,31.0,,,,,,,,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Grzegorz Krychowiak,pl POL,MF,24.0,30.1,2.0,,9.0,,,0.3,,0.22,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Carlos Bacca,co COL,FW,27.0,28.2,20.0,,42.0,,,1.49,,0.33,,6.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Daniel Carriço,pt POR,"DF,MF",25.0,28.0,1.0,,4.0,,,0.14,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Nicolás Pareja,ar ARG,DF,30.0,25.3,1.0,,5.0,,,0.2,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Vitolo,es ESP,"FW,MF",24.0,23.1,6.0,,16.0,,,0.69,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Vicente Iborra,es ESP,MF,26.0,22.4,7.0,,15.0,,,0.67,,0.47,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Éver Banega,ar ARG,MF,26.0,24.4,3.0,,12.0,,,0.49,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Aleix Vidal,es ESP,"DF,MF",24.0,24.2,4.0,,12.0,,,0.5,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Coke,es ESP,DF,27.0,20.1,2.0,,7.0,,,0.35,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Diogo Figueiras,pt POR,"DF,MF",23.0,20.4,1.0,,7.0,,,0.34,,0.14,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Sergio Rico,es ESP,GK,20.0,20.1,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Benoît Trémoulinas,fr FRA,DF,28.0,18.2,0.0,,3.0,,,0.16,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Timothée Kolodziejczak,fr FRA,DF,22.0,17.5,1.0,,1.0,,,0.06,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Beto,pt POR,GK,32.0,16.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Sevilla,Stéphane Mbia,cm CMR,"DF,MF",28.0,16.4,4.0,,7.0,,,0.43,,0.57,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
