Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2000-2001,Ligue1,Nantes,Viorel Moldovan,ro ROU,FW,28.0,23.0,21.0,1706.0,19.0,11.0,1.0,12.0,11.0,0.0,0.0,4.0,0.0,,,,0.58,0.05,0.63,0.58,0.63,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Sylvain Armand,fr FRA,DF,19.0,23.0,18.0,1666.0,18.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,,,,0.11,0.0,0.11,0.11,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Olivier Monterrubio,fr FRA,MF,23.0,22.0,18.0,1412.0,15.7,12.0,2.0,14.0,10.0,2.0,2.0,0.0,0.0,,,,0.76,0.13,0.89,0.64,0.76,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Mário Silva,pt POR,DF,23.0,20.0,15.0,1353.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.07,0.07,0.0,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Marama Vahirua,pf TAH,"FW,MF",20.0,15.0,7.0,621.0,6.9,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,1.01,0.0,1.01,1.01,1.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Pascal Delhommeau,fr FRA,DF,21.0,9.0,6.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Hassan Ahamada,fr FRA,"FW,MF",19.0,12.0,4.0,380.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.24,0.24,0.0,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Alioune Touré,fr FRA,"FW,MF",21.0,15.0,3.0,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Yves Deroff,fr FRA,DF,21.0,7.0,2.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Willy Grondin,fr FRA,GK,25.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Wilfried Dalmat,mf SMN,"FW,MF",18.0,1.0,1.0,79.0,0.9,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Goran Rubil,hr CRO,"DF,MF",19.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Sébastien Macé,fr FRA,MF,21.0,2.0,0.0,84.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,1.07,0.0,1.07,1.07,1.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Charles Devineau,fr FRA,MF,20.0,1.0,0.0,21.0,0.2,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Pierre Aristouy,fr FRA,FW,20.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Mehdi Leroy,fr FRA,MF,22.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Squad Total,,,24.8,34.0,374.0,,,57.0,31.0,88.0,53.0,4.0,5.0,41.0,1.0,,,,1.68,0.91,2.59,1.56,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Nantes,Opponent Total,,,26.2,34.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,27.0,32.0,32.0,2797.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Sonny Anderson,br BRA,FW,29.0,29.0,29.0,2451.0,27.2,22.0,3.0,25.0,18.0,4.0,5.0,1.0,0.0,,,,0.81,0.11,0.92,0.66,0.77,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Patrick Müller,ch SUI,DF,23.0,30.0,27.0,2455.0,27.3,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.04,0.15,0.18,0.04,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Philippe Violeau,fr FRA,MF,29.0,32.0,27.0,2395.0,26.6,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,,,,0.04,0.11,0.15,0.04,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Edmílson,br BRA,"DF,MF",24.0,24.0,24.0,2072.0,23.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,,,,0.04,0.04,0.09,0.04,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Vikash Dhorasoo,fr FRA,MF,26.0,27.0,24.0,2064.0,22.9,3.0,10.0,13.0,3.0,0.0,0.0,1.0,0.0,,,,0.13,0.44,0.57,0.13,0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Marc-Vivien Foé,cm CMR,MF,25.0,25.0,23.0,2088.0,23.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,,,,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Pierre Laigle,fr FRA,"DF,MF",29.0,25.0,21.0,1662.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.05,0.05,0.11,0.05,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Jérémie Bréchet,fr FRA,"DF,MF",20.0,27.0,20.0,1951.0,21.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,,,,0.0,0.05,0.05,0.0,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Steve Marlet,fr FRA,"FW,MF",26.0,31.0,19.0,1909.0,21.2,12.0,5.0,17.0,12.0,0.0,0.0,4.0,1.0,,,,0.57,0.24,0.8,0.57,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Jean-Marc Chanelet,fr FRA,DF,32.0,26.0,19.0,1787.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,,,,0.05,0.0,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Steed Malbranque,fr FRA,MF,20.0,25.0,18.0,1479.0,16.4,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,,,,0.12,0.12,0.24,0.12,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Éric Deflandre,be BEL,DF,26.0,21.0,17.0,1538.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,,,,0.0,0.12,0.12,0.0,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Sidney Govou,fr FRA,"FW,MF",21.0,28.0,14.0,1206.0,13.4,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,,,,0.37,0.15,0.52,0.37,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Christophe Delmotte,fr FRA,"DF,MF",31.0,18.0,13.0,1270.0,14.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,,,,0.14,0.0,0.14,0.14,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,David Linarès,fr FRA,MF,24.0,23.0,13.0,1258.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Tony Vairelles,fr FRA,"DF,FW",27.0,15.0,11.0,1024.0,11.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,,,,0.26,0.09,0.35,0.26,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Florent Laville,fr FRA,DF,26.0,9.0,9.0,736.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Serge Blanc,fr FRA,DF,27.0,6.0,6.0,495.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.36,0.36,0.0,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Caçapa,br BRA,"DF,MF",24.0,6.0,5.0,474.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.19,0.0,0.19,0.19,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Angelo Hugues,fr FRA,GK,33.0,3.0,2.0,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Jacek Bąk,pl POL,DF,27.0,5.0,2.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Patrice Loko,fr FRA,FW,30.0,2.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Frédéric Ribeiro,,,20.0,1.0,0.0,6.0,0.1,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Squad Total,,,26.6,34.0,375.0,,,56.0,37.0,93.0,52.0,4.0,5.0,51.0,7.0,,,,1.65,1.09,2.74,1.53,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lyon,Opponent Total,,,26.3,34.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Stéphane Pichot,fr FRA,DF,23.0,32.0,32.0,2866.0,31.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,0.0,0.03,0.03,0.0,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Johnny Ecker,fr FRA,DF,27.0,33.0,32.0,2862.0,31.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,,,,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Grégory Wimbée,fr FRA,GK,28.0,32.0,32.0,2862.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Pascal Cygan,fr FRA,DF,26.0,29.0,29.0,2610.0,29.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,,,,0.07,0.03,0.1,0.07,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Fernando D'Amico,ar ARG,MF,25.0,29.0,29.0,2570.0,28.6,1.0,1.0,2.0,1.0,0.0,0.0,14.0,1.0,,,,0.04,0.04,0.07,0.04,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Sylvain N'Diaye,sn SEN,"DF,MF",24.0,28.0,26.0,2333.0,25.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,,,,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Bruno Cheyrou,fr FRA,MF,22.0,26.0,25.0,2123.0,23.6,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.21,0.13,0.34,0.21,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Abdelilah Fahmi,ma MAR,DF,26.0,21.0,20.0,1818.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Djézon Boutoille,fr FRA,FW,24.0,21.0,20.0,1696.0,18.8,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,,,,0.11,0.21,0.32,0.11,0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Dagui Bakari,ci CIV,FW,25.0,31.0,19.0,1847.0,20.5,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,,,,0.24,0.1,0.34,0.24,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Christophe Landrin,fr FRA,MF,23.0,22.0,19.0,1691.0,18.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,,,,0.11,0.05,0.16,0.11,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Christophe Pignol,fr FRA,DF,30.0,18.0,14.0,1288.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.07,0.07,0.0,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Mikkel Beck,dk DEN,FW,27.0,21.0,13.0,1094.0,12.2,4.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,,,,0.33,0.16,0.49,0.25,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Laurent Peyrelade,fr FRA,FW,30.0,25.0,12.0,1106.0,12.3,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,,,,0.57,0.16,0.73,0.57,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Mile Sterjovski,au AUS,"FW,MF",21.0,22.0,10.0,991.0,11.0,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.36,0.36,0.73,0.36,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Ted Kelton Agasson,fr FRA,"FW,MF",26.0,15.0,10.0,851.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.11,0.11,0.0,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Matthieu Delpierre,fr FRA,DF,19.0,8.0,8.0,698.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Edvin Murati,al ALB,"FW,MF",24.0,14.0,8.0,638.0,7.1,1.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,,,,0.14,0.42,0.56,0.14,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Didier Santini,fr FRA,DF,31.0,7.0,6.0,536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Benoît Cheyrou,fr FRA,MF,19.0,8.0,4.0,397.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.23,0.0,0.23,0.23,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Patrick Collot,fr FRA,"FW,MF",33.0,15.0,3.0,308.0,3.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.88,0.29,1.17,0.88,1.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Jean-Louis Valois,fr FRA,MF,26.0,9.0,1.0,191.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.47,0.0,0.47,0.47,0.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Éric Allibert,fr FRA,GK,24.0,2.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,Ligue1,Lille,Teddy Richert,fr FRA,GK,25.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
