Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2021-2022,Ligue1,Paris S-G,Nuno Mendes,pt POR,DF,19.0,18.4,44.0,2.39,31.0,5.0,6.0,1.0,1.0,0.0,8.0,0.43,6.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Georginio Wijnaldum,nl NED,MF,30.0,18.4,26.0,1.41,24.0,0.0,1.0,1.0,0.0,0.0,7.0,0.38,6.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,31.0,18.2,38.0,2.08,32.0,1.0,1.0,2.0,1.0,1.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Gianluigi Donnarumma,it ITA,GK,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,24.0,16.8,12.0,0.71,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ander Herrera,es ESP,MF,31.0,12.1,39.0,3.22,35.0,0.0,2.0,1.0,1.0,0.0,7.0,0.58,7.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",28.0,10.6,10.0,0.94,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,28.0,11.4,21.0,1.84,16.0,0.0,0.0,4.0,1.0,0.0,4.0,0.35,1.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,25.0,9.7,6.0,0.62,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,27.0,9.3,19.0,2.04,16.0,0.0,2.0,1.0,0.0,0.0,5.0,0.54,2.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Ramos,es ESP,DF,35.0,8.9,7.0,0.79,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Julian Draxler,de GER,"FW,MF",27.0,6.1,15.0,2.46,12.0,1.0,1.0,0.0,0.0,1.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Junior Dina Ebimbe,fr FRA,MF,20.0,3.5,4.0,1.14,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Rafinha,br BRA,"FW,MF",28.0,2.4,8.0,3.27,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,22.0,1.8,4.0,2.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Xavi Simons,nl NED,"MF,FW",18.0,1.5,2.0,1.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Edouard Michut,fr FRA,MF,18.0,0.8,3.0,3.86,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.29,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Pablo Sarabia,es ESP,FW,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sekou Yansané,gn GUI,FW,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Nathan Bitu Mazala,fr FRA,DF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Djeidi Gassama,fr FRA,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Squad Total,,,27.8,38.0,1018.0,26.79,767.0,56.0,83.0,54.0,44.0,14.0,159.0,4.18,119.0,6.0,18.0,9.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Opponent Total,,,25.7,38.0,690.0,18.16,516.0,52.0,37.0,38.0,28.0,19.0,57.0,1.5,48.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,William Saliba,fr FRA,DF,20.0,36.0,29.0,0.81,26.0,0.0,0.0,2.0,0.0,1.0,3.0,0.08,2.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,22.0,35.0,111.0,3.17,85.0,3.0,9.0,6.0,7.0,1.0,12.0,0.34,10.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Boubacar Kamara,fr FRA,"MF,DF",21.0,30.9,53.0,1.72,43.0,1.0,0.0,3.0,6.0,0.0,5.0,0.16,3.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luan Peres Petroni,br BRA,DF,27.0,29.8,33.0,1.11,27.0,1.0,1.0,0.0,0.0,4.0,5.0,0.17,4.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,29.0,6.0,0.21,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Gerson,br BRA,"MF,FW",24.0,28.3,82.0,2.9,59.0,0.0,4.0,8.0,9.0,2.0,12.0,0.42,8.0,0.0,0.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",34.0,28.8,191.0,6.63,116.0,46.0,10.0,5.0,14.0,0.0,20.0,0.69,12.0,5.0,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cengiz Ünder,tr TUR,"FW,MF",24.0,24.4,83.0,3.4,53.0,13.0,2.0,6.0,8.0,1.0,9.0,0.37,5.0,0.0,1.0,0.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Valentin Rongier,fr FRA,"MF,DF",26.0,24.4,58.0,2.38,46.0,0.0,6.0,4.0,1.0,1.0,6.0,0.25,4.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,24.0,22.9,11.0,0.48,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pol Lirola,es ESP,"DF,FW",23.0,19.7,56.0,2.85,51.0,2.0,1.0,2.0,0.0,0.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pape Gueye,sn SEN,MF,22.0,17.0,29.0,1.71,21.0,0.0,0.0,4.0,2.0,2.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,27.0,15.7,24.0,1.52,21.0,0.0,0.0,2.0,1.0,0.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Amine Harit,ma MAR,"FW,MF",24.0,12.9,49.0,3.79,36.0,6.0,3.0,2.0,2.0,0.0,6.0,0.46,4.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Bamba Dieng,sn SEN,FW,21.0,10.8,20.0,1.85,11.0,0.0,1.0,4.0,2.0,2.0,5.0,0.46,1.0,0.0,1.0,0.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,22.0,10.6,6.0,0.57,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,36.0,9.0,3.0,0.33,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Konrad De La Fuente,us USA,"FW,MF",20.0,8.7,22.0,2.53,18.0,0.0,3.0,1.0,0.0,0.0,5.0,0.57,3.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luis Henrique,br BRA,"FW,MF",19.0,7.8,13.0,1.67,10.0,0.0,0.0,2.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,28.0,4.9,7.0,1.43,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Álvaro González,es ESP,DF,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cédric Bakambu,cd COD,FW,30.0,4.0,13.0,3.3,11.0,0.0,1.0,1.0,0.0,0.0,3.0,0.76,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Jordan Amavi,fr FRA,"DF,FW",27.0,1.4,2.0,1.41,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Darío Benedetto,ar ARG,"FW,MF",31.0,0.6,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Nemanja Radonjić,rs SRB,FW,25.0,0.2,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Oussama Targhalline,ma MAR,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Salim Ben Seghir,fr FRA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Squad Total,,,25.0,38.0,904.0,23.79,662.0,78.0,43.0,53.0,54.0,14.0,110.0,2.89,75.0,7.0,5.0,8.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Opponent Total,,,25.8,38.0,572.0,15.05,396.0,59.0,34.0,30.0,33.0,20.0,63.0,1.66,44.0,9.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Alexander Nübel,de GER,GK,24.0,38.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aurélien Tchouaméni,fr FRA,MF,21.0,32.5,71.0,2.18,50.0,0.0,7.0,7.0,4.0,3.0,8.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Caio Henrique Oliveira Silva,br BRA,DF,24.0,29.6,91.0,3.08,63.0,17.0,2.0,3.0,4.0,2.0,12.0,0.41,10.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Axel Disasi,fr FRA,DF,23.0,30.2,13.0,0.43,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Wissam Ben Yedder,fr FRA,FW,30.0,28.1,71.0,2.53,57.0,0.0,4.0,5.0,5.0,0.0,14.0,0.5,10.0,0.0,2.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Kevin Volland,de GER,"MF,FW",29.0,27.1,69.0,2.55,58.0,0.0,1.0,4.0,6.0,0.0,17.0,0.63,14.0,0.0,0.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Sofiane Diop,fr FRA,"MF,FW",21.0,21.6,78.0,3.6,50.0,16.0,3.0,2.0,6.0,1.0,11.0,0.51,9.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Gelson Martins,pt POR,"MF,FW",26.0,21.2,38.0,1.8,29.0,0.0,2.0,3.0,3.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Youssouf Fofana,fr FRA,MF,22.0,24.3,53.0,2.18,43.0,0.0,4.0,1.0,2.0,3.0,8.0,0.33,7.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Ruben Aguilar,fr FRA,DF,28.0,23.8,32.0,1.35,25.0,3.0,1.0,1.0,2.0,0.0,4.0,0.17,3.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Benoît Badiashile,fr FRA,DF,20.0,20.4,15.0,0.73,11.0,0.0,0.0,3.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Guillermo Maripán,cl CHI,DF,27.0,20.4,14.0,0.69,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Jean Lucas,br BRA,MF,23.0,16.1,37.0,2.3,18.0,10.0,7.0,1.0,0.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aleksandr Golovin,ru RUS,"FW,MF",25.0,16.7,68.0,4.08,41.0,21.0,2.0,2.0,2.0,0.0,8.0,0.48,6.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Vanderson,br BRA,"FW,DF",20.0,12.4,29.0,2.33,26.0,1.0,0.0,1.0,1.0,0.0,6.0,0.48,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Djibril Sidibé,fr FRA,DF,29.0,10.5,16.0,1.52,13.0,0.0,0.0,2.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Ismail Jakobs,sn SEN,"DF,FW",21.0,13.4,39.0,2.92,30.0,4.0,3.0,1.0,1.0,0.0,5.0,0.37,3.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Eliot Matazo,be BEL,MF,19.0,8.8,11.0,1.26,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Myron Boadu,nl NED,FW,20.0,10.7,22.0,2.07,16.0,0.0,3.0,0.0,3.0,0.0,5.0,0.47,3.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Strahinja Pavlović,rs SRB,DF,20.0,5.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Krépin Diatta,sn SEN,"MF,DF",22.0,3.2,4.0,1.27,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Chrislain Matsima,fr FRA,DF,19.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Maghnes Akliouche,fr FRA,"MF,FW",19.0,0.6,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Wilson Isidor,fr FRA,"FW,MF",20.0,0.6,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Cesc Fàbregas,es ESP,MF,34.0,0.4,3.0,7.11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Félix Lemaréchal,ci CIV,MF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Tiago Ribeiro,pt POR,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Squad Total,,,24.4,38.0,779.0,20.5,572.0,74.0,39.0,40.0,41.0,13.0,107.0,2.82,87.0,3.0,4.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Opponent Total,,,25.9,38.0,718.0,18.89,508.0,63.0,54.0,36.0,39.0,18.0,70.0,1.84,43.0,4.0,8.0,5.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
