Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2021-2022,Ligue1,Paris S-G,Nuno Mendes,pt POR,DF,19.0,27.0,1658.0,61.0,48.5,18.4,18.0,85.0,12.0,9.0,14.0,6.0,2.07,42.0,19.0,23.0,1.25,-0.33,35.7,20.5,15.3,0.83,-0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Georginio Wijnaldum,nl NED,MF,30.0,31.0,1653.0,53.0,48.3,18.4,18.0,79.0,6.0,13.0,18.0,3.0,2.29,51.0,20.0,31.0,1.69,0.52,34.8,19.8,15.0,0.82,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,31.0,26.0,1641.0,63.0,48.0,18.2,18.0,83.0,9.0,8.0,18.0,3.0,2.08,37.0,19.0,18.0,0.99,-0.83,35.0,21.4,13.6,0.75,-0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Gianluigi Donnarumma,it ITA,GK,22.0,17.0,1530.0,90.0,44.7,17.0,17.0,90.0,17.0,0.0,,15.0,2.41,45.0,17.0,28.0,1.65,0.41,37.5,18.2,19.4,1.14,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,24.0,27.0,1513.0,56.0,44.2,16.8,16.0,84.0,11.0,11.0,15.0,8.0,2.56,42.0,17.0,25.0,1.49,0.12,30.6,18.8,11.8,0.71,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ander Herrera,es ESP,MF,31.0,19.0,1091.0,57.0,31.9,12.1,12.0,82.0,5.0,7.0,15.0,6.0,2.63,28.0,11.0,17.0,1.4,-0.03,21.1,11.3,9.8,0.81,-0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",28.0,15.0,958.0,64.0,28.0,10.6,12.0,76.0,3.0,3.0,15.0,7.0,2.33,23.0,10.0,13.0,1.22,-0.28,22.2,11.7,10.5,0.99,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,28.0,24.0,1027.0,43.0,30.0,11.4,10.0,86.0,6.0,14.0,12.0,5.0,2.17,26.0,13.0,13.0,1.14,-0.4,20.7,12.6,8.1,0.71,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,25.0,12.0,877.0,73.0,25.6,9.7,10.0,86.0,8.0,2.0,11.0,10.0,2.5,23.0,9.0,14.0,1.44,0.02,15.5,9.4,6.1,0.62,-0.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,27.0,15.0,838.0,56.0,24.5,9.3,10.0,77.0,3.0,5.0,13.0,3.0,2.4,21.0,6.0,15.0,1.61,0.25,16.6,7.8,8.9,0.95,-0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Ramos,es ESP,DF,35.0,12.0,801.0,67.0,23.4,8.9,8.0,90.0,8.0,4.0,20.0,2.0,2.5,31.0,6.0,25.0,2.81,1.81,25.3,7.7,17.5,1.97,1.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Julian Draxler,de GER,"FW,MF",27.0,18.0,548.0,30.0,16.0,6.1,5.0,74.0,0.0,13.0,14.0,3.0,2.5,20.0,5.0,15.0,2.46,1.24,12.9,5.6,7.3,1.2,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Junior Dina Ebimbe,fr FRA,MF,20.0,10.0,316.0,32.0,9.2,3.5,4.0,66.0,0.0,6.0,9.0,20.0,2.6,9.0,1.0,8.0,2.28,0.94,5.8,2.5,3.3,0.93,-0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Rafinha,br BRA,"FW,MF",28.0,5.0,220.0,44.0,6.4,2.4,3.0,72.0,1.0,2.0,2.0,9.0,3.0,5.0,2.0,3.0,1.23,-0.21,3.9,2.9,1.1,0.44,-0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,22.0,3.0,165.0,55.0,4.8,1.8,2.0,70.0,0.0,1.0,26.0,17.0,2.33,3.0,2.0,1.0,0.55,-0.92,3.2,2.0,1.2,0.64,-0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Xavi Simons,nl NED,"MF,FW",18.0,6.0,132.0,22.0,3.9,1.5,1.0,65.0,0.0,5.0,13.0,12.0,2.67,1.0,0.0,1.0,0.68,-0.77,1.2,1.1,0.0,0.01,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Edouard Michut,fr FRA,MF,18.0,5.0,70.0,14.0,2.0,0.8,0.0,,0.0,5.0,14.0,10.0,2.6,2.0,0.0,2.0,2.57,1.17,1.0,0.7,0.3,0.41,-0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,27.0,1.0,23.0,23.0,0.7,0.3,0.0,,0.0,1.0,23.0,6.0,3.0,2.0,1.0,1.0,3.91,2.51,0.3,0.3,0.0,0.12,-0.86,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Pablo Sarabia,es ESP,FW,29.0,2.0,22.0,11.0,0.6,0.2,0.0,,0.0,2.0,11.0,0.0,3.0,1.0,0.0,1.0,4.09,2.69,1.0,0.5,0.5,2.16,1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sekou Yansané,gn GUI,FW,18.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,5.63,4.22,0.6,0.0,0.6,3.24,2.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Nathan Bitu Mazala,fr FRA,DF,18.0,1.0,11.0,11.0,0.3,0.1,0.0,,0.0,1.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,-1.43,0.0,0.0,0.0,0.0,-0.97,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,19.0,2.0,8.0,4.0,0.2,0.1,0.0,,0.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,11.25,9.85,0.2,0.1,0.1,1.23,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,1.0,8.0,8.0,0.2,0.1,0.0,,0.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,-1.42,0.1,0.0,0.1,1.48,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,16.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.0,0.0,0.0,-0.97,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Djeidi Gassama,fr FRA,FW,17.0,1.0,2.0,2.0,0.1,0.0,0.0,,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.1,-0.1,-2.84,-3.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,FW,17.0,1.0,2.0,2.0,0.1,0.0,0.0,,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,-1.42,0.1,0.0,0.1,5.86,4.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Denis Franchi,it ITA,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,28.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Squad Total,,,27.8,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,276.0,140.0,15.0,201.0,2.26,90.0,36.0,54.0,1.42,,76.7,39.8,36.9,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Opponent Total,,,25.7,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,276.0,140.0,15.0,178.0,0.53,36.0,90.0,-54.0,-1.42,,39.8,76.7,-36.9,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,William Saliba,fr FRA,DF,20.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,1.0,1.86,59.0,38.0,21.0,0.58,-1.42,55.1,37.5,17.6,0.49,-0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,22.0,38.0,3152.0,83.0,92.2,35.0,35.0,88.0,30.0,3.0,21.0,0.0,1.87,61.0,36.0,25.0,0.71,0.71,54.3,36.5,17.8,0.51,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Boubacar Kamara,fr FRA,"MF,DF",21.0,34.0,2778.0,82.0,81.2,30.9,31.0,87.0,26.0,3.0,26.0,2.0,1.97,53.0,30.0,23.0,0.75,0.46,46.6,30.6,16.0,0.52,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luan Peres Petroni,br BRA,DF,27.0,34.0,2679.0,79.0,78.3,29.8,29.0,89.0,26.0,5.0,18.0,2.0,1.82,50.0,25.0,25.0,0.84,0.84,46.3,31.0,15.3,0.51,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,29.0,2610.0,90.0,76.3,29.0,29.0,90.0,29.0,0.0,,7.0,1.76,45.0,31.0,14.0,0.48,-0.74,43.6,32.0,11.6,0.4,-0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Gerson,br BRA,"MF,FW",24.0,35.0,2544.0,73.0,74.4,28.3,29.0,84.0,16.0,6.0,18.0,1.0,1.86,46.0,33.0,13.0,0.46,-0.77,43.5,26.6,16.9,0.6,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",34.0,31.0,2592.0,84.0,75.8,28.8,28.0,89.0,22.0,3.0,37.0,0.0,1.87,45.0,30.0,15.0,0.52,-0.57,45.3,29.3,16.0,0.56,0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cengiz Ünder,tr TUR,"FW,MF",24.0,32.0,2200.0,69.0,64.3,24.4,25.0,81.0,10.0,7.0,26.0,1.0,1.81,40.0,22.0,18.0,0.74,0.22,39.9,26.5,13.3,0.55,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Valentin Rongier,fr FRA,"MF,DF",26.0,32.0,2194.0,69.0,64.2,24.4,25.0,84.0,15.0,7.0,15.0,3.0,1.78,43.0,23.0,20.0,0.82,0.45,36.6,25.1,11.5,0.47,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,24.0,26.0,2057.0,79.0,60.1,22.9,24.0,84.0,17.0,2.0,17.0,9.0,1.65,33.0,25.0,8.0,0.35,-0.77,32.3,26.3,6.0,0.26,-0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pol Lirola,es ESP,"DF,FW",23.0,34.0,1770.0,52.0,51.8,19.7,19.0,80.0,8.0,15.0,16.0,1.0,1.85,30.0,18.0,12.0,0.61,-0.1,30.5,20.4,10.1,0.52,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pape Gueye,sn SEN,MF,22.0,28.0,1528.0,55.0,44.7,17.0,17.0,83.0,9.0,11.0,11.0,5.0,2.11,31.0,17.0,14.0,0.82,0.3,26.4,18.3,8.1,0.48,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,27.0,23.0,1416.0,62.0,41.4,15.7,15.0,82.0,5.0,8.0,22.0,3.0,1.7,20.0,14.0,6.0,0.38,-0.47,20.3,18.5,1.7,0.11,-0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Amine Harit,ma MAR,"FW,MF",24.0,23.0,1165.0,51.0,34.1,12.9,12.0,78.0,1.0,11.0,21.0,7.0,1.83,23.0,14.0,9.0,0.7,0.06,21.9,13.1,8.8,0.68,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Bamba Dieng,sn SEN,FW,21.0,25.0,975.0,39.0,28.5,10.8,11.0,66.0,1.0,14.0,18.0,4.0,1.68,22.0,8.0,14.0,1.29,0.89,20.5,9.9,10.6,0.98,0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,22.0,17.0,950.0,56.0,27.8,10.6,10.0,88.0,7.0,7.0,11.0,8.0,2.29,21.0,11.0,10.0,0.95,0.4,15.6,10.7,4.9,0.46,-0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,36.0,9.0,810.0,90.0,23.7,9.0,9.0,90.0,9.0,0.0,,28.0,2.22,18.0,7.0,11.0,1.22,0.74,14.6,7.1,7.6,0.84,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Konrad De La Fuente,us USA,"FW,MF",20.0,16.0,785.0,49.0,23.0,8.7,9.0,68.0,0.0,7.0,25.0,4.0,2.0,14.0,9.0,5.0,0.57,-0.11,12.8,7.6,5.2,0.59,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Luis Henrique,br BRA,"FW,MF",19.0,20.0,699.0,35.0,20.4,7.8,7.0,72.0,1.0,13.0,15.0,17.0,2.0,7.0,4.0,3.0,0.39,-0.34,8.5,8.4,0.1,0.02,-0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,28.0,14.0,440.0,31.0,12.9,4.9,6.0,58.0,0.0,8.0,12.0,3.0,2.21,9.0,7.0,2.0,0.41,-0.29,7.9,3.9,4.1,0.83,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Álvaro González,es ESP,DF,31.0,6.0,451.0,75.0,13.2,5.0,5.0,90.0,5.0,1.0,1.0,16.0,1.83,7.0,4.0,3.0,0.6,-0.07,6.8,4.1,2.6,0.53,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cédric Bakambu,cd COD,FW,30.0,12.0,356.0,30.0,10.4,4.0,5.0,57.0,0.0,7.0,10.0,3.0,2.25,11.0,10.0,1.0,0.25,-0.45,8.6,3.5,5.2,1.31,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Jordan Amavi,fr FRA,"DF,FW",27.0,2.0,128.0,64.0,3.7,1.4,2.0,64.0,0.0,0.0,,14.0,1.0,1.0,1.0,0.0,0.0,-0.68,0.3,1.4,-1.2,-0.82,-1.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Darío Benedetto,ar ARG,"FW,MF",31.0,2.0,54.0,27.0,1.6,0.6,0.0,,0.0,2.0,27.0,0.0,2.0,3.0,0.0,3.0,5.0,4.41,1.0,0.2,0.8,1.4,0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Nemanja Radonjić,rs SRB,FW,25.0,1.0,18.0,18.0,0.5,0.2,0.0,,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.66,0.2,0.0,0.2,0.77,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Oussama Targhalline,ma MAR,FW,19.0,2.0,5.0,3.0,0.1,0.1,0.0,,0.0,2.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.1,-0.1,-2.01,-2.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Salim Ben Seghir,fr FRA,MF,18.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,-0.66,0.2,0.0,0.1,11.78,11.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Aylan Benyahia,fr FRA,FW,16.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Ugo Bertelli,fr FRA,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Amay Caprice,fr FRA,DF,16.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Bilal Nadir,fr FRA,MF,17.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Simon Ngapandouetnbu,cm CMR,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Yakine Said Mmadi,km COM,DF,17.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Paolo Sciortino,fr FRA,MF,17.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Cheick Souaré,fr FRA,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Fabio Vanni,fr FRA,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Squad Total,,,25.0,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,273.0,144.0,17.0,196.0,1.87,63.0,38.0,25.0,0.66,,58.2,39.0,19.2,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Opponent Total,,,25.8,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,273.0,144.0,17.0,179.0,0.92,38.0,63.0,-25.0,-0.66,,39.0,58.2,-19.2,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Alexander Nübel,de GER,GK,24.0,,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.82,65.0,40.0,25.0,0.66,,59.3,40.3,19.0,0.5,,Matches,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Aurélien Tchouaméni,fr FRA,MF,21.0,,2929.0,84.0,85.6,32.5,33.0,87.0,29.0,2.0,29.0,0.0,1.89,58.0,33.0,25.0,0.77,0.77,51.6,33.7,18.0,0.55,0.37,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Monaco,Caio Henrique Oliveira Silva,br BRA,DF,24.0,,2662.0,78.0,77.8,29.6,31.0,83.0,20.0,3.0,26.0,3.0,1.85,53.0,31.0,22.0,0.74,0.39,47.9,32.0,15.8,0.54,0.16,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
