Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2021-2022,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,34.0,21.0,21.0,1856.0,20.6,18.0,0.87,78.0,60.0,79.5,13.0,6.0,2.0,7.0,33.3,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Gianluigi Donnarumma,it ITA,GK,22.0,17.0,17.0,1530.0,17.0,17.0,1.0,61.0,45.0,73.8,13.0,2.0,2.0,5.0,29.4,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,27.0,1.0,0.0,23.0,0.3,1.0,3.91,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Squad Total,,,27.8,38.0,38.0,3417.0,38.0,36.0,0.95,142.0,107.0,76.8,26.0,8.0,4.0,13.0,34.2,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Paris S-G,Opponent Total,,,25.7,38.0,38.0,3420.0,38.0,90.0,2.37,210.0,121.0,60.5,4.0,8.0,26.0,5.0,13.2,8.0,7.0,1.0,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,29.0,29.0,2610.0,29.0,31.0,1.07,86.0,55.0,68.6,15.0,6.0,8.0,10.0,34.5,4.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,36.0,9.0,9.0,810.0,9.0,7.0,0.78,26.0,20.0,73.1,6.0,2.0,1.0,5.0,55.6,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Squad Total,,,25.0,38.0,38.0,3420.0,38.0,38.0,1.0,112.0,75.0,69.6,21.0,8.0,9.0,15.0,39.5,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Ligue1,Marseille,Opponent Total,,,25.8,38.0,38.0,3420.0,38.0,63.0,1.66,167.0,106.0,68.3,9.0,8.0,21.0,8.0,21.1,10.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
