Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2020-2021,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"DF,FW",29.0,20.5,1215.0,1448.0,83.9,19178.0,5377.0,686.0,747.0,91.8,370.0,434.0,85.3,107.0,161.0,66.5,5.0,4.1,4.4,0.9,44.0,74.0,47.0,18.0,97.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Federico Valverde,uy URU,MF,22.0,14.8,673.0,777.0,86.6,10927.0,2743.0,347.0,375.0,92.5,211.0,244.0,86.5,70.0,87.0,80.5,1.0,3.1,2.9,-2.1,22.0,69.0,11.0,2.0,96.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,34.0,14.2,1019.0,1112.0,91.6,21101.0,7915.0,334.0,356.0,93.8,493.0,514.0,95.9,174.0,201.0,86.6,0.0,0.4,0.3,-0.4,4.0,96.0,2.0,1.0,98.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Éder Militão,br BRA,DF,22.0,12.6,714.0,791.0,90.3,14621.0,4670.0,230.0,240.0,95.8,368.0,391.0,94.1,106.0,140.0,75.7,0.0,0.0,0.2,0.0,0.0,34.0,1.0,1.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",32.0,11.7,699.0,876.0,79.8,10748.0,3399.0,396.0,442.0,89.6,227.0,277.0,81.9,49.0,97.0,50.5,2.0,1.5,2.4,0.5,16.0,74.0,28.0,9.0,96.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,28.0,10.6,673.0,810.0,83.1,11455.0,2836.0,328.0,362.0,90.6,260.0,297.0,87.5,67.0,95.0,70.5,2.0,0.8,1.0,1.2,9.0,31.0,13.0,6.0,48.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Rodrygo,br BRA,FW,19.0,10.9,333.0,420.0,79.3,4279.0,1070.0,218.0,243.0,89.7,80.0,98.0,81.6,13.0,23.0,56.5,6.0,3.7,1.9,2.3,19.0,23.0,13.0,2.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,24.0,9.2,398.0,466.0,85.4,5784.0,1414.0,226.0,240.0,94.2,138.0,166.0,83.1,19.0,32.0,59.4,0.0,0.6,1.1,-0.6,8.0,13.0,12.0,8.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Isco,es ESP,MF,28.0,10.1,632.0,734.0,86.1,9629.0,2983.0,346.0,363.0,95.3,200.0,231.0,86.6,50.0,76.0,65.8,2.0,1.4,1.4,0.6,19.0,79.0,16.0,0.0,109.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",29.0,5.9,298.0,340.0,87.6,3763.0,670.0,203.0,224.0,90.6,61.0,66.0,92.4,13.0,14.0,92.9,2.0,0.8,0.9,1.2,6.0,16.0,6.0,0.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
