Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2020-2021,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,25.0,21.0,1765.0,84.0,51.6,19.6,20.0,88.0,18.0,1.0,11.0,4.0,2.33,37.0,13.0,24.0,1.22,0.24,28.2,18.1,10.1,0.52,0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,24.0,27.0,1366.0,51.0,39.9,15.2,19.0,62.0,1.0,8.0,23.0,2.0,2.33,28.0,11.0,17.0,1.12,0.02,20.1,13.1,6.9,0.46,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",20.0,31.0,1572.0,51.0,46.0,17.5,14.0,73.0,3.0,17.0,33.0,0.0,2.26,33.0,14.0,19.0,1.09,-0.03,27.3,16.3,11.0,0.63,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Renan Lodi,br BRA,"DF,FW",22.0,23.0,1129.0,49.0,33.0,12.5,11.0,79.0,7.0,12.0,22.0,12.0,2.04,26.0,11.0,15.0,1.2,0.14,23.2,12.0,11.1,0.89,0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,30.0,16.0,682.0,43.0,19.9,7.6,8.0,69.0,2.0,8.0,17.0,8.0,2.19,21.0,4.0,17.0,2.24,1.42,13.1,6.8,6.4,0.84,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,"FW,DF",28.0,9.0,519.0,58.0,15.2,5.8,6.0,69.0,3.0,3.0,34.0,18.0,2.56,13.0,6.0,7.0,1.21,0.13,7.6,6.1,1.6,0.27,-0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,MF,27.0,25.0,611.0,24.0,17.9,6.8,4.0,71.0,2.0,21.0,16.0,6.0,2.32,9.0,5.0,4.0,0.59,-0.63,9.1,8.3,0.7,0.11,-0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Lucas Torreira,uy URU,MF,24.0,19.0,518.0,27.0,15.1,5.8,3.0,60.0,1.0,16.0,21.0,13.0,2.37,9.0,4.0,5.0,0.87,-0.28,7.5,7.1,0.4,0.06,-0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",30.0,10.0,298.0,30.0,8.7,3.3,3.0,60.0,0.0,7.0,17.0,25.0,2.45,10.0,3.0,7.0,2.11,1.11,4.6,3.9,0.7,0.22,-0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,31.0,7.0,208.0,30.0,6.1,2.3,2.0,59.0,0.0,5.0,18.0,0.0,2.43,5.0,0.0,5.0,2.16,1.13,5.6,2.6,3.0,1.28,0.93,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,27.0,3.0,200.0,67.0,5.8,2.2,2.0,90.0,2.0,1.0,20.0,0.0,1.67,3.0,1.0,2.0,0.9,-0.22,3.2,2.1,1.1,0.5,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,19.0,1.0,49.0,49.0,1.4,0.5,1.0,49.0,0.0,0.0,,9.0,3.0,1.0,0.0,1.0,1.84,0.74,0.9,1.4,-0.5,-0.95,-1.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Moussa Dembélé,fr FRA,FW,24.0,5.0,100.0,20.0,2.9,1.1,0.0,,0.0,5.0,20.0,12.0,2.0,4.0,1.0,3.0,2.7,1.64,2.6,1.1,1.6,1.41,1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ricard,es ESP,DF,20.0,1.0,30.0,30.0,0.9,0.3,0.0,,0.0,1.0,30.0,11.0,0.0,0.0,1.0,-1.0,-3.0,-4.14,0.5,0.1,0.4,1.18,0.77,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,19.0,0.0,,,,,0.0,,0.0,0.0,,18.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Óscar Castro,es ESP,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Álvaro García,es ESP,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ivo Grbić,hr CRO,GK,24.0,0.0,,,,,0.0,,0.0,0.0,,35.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Victor Mollejo,es ESP,"FW,MF",19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,22.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Nehuén Pérez,ar ARG,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,San Román,es ESP,GK,23.0,0.0,,,,,0.0,,0.0,0.0,,10.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Juan Sanabria,uy URU,MF,20.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ivan Šaponjić,rs SRB,FW,22.0,0.0,,,,,0.0,,0.0,0.0,,14.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Mario Soriano,es ESP,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Germán Valera,es ESP,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Squad Total,,,27.3,38.0,3420.0,90.0,100.0,38.0,418.0,82.0,272.0,148.0,23.0,231.0,2.26,67.0,25.0,42.0,1.11,,52.8,37.1,15.7,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Opponent Total,,,27.5,38.0,3420.0,90.0,100.0,38.0,418.0,82.0,272.0,148.0,23.0,251.0,0.53,25.0,67.0,-42.0,-1.11,,37.1,52.8,-15.7,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,28.0,,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,2.21,67.0,28.0,39.0,1.03,,61.5,37.6,23.9,0.63,,Matches,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,32.0,,2894.0,85.0,84.6,32.2,33.0,87.0,24.0,1.0,26.0,0.0,2.32,63.0,24.0,39.0,1.21,1.21,54.7,28.7,26.0,0.81,1.17,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Casemiro,br BRA,MF,28.0,,2901.0,85.0,84.8,32.2,32.0,89.0,29.0,2.0,34.0,0.0,2.32,59.0,20.0,39.0,1.21,1.21,54.6,27.8,26.8,0.83,1.34,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,34.0,,2733.0,78.0,79.9,30.4,32.0,82.0,18.0,3.0,32.0,1.0,2.14,50.0,23.0,27.0,0.89,-0.68,46.3,30.7,15.7,0.52,-0.56,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,27.0,,2715.0,88.0,79.4,30.2,31.0,88.0,29.0,0.0,,2.0,2.16,50.0,23.0,27.0,0.9,-0.64,51.0,29.0,22.0,0.73,0.49,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Ferland Mendy,fr FRA,DF,25.0,,2208.0,85.0,64.6,24.5,24.0,89.0,23.0,2.0,31.0,4.0,2.38,47.0,16.0,31.0,1.26,0.67,42.4,21.0,21.4,0.87,0.69,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Toni Kroos,de GER,MF,30.0,,2117.0,76.0,61.9,23.5,24.0,84.0,17.0,4.0,24.0,3.0,2.07,41.0,21.0,20.0,0.85,-0.46,36.0,24.5,11.6,0.49,-0.36,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Nacho,es ESP,DF,30.0,,2000.0,83.0,58.5,22.2,22.0,88.0,21.0,2.0,34.0,9.0,2.33,40.0,14.0,26.0,1.17,0.35,35.4,21.7,13.7,0.62,-0.03,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Vinicius Júnior,br BRA,FW,20.0,,1969.0,56.0,57.6,21.9,22.0,75.0,7.0,13.0,24.0,2.0,2.2,35.0,17.0,18.0,0.82,-0.48,35.8,23.4,12.4,0.57,-0.15,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",24.0,,1869.0,53.0,54.6,20.8,21.0,71.0,1.0,14.0,28.0,1.0,2.2,37.0,17.0,20.0,0.96,-0.14,30.6,23.7,6.8,0.33,-0.66,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"DF,FW",29.0,,1848.0,77.0,54.0,20.5,21.0,82.0,15.0,3.0,44.0,2.0,2.21,37.0,16.0,21.0,1.02,-0.01,31.6,20.1,11.4,0.56,-0.16,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Federico Valverde,uy URU,MF,22.0,,1330.0,55.0,38.9,14.8,15.0,77.0,6.0,9.0,20.0,0.0,2.25,28.0,14.0,14.0,0.95,-0.13,26.1,14.1,12.0,0.81,0.3,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,34.0,,1275.0,85.0,37.3,14.2,15.0,85.0,13.0,0.0,,1.0,2.2,25.0,13.0,12.0,0.85,-0.29,25.8,14.7,11.2,0.79,0.25,Matches,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Éder Militão,br BRA,DF,22.0,,1133.0,81.0,33.1,12.6,13.0,84.0,12.0,1.0,45.0,13.0,2.14,26.0,7.0,19.0,1.51,0.72,18.7,12.0,6.7,0.53,-0.14,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",32.0,,1050.0,66.0,30.7,11.7,12.0,80.0,6.0,4.0,22.0,17.0,1.94,16.0,10.0,6.0,0.51,-0.74,19.5,13.0,6.5,0.56,-0.1,Matches,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,28.0,,950.0,73.0,27.8,10.6,11.0,81.0,7.0,2.0,32.0,0.0,2.38,19.0,6.0,13.0,1.23,0.28,16.5,9.2,7.3,0.69,0.09,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Rodrygo,br BRA,FW,19.0,,983.0,45.0,28.7,10.9,10.0,65.0,1.0,12.0,28.0,7.0,2.27,22.0,4.0,18.0,1.65,0.87,20.2,9.0,11.2,1.03,0.56,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,24.0,,829.0,64.0,24.2,9.2,9.0,78.0,5.0,4.0,33.0,13.0,2.31,12.0,8.0,4.0,0.43,-0.78,13.5,11.0,2.5,0.27,-0.48,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Isco,es ESP,MF,28.0,,908.0,36.0,26.5,10.1,8.0,66.0,1.0,17.0,22.0,9.0,2.24,16.0,10.0,6.0,0.59,-0.59,15.7,13.9,1.8,0.17,-0.62,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",29.0,,532.0,38.0,15.6,5.9,7.0,59.0,0.0,7.0,17.0,1.0,1.86,12.0,4.0,8.0,1.35,0.39,6.5,6.1,0.4,0.07,-0.66,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Mariano,do DOM,FW,26.0,,513.0,32.0,15.0,5.7,5.0,73.0,1.0,11.0,14.0,10.0,1.94,6.0,4.0,2.0,0.35,-0.79,7.2,8.7,-1.5,-0.27,-1.05,Matches,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,19.0,,316.0,53.0,9.2,3.5,3.0,82.0,2.0,3.0,23.0,4.0,2.67,9.0,3.0,6.0,1.71,0.75,4.4,4.2,0.2,0.06,-0.63,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Martin Ødegaard,no NOR,MF,21.0,,234.0,33.0,6.8,2.6,3.0,59.0,0.0,4.0,14.0,6.0,1.57,4.0,2.0,2.0,0.77,-0.28,4.9,2.1,2.8,1.07,0.47,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Blanco,es ESP,"MF,FW",20.0,,220.0,55.0,6.4,2.4,2.0,90.0,2.0,2.0,20.0,8.0,2.0,5.0,0.0,5.0,2.05,1.09,5.1,1.4,3.7,1.52,0.96,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,22.0,,149.0,37.0,4.4,1.7,2.0,64.0,0.0,2.0,11.0,8.0,1.5,2.0,2.0,0.0,0.0,-1.07,4.4,1.4,3.0,1.79,1.22,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marvin,es ESP,"DF,MF",20.0,,133.0,33.0,3.9,1.5,2.0,50.0,0.0,2.0,17.0,0.0,2.5,3.0,0.0,3.0,2.03,1.04,2.6,0.3,2.3,1.54,0.94,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Víctor Chust,es ESP,DF,20.0,,95.0,48.0,2.8,1.1,1.0,90.0,1.0,1.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,-1.06,0.5,1.8,-1.3,-1.25,-1.93,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Arribas,es ESP,"MF,FW",18.0,,135.0,17.0,3.9,1.5,0.0,,0.0,8.0,17.0,4.0,2.13,3.0,0.0,3.0,2.0,1.01,1.8,0.5,1.3,0.88,0.26,Matches,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Hugo Duro,es ESP,FW,20.0,,55.0,28.0,1.6,0.6,0.0,,0.0,2.0,28.0,3.0,2.0,1.0,0.0,1.0,1.64,0.62,1.0,0.3,0.7,1.18,0.56,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Borja Mayoral,es ESP,FW,23.0,,23.0,12.0,0.7,0.3,0.0,,0.0,2.0,12.0,1.0,3.0,1.0,0.0,1.0,3.91,2.91,1.5,0.1,1.3,5.27,4.67,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Altube,es ESP,GK,20.0,,,,,,0.0,,0.0,0.0,,35.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Óscar Aranda,es ESP,FW,18.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Lucas Cañizars,es ESP,GK,18.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luis López,es ESP,GK,19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Andriy Lunin,ua UKR,GK,21.0,,,,,,0.0,,0.0,0.0,,38.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Pablo Ramon,es ESP,DF,19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Santos,es ESP,DF,19.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Squad Total,,,27.9,,3420.0,90.0,100.0,38.0,418.0,82.0,279.0,137.0,23.0,217.0,2.21,67.0,28.0,39.0,1.03,,61.5,37.6,23.9,0.63,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Opponent Total,,,27.5,,3420.0,90.0,100.0,38.0,418.0,82.0,279.0,137.0,23.0,250.0,0.55,28.0,67.0,-39.0,-1.03,,37.6,61.5,-23.9,-0.63,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Frenkie de Jong,nl NED,"MF,DF",23.0,37.0,3154.0,85.0,92.2,35.0,35.0,87.0,29.0,2.0,63.0,0.0,2.14,78.0,35.0,43.0,1.23,-0.13,67.8,37.7,30.1,0.86,-0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Jordi Alba,es ESP,"DF,FW",31.0,35.0,3025.0,86.0,88.5,33.6,34.0,88.0,28.0,1.0,45.0,1.0,2.14,79.0,34.0,45.0,1.34,0.88,66.4,35.4,31.1,0.92,0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",33.0,35.0,3023.0,86.0,88.4,33.6,33.0,89.0,32.0,2.0,40.0,0.0,2.06,80.0,35.0,45.0,1.34,0.89,66.4,36.5,29.9,0.89,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Antoine Griezmann,fr FRA,"FW,MF",29.0,36.0,2604.0,72.0,76.1,28.9,32.0,79.0,12.0,4.0,20.0,2.0,2.03,66.0,31.0,35.0,1.21,-0.11,54.3,30.8,23.5,0.81,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,32.0,36.0,2517.0,70.0,73.6,28.0,32.0,76.0,13.0,4.0,25.0,0.0,2.11,64.0,30.0,34.0,1.22,-0.08,53.0,31.0,21.9,0.78,-0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
