Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2020-2021,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",25.0,22.6,57.0,34.0,27.0,23.0,7.0,30.0,59.0,50.8,29.0,35.0,2.0,33.0,19.0,76.0,43.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,25.0,19.6,20.0,7.0,14.0,5.0,1.0,12.0,17.0,70.6,5.0,17.0,11.0,6.0,21.0,41.0,65.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,24.0,15.2,30.0,17.0,9.0,17.0,4.0,11.0,24.0,45.8,13.0,22.0,1.0,21.0,11.0,41.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",20.0,17.5,8.0,4.0,1.0,6.0,1.0,4.0,17.0,23.5,13.0,3.0,0.0,3.0,5.0,13.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Renan Lodi,br BRA,"DF,FW",22.0,12.5,30.0,17.0,13.0,12.0,5.0,17.0,26.0,65.4,9.0,15.0,0.0,15.0,16.0,46.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,30.0,7.6,12.0,7.0,5.0,6.0,1.0,7.0,13.0,53.8,6.0,7.0,2.0,5.0,14.0,26.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,"FW,DF",28.0,5.8,18.0,12.0,13.0,5.0,0.0,8.0,12.0,66.7,4.0,5.0,0.0,5.0,8.0,26.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,MF,27.0,6.8,30.0,20.0,12.0,16.0,2.0,11.0,20.0,55.0,9.0,11.0,5.0,6.0,11.0,41.0,8.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Lucas Torreira,uy URU,MF,24.0,5.8,8.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,5.0,3.0,2.0,12.0,20.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",30.0,3.3,4.0,1.0,2.0,0.0,2.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,3.0,7.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,31.0,2.3,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,27.0,2.2,7.0,4.0,4.0,3.0,0.0,5.0,8.0,62.5,3.0,4.0,1.0,3.0,2.0,9.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,19.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Moussa Dembélé,fr FRA,FW,24.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ricard,es ESP,DF,20.0,0.3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Squad Total,,,27.3,38.0,622.0,367.0,291.0,253.0,78.0,296.0,631.0,46.9,335.0,361.0,83.0,278.0,386.0,1008.0,671.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Opponent Total,,,27.5,38.0,556.0,315.0,308.0,185.0,63.0,214.0,588.0,36.4,374.0,359.0,88.0,271.0,454.0,1010.0,674.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,32.0,32.2,8.0,6.0,4.0,2.0,2.0,5.0,15.0,33.3,10.0,9.0,2.0,7.0,8.0,16.0,24.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Casemiro,br BRA,MF,28.0,32.2,84.0,49.0,50.0,30.0,4.0,33.0,73.0,45.2,40.0,50.0,17.0,33.0,70.0,154.0,62.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,34.0,30.4,37.0,23.0,18.0,16.0,3.0,13.0,36.0,36.1,23.0,14.0,2.0,12.0,48.0,85.0,14.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,27.0,30.2,22.0,14.0,16.0,5.0,1.0,10.0,19.0,52.6,9.0,26.0,18.0,8.0,36.0,58.0,114.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Ferland Mendy,fr FRA,DF,25.0,24.5,26.0,16.0,17.0,6.0,3.0,12.0,24.0,50.0,12.0,16.0,4.0,12.0,26.0,52.0,32.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Toni Kroos,de GER,MF,30.0,23.5,42.0,22.0,15.0,15.0,12.0,11.0,44.0,25.0,33.0,26.0,6.0,20.0,15.0,57.0,10.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Nacho,es ESP,DF,30.0,22.2,27.0,14.0,13.0,11.0,3.0,12.0,35.0,34.3,23.0,19.0,9.0,10.0,40.0,67.0,58.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Vinicius Júnior,br BRA,FW,20.0,21.9,32.0,22.0,14.0,10.0,8.0,11.0,43.0,25.6,32.0,28.0,0.0,28.0,7.0,39.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",24.0,20.8,12.0,6.0,7.0,4.0,1.0,3.0,24.0,12.5,21.0,15.0,0.0,15.0,11.0,23.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"DF,FW",29.0,20.5,61.0,37.0,30.0,22.0,9.0,22.0,52.0,42.3,30.0,14.0,1.0,13.0,19.0,80.0,31.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Federico Valverde,uy URU,MF,22.0,14.8,25.0,16.0,9.0,8.0,8.0,10.0,26.0,38.5,16.0,16.0,2.0,14.0,22.0,47.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,34.0,14.2,15.0,12.0,8.0,6.0,1.0,6.0,10.0,60.0,4.0,9.0,5.0,4.0,19.0,34.0,39.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Éder Militão,br BRA,DF,22.0,12.6,20.0,8.0,13.0,6.0,1.0,8.0,14.0,57.1,6.0,19.0,6.0,13.0,19.0,39.0,42.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",32.0,11.7,25.0,21.0,11.0,6.0,8.0,11.0,24.0,45.8,13.0,13.0,1.0,12.0,10.0,35.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,28.0,10.6,27.0,20.0,12.0,10.0,5.0,11.0,20.0,55.0,9.0,19.0,1.0,18.0,13.0,40.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Rodrygo,br BRA,FW,19.0,10.9,15.0,6.0,10.0,4.0,1.0,2.0,17.0,11.8,15.0,15.0,0.0,15.0,7.0,22.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,24.0,9.2,14.0,7.0,5.0,8.0,1.0,3.0,5.0,60.0,2.0,6.0,3.0,3.0,6.0,20.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Isco,es ESP,MF,28.0,10.1,13.0,9.0,5.0,5.0,3.0,2.0,14.0,14.3,12.0,7.0,1.0,6.0,2.0,15.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",29.0,5.9,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,6.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Mariano,do DOM,FW,26.0,5.7,4.0,2.0,2.0,1.0,1.0,0.0,9.0,0.0,9.0,3.0,1.0,2.0,0.0,4.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,19.0,3.5,4.0,0.0,0.0,3.0,1.0,1.0,7.0,14.3,6.0,3.0,0.0,3.0,5.0,9.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Martin Ødegaard,no NOR,MF,21.0,2.6,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Blanco,es ESP,"MF,FW",20.0,2.4,7.0,2.0,4.0,2.0,1.0,3.0,7.0,42.9,4.0,6.0,2.0,4.0,3.0,10.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marvin,es ESP,"DF,MF",20.0,1.5,3.0,2.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Víctor Chust,es ESP,DF,20.0,1.1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Arribas,es ESP,"MF,FW",18.0,1.5,3.0,1.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,4.0,7.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Hugo Duro,es ESP,FW,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Borja Mayoral,es ESP,FW,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Squad Total,,,27.9,38.0,531.0,318.0,266.0,188.0,77.0,192.0,532.0,36.1,340.0,344.0,83.0,261.0,398.0,929.0,544.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Opponent Total,,,27.5,38.0,531.0,295.0,277.0,184.0,70.0,216.0,645.0,33.5,429.0,418.0,133.0,285.0,380.0,911.0,707.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Frenkie de Jong,nl NED,"MF,DF",23.0,35.0,44.0,27.0,21.0,19.0,4.0,15.0,35.0,42.9,20.0,20.0,4.0,16.0,38.0,82.0,29.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Jordi Alba,es ESP,"DF,FW",31.0,33.6,45.0,30.0,22.0,16.0,7.0,24.0,52.0,46.2,28.0,21.0,2.0,19.0,49.0,94.0,48.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",33.0,33.6,18.0,10.0,3.0,9.0,6.0,6.0,17.0,35.3,11.0,12.0,0.0,12.0,6.0,24.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Antoine Griezmann,fr FRA,"FW,MF",29.0,28.9,37.0,22.0,10.0,18.0,9.0,12.0,40.0,30.0,28.0,20.0,1.0,19.0,12.0,49.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,32.0,28.0,63.0,35.0,21.0,29.0,13.0,27.0,76.0,35.5,49.0,27.0,4.0,23.0,53.0,116.0,18.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,25.0,27.5,36.0,21.0,23.0,10.0,3.0,19.0,28.0,67.9,9.0,26.0,12.0,14.0,33.0,69.0,71.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Pedri,es ESP,MF,17.0,26.8,44.0,27.0,16.0,16.0,12.0,17.0,71.0,23.9,54.0,46.0,1.0,45.0,33.0,77.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Sergiño Dest,us USA,"DF,FW",19.0,21.2,31.0,16.0,23.0,6.0,2.0,18.0,32.0,56.3,14.0,25.0,4.0,21.0,10.0,41.0,24.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Óscar Mingueza,es ESP,DF,21.0,21.1,52.0,33.0,28.0,17.0,7.0,30.0,53.0,56.6,23.0,19.0,6.0,13.0,20.0,72.0,48.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,23.0,19.7,14.0,9.0,4.0,9.0,1.0,6.0,17.0,35.3,11.0,10.0,0.0,10.0,9.0,23.0,3.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,33.0,16.5,16.0,11.0,11.0,5.0,0.0,9.0,12.0,75.0,3.0,9.0,4.0,5.0,26.0,42.0,46.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,21.0,16.8,22.0,11.0,12.0,8.0,2.0,9.0,9.0,100.0,0.0,24.0,15.0,9.0,20.0,42.0,47.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Martin Braithwaite,dk DEN,FW,29.0,13.1,8.0,4.0,2.0,3.0,3.0,1.0,6.0,16.7,5.0,2.0,0.0,2.0,6.0,14.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,FW",28.0,10.5,9.0,6.0,5.0,2.0,2.0,7.0,13.0,53.8,6.0,12.0,6.0,6.0,10.0,19.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Philippe Coutinho,br BRA,"MF,FW",28.0,7.3,8.0,6.0,2.0,5.0,1.0,3.0,9.0,33.3,6.0,7.0,0.0,7.0,2.0,10.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Neto,br BRA,GK,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,26.0,7.2,5.0,1.0,3.0,2.0,0.0,1.0,2.0,50.0,1.0,11.0,6.0,5.0,9.0,14.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Miralem Pjanić,ba BIH,MF,30.0,7.0,13.0,8.0,7.0,4.0,2.0,7.0,13.0,53.8,6.0,5.0,1.0,4.0,11.0,24.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Ansu Fati,es ESP,FW,17.0,4.8,9.0,4.0,2.0,4.0,3.0,2.0,10.0,20.0,8.0,4.0,0.0,4.0,3.0,12.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Ilaix Moriba,gn GUI,MF,17.0,6.0,14.0,6.0,5.0,7.0,2.0,5.0,10.0,50.0,5.0,16.0,1.0,15.0,5.0,19.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Francisco Trincão,pt POR,"FW,MF",20.0,7.8,4.0,2.0,0.0,3.0,1.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,1.0,5.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Junior Firpo,es ESP,"DF,MF",23.0,3.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,4.0,5.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Riqui Puig,es ESP,"MF,FW",20.0,3.2,5.0,3.0,1.0,3.0,1.0,4.0,8.0,50.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,22.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Squad Total,,,26.4,38.0,499.0,293.0,223.0,195.0,81.0,224.0,522.0,42.9,298.0,325.0,70.0,255.0,361.0,860.0,429.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Barcelona,Opponent Total,,,27.4,38.0,598.0,320.0,357.0,181.0,60.0,257.0,770.0,33.4,513.0,440.0,133.0,307.0,517.0,1115.0,639.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Jesús Navas,es ESP,DF,34.0,31.4,27.0,21.0,15.0,11.0,1.0,15.0,22.0,68.2,7.0,10.0,3.0,7.0,37.0,64.0,62.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Jules Koundé,fr FRA,DF,21.0,33.1,27.0,15.0,14.0,11.0,2.0,10.0,24.0,41.7,14.0,24.0,16.0,8.0,40.0,67.0,104.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Yassine Bounou,ma MAR,GK,29.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Diego Carlos,br BRA,DF,27.0,31.0,22.0,13.0,17.0,4.0,1.0,8.0,16.0,50.0,8.0,35.0,27.0,8.0,31.0,53.0,114.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Lucas Ocampos,ar ARG,FW,26.0,29.2,36.0,24.0,12.0,16.0,8.0,13.0,37.0,35.1,24.0,33.0,1.0,32.0,19.0,55.0,30.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Fernando,br BRA,MF,33.0,28.3,54.0,28.0,24.0,25.0,5.0,23.0,43.0,53.5,20.0,25.0,11.0,14.0,41.0,95.0,70.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Joan Jordán,es ESP,MF,26.0,26.7,52.0,28.0,17.0,29.0,6.0,17.0,76.0,22.4,59.0,22.0,3.0,19.0,27.0,79.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Suso,es ESP,FW,26.0,24.6,20.0,10.0,8.0,6.0,6.0,10.0,41.0,24.4,31.0,12.0,0.0,12.0,8.0,28.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Sevilla,Marcos Acuña,ar ARG,DF,28.0,25.9,62.0,42.0,34.0,20.0,8.0,23.0,41.0,56.1,18.0,23.0,2.0,21.0,23.0,85.0,30.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
