Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2014-2015,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,36.0,33.0,33.0,2970.0,33.0,20.0,0.61,83.0,63.0,75.9,23.0,8.0,2.0,18.0,54.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Juventus,Marco Storari,it ITA,GK,37.0,5.0,5.0,450.0,5.0,4.0,0.8,20.0,16.0,80.0,3.0,1.0,1.0,1.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Juventus,Squad Total,,,28.8,38.0,38.0,3420.0,38.0,24.0,0.63,103.0,79.0,76.7,26.0,9.0,3.0,19.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Juventus,Opponent Total,,,27.3,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,3.0,9.0,26.0,4.0,10.5,10.0,6.0,1.0,3.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Roma,Morgan De Sanctis,it ITA,GK,37.0,35.0,35.0,3150.0,35.0,26.0,0.74,107.0,81.0,75.7,18.0,13.0,4.0,16.0,45.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Roma,Łukasz Skorupski,pl POL,GK,23.0,3.0,3.0,270.0,3.0,5.0,1.67,9.0,4.0,44.4,1.0,0.0,2.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Roma,Squad Total,,,28.0,38.0,38.0,3420.0,38.0,31.0,0.82,116.0,85.0,73.3,19.0,13.0,6.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Roma,Opponent Total,,,27.4,38.0,38.0,3417.0,38.0,2.0,0.05,0.0,,,6.0,13.0,19.0,6.0,15.8,8.0,6.0,1.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Lazio,Federico Marchetti,it ITA,GK,31.0,30.0,30.0,2610.0,29.0,29.0,1.0,117.0,88.0,75.2,17.0,6.0,5.0,11.0,36.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Lazio,Etrit Berisha,al ALB,GK,25.0,10.0,8.0,810.0,9.0,9.0,1.0,35.0,26.0,74.3,4.0,0.0,6.0,4.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Lazio,Squad Total,,,28.0,38.0,38.0,3420.0,38.0,38.0,1.0,152.0,114.0,75.0,21.0,6.0,11.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Lazio,Opponent Total,,,27.4,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,11.0,6.0,21.0,7.0,18.4,6.0,3.0,1.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Fiorentina,Neto,br BRA,GK,25.0,29.0,29.0,2610.0,29.0,35.0,1.21,117.0,82.0,70.1,13.0,7.0,9.0,10.0,34.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Fiorentina,Ciprian Tătărușanu,ro ROU,GK,28.0,9.0,9.0,810.0,9.0,11.0,1.22,45.0,34.0,75.6,5.0,3.0,1.0,1.0,11.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Fiorentina,Squad Total,,,27.9,38.0,38.0,3420.0,38.0,46.0,1.21,162.0,116.0,71.6,18.0,10.0,10.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Fiorentina,Opponent Total,,,27.5,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,10.0,10.0,18.0,10.0,26.3,10.0,2.0,3.0,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Napoli,Rafael Cabral,br BRA,GK,24.0,23.0,23.0,2070.0,23.0,30.0,1.3,79.0,49.0,62.0,12.0,6.0,5.0,5.0,21.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Napoli,Mariano Andújar,ar ARG,GK,31.0,15.0,15.0,1350.0,15.0,24.0,1.6,51.0,27.0,52.9,6.0,3.0,6.0,4.0,26.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Napoli,Squad Total,,,27.0,38.0,38.0,3420.0,38.0,54.0,1.42,130.0,76.0,58.5,18.0,9.0,11.0,9.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Napoli,Opponent Total,,,27.4,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,11.0,9.0,18.0,6.0,15.8,11.0,4.0,4.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Genoa,Mattia Perin,it ITA,GK,21.0,32.0,32.0,2780.0,30.9,38.0,1.23,158.0,120.0,75.9,14.0,10.0,7.0,7.0,21.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Genoa,Eugenio Lamanna,it ITA,GK,24.0,8.0,6.0,640.0,7.1,9.0,1.27,47.0,38.0,80.9,2.0,1.0,4.0,3.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Genoa,Squad Total,,,26.0,38.0,38.0,3420.0,38.0,47.0,1.24,205.0,158.0,77.1,16.0,11.0,11.0,8.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Genoa,Opponent Total,,,27.5,38.0,38.0,3417.0,38.0,0.0,0.0,0.0,,,11.0,11.0,16.0,6.0,15.8,8.0,5.0,1.0,2.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Sampdoria,Emiliano Viviano,it ITA,GK,28.0,29.0,29.0,2540.0,28.2,30.0,1.06,127.0,97.0,76.4,11.0,11.0,7.0,11.0,37.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Sampdoria,Sergio Romero,ar ARG,GK,27.0,10.0,9.0,880.0,9.8,12.0,1.23,43.0,31.0,72.1,2.0,6.0,1.0,1.0,11.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Sampdoria,Squad Total,,,26.2,38.0,38.0,3420.0,38.0,42.0,1.11,170.0,128.0,75.3,13.0,17.0,8.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Sampdoria,Opponent Total,,,27.5,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,8.0,17.0,13.0,8.0,21.1,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Inter,Samir Handanović,si SVN,GK,30.0,37.0,37.0,3330.0,37.0,47.0,1.27,144.0,97.0,67.4,13.0,13.0,11.0,11.0,29.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Inter,Juan Pablo Carrizo,ar ARG,GK,30.0,1.0,1.0,90.0,1.0,1.0,1.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Inter,Squad Total,,,26.5,38.0,38.0,3420.0,38.0,48.0,1.26,150.0,102.0,68.0,14.0,13.0,11.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Inter,Opponent Total,,,27.4,38.0,38.0,3414.0,38.0,0.0,0.0,0.0,,,11.0,13.0,14.0,9.0,23.7,8.0,5.0,2.0,1.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Torino,Daniele Padelli,it ITA,GK,28.0,25.0,25.0,2250.0,25.0,31.0,1.24,94.0,63.0,67.0,10.0,8.0,7.0,6.0,24.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Torino,Jean-François Gillet,be BEL,GK,35.0,12.0,12.0,1080.0,12.0,14.0,1.17,55.0,41.0,74.5,3.0,4.0,5.0,4.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Torino,Salvador Ichazo,uy URU,GK,22.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Torino,Squad Total,,,28.1,38.0,38.0,3420.0,38.0,45.0,1.18,150.0,105.0,70.0,14.0,12.0,12.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Torino,Opponent Total,,,27.5,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,,,12.0,12.0,14.0,11.0,28.9,8.0,3.0,3.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Milan,Diego López,es ESP,GK,32.0,28.0,28.0,2514.0,27.9,42.0,1.5,136.0,94.0,69.1,8.0,8.0,11.0,5.0,17.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,SeriaA,Milan,Christian Abbiati,it ITA,GK,37.0,11.0,10.0,906.0,10.1,8.0,0.79,37.0,29.0,78.4,5.0,5.0,1.0,4.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
