Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2019-2020,LaLiga,Real Madrid,Marcelo,br BRA,DF,31.0,14.4,1204.0,41.0,231.0,514.0,467.0,35.0,1204.0,24.0,18.0,75.0,6.0,25.0,783.0,3906.0,2261.0,45.0,42.0,9.0,20.0,11.0,863.0,123.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Isco,es ESP,"FW,MF",27.0,13.1,981.0,6.0,114.0,515.0,362.0,37.0,981.0,45.0,33.0,73.3,12.0,26.7,710.0,4224.0,2155.0,48.0,39.0,6.0,29.0,21.0,833.0,75.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",28.0,12.0,730.0,3.0,63.0,277.0,404.0,79.0,730.0,71.0,49.0,69.0,22.0,31.0,592.0,4368.0,2465.0,86.0,50.0,31.0,28.0,33.0,638.0,162.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Vinicius Júnior,br BRA,"FW,MF",19.0,15.2,764.0,1.0,63.0,246.0,470.0,144.0,764.0,102.0,48.0,47.1,54.0,52.9,572.0,4712.0,2827.0,110.0,54.0,69.0,38.0,13.0,602.0,224.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",30.0,12.1,622.0,8.0,71.0,256.0,301.0,45.0,622.0,30.0,18.0,60.0,12.0,40.0,395.0,2674.0,1374.0,48.0,39.0,8.0,24.0,11.0,510.0,118.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Rodrygo,br BRA,FW,18.0,11.3,640.0,1.0,54.0,259.0,338.0,62.0,640.0,55.0,27.0,49.1,28.0,50.9,475.0,2903.0,1676.0,55.0,36.0,26.0,35.0,8.0,525.0,132.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Éder Militão,br BRA,DF,21.0,11.4,809.0,91.0,438.0,342.0,32.0,6.0,809.0,3.0,1.0,33.3,2.0,66.7,457.0,2249.0,1169.0,3.0,4.0,0.0,8.0,6.0,541.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",28.0,9.4,704.0,6.0,128.0,319.0,261.0,31.0,704.0,28.0,17.0,60.7,11.0,39.3,425.0,2044.0,945.0,28.0,17.0,12.0,32.0,16.0,517.0,125.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,James Rodríguez,co COL,"MF,FW",28.0,4.7,348.0,0.0,38.0,175.0,139.0,8.0,348.0,1.0,1.0,100.0,0.0,0.0,236.0,1052.0,389.0,10.0,7.0,0.0,8.0,3.0,263.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Nacho,es ESP,DF,29.0,4.9,363.0,37.0,110.0,163.0,90.0,4.0,363.0,5.0,1.0,20.0,4.0,80.0,165.0,718.0,289.0,6.0,5.0,1.0,5.0,2.0,235.0,23.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,21.0,4.8,176.0,1.0,7.0,96.0,76.0,16.0,176.0,9.0,5.0,55.6,4.0,44.4,102.0,381.0,145.0,4.0,6.0,0.0,8.0,4.0,141.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Alphonse Areola,fr FRA,GK,26.0,4.0,138.0,116.0,138.0,0.0,0.0,0.0,138.0,0.0,0.0,,0.0,,75.0,428.0,277.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,23.0,3.8,210.0,12.0,65.0,80.0,70.0,6.0,210.0,8.0,6.0,75.0,2.0,25.0,109.0,795.0,379.0,12.0,10.0,3.0,7.0,2.0,126.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Marco Asensio,es ESP,FW,23.0,3.7,192.0,2.0,25.0,76.0,93.0,13.0,192.0,9.0,5.0,55.6,4.0,44.4,139.0,782.0,307.0,8.0,8.0,4.0,4.0,5.0,155.0,31.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Brahim Díaz,es ESP,FW,19.0,0.7,57.0,0.0,5.0,32.0,21.0,6.0,57.0,5.0,2.0,40.0,3.0,60.0,40.0,317.0,163.0,6.0,5.0,3.0,4.0,3.0,52.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Mariano,do DOM,"FW,MF",25.0,0.5,24.0,0.0,2.0,9.0,13.0,6.0,24.0,2.0,1.0,50.0,1.0,50.0,13.0,77.0,63.0,2.0,0.0,1.0,0.0,0.0,16.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Squad Total,,,27.6,38.0,27693.0,2234.0,7711.0,12551.0,7671.0,1038.0,27682.0,769.0,484.0,62.9,285.0,37.1,17146.0,92265.0,47544.0,951.0,727.0,302.0,518.0,315.0,19981.0,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Opponent Total,,,27.0,38.0,20543.0,2583.0,7110.0,9207.0,4451.0,530.0,20541.0,595.0,369.0,62.0,226.0,38.0,11264.0,60819.0,30522.0,604.0,473.0,131.0,498.0,360.0,12905.0,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,27.0,36.0,1498.0,1204.0,1491.0,8.0,0.0,0.0,1498.0,0.0,0.0,,0.0,,843.0,4026.0,2785.0,0.0,0.0,0.0,2.0,0.0,874.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,32.0,34.4,3002.0,345.0,1253.0,1670.0,99.0,28.0,3002.0,8.0,6.0,75.0,2.0,25.0,1868.0,10683.0,6844.0,29.0,25.0,0.0,13.0,11.0,2162.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,32.0,32.0,2538.0,0.0,48.0,1132.0,1403.0,208.0,2533.0,263.0,182.0,69.2,81.0,30.8,1860.0,11499.0,6488.0,220.0,203.0,63.0,69.0,78.0,2175.0,252.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Antoine Griezmann,fr FRA,FW,28.0,28.3,1381.0,29.0,129.0,575.0,689.0,139.0,1381.0,34.0,20.0,58.8,14.0,41.2,805.0,3314.0,1433.0,40.0,33.0,21.0,43.0,22.0,1096.0,229.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,31.0,27.6,2826.0,76.0,602.0,1794.0,437.0,16.0,2826.0,27.0,23.0,85.2,4.0,14.8,1544.0,5510.0,2859.0,12.0,41.0,0.0,16.0,14.0,2156.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,24.0,26.9,2373.0,236.0,964.0,1354.0,57.0,12.0,2373.0,10.0,5.0,50.0,5.0,50.0,1610.0,8366.0,5480.0,25.0,19.0,0.0,4.0,6.0,1810.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",27.0,26.0,2340.0,65.0,398.0,1262.0,696.0,58.0,2340.0,26.0,17.0,65.4,9.0,34.6,1516.0,7424.0,4399.0,78.0,80.0,8.0,28.0,22.0,1853.0,174.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jordi Alba,es ESP,DF,30.0,24.3,2307.0,66.0,459.0,1074.0,782.0,64.0,2307.0,21.0,12.0,57.1,9.0,42.9,1399.0,5468.0,2912.0,42.0,28.0,8.0,17.0,6.0,1734.0,244.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,22.0,23.5,1809.0,31.0,305.0,1042.0,489.0,35.0,1809.0,57.0,46.0,80.7,11.0,19.3,1294.0,7746.0,4083.0,77.0,74.0,6.0,30.0,29.0,1517.0,82.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,25.0,23.3,1878.0,48.0,416.0,901.0,570.0,45.0,1878.0,68.0,48.0,70.6,20.0,29.4,1216.0,6451.0,3650.0,71.0,63.0,16.0,34.0,27.0,1379.0,154.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Luis Suárez,uy URU,FW,32.0,22.2,873.0,20.0,39.0,325.0,513.0,133.0,872.0,47.0,23.0,48.9,24.0,51.1,506.0,2048.0,1063.0,30.0,31.0,21.0,33.0,24.0,735.0,171.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,32.0,18.6,1454.0,21.0,224.0,773.0,463.0,60.0,1454.0,14.0,8.0,57.1,6.0,42.9,882.0,2929.0,1535.0,21.0,34.0,3.0,22.0,16.0,1152.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,31.0,17.7,1646.0,44.0,277.0,931.0,446.0,31.0,1646.0,17.0,10.0,58.8,7.0,41.2,1012.0,4215.0,2020.0,27.0,38.0,5.0,13.0,17.0,1316.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arthur Melo,br BRA,MF,22.0,13.1,1144.0,15.0,138.0,688.0,326.0,13.0,1144.0,34.0,31.0,91.2,3.0,8.8,829.0,4742.0,1935.0,30.0,45.0,2.0,24.0,18.0,983.0,48.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ansu Fati,es ESP,FW,16.0,11.4,703.0,7.0,38.0,207.0,464.0,89.0,703.0,53.0,25.0,47.2,28.0,52.8,544.0,3520.0,1934.0,77.0,35.0,46.0,35.0,25.0,601.0,187.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Junior Firpo,es ESP,DF,22.0,11.3,932.0,21.0,203.0,464.0,271.0,27.0,932.0,17.0,9.0,52.9,8.0,47.1,579.0,2714.0,1704.0,39.0,36.0,5.0,10.0,4.0,678.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,25.0,10.5,896.0,86.0,351.0,530.0,20.0,2.0,896.0,10.0,8.0,80.0,2.0,20.0,600.0,3390.0,2198.0,13.0,7.0,0.0,3.0,1.0,663.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Riqui Puig,es ESP,MF,19.0,5.7,471.0,2.0,35.0,250.0,189.0,10.0,471.0,13.0,12.0,92.3,1.0,7.7,355.0,1742.0,770.0,14.0,18.0,0.0,8.0,8.0,406.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Pérez,es ESP,FW,21.0,5.3,356.0,4.0,30.0,112.0,217.0,33.0,356.0,17.0,8.0,47.1,9.0,52.9,243.0,1495.0,711.0,21.0,16.0,13.0,13.0,10.0,291.0,81.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Martin Braithwaite,dk DEN,"FW,MF",28.0,4.5,167.0,3.0,20.0,51.0,96.0,24.0,167.0,9.0,7.0,77.8,2.0,22.2,112.0,541.0,294.0,12.0,6.0,6.0,7.0,3.0,142.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,22.0,4.0,308.0,0.0,20.0,99.0,192.0,24.0,308.0,30.0,14.0,46.7,16.0,53.3,220.0,1517.0,707.0,24.0,16.0,15.0,11.0,5.0,251.0,45.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,20.0,2.6,229.0,30.0,103.0,125.0,1.0,1.0,229.0,1.0,1.0,100.0,0.0,0.0,181.0,707.0,386.0,1.0,0.0,0.0,0.0,1.0,184.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",26.0,2.1,189.0,1.0,11.0,75.0,105.0,10.0,189.0,10.0,4.0,40.0,6.0,60.0,151.0,921.0,447.0,10.0,9.0,4.0,6.0,5.0,164.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Neto,br BRA,GK,30.0,2.0,62.0,53.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,,0.0,,31.0,149.0,74.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,21.0,1.9,168.0,1.0,13.0,101.0,55.0,2.0,168.0,3.0,2.0,66.7,1.0,33.3,121.0,508.0,218.0,4.0,3.0,0.0,3.0,1.0,143.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Moussa Wagué,sn SEN,DF,20.0,1.0,90.0,0.0,18.0,32.0,42.0,1.0,90.0,3.0,3.0,100.0,0.0,0.0,50.0,338.0,194.0,6.0,4.0,1.0,0.0,1.0,56.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,19.0,0.9,63.0,11.0,36.0,27.0,0.0,0.0,63.0,1.0,0.0,0.0,1.0,100.0,40.0,228.0,117.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Álex Collado,es ESP,FW,20.0,0.1,10.0,0.0,0.0,4.0,6.0,1.0,10.0,0.0,0.0,,0.0,,5.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Squad Total,,,27.8,38.0,31713.0,2419.0,7683.0,15606.0,8628.0,1066.0,31707.0,793.0,524.0,66.1,269.0,33.9,20416.0,102227.0,57254.0,923.0,864.0,243.0,444.0,354.0,24606.0,2036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Opponent Total,,,27.0,38.0,18087.0,2241.0,6429.0,7656.0,4201.0,619.0,18080.0,501.0,290.0,57.9,211.0,42.1,9797.0,54159.0,27390.0,576.0,416.0,170.0,470.0,325.0,10825.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,26.0,37.7,1005.0,868.0,998.0,7.0,0.0,0.0,1005.0,1.0,1.0,100.0,0.0,0.0,416.0,3008.0,2319.0,0.0,0.0,0.0,2.0,0.0,311.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",24.0,34.1,2197.0,105.0,484.0,1284.0,453.0,58.0,2195.0,42.0,28.0,66.7,14.0,33.3,1034.0,5067.0,2453.0,41.0,40.0,6.0,38.0,31.0,1354.0,74.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Koke,es ESP,MF,27.0,30.0,2030.0,44.0,323.0,1128.0,587.0,50.0,2030.0,22.0,14.0,63.6,8.0,36.4,1084.0,3797.0,1751.0,26.0,41.0,3.0,46.0,34.0,1384.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,26.0,28.3,1987.0,82.0,414.0,1293.0,304.0,16.0,1987.0,64.0,57.0,89.1,7.0,10.9,1170.0,5361.0,2839.0,35.0,36.0,7.0,24.0,15.0,1316.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Renan Lodi,br BRA,DF,21.0,26.6,1569.0,61.0,449.0,648.0,478.0,39.0,1569.0,30.0,16.0,53.3,14.0,46.7,792.0,4033.0,1988.0,70.0,42.0,12.0,38.0,23.0,805.0,162.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,26.0,23.3,789.0,29.0,69.0,350.0,376.0,120.0,786.0,28.0,19.0,67.9,9.0,32.1,424.0,2408.0,1159.0,49.0,42.0,14.0,74.0,46.0,627.0,139.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Felipe,br BRA,DF,30.0,23.4,1186.0,160.0,599.0,551.0,43.0,32.0,1186.0,6.0,4.0,66.7,2.0,33.3,603.0,3239.0,1352.0,4.0,4.0,0.0,9.0,2.0,627.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,28.0,22.0,1517.0,59.0,355.0,662.0,509.0,20.0,1517.0,18.0,13.0,72.2,5.0,27.8,720.0,3148.0,1561.0,49.0,30.0,6.0,22.0,10.0,790.0,124.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",24.0,22.9,908.0,22.0,127.0,342.0,447.0,134.0,908.0,68.0,37.0,54.4,31.0,45.6,576.0,2847.0,1381.0,54.0,35.0,33.0,82.0,55.0,638.0,141.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,28.0,22.0,1245.0,121.0,574.0,651.0,23.0,7.0,1245.0,3.0,2.0,66.7,1.0,33.3,715.0,3173.0,1902.0,5.0,6.0,0.0,4.0,0.0,750.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",19.0,19.4,738.0,8.0,67.0,350.0,331.0,68.0,738.0,55.0,20.0,36.4,35.0,63.6,468.0,2760.0,1384.0,43.0,45.0,16.0,40.0,23.0,586.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,24.0,19.5,1071.0,132.0,526.0,522.0,30.0,18.0,1071.0,3.0,3.0,100.0,0.0,0.0,570.0,2418.0,1300.0,1.0,3.0,0.0,5.0,2.0,632.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,FW",24.0,15.2,658.0,18.0,116.0,359.0,193.0,44.0,658.0,32.0,27.0,84.4,5.0,15.6,385.0,2350.0,1195.0,39.0,23.0,18.0,28.0,26.0,419.0,75.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,24.0,13.5,755.0,78.0,360.0,378.0,23.0,8.0,755.0,7.0,7.0,100.0,0.0,0.0,430.0,1799.0,943.0,6.0,3.0,0.0,4.0,1.0,463.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,30.0,15.0,518.0,15.0,43.0,240.0,237.0,65.0,515.0,21.0,10.0,47.6,11.0,52.4,290.0,1178.0,373.0,9.0,12.0,6.0,42.0,20.0,401.0,86.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,29.0,12.5,917.0,31.0,143.0,579.0,209.0,12.0,917.0,15.0,14.0,93.3,1.0,6.7,561.0,2621.0,1331.0,20.0,21.0,0.0,17.0,15.0,623.0,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Vitolo,es ESP,"FW,MF",29.0,13.6,704.0,13.0,92.0,303.0,322.0,50.0,704.0,54.0,33.0,61.1,21.0,38.9,488.0,3042.0,1618.0,58.0,51.0,16.0,41.0,20.0,551.0,89.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,27.0,12.0,769.0,43.0,215.0,326.0,232.0,18.0,769.0,7.0,5.0,71.4,2.0,28.6,368.0,1693.0,909.0,27.0,19.0,3.0,11.0,3.0,430.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
