season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2005-2006,EPL,Chelsea,John Terry,eng ENG,DF,24.0,0.0,36.0,3240.0,36.0,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,36.0
2005-2006,EPL,Chelsea,Frank Lampard,eng ENG,MF,27.0,0.0,35.0,3150.0,35.0,16.0,8.0,24.0,12.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.46,0.23,0.69,0.34,0.57,Matches,35.0
2005-2006,EPL,Chelsea,Petr Čech,cz CZE,GK,23.0,0.0,34.0,3015.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,34.0
2005-2006,EPL,Chelsea,William Gallas,fr FRA,DF,27.0,0.0,33.0,2927.0,32.5,5.0,1.0,6.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.15,0.03,0.18,0.15,0.18,Matches,34.0
2005-2006,EPL,Chelsea,Claude Makélélé,fr FRA,MF,32.0,0.0,29.0,2544.0,28.3,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,31.0
2005-2006,EPL,Chelsea,Michael Essien,gh GHA,"DF,MF",22.0,0.0,27.0,2459.0,27.3,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,31.0
2005-2006,EPL,Chelsea,Joe Cole,eng ENG,MF,23.0,0.0,26.0,2101.0,23.3,7.0,4.0,11.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.3,0.17,0.47,0.3,0.47,Matches,34.0
2005-2006,EPL,Chelsea,Asier del Horno,es ESP,DF,24.0,0.0,25.0,2046.0,22.7,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.22,0.26,0.04,0.26,Matches,25.0
2005-2006,EPL,Chelsea,Ricardo Carvalho,pt POR,DF,27.0,0.0,22.0,1975.0,21.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,24.0
2005-2006,EPL,Chelsea,Arjen Robben,nl NED,"FW,MF",21.0,0.0,21.0,1759.0,19.5,6.0,3.0,9.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.31,0.15,0.46,0.31,0.46,Matches,28.0
