Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2010-2011,Ligue1,Lille,Mickaël Landreau,fr FRA,GK,31.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Rio Mavuba,fr FRA,MF,26.0,37.1,1.0,,1.0,,,0.03,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Adil Rami,fr FRA,DF,24.0,35.8,0.0,,6.0,,,0.17,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Yohan Cabaye,fr FRA,MF,24.0,34.2,2.0,,26.0,,,0.76,,0.08,,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Eden Hazard,be BEL,"FW,MF",19.0,34.1,7.0,,24.0,,,0.7,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Mathieu Debuchy,fr FRA,DF,25.0,33.9,2.0,,5.0,,,0.15,,0.2,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Gervinho,ci CIV,"FW,MF",23.0,31.6,15.0,,43.0,,,1.36,,0.35,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Moussa Sow,sn SEN,"FW,MF",24.0,31.0,25.0,,48.0,,,1.55,,0.5,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Aurélien Chedjou,cm CMR,DF,25.0,30.4,1.0,,2.0,,,0.07,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Florent Balmont,fr FRA,MF,30.0,22.9,0.0,,5.0,,,0.22,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Franck Béria,fr FRA,DF,27.0,25.4,1.0,,4.0,,,0.16,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Emerson,br BRA,DF,24.0,17.2,0.0,,2.0,,,0.12,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,David Rozehnal,cz CZE,DF,30.0,10.7,1.0,,1.0,,,0.09,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Pierre-Alain Frau,fr FRA,"FW,MF",30.0,10.4,5.0,,18.0,,,1.73,,0.28,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Túlio de Melo,br BRA,FW,25.0,8.7,4.0,,14.0,,,1.61,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Ludovic Obraniak,pl POL,MF,25.0,8.0,2.0,,4.0,,,0.5,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Idrissa Gana Gueye,sn SEN,MF,20.0,4.0,0.0,,3.0,,,0.74,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Stéphane Dumont,fr FRA,MF,27.0,1.6,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Pape Souaré,sn SEN,DF,20.0,1.4,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Jerry Vandam,fr FRA,DF,21.0,0.9,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Emil Lyng,dk DEN,"FW,MF",20.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Omar Wade,sn SEN,FW,20.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Squad Total,,,25.7,,66.0,,206.0,,,5.42,,0.31,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Lille,Opponent Total,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,25.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Lucho González,ar ARG,MF,29.0,32.3,8.0,,22.0,,,0.68,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,André Ayew,gh GHA,"FW,MF",20.0,31.0,10.0,,27.0,,,0.87,,0.37,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Gabriel Heinze,ar ARG,DF,32.0,30.8,3.0,,8.0,,,0.26,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Taye Taiwo,ng NGA,DF,25.0,29.1,4.0,,8.0,,,0.27,,0.25,,2.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Benoît Cheyrou,fr FRA,MF,29.0,27.4,3.0,,15.0,,,0.55,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,Ligue1,Marseille,Souleymane Diawara,sn SEN,DF,31.0,26.5,0.0,,1.0,,,0.04,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
