Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2018-2019,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,31.0,35.0,6.0,0.0,0.0,24.0,21.0,2.0,0.0,36.0,27.0,1.0,0.0,0.0,,277.0,116.0,41.0,73.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,26.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,58.0,5.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jordi Alba,es ESP,DF,29.0,33.2,6.0,0.0,0.0,25.0,19.0,9.0,52.0,60.0,22.0,1.0,0.0,0.0,,208.0,16.0,37.0,30.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Luis Suárez,uy URU,FW,31.0,31.4,5.0,0.0,0.0,31.0,57.0,27.0,21.0,8.0,11.0,3.0,0.0,0.0,,69.0,22.0,10.0,68.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,30.0,30.2,10.0,0.0,0.0,38.0,54.0,0.0,2.0,54.0,60.0,0.0,0.0,0.0,,194.0,49.0,52.0,48.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,31.0,30.1,3.0,0.0,0.0,22.0,66.0,17.0,78.0,3.0,7.0,0.0,0.0,0.0,,69.0,7.0,10.0,41.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,30.0,29.4,7.0,1.0,1.0,27.0,53.0,3.0,24.0,51.0,24.0,0.0,0.0,0.0,,215.0,37.0,20.0,64.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",26.0,23.2,3.0,0.0,0.0,18.0,33.0,0.0,27.0,43.0,20.0,0.0,1.0,0.0,,102.0,28.0,28.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Philippe Coutinho,br BRA,"FW,MF",26.0,22.4,2.0,0.0,0.0,19.0,45.0,8.0,49.0,12.0,11.0,1.0,0.0,0.0,,81.0,6.0,19.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,23.0,21.5,8.0,1.0,0.0,30.0,14.0,1.0,0.0,21.0,29.0,0.0,0.0,1.0,,106.0,44.0,32.0,57.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,31.0,21.4,7.0,0.0,0.0,58.0,32.0,0.0,6.0,29.0,44.0,0.0,0.0,0.0,,121.0,39.0,30.0,56.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,"FW,MF",21.0,18.5,1.0,0.0,0.0,22.0,22.0,9.0,82.0,5.0,15.0,0.0,0.0,0.0,,64.0,8.0,9.0,47.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,24.0,17.8,4.0,0.0,0.0,22.0,27.0,5.0,17.0,22.0,27.0,2.0,0.0,0.0,,103.0,18.0,14.0,56.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Arthur Melo,br BRA,MF,21.0,15.9,2.0,0.0,0.0,11.0,40.0,0.0,4.0,9.0,10.0,0.0,0.0,0.0,,109.0,3.0,7.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,24.0,13.2,4.0,0.0,0.0,13.0,16.0,2.0,0.0,18.0,5.0,0.0,0.0,0.0,,82.0,11.0,11.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,32.0,6.5,2.0,0.0,0.0,10.0,4.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,,29.0,13.0,8.0,61.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,20.0,7.1,2.0,0.0,0.0,9.0,14.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,,38.0,5.0,4.0,55.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Malcom,br BRA,"FW,MF",21.0,6.8,0.0,0.0,0.0,5.0,9.0,8.0,16.0,1.0,2.0,0.0,0.0,0.0,,24.0,4.0,11.0,26.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Kevin-Prince Boateng,gh GHA,FW,31.0,2.7,1.0,0.0,0.0,3.0,9.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,,5.0,3.0,6.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",25.0,2.5,1.0,0.0,0.0,7.0,8.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,,8.0,3.0,2.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Moussa Wagué,sn SEN,"DF,FW",19.0,2.5,1.0,0.0,0.0,9.0,0.0,3.0,6.0,4.0,5.0,0.0,1.0,0.0,,13.0,2.0,4.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,18.0,1.7,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,13.0,2.0,2.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Riqui Puig,es ESP,MF,18.0,1.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,9.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Munir El Haddadi,ma MAR,FW,22.0,1.7,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,1.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jeison Murillo,co COL,DF,26.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,4.0,5.0,44.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Álex Collado,es ESP,FW,19.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Abel Ruiz,es ESP,FW,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Denis Suárez,es ESP,"MF,DF",24.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Pérez,es ESP,FW,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Squad Total,,,27.7,38.0,76.0,2.0,1.0,410.0,550.0,102.0,394.0,391.0,346.0,8.0,2.0,1.0,,2017.0,449.0,365.0,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Opponent Total,,,26.8,38.0,102.0,5.0,3.0,572.0,379.0,68.0,578.0,545.0,435.0,1.0,9.0,2.0,,1963.0,365.0,449.0,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,25.0,37.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,32.0,7.0,1.0,87.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",27.0,35.5,5.0,0.0,0.0,18.0,35.0,12.0,101.0,12.0,19.0,0.0,0.0,0.0,,118.0,41.0,56.0,42.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",23.0,32.5,10.0,0.0,0.0,55.0,26.0,7.0,49.0,42.0,56.0,0.0,1.0,1.0,,204.0,93.0,60.0,60.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Rodri,es ESP,MF,22.0,30.4,5.0,0.0,0.0,59.0,43.0,1.0,2.0,41.0,70.0,0.0,0.0,0.0,,280.0,77.0,35.0,68.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Koke,es ESP,MF,26.0,28.7,10.0,1.0,1.0,34.0,38.0,2.0,118.0,31.0,46.0,1.0,0.0,0.0,,176.0,15.0,17.0,46.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,32.0,27.9,6.0,0.0,0.0,32.0,24.0,0.0,0.0,45.0,30.0,0.0,0.0,1.0,,138.0,83.0,51.0,61.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,32.0,22.6,4.0,0.0,0.0,26.0,14.0,2.0,54.0,44.0,36.0,0.0,1.0,0.0,,143.0,18.0,10.0,64.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,25.0,23.0,9.0,1.0,1.0,31.0,21.0,0.0,27.0,49.0,42.0,0.0,0.0,0.0,,144.0,39.0,31.0,55.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,22.0,20.2,4.0,0.0,0.0,23.0,33.0,7.0,73.0,22.0,21.0,0.0,0.0,0.0,,106.0,8.0,25.0,24.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",23.0,21.3,7.0,1.0,0.0,38.0,36.0,11.0,34.0,17.0,19.0,1.0,0.0,0.0,,123.0,10.0,25.0,28.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,26.0,19.7,4.0,0.0,0.0,21.0,32.0,2.0,51.0,34.0,32.0,0.0,0.0,0.0,,99.0,41.0,34.0,54.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,23.0,19.7,5.0,0.0,0.0,8.0,18.0,0.0,0.0,44.0,15.0,0.0,1.0,0.0,,92.0,55.0,25.0,68.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,33.0,17.9,7.0,0.0,0.0,17.0,10.0,3.0,49.0,19.0,22.0,0.0,1.0,0.0,,135.0,14.0,11.0,56.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,27.0,15.5,5.0,1.0,1.0,15.0,6.0,0.0,1.0,22.0,10.0,0.0,0.0,0.0,,65.0,35.0,24.0,59.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,29.0,12.4,4.0,1.0,0.0,22.0,15.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,,24.0,29.0,61.0,32.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,22.0,12.4,5.0,0.0,0.0,13.0,20.0,0.0,10.0,14.0,25.0,0.0,0.0,0.0,,67.0,21.0,13.0,61.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
