Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2018-2019,LaLiga,Sevilla,Opponent Total,,,27.0,38.0,62.0,5.0,0.0,5.0,2.0,62.7,0.34,2.7,0.07,241.0,633.0,38.1,812.0,134.0,47.3,39.1,326.0,76.4,53.8,612.0,19.0,3.1,31.0,0.82,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Diego López,es ESP,GK,36.0,38.0,50.0,6.0,5.0,7.0,2.0,51.8,0.27,3.8,0.1,226.0,562.0,40.2,868.0,133.0,39.9,35.4,333.0,64.9,47.6,674.0,24.0,3.6,19.0,0.5,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Squad Total,,,27.7,38.0,50.0,6.0,5.0,7.0,2.0,51.8,0.27,3.8,0.1,226.0,562.0,40.2,868.0,133.0,39.9,35.4,333.0,64.9,47.6,674.0,24.0,3.6,19.0,0.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Opponent Total,,,26.8,38.0,48.0,4.0,2.0,7.0,5.0,45.1,0.26,2.1,0.06,224.0,590.0,38.0,884.0,179.0,44.0,37.8,287.0,70.0,51.1,431.0,15.0,3.5,38.0,1.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Athletic Club,Iago Herrerín,es ESP,GK,30.0,31.0,32.0,3.0,0.0,4.0,0.0,29.5,0.31,-2.5,-0.08,316.0,723.0,43.7,767.0,89.0,68.7,46.9,209.0,93.8,64.3,419.0,18.0,4.3,34.0,1.1,17.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Athletic Club,Unai Simón,es ESP,GK,21.0,7.0,13.0,2.0,0.0,2.0,0.0,13.3,0.34,0.3,0.04,42.0,102.0,41.2,134.0,34.0,43.3,36.7,55.0,80.0,56.8,89.0,4.0,4.5,2.0,0.29,11.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Athletic Club,Squad Total,,,27.6,38.0,45.0,5.0,0.0,6.0,0.0,42.8,0.32,-2.2,-0.06,358.0,825.0,43.4,901.0,123.0,64.9,45.4,264.0,90.9,62.7,508.0,22.0,4.3,36.0,0.95,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Athletic Club,Opponent Total,,,27.2,38.0,41.0,5.0,1.0,1.0,2.0,43.2,0.27,4.2,0.11,274.0,700.0,39.1,944.0,166.0,49.9,39.0,297.0,77.1,53.3,574.0,19.0,3.3,38.0,1.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Sociedad,Gerónimo Rulli,ar ARG,GK,26.0,27.0,35.0,2.0,1.0,10.0,2.0,29.7,0.25,-3.3,-0.12,155.0,430.0,36.0,872.0,107.0,32.2,32.7,218.0,68.3,49.3,430.0,23.0,5.3,31.0,1.15,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Sociedad,Miguel Ángel Moyá,es ESP,GK,34.0,11.0,11.0,0.0,0.0,1.0,0.0,10.2,0.31,-0.8,-0.08,63.0,126.0,50.0,284.0,35.0,28.2,31.5,77.0,59.7,43.2,160.0,5.0,3.1,21.0,1.91,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Sociedad,Squad Total,,,24.9,38.0,46.0,2.0,1.0,11.0,2.0,39.9,0.27,-4.1,-0.11,218.0,556.0,39.2,1156.0,142.0,31.2,32.4,295.0,66.1,47.7,590.0,28.0,4.7,52.0,1.37,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Sociedad,Opponent Total,,,26.9,38.0,45.0,8.0,0.0,3.0,1.0,50.1,0.29,6.1,0.16,263.0,694.0,37.9,901.0,126.0,52.1,40.0,289.0,77.9,54.0,493.0,18.0,3.7,45.0,1.18,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Betis,Pau López,es ESP,GK,23.0,33.0,47.0,3.0,2.0,7.0,0.0,45.6,0.32,-1.4,-0.04,106.0,281.0,37.7,995.0,173.0,19.0,26.4,249.0,36.9,36.7,406.0,23.0,5.7,46.0,1.39,15.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Betis,Joel Robles,es ESP,GK,28.0,5.0,5.0,1.0,0.0,1.0,0.0,6.0,0.24,1.0,0.19,22.0,56.0,39.3,158.0,22.0,28.5,30.6,27.0,40.7,36.9,60.0,2.0,3.3,12.0,2.4,18.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Betis,Squad Total,,,26.7,38.0,52.0,4.0,2.0,8.0,0.0,51.5,0.31,-0.5,-0.01,128.0,337.0,38.0,1153.0,195.0,20.3,27.0,276.0,37.3,36.8,466.0,25.0,5.4,58.0,1.53,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Betis,Opponent Total,,,26.8,38.0,44.0,5.0,4.0,2.0,1.0,48.3,0.26,5.3,0.14,209.0,614.0,34.0,777.0,105.0,51.9,40.9,259.0,81.5,56.7,469.0,14.0,3.0,38.0,1.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Alavés,Fernando Pacheco,es ESP,GK,26.0,35.0,46.0,6.0,3.0,1.0,2.0,50.0,0.3,6.0,0.17,292.0,714.0,40.9,749.0,87.0,61.0,42.8,294.0,87.4,56.0,557.0,19.0,3.4,40.0,1.14,15.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Alavés,Antonio Sivera,es ESP,GK,21.0,3.0,4.0,0.0,0.0,1.0,0.0,2.5,0.2,-1.5,-0.49,33.0,80.0,41.3,66.0,11.0,74.2,48.9,33.0,93.9,62.8,75.0,2.0,2.7,2.0,0.67,8.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Alavés,Squad Total,,,26.7,38.0,50.0,6.0,3.0,2.0,2.0,52.6,0.29,4.6,0.12,325.0,794.0,40.9,815.0,98.0,62.1,43.3,327.0,88.1,56.7,632.0,21.0,3.3,42.0,1.11,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Alavés,Opponent Total,,,26.9,38.0,39.0,2.0,2.0,7.0,0.0,33.9,0.26,-5.1,-0.13,242.0,629.0,38.5,905.0,178.0,43.4,37.4,325.0,72.6,52.4,584.0,29.0,5.0,35.0,0.92,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Eibar,Marko Dmitrović,rs SRB,GK,26.0,24.0,30.0,3.0,2.0,3.0,0.0,27.5,0.28,-2.5,-0.1,199.0,577.0,34.5,604.0,67.0,71.4,49.9,155.0,94.2,68.7,271.0,15.0,5.5,57.0,2.38,18.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Eibar,Asier Riesgo,es ESP,GK,34.0,14.0,20.0,0.0,0.0,0.0,1.0,16.6,0.36,-2.4,-0.17,126.0,278.0,45.3,308.0,41.0,65.6,44.6,80.0,95.0,62.1,132.0,5.0,3.8,27.0,1.93,18.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Eibar,Squad Total,,,28.5,38.0,50.0,3.0,2.0,3.0,1.0,44.1,0.31,-4.9,-0.13,325.0,855.0,38.0,912.0,108.0,69.4,48.1,235.0,94.5,66.5,403.0,20.0,5.0,84.0,2.21,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Eibar,Opponent Total,,,26.8,38.0,46.0,7.0,2.0,7.0,0.0,45.8,0.26,-0.2,-0.01,340.0,865.0,39.3,1029.0,165.0,56.8,42.3,393.0,71.5,51.7,865.0,19.0,2.2,21.0,0.55,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Leganés,Iván Cuéllar,es ESP,GK,34.0,33.9,38.0,2.0,2.0,2.0,1.0,36.9,0.31,-0.1,0.0,312.0,764.0,40.8,803.0,93.0,64.5,46.4,274.0,89.8,60.7,542.0,27.0,5.0,28.0,0.82,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Leganés,Andriy Lunin,ua UKR,GK,19.0,4.1,5.0,1.0,0.0,1.0,0.0,6.3,0.23,1.3,0.31,32.0,70.0,45.7,91.0,19.0,49.5,39.8,33.0,75.8,56.5,43.0,1.0,2.3,2.0,0.49,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Leganés,Squad Total,,,26.6,38.0,43.0,3.0,2.0,3.0,1.0,43.2,0.3,1.2,0.03,344.0,834.0,41.2,894.0,112.0,63.0,45.8,307.0,88.3,60.3,585.0,28.0,4.8,30.0,0.79,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Leganés,Opponent Total,,,26.8,38.0,37.0,3.0,0.0,5.0,1.0,37.5,0.26,1.5,0.04,199.0,614.0,32.4,838.0,169.0,44.4,38.3,324.0,74.7,54.3,601.0,21.0,3.5,33.0,0.87,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Villarreal,Sergio Asenjo,es ESP,GK,29.0,32.0,45.0,2.0,2.0,4.0,3.0,47.3,0.28,5.3,0.17,182.0,439.0,41.5,566.0,134.0,46.5,39.2,254.0,69.3,51.5,580.0,20.0,3.4,26.0,0.81,11.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Villarreal,Andrés Fernández,es ESP,GK,31.0,6.0,7.0,1.0,0.0,1.0,0.0,8.5,0.33,1.5,0.25,45.0,93.0,48.4,142.0,20.0,43.7,37.5,49.0,63.3,45.9,97.0,3.0,3.1,10.0,1.67,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Villarreal,Squad Total,,,27.1,38.0,52.0,3.0,2.0,5.0,3.0,55.8,0.28,6.8,0.18,227.0,532.0,42.7,708.0,154.0,45.9,38.9,303.0,68.3,50.6,677.0,23.0,3.4,36.0,0.95,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Villarreal,Opponent Total,,,26.8,38.0,49.0,3.0,1.0,9.0,2.0,51.9,0.27,4.9,0.13,246.0,614.0,40.1,835.0,129.0,48.7,38.8,291.0,71.1,51.7,485.0,17.0,3.5,35.0,0.92,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Levante,Oier Olazábal,es ESP,GK,28.0,21.0,40.0,4.0,1.0,3.0,1.0,40.7,0.27,1.7,0.08,116.0,318.0,36.5,351.0,97.0,48.7,40.5,224.0,65.6,47.5,363.0,14.0,3.9,14.0,0.67,11.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Levante,Aitor Fernández,es ESP,GK,27.0,16.0,24.0,4.0,0.0,3.0,1.0,25.8,0.27,2.8,0.17,89.0,252.0,35.3,295.0,83.0,47.8,39.4,162.0,68.5,49.1,224.0,5.0,2.2,17.0,1.06,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Levante,Koke Vegas,es ESP,GK,22.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5,0.31,0.5,0.48,2.0,7.0,28.6,16.0,4.0,43.8,34.8,8.0,0.0,28.0,8.0,0.0,0.0,1.0,1.0,16.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Levante,Squad Total,,,26.3,38.0,66.0,8.0,1.0,6.0,2.0,68.9,0.27,4.9,0.13,207.0,577.0,35.9,662.0,184.0,48.2,39.9,394.0,65.5,47.8,595.0,19.0,3.2,32.0,0.84,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Levante,Opponent Total,,,26.9,38.0,59.0,5.0,1.0,8.0,3.0,55.5,0.31,-0.5,-0.01,252.0,645.0,39.1,824.0,151.0,49.2,39.4,298.0,80.5,55.5,537.0,21.0,3.9,49.0,1.29,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valladolid,Jordi Masip,es ESP,GK,29.0,35.0,45.0,5.0,0.0,8.0,1.0,47.8,0.29,3.8,0.11,243.0,771.0,31.5,820.0,166.0,58.2,42.4,329.0,89.4,60.3,583.0,18.0,3.1,12.0,0.34,11.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valladolid,Yoel,es ESP,GK,29.0,3.0,6.0,1.0,1.0,0.0,0.0,5.3,0.36,-0.7,-0.22,26.0,71.0,36.6,80.0,6.0,68.8,47.5,18.0,88.9,65.0,31.0,2.0,6.5,2.0,0.67,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valladolid,Squad Total,,,27.4,38.0,51.0,6.0,1.0,8.0,1.0,53.2,0.29,3.2,0.08,269.0,842.0,31.9,900.0,172.0,59.1,42.8,347.0,89.3,60.6,614.0,20.0,3.3,14.0,0.37,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valladolid,Opponent Total,,,26.9,38.0,32.0,4.0,3.0,3.0,1.0,38.3,0.25,7.3,0.19,245.0,581.0,42.2,748.0,157.0,43.6,37.9,313.0,81.5,56.5,620.0,26.0,4.2,37.0,0.97,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Celta Vigo,Rubén Blanco,es ESP,GK,23.0,25.0,40.0,4.0,3.0,3.0,0.0,40.7,0.34,0.7,0.03,166.0,432.0,38.4,595.0,114.0,44.5,38.0,220.0,75.9,56.8,351.0,12.0,3.4,30.0,1.2,15.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Celta Vigo,Sergio Álvarez,es ESP,GK,31.0,13.0,22.0,2.0,1.0,2.0,1.0,19.1,0.3,-1.9,-0.15,91.0,237.0,38.4,330.0,47.0,43.9,36.5,128.0,71.9,52.1,230.0,8.0,3.5,7.0,0.54,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Celta Vigo,Squad Total,,,25.5,38.0,62.0,6.0,4.0,5.0,1.0,59.7,0.32,-1.3,-0.03,257.0,669.0,38.4,925.0,161.0,44.3,37.4,348.0,74.4,55.1,581.0,20.0,3.4,37.0,0.97,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Celta Vigo,Opponent Total,,,26.9,38.0,53.0,7.0,2.0,5.0,1.0,51.0,0.28,-1.0,-0.03,244.0,609.0,40.1,788.0,147.0,51.6,40.1,259.0,78.0,53.0,539.0,24.0,4.5,34.0,0.89,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Girona,Yassine Bounou,ma MAR,GK,27.0,31.8,43.0,6.0,2.0,5.0,1.0,49.7,0.27,7.7,0.24,182.0,471.0,38.6,718.0,133.0,40.7,37.1,264.0,67.8,49.5,439.0,15.0,3.4,19.0,0.6,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Girona,Gorka Iraizoz,es ESP,GK,37.0,6.2,10.0,2.0,0.0,1.0,1.0,11.1,0.26,2.1,0.33,40.0,106.0,37.7,167.0,44.0,41.9,38.2,64.0,56.3,43.8,113.0,4.0,3.5,3.0,0.48,9.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Girona,Squad Total,,,26.6,38.0,53.0,8.0,2.0,6.0,2.0,61.0,0.27,10.0,0.26,223.0,578.0,38.6,896.0,177.0,40.5,37.1,328.0,65.5,48.4,554.0,19.0,3.4,27.0,0.71,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
