Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2018-2019,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,26.0,35.0,35.0,3150.0,35.0,32.0,0.91,116.0,85.0,73.3,25.0,8.0,2.0,16.0,45.7,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,29.0,3.0,3.0,270.0,3.0,4.0,1.33,14.0,10.0,78.6,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Squad Total,,,27.7,38.0,38.0,3420.0,38.0,36.0,0.95,130.0,95.0,73.8,26.0,9.0,3.0,17.0,44.7,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,90.0,2.37,251.0,162.0,67.3,3.0,9.0,26.0,3.0,7.9,9.0,8.0,1.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,25.0,37.0,37.0,3330.0,37.0,27.0,0.73,129.0,104.0,82.9,22.0,9.0,6.0,20.0,54.1,5.0,5.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,31.0,2.0,1.0,90.0,1.0,2.0,2.0,7.0,5.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Squad Total,,,26.4,38.0,38.0,3420.0,38.0,29.0,0.76,136.0,109.0,82.4,22.0,10.0,6.0,20.0,52.6,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Opponent Total,,,27.0,38.0,38.0,3420.0,38.0,55.0,1.45,159.0,105.0,67.3,6.0,10.0,22.0,6.0,15.8,4.0,3.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,26.0,27.0,27.0,2430.0,27.0,36.0,1.33,104.0,67.0,71.2,14.0,3.0,10.0,8.0,29.6,8.0,6.0,1.0,1.0,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,31.0,10.0,10.0,900.0,10.0,8.0,0.8,31.0,23.0,74.2,6.0,2.0,2.0,4.0,40.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Luca Zidane,fr FRA,GK,20.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Squad Total,,,27.1,38.0,38.0,3420.0,38.0,46.0,1.21,138.0,91.0,71.0,21.0,5.0,12.0,12.0,31.6,8.0,6.0,1.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,63.0,1.66,212.0,151.0,74.5,12.0,5.0,21.0,9.0,23.7,9.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valencia,Neto,br BRA,GK,29.0,34.0,34.0,3060.0,34.0,34.0,1.0,139.0,106.0,80.6,13.0,14.0,7.0,10.0,29.4,8.0,7.0,1.0,0.0,12.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valencia,Jaume Doménech,es ESP,GK,27.0,4.0,4.0,360.0,4.0,1.0,0.25,13.0,12.0,92.3,2.0,2.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valencia,Squad Total,,,26.4,38.0,38.0,3420.0,38.0,35.0,0.92,152.0,118.0,81.6,15.0,16.0,7.0,13.0,34.2,8.0,7.0,1.0,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Valencia,Opponent Total,,,27.3,38.0,38.0,3420.0,38.0,51.0,1.34,164.0,112.0,72.0,7.0,16.0,15.0,11.0,28.9,7.0,5.0,2.0,0.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Getafe,David Soria,es ESP,GK,25.0,37.0,37.0,3330.0,37.0,34.0,0.92,133.0,99.0,77.4,14.0,14.0,9.0,13.0,35.1,6.0,4.0,1.0,1.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Getafe,Leandro Chichizola,ar ARG,GK,28.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Getafe,Squad Total,,,27.5,38.0,38.0,3420.0,38.0,35.0,0.92,134.0,99.0,76.9,15.0,14.0,9.0,13.0,34.2,6.0,4.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Getafe,Opponent Total,,,26.8,38.0,38.0,3420.0,38.0,48.0,1.26,128.0,81.0,67.2,9.0,14.0,15.0,11.0,28.9,6.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Sevilla,Tomáš Vaclík,cz CZE,GK,29.0,33.0,33.0,2970.0,33.0,44.0,1.33,143.0,98.0,72.0,13.0,8.0,12.0,8.0,24.2,5.0,4.0,1.0,0.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Sevilla,Juan Soriano,es ESP,GK,20.0,4.0,4.0,359.0,4.0,2.0,0.5,11.0,9.0,90.9,4.0,0.0,0.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Sevilla,Javier Díaz,es ESP,GK,21.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Sevilla,Squad Total,,,27.9,38.0,38.0,3419.0,38.0,47.0,1.24,156.0,108.0,73.7,17.0,8.0,13.0,10.0,26.3,7.0,6.0,1.0,0.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Sevilla,Opponent Total,,,27.0,38.0,38.0,3420.0,38.0,62.0,1.63,173.0,112.0,67.1,13.0,8.0,17.0,12.0,31.6,6.0,5.0,1.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Diego López,es ESP,GK,36.0,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,73.7,14.0,11.0,13.0,10.0,26.3,8.0,6.0,2.0,0.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Squad Total,,,27.7,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,73.7,14.0,11.0,13.0,10.0,26.3,8.0,6.0,2.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Espanyol,Opponent Total,,,26.8,38.0,38.0,3419.0,38.0,48.0,1.26,158.0,115.0,72.2,13.0,11.0,14.0,7.0,18.4,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
