Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2018-2019,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,"FW,MF",21.0,18.5,764.0,1004.0,76.1,11339.0,2356.0,434.0,510.0,85.1,241.0,321.0,75.1,55.0,93.0,59.1,5.0,4.9,4.0,0.1,45.0,48.0,44.0,10.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,24.0,17.8,1098.0,1213.0,90.5,14699.0,3251.0,697.0,738.0,94.4,306.0,342.0,89.5,43.0,52.0,82.7,0.0,0.3,0.7,-0.3,4.0,51.0,8.0,0.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Arthur Melo,br BRA,MF,21.0,15.9,1200.0,1292.0,92.9,19847.0,4831.0,581.0,612.0,94.9,468.0,496.0,94.4,107.0,119.0,89.9,1.0,1.1,1.3,-0.1,14.0,138.0,6.0,0.0,120.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,24.0,13.2,841.0,891.0,94.4,15403.0,5428.0,329.0,345.0,95.4,427.0,440.0,97.0,79.0,92.0,85.9,1.0,0.7,1.0,0.3,1.0,52.0,1.0,0.0,69.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,32.0,6.5,360.0,383.0,94.0,6597.0,1848.0,138.0,146.0,94.5,185.0,191.0,96.9,33.0,40.0,82.5,0.0,0.0,0.1,0.0,0.0,31.0,0.0,0.0,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,20.0,7.1,536.0,587.0,91.3,8645.0,1908.0,272.0,288.0,94.4,208.0,218.0,95.4,43.0,55.0,78.2,0.0,0.7,0.8,-0.7,9.0,58.0,6.0,0.0,65.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Malcom,br BRA,"FW,MF",21.0,6.8,274.0,329.0,83.3,3602.0,634.0,188.0,201.0,93.5,71.0,98.0,72.4,6.0,10.0,60.0,2.0,1.7,1.2,0.3,13.0,9.0,5.0,1.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,29.0,3.0,98.0,111.0,88.3,2379.0,1570.0,19.0,19.0,100.0,54.0,55.0,98.2,25.0,37.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Kevin-Prince Boateng,gh GHA,FW,31.0,2.7,46.0,61.0,75.4,563.0,63.0,32.0,39.0,82.1,8.0,11.0,72.7,2.0,3.0,66.7,0.0,0.1,0.1,-0.1,2.0,1.0,0.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",25.0,2.5,131.0,148.0,88.5,1967.0,275.0,76.0,81.0,93.8,46.0,54.0,85.2,6.0,8.0,75.0,0.0,0.1,0.2,-0.1,2.0,9.0,0.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Moussa Wagué,sn SEN,"DF,FW",19.0,2.5,128.0,154.0,83.1,1796.0,437.0,81.0,89.0,91.0,46.0,52.0,88.5,1.0,6.0,16.7,0.0,0.3,0.3,-0.3,5.0,10.0,2.0,1.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,18.0,1.7,109.0,118.0,92.4,1827.0,584.0,44.0,45.0,97.8,62.0,66.0,93.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Riqui Puig,es ESP,MF,18.0,1.7,106.0,116.0,91.4,1562.0,227.0,67.0,72.0,93.1,34.0,35.0,97.1,4.0,6.0,66.7,0.0,0.7,0.2,-0.7,2.0,13.0,2.0,0.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Munir El Haddadi,ma MAR,FW,22.0,1.7,48.0,62.0,77.4,531.0,109.0,36.0,40.0,90.0,7.0,14.0,50.0,1.0,2.0,50.0,1.0,0.6,0.6,0.4,3.0,3.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jeison Murillo,co COL,DF,26.0,1.3,116.0,126.0,92.1,2557.0,884.0,30.0,30.0,100.0,64.0,68.0,94.1,20.0,24.0,83.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Álex Collado,es ESP,FW,19.0,0.9,25.0,30.0,83.3,358.0,37.0,15.0,16.0,93.8,9.0,9.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Abel Ruiz,es ESP,FW,18.0,0.2,8.0,11.0,72.7,86.0,19.0,7.0,8.0,87.5,1.0,3.0,33.3,0.0,0.0,,0.0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Denis Suárez,es ESP,"MF,DF",24.0,0.2,14.0,18.0,77.8,190.0,40.0,10.0,12.0,83.3,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.1,0.0,-0.1,1.0,1.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Pérez,es ESP,FW,20.0,0.2,6.0,7.0,85.7,86.0,14.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Squad Total,,,27.7,38.0,23263.0,26691.0,87.2,387149.0,121599.0,11437.0,12414.0,92.1,8986.0,9977.0,90.1,2097.0,2877.0,72.9,61.0,55.8,54.3,5.2,405.0,1807.0,438.0,37.0,2110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Opponent Total,,,26.8,38.0,11210.0,14681.0,76.4,200778.0,79040.0,5320.0,6078.0,87.5,4168.0,5053.0,82.5,1370.0,2612.0,52.5,25.0,34.3,29.6,-9.3,299.0,760.0,237.0,70.0,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,25.0,37.0,476.0,864.0,55.1,17872.0,15366.0,55.0,56.0,98.2,163.0,168.0,97.0,258.0,637.0,40.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",27.0,35.5,1123.0,1510.0,74.4,16009.0,4255.0,647.0,764.0,84.7,290.0,391.0,74.2,92.0,175.0,52.6,8.0,7.7,7.4,0.3,73.0,79.0,60.0,5.0,136.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",23.0,32.5,1232.0,1619.0,76.1,18291.0,5554.0,679.0,774.0,87.7,417.0,556.0,75.0,71.0,140.0,50.7,1.0,1.3,2.1,-0.3,15.0,110.0,19.0,4.0,120.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Rodri,es ESP,MF,22.0,30.4,1756.0,1933.0,90.8,29871.0,8377.0,816.0,877.0,93.0,695.0,755.0,92.1,177.0,211.0,83.9,1.0,1.4,1.2,-0.4,17.0,163.0,8.0,0.0,152.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Koke,es ESP,MF,26.0,28.7,1715.0,2081.0,82.4,25958.0,7698.0,915.0,982.0,93.2,517.0,617.0,83.8,153.0,296.0,51.7,5.0,4.8,6.1,0.2,61.0,154.0,26.0,4.0,174.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,32.0,27.9,844.0,1056.0,79.9,16070.0,7223.0,341.0,391.0,87.2,366.0,430.0,85.1,116.0,194.0,59.8,1.0,0.3,0.7,0.7,3.0,49.0,2.0,0.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,32.0,22.6,1254.0,1537.0,81.6,18297.0,6454.0,720.0,776.0,92.8,406.0,500.0,81.2,68.0,160.0,42.5,2.0,1.1,1.9,0.9,15.0,95.0,25.0,7.0,110.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,25.0,23.0,1133.0,1381.0,82.0,19019.0,6337.0,570.0,646.0,88.2,396.0,458.0,86.5,126.0,195.0,64.6,4.0,1.3,2.1,2.7,19.0,121.0,19.0,1.0,147.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,22.0,20.2,825.0,1020.0,80.9,11702.0,3077.0,486.0,540.0,90.0,220.0,275.0,80.0,55.0,99.0,55.6,3.0,3.3,3.2,-0.3,38.0,61.0,28.0,5.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",23.0,21.3,547.0,753.0,72.6,7219.0,1909.0,323.0,390.0,82.8,149.0,207.0,72.0,22.0,42.0,52.4,2.0,4.6,3.5,-2.6,37.0,51.0,22.0,2.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,26.0,19.7,787.0,1015.0,77.5,11137.0,4647.0,460.0,515.0,89.3,258.0,352.0,73.3,32.0,74.0,43.2,1.0,1.3,1.3,-0.3,14.0,47.0,22.0,7.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,23.0,19.7,585.0,734.0,79.7,12538.0,4916.0,191.0,211.0,90.5,266.0,305.0,87.2,121.0,200.0,60.5,0.0,0.5,0.5,-0.5,3.0,36.0,2.0,0.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,33.0,17.9,774.0,973.0,79.5,10659.0,3909.0,497.0,550.0,90.4,200.0,266.0,75.2,43.0,79.0,54.4,2.0,3.5,3.1,-1.5,20.0,41.0,20.0,9.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,27.0,15.5,446.0,549.0,81.2,9053.0,3359.0,161.0,171.0,94.2,202.0,230.0,87.8,75.0,129.0,58.1,2.0,0.7,0.2,1.3,3.0,41.0,2.0,0.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,29.0,12.4,214.0,310.0,69.0,2551.0,330.0,129.0,163.0,79.1,44.0,70.0,62.9,10.0,12.0,83.3,2.0,0.9,0.7,1.1,8.0,6.0,5.0,0.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,22.0,12.4,448.0,557.0,80.4,7150.0,2600.0,221.0,246.0,89.8,173.0,205.0,84.4,32.0,67.0,47.8,0.0,0.8,0.7,-0.8,3.0,24.0,7.0,3.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,25.0,12.0,152.0,266.0,57.1,1704.0,232.0,98.0,153.0,64.1,29.0,58.0,50.0,2.0,8.0,25.0,1.0,0.7,0.5,0.3,5.0,8.0,5.0,0.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Nikola Kalinić,hr CRO,FW,30.0,7.1,61.0,108.0,56.5,635.0,97.0,44.0,71.0,62.0,4.0,12.0,33.3,1.0,1.0,100.0,0.0,0.2,0.3,-0.2,3.0,2.0,3.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",28.0,8.4,249.0,322.0,77.3,3103.0,936.0,157.0,193.0,81.3,50.0,64.0,78.1,12.0,17.0,70.6,1.0,1.0,1.4,0.0,8.0,13.0,10.0,0.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Francisco Montero,es ESP,DF,19.0,4.5,121.0,166.0,72.9,2161.0,872.0,48.0,52.0,92.3,57.0,72.0,79.2,10.0,34.0,29.4,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Gelson Martins,pt POR,"FW,MF",23.0,2.5,49.0,67.0,73.1,608.0,190.0,37.0,44.0,84.1,7.0,8.0,87.5,3.0,6.0,50.0,0.0,0.1,0.1,-0.1,2.0,3.0,2.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,31.0,1.0,13.0,24.0,54.2,389.0,295.0,3.0,3.0,100.0,3.0,3.0,100.0,7.0,18.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,20.0,1.0,44.0,54.0,81.5,577.0,113.0,30.0,32.0,93.8,10.0,16.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Toni Moya,es ESP,DF,20.0,1.0,45.0,49.0,91.8,867.0,323.0,18.0,18.0,100.0,21.0,22.0,95.5,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Andrés Solano,co COL,DF,20.0,0.5,21.0,27.0,77.8,352.0,102.0,8.0,8.0,100.0,11.0,14.0,78.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Victor Mollejo,es ESP,"FW,DF",17.0,0.7,19.0,24.0,79.2,156.0,19.0,16.0,16.0,100.0,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,17.0,0.5,8.0,10.0,80.0,100.0,25.0,6.0,6.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Borja Garcés,es ESP,FW,18.0,0.2,2.0,4.0,50.0,22.0,9.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Joaquín Muñoz,es ESP,FW,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Squad Total,,,26.4,38.0,14943.0,19014.0,78.6,244070.0,89224.0,7677.0,8649.0,88.8,4958.0,6062.0,81.8,1494.0,2809.0,53.2,36.0,35.3,37.2,0.7,350.0,1128.0,288.0,47.0,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Opponent Total,,,27.0,38.0,15714.0,19648.0,80.0,292029.0,101682.0,6809.0,7753.0,87.8,6480.0,7601.0,85.3,2028.0,3316.0,61.2,15.0,29.2,26.7,-14.2,315.0,1273.0,279.0,77.0,1651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,30.0,32.8,985.0,1213.0,81.2,13841.0,2432.0,630.0,733.0,85.9,243.0,291.0,83.5,66.0,83.0,79.5,6.0,6.0,4.5,0.0,48.0,84.0,52.0,4.0,135.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,25.0,30.6,1527.0,1720.0,88.8,31799.0,10305.0,455.0,495.0,91.9,813.0,868.0,93.7,248.0,323.0,76.8,0.0,0.3,0.5,-0.3,4.0,75.0,0.0,0.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,32.0,29.0,1714.0,1986.0,86.3,30564.0,8774.0,832.0,899.0,92.5,611.0,682.0,89.6,224.0,292.0,76.7,6.0,3.8,3.7,2.2,54.0,223.0,40.0,6.0,295.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,32.0,27.5,1777.0,1938.0,91.7,36291.0,15282.0,630.0,664.0,94.9,839.0,884.0,94.9,292.0,356.0,82.0,1.0,0.6,0.6,0.4,8.0,152.0,4.0,0.0,135.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,26.0,27.0,651.0,841.0,77.4,17880.0,11719.0,77.0,77.0,100.0,390.0,393.0,99.2,184.0,368.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Casemiro,br BRA,MF,26.0,25.7,1431.0,1641.0,87.2,26905.0,7567.0,644.0,712.0,90.4,527.0,574.0,91.8,223.0,281.0,79.4,0.0,0.9,0.8,-0.9,14.0,108.0,14.0,2.0,111.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Toni Kroos,de GER,MF,28.0,24.7,1980.0,2229.0,88.8,37939.0,10912.0,887.0,931.0,95.3,726.0,789.0,92.0,330.0,432.0,76.4,4.0,5.3,4.6,-1.3,64.0,231.0,15.0,2.0,269.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,26.0,23.4,1575.0,1840.0,85.6,25791.0,7946.0,831.0,911.0,91.2,558.0,631.0,88.4,147.0,197.0,74.6,2.0,3.6,2.8,-1.6,30.0,89.0,20.0,5.0,121.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Marcelo,br BRA,DF,30.0,20.6,1267.0,1560.0,81.2,19926.0,7061.0,722.0,786.0,91.9,408.0,489.0,83.4,101.0,201.0,50.2,2.0,3.1,2.8,-1.1,33.0,120.0,48.0,12.0,183.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
