Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2000-2001,LaLiga,Real Madrid,Roberto Carlos,br BRA,DF,27.0,34.1,5.0,,32.0,,,0.94,,0.16,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Raúl,es ESP,FW,23.0,34.2,24.0,,58.0,,,1.69,,0.41,,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,19.0,33.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Luís Figo,pt POR,"FW,MF",27.0,32.7,9.0,,42.0,,,1.28,,0.19,,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Aitor Karanka,es ESP,DF,26.0,32.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Claude Makélélé,fr FRA,MF,27.0,29.4,0.0,,2.0,,,0.07,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Iván Helguera,es ESP,"DF,MF",25.0,28.8,4.0,,11.0,,,0.38,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Fernando Hierro,es ESP,"DF,MF",32.0,26.6,6.0,,15.0,,,0.56,,0.2,,3.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Míchel Salgado,es ESP,DF,24.0,25.1,1.0,,6.0,,,0.24,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Steve McManaman,eng ENG,MF,28.0,21.8,2.0,,9.0,,,0.41,,0.22,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Guti,es ESP,"FW,MF",23.0,20.7,14.0,,28.0,,,1.35,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Sávio,br BRA,MF,26.0,17.8,3.0,,23.0,,,1.29,,0.13,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Fernando Morientes,es ESP,FW,24.0,11.9,6.0,,14.0,,,1.18,,0.43,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Geremi,cm CMR,"DF,MF",21.0,12.5,0.0,,2.0,,,0.16,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Albert Celades,es ESP,MF,24.0,11.5,1.0,,3.0,,,0.26,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Pedro Munitis,es ESP,FW,25.0,13.3,2.0,,10.0,,,0.75,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Flávio Conceição,br BRA,MF,26.0,8.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Iván Campo,es ESP,"DF,MF",26.0,7.6,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Santiago Solari,ar ARG,MF,23.0,6.3,1.0,,3.0,,,0.48,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,César Sánchez,es ESP,GK,28.0,4.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,LaLiga,Real Madrid,Manolo Sanchís,es ESP,DF,35.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
