Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2013-2014,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,27.0,30.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Dante,br BRA,DF,29.0,26.8,2.0,,9.0,,,0.34,,0.22,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,David Alaba,at AUT,"DF,MF",21.0,26.6,2.0,,8.0,,,0.3,,0.13,,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Philipp Lahm,de GER,"DF,MF",29.0,25.9,1.0,,4.0,,,0.15,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Rafinha,br BRA,DF,27.0,24.5,0.0,,3.0,,,0.12,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Jérôme Boateng,de GER,DF,24.0,24.1,1.0,,4.0,,,0.17,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Thomas Müller,de GER,"FW,MF",23.0,24.0,13.0,,35.0,,,1.46,,0.29,,3.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Toni Kroos,de GER,MF,23.0,22.9,2.0,,13.0,,,0.57,,0.15,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Bastian Schweinsteiger,de GER,"DF,MF",28.0,20.3,4.0,,16.0,,,0.79,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Bundesliga,Bayern Munich,Mario Mandžukić,hr CRO,"FW,MF",27.0,22.4,18.0,,51.0,,,2.28,,0.35,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
