Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2017-2018,SeriaA,Juventus,Gonzalo Higuaín,ar ARG,FW,29.0,31.3,4.0,0.0,0.0,19.0,47.0,30.0,16.0,7.0,17.0,1.0,0.0,0.0,,87.0,11.0,20.0,35.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Miralem Pjanić,ba BIH,MF,27.0,27.6,5.0,0.0,0.0,41.0,28.0,0.0,114.0,64.0,30.0,1.0,0.0,1.0,,226.0,12.0,22.0,35.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Blaise Matuidi,fr FRA,MF,30.0,26.2,3.0,0.0,0.0,48.0,24.0,4.0,23.0,32.0,35.0,0.0,0.0,0.0,,106.0,33.0,40.0,45.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Mario Mandžukić,hr CRO,FW,31.0,25.8,4.0,2.0,1.0,23.0,33.0,13.0,19.0,25.0,23.0,0.0,0.0,0.0,,125.0,78.0,49.0,61.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Paulo Dybala,ar ARG,"MF,FW",23.0,26.1,0.0,0.0,0.0,16.0,74.0,2.0,92.0,12.0,11.0,1.0,0.0,0.0,,124.0,6.0,9.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,32.0,24.0,2.0,0.0,0.0,30.0,28.0,1.0,8.0,47.0,19.0,0.0,0.0,0.0,,136.0,50.0,28.0,64.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Sami Khedira,de GER,MF,30.0,21.2,1.0,0.0,0.0,14.0,7.0,6.0,12.0,20.0,9.0,0.0,0.0,0.0,,77.0,19.0,11.0,63.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Alex Sandro,br BRA,DF,26.0,23.5,8.0,0.0,0.0,51.0,29.0,5.0,90.0,30.0,31.0,0.0,1.0,0.0,,144.0,46.0,29.0,61.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Daniele Rugani,it ITA,DF,23.0,21.5,3.0,0.0,0.0,25.0,14.0,1.0,2.0,20.0,12.0,0.0,2.0,0.0,,93.0,40.0,29.0,58.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,39.0,20.7,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,29.0,2.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
