Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2017-2018,SeriaA,Juventus,Medhi Benatia,ma MAR,DF,30.0,19.5,10.0,0.51,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Douglas Costa,br BRA,"FW,MF",26.0,19.9,124.0,6.22,89.0,8.0,17.0,4.0,4.0,2.0,26.0,1.3,19.0,0.0,4.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Kwadwo Asamoah,gh GHA,DF,28.0,17.4,38.0,2.18,32.0,1.0,2.0,1.0,2.0,0.0,4.0,0.23,3.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Wojciech Szczęsny,pl POL,GK,27.0,17.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Juan Cuadrado,co COL,"FW,MF",29.0,15.0,78.0,5.18,62.0,1.0,6.0,2.0,6.0,1.0,10.0,0.66,8.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,36.0,16.1,12.0,0.75,9.0,1.0,0.0,1.0,1.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Mattia De Sciglio,it ITA,DF,24.0,10.8,19.0,1.77,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Claudio Marchisio,it ITA,MF,31.0,9.1,34.0,3.74,27.0,2.0,1.0,3.0,1.0,0.0,5.0,0.55,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Federico Bernardeschi,it ITA,"FW,MF",23.0,9.4,35.0,3.79,27.0,1.0,2.0,0.0,5.0,0.0,9.0,0.97,7.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Stefano Sturaro,it ITA,"MF,DF",24.0,6.8,12.0,1.76,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Rodrigo Bentancur,uy URU,MF,20.0,6.5,23.0,3.57,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Benedikt Höwedes,de GER,DF,29.0,2.7,3.0,1.09,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Carlo Pinsoglio,it ITA,GK,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Squad Total,,,29.2,38.0,1011.0,26.61,746.0,73.0,74.0,44.0,63.0,11.0,154.0,4.05,115.0,6.0,13.0,8.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Juventus,Opponent Total,,,27.0,38.0,539.0,14.18,392.0,39.0,28.0,27.0,31.0,22.0,35.0,0.92,14.0,6.0,0.0,6.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,José Callejón,es ESP,FW,30.0,36.0,137.0,3.81,95.0,27.0,3.0,10.0,2.0,0.0,18.0,0.5,8.0,6.0,1.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Pepe Reina,es ESP,GK,34.0,37.0,7.0,0.19,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Lorenzo Insigne,it ITA,FW,26.0,34.3,224.0,6.52,186.0,1.0,20.0,14.0,1.0,2.0,20.0,0.58,14.0,0.0,3.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Elseid Hysaj,al ALB,DF,23.0,34.7,60.0,1.73,50.0,4.0,3.0,0.0,0.0,3.0,6.0,0.17,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Kalidou Koulibaly,sn SEN,DF,26.0,34.1,35.0,1.03,33.0,0.0,0.0,0.0,1.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Dries Mertens,be BEL,FW,30.0,33.4,139.0,4.17,97.0,0.0,16.0,12.0,11.0,3.0,17.0,0.51,11.0,0.0,1.0,2.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Jorginho,it ITA,MF,25.0,29.4,100.0,3.4,92.0,5.0,0.0,1.0,0.0,2.0,12.0,0.41,10.0,1.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Allan,br BRA,MF,26.0,31.7,102.0,3.22,76.0,0.0,10.0,3.0,9.0,4.0,14.0,0.44,11.0,0.0,1.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Marek Hamšík,sk SVK,MF,30.0,26.3,116.0,4.39,106.0,0.0,4.0,3.0,2.0,1.0,10.0,0.38,10.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Raúl Albiol,es ESP,DF,31.0,30.5,24.0,0.79,23.0,0.0,0.0,1.0,0.0,0.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Mário Rui,pt POR,DF,26.0,23.2,57.0,2.46,43.0,10.0,3.0,1.0,0.0,0.0,6.0,0.26,4.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Piotr Zieliński,pl POL,"MF,FW",23.0,18.5,70.0,3.77,62.0,0.0,3.0,2.0,3.0,0.0,7.0,0.38,4.0,0.0,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Faouzi Ghoulam,dz ALG,DF,26.0,10.9,42.0,3.83,34.0,7.0,1.0,0.0,0.0,0.0,6.0,0.55,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Vlad Chiricheș,ro ROU,DF,27.0,6.5,4.0,0.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Christian Maggio,it ITA,DF,35.0,7.1,7.0,0.98,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Amadou Diawara,gn GUI,MF,20.0,7.3,15.0,2.06,13.0,0.0,0.0,1.0,0.0,1.0,3.0,0.41,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Arkadiusz Milik,pl POL,"FW,MF",23.0,5.0,14.0,2.82,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Lorenzo Tonelli,it ITA,DF,27.0,3.9,4.0,1.03,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Nikola Maksimović,rs SRB,DF,25.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Luigi Sepe,it ITA,GK,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Marko Rog,hr CRO,"MF,FW",22.0,3.2,14.0,4.47,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Adam Ounas,dz ALG,FW,20.0,1.1,10.0,9.47,6.0,0.0,2.0,1.0,1.0,0.0,2.0,1.89,0.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Emanuele Giaccherini,it ITA,"FW,MF",32.0,0.7,5.0,7.14,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.43,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Squad Total,,,28.0,38.0,1186.0,31.21,958.0,58.0,68.0,51.0,34.0,17.0,130.0,3.42,91.0,10.0,10.0,9.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Napoli,Opponent Total,,,26.9,38.0,558.0,14.68,390.0,54.0,41.0,33.0,30.0,10.0,52.0,1.37,39.0,1.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Alisson,br BRA,GK,24.0,37.0,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Aleksandar Kolarov,rs SRB,DF,31.0,34.0,164.0,4.82,89.0,42.0,12.0,11.0,8.0,2.0,13.0,0.38,7.0,1.0,2.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Edin Džeko,ba BIH,FW,31.0,33.5,122.0,3.64,89.0,1.0,17.0,9.0,6.0,0.0,8.0,0.24,6.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Federico Fazio,ar ARG,DF,30.0,32.5,23.0,0.71,18.0,0.0,0.0,2.0,0.0,3.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Radja Nainggolan,be BEL,MF,29.0,29.0,112.0,3.86,91.0,1.0,9.0,4.0,3.0,4.0,17.0,0.59,14.0,0.0,0.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Kostas Manolas,gr GRE,DF,26.0,26.0,16.0,0.62,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Alessandro Florenzi,it ITA,DF,26.0,26.5,81.0,3.06,68.0,6.0,4.0,2.0,0.0,1.0,9.0,0.34,8.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Kevin Strootman,nl NED,MF,27.0,25.1,75.0,2.99,66.0,3.0,0.0,2.0,3.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Stephan El Shaarawy,it ITA,FW,24.0,23.9,103.0,4.3,78.0,3.0,9.0,8.0,5.0,0.0,11.0,0.46,7.0,0.0,2.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Lorenzo Pellegrini,it ITA,MF,21.0,20.0,85.0,4.25,54.0,17.0,4.0,1.0,3.0,6.0,8.0,0.4,4.0,1.0,0.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Daniele De Rossi,it ITA,MF,34.0,20.3,41.0,2.02,37.0,1.0,0.0,2.0,1.0,0.0,4.0,0.2,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Juan Jesus,br BRA,DF,26.0,18.4,10.0,0.54,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Diego Perotti,ar ARG,"FW,MF",29.0,17.9,99.0,5.54,61.0,15.0,12.0,3.0,5.0,3.0,11.0,0.62,7.0,1.0,1.0,0.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Cengiz Ünder,tr TUR,FW,20.0,13.9,54.0,3.88,34.0,5.0,3.0,6.0,5.0,1.0,4.0,0.29,2.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Bruno Peres,br BRA,DF,27.0,12.8,29.0,2.26,23.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Maxime Gonalons,fr FRA,MF,28.0,12.2,39.0,3.21,34.0,0.0,1.0,0.0,3.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Patrik Schick,cz CZE,"FW,MF",21.0,11.0,33.0,3.0,19.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Gerson,br BRA,"MF,FW",20.0,10.1,38.0,3.77,31.0,0.0,0.0,2.0,4.0,1.0,4.0,0.4,2.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Grégoire Defrel,mq MTQ,"FW,MF",26.0,5.4,17.0,3.15,11.0,2.0,2.0,0.0,1.0,1.0,3.0,0.56,2.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Héctor Moreno,mx MEX,DF,29.0,2.6,3.0,1.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Jonathan Silva,ar ARG,DF,23.0,1.2,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Łukasz Skorupski,pl POL,GK,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Elio Capradossi,it ITA,DF,21.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Rick Karsdorp,nl NED,DF,22.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Mirko Antonucci,it ITA,FW,18.0,0.3,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Emerson Palmieri,it ITA,DF,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Marco Tumminello,it ITA,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Squad Total,,,27.4,38.0,1152.0,30.32,837.0,101.0,78.0,59.0,52.0,25.0,102.0,2.68,72.0,4.0,8.0,3.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Roma,Opponent Total,,,26.8,38.0,739.0,19.45,574.0,32.0,50.0,36.0,26.0,21.0,49.0,1.29,35.0,1.0,5.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Samir Handanović,si SVN,GK,33.0,38.0,5.0,0.13,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Milan Škriniar,sk SVK,DF,22.0,38.0,31.0,0.82,26.0,0.0,1.0,1.0,1.0,2.0,5.0,0.13,3.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Ivan Perišić,hr CRO,FW,28.0,36.8,136.0,3.69,108.0,5.0,11.0,10.0,1.0,1.0,16.0,0.43,11.0,1.0,2.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,28.0,33.1,73.0,2.21,56.0,4.0,0.0,3.0,5.0,5.0,9.0,0.27,5.0,0.0,0.0,1.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Mauro Icardi,ar ARG,FW,24.0,32.9,70.0,2.13,57.0,0.0,5.0,4.0,4.0,0.0,12.0,0.36,8.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Antonio Candreva,it ITA,FW,30.0,28.2,139.0,4.92,95.0,26.0,8.0,7.0,2.0,1.0,16.0,0.57,14.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Miranda,br BRA,DF,32.0,30.3,18.0,0.59,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Borja Valero,es ESP,MF,32.0,28.5,83.0,2.91,71.0,2.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Matías Vecino,uy URU,MF,25.0,23.7,75.0,3.16,67.0,0.0,1.0,3.0,2.0,2.0,6.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,23.0,22.1,35.0,1.59,32.0,0.0,0.0,0.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,24.0,21.4,110.0,5.14,78.0,26.0,1.0,3.0,2.0,0.0,14.0,0.65,8.0,4.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,João Cancelo,pt POR,DF,23.0,20.6,65.0,3.16,36.0,21.0,2.0,1.0,3.0,2.0,6.0,0.29,2.0,4.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Rafinha,br BRA,MF,24.0,11.6,64.0,5.52,52.0,0.0,5.0,2.0,4.0,1.0,8.0,0.69,6.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Davide Santon,it ITA,DF,26.0,9.3,10.0,1.08,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Yuto Nagatomo,jp JPN,DF,30.0,8.8,16.0,1.82,13.0,0.0,1.0,2.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,29.0,7.0,3.0,0.43,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,SeriaA,Inter,João Mário,pt POR,"MF,FW",24.0,6.2,34.0,5.53,23.0,5.0,3.0,1.0,2.0,0.0,7.0,1.14,4.0,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
