Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2014-2015,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",27.0,37.5,4.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Claudio Bravo,cl CHI,GK,31.0,37.0,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Neymar,br BRA,"FW,MF",22.0,28.5,6.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Dani Alves,br BRA,"DF,MF",31.0,28.0,6.0,1.0,,54.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,26.0,27.5,7.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Jordi Alba,es ESP,"DF,MF",25.0,25.9,7.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,27.0,26.5,6.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Javier Mascherano,ar ARG,"DF,MF",30.0,24.5,8.0,1.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Luis Suárez,uy URU,FW,27.0,24.0,4.0,0.0,,23.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Jérémy Mathieu,fr FRA,DF,30.0,23.4,5.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,26.0,22.6,1.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Xavi,es ESP,MF,34.0,19.8,1.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,30.0,17.5,3.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Pedro,es ESP,"FW,MF",27.0,17.3,3.0,0.0,,23.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Rafinha,br BRA,MF,21.0,12.9,2.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Marc Bartra,es ESP,DF,23.0,11.5,1.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Adriano,br BRA,"DF,MF",29.0,10.7,2.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Munir El Haddadi,ma MAR,"FW,MF",18.0,5.1,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Martín Montoya,es ESP,DF,23.0,6.6,0.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",22.0,5.7,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Douglas,br BRA,DF,23.0,1.1,1.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Jordi Masip,es ESP,GK,25.0,1.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,28.0,0.7,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Sandro Ramírez,es ESP,FW,19.0,1.8,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Squad Total,,,27.7,38.0,0.0,0.0,,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Barcelona,Opponent Total,,,26.3,38.0,113.0,8.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Toni Kroos,de GER,MF,24.0,33.9,6.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Cristiano Ronaldo,pt POR,"FW,MF",29.0,34.4,5.0,1.0,,27.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Marcelo,br BRA,"DF,MF",26.0,32.5,9.0,0.0,,23.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,33.0,32.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",25.0,28.6,2.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,26.0,25.3,1.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,James Rodríguez,co COL,"FW,MF",23.0,25.2,5.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,28.0,24.8,12.0,0.0,,42.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,LaLiga,Real Madrid,Isco,es ESP,"FW,MF",22.0,25.9,6.0,1.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
