Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2010-2011,EPL,Manchester Utd,John O'Shea,ie IRL,"DF,MF",29.0,17.1,0.0,,2.0,,,0.12,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Paul Scholes,eng ENG,MF,35.0,17.1,1.0,,5.0,,,0.29,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Javier Hernández,mx MEX,FW,22.0,16.6,13.0,,23.0,,,1.39,,0.57,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Rafael,br BRA,"DF,MF",20.0,13.3,0.0,,4.0,,,0.3,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Anderson,br BRA,MF,22.0,13.1,1.0,,7.0,,,0.53,,0.14,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Park Ji-sung,kr KOR,MF,29.0,12.0,5.0,,9.0,,,0.75,,0.56,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Chris Smalling,eng ENG,DF,20.0,12.1,0.0,,2.0,,,0.17,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Jonny Evans,nir NIR,DF,22.0,11.2,0.0,,1.0,,,0.09,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Antonio Valencia,ec ECU,"DF,MF",24.0,8.2,1.0,,2.0,,,0.24,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Darron Gibson,ie IRL,MF,22.0,7.3,0.0,,4.0,,,0.55,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Fábio,br BRA,DF,20.0,6.2,1.0,,1.0,,,0.16,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Tomasz Kuszczak,pl POL,GK,28.0,5.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Wes Brown,eng ENG,DF,30.0,4.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Gabriel Obertan,fr FRA,"FW,MF",21.0,3.2,0.0,,3.0,,,0.95,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Gary Neville,eng ENG,DF,35.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Federico Macheda,it ITA,FW,18.0,2.4,1.0,,1.0,,,0.41,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Michael Owen,eng ENG,FW,30.0,2.6,2.0,,3.0,,,1.13,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Owen Hargreaves,eng ENG,MF,29.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Bebé,cv CPV,"FW,MF",20.0,0.8,0.0,,1.0,,,1.2,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Squad Total,,,28.3,,75.0,,218.0,,,5.74,,0.33,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester Utd,Opponent Total,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Petr Čech,cz CZE,GK,28.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Ashley Cole,eng ENG,DF,29.0,37.6,0.0,,7.0,,,0.19,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,John Terry,eng ENG,DF,29.0,32.9,3.0,,8.0,,,0.24,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Florent Malouda,fr FRA,"FW,MF",30.0,31.1,13.0,,36.0,,,1.16,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Branislav Ivanović,rs SRB,DF,26.0,31.4,4.0,,11.0,,,0.35,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Michael Essien,gh GHA,"DF,MF",27.0,31.1,3.0,,19.0,,,0.61,,0.16,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Didier Drogba,ci CIV,FW,32.0,31.0,11.0,,54.0,,,1.74,,0.17,,2.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,John Obi Mikel,ng NGA,MF,23.0,24.5,0.0,,1.0,,,0.04,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Nicolas Anelka,fr FRA,FW,31.0,26.2,6.0,,23.0,,,0.88,,0.26,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Frank Lampard,eng ENG,MF,32.0,22.5,10.0,,28.0,,,1.25,,0.21,,4.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Ramires,br BRA,MF,23.0,21.5,2.0,,6.0,,,0.28,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Salomon Kalou,ci CIV,"FW,MF",24.0,17.4,10.0,,25.0,,,1.43,,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,José Bosingwa,pt POR,DF,27.0,14.0,0.0,,4.0,,,0.29,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Alex,br BRA,DF,28.0,12.3,2.0,,3.0,,,0.24,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Paulo Ferreira,pt POR,DF,31.0,11.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,David Luiz,br BRA,"DF,MF",23.0,10.6,2.0,,3.0,,,0.28,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Fernando Torres,es ESP,FW,26.0,8.5,1.0,,6.0,,,0.71,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Yuri Zhirkov,ru RUS,"DF,MF",26.0,6.8,0.0,,3.0,,,0.44,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Yossi Benayoun,il ISR,MF,30.0,2.3,1.0,,1.0,,,0.43,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Josh McEachran,eng ENG,MF,17.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Gaël Kakuta,cd COD,"FW,MF",19.0,1.4,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Jeffrey Bruma,nl NED,DF,18.0,1.2,0.0,,1.0,,,0.82,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Daniel Sturridge,eng ENG,"FW,MF",20.0,1.8,0.0,,2.0,,,1.13,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Ryan Bertrand,eng ENG,"DF,MF",20.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Squad Total,,,28.2,,68.0,,241.0,,,6.34,,0.26,,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Chelsea,Opponent Total,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Joe Hart,eng ENG,GK,23.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Vincent Kompany,be BEL,DF,24.0,37.0,0.0,,4.0,,,0.11,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Yaya Touré,ci CIV,MF,27.0,32.9,6.0,,16.0,,,0.49,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Gareth Barry,eng ENG,MF,29.0,30.0,2.0,,6.0,,,0.2,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Nigel de Jong,nl NED,MF,25.0,29.0,1.0,,3.0,,,0.1,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,David Silva,es ESP,"FW,MF",24.0,28.3,4.0,,17.0,,,0.6,,0.24,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Carlos Tevez,ar ARG,"FW,MF",26.0,27.9,20.0,,46.0,,,1.65,,0.33,,5.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,James Milner,eng ENG,"DF,MF",24.0,22.8,0.0,,8.0,,,0.35,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Pablo Zabaleta,ar ARG,"DF,MF",25.0,21.6,2.0,,5.0,,,0.23,,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Kolo Touré,ci CIV,DF,29.0,20.5,1.0,,4.0,,,0.2,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Joleon Lescott,eng ENG,DF,27.0,20.9,3.0,,4.0,,,0.19,,0.75,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Aleksandar Kolarov,rs SRB,DF,24.0,19.1,1.0,,14.0,,,0.73,,0.07,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Micah Richards,eng ENG,DF,22.0,15.5,1.0,,3.0,,,0.19,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Adam Johnson,eng ENG,MF,23.0,17.1,4.0,,12.0,,,0.7,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Jérôme Boateng,de GER,DF,21.0,13.8,0.0,,4.0,,,0.29,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Mario Balotelli,it ITA,FW,19.0,12.1,6.0,,15.0,,,1.24,,0.27,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Edin Džeko,ba BIH,FW,24.0,9.5,2.0,,10.0,,,1.05,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Dedryck Boyata,be BEL,DF,19.0,3.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Patrick Vieira,fr FRA,MF,34.0,5.5,2.0,,4.0,,,0.73,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Jô,br BRA,FW,23.0,3.9,0.0,,1.0,,,0.26,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Emmanuel Adebayor,tg TOG,FW,26.0,2.7,1.0,,3.0,,,1.11,,0.0,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Shaun Wright-Phillips,eng ENG,"FW,MF",28.0,2.3,0.0,,2.0,,,0.88,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Wayne Bridge,eng ENG,DF,29.0,1.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Roque Santa Cruz,py PAR,FW,28.0,0.3,0.0,,1.0,,,3.6,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Ryan McGivern,nir NIR,DF,20.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Reece Wabara,eng ENG,DF,18.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Abdul Razak,ci CIV,MF,17.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Squad Total,,,25.4,,56.0,,182.0,,,4.79,,0.26,,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Manchester City,Opponent Total,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Gaël Clichy,fr FRA,DF,25.0,33.0,0.0,,2.0,,,0.06,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Bacary Sagna,fr FRA,DF,27.0,33.0,1.0,,2.0,,,0.06,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Jack Wilshere,eng ENG,MF,18.0,29.3,1.0,,10.0,,,0.34,,0.1,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Laurent Koscielny,fr FRA,DF,24.0,29.1,2.0,,4.0,,,0.14,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Alex Song,cm CMR,"DF,MF",22.0,28.8,4.0,,6.0,,,0.21,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Samir Nasri,fr FRA,"FW,MF",23.0,26.5,10.0,,32.0,,,1.21,,0.28,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Andrey Arshavin,ru RUS,"FW,MF",29.0,24.3,6.0,,28.0,,,1.15,,0.18,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Cesc Fàbregas,es ESP,"FW,MF",23.0,20.9,3.0,,26.0,,,1.24,,0.12,,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Sébastien Squillaci,fr FRA,DF,29.0,20.2,1.0,,3.0,,,0.15,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Johan Djourou,ch SUI,DF,23.0,19.9,1.0,,4.0,,,0.2,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Robin van Persie,nl NED,FW,26.0,19.7,18.0,,44.0,,,2.24,,0.36,,2.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Theo Walcott,eng ENG,"FW,MF",21.0,18.8,9.0,,24.0,,,1.28,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Marouane Chamakh,ma MAR,FW,26.0,20.5,7.0,,24.0,,,1.17,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Wojciech Szczęsny,pl POL,GK,20.0,15.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Łukasz Fabiański,pl POL,GK,25.0,14.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Abou Diaby,fr FRA,MF,24.0,10.6,2.0,,5.0,,,0.47,,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Tomáš Rosický,cz CZE,MF,29.0,10.4,0.0,,8.0,,,0.77,,0.0,,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Manuel Almunia,es ESP,GK,33.0,8.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Emmanuel Eboué,ci CIV,"DF,MF",27.0,7.9,1.0,,3.0,,,0.38,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Denílson,br BRA,MF,22.0,7.0,0.0,,2.0,,,0.29,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Thomas Vermaelen,be BEL,DF,24.0,5.0,0.0,,1.0,,,0.2,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Aaron Ramsey,wls WAL,MF,19.0,3.9,1.0,,2.0,,,0.51,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Kieran Gibbs,eng ENG,"DF,MF",20.0,3.9,0.0,,2.0,,,0.52,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Nicklas Bendtner,dk DEN,FW,22.0,5.7,2.0,,10.0,,,1.76,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Jens Lehmann,de GER,GK,40.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Carlos Vela,mx MEX,"FW,MF",21.0,0.7,1.0,,1.0,,,1.38,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Jay Emmanuel-Thomas,eng ENG,"FW,MF",19.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Squad Total,,,24.8,,70.0,,243.0,,,6.39,,0.27,,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Arsenal,Opponent Total,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Luka Modrić,hr CRO,MF,24.0,31.0,3.0,,16.0,,,0.52,,0.13,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Heurelho Gomes,br BRA,GK,29.0,30.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Benoît Assou-Ekotto,cm CMR,DF,26.0,28.5,0.0,,2.0,,,0.07,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Gareth Bale,wls WAL,"FW,MF",21.0,27.2,7.0,,26.0,,,0.96,,0.27,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Rafael van der Vaart,nl NED,MF,27.0,24.7,13.0,,41.0,,,1.66,,0.22,,4.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,William Gallas,fr FRA,DF,32.0,26.0,0.0,,2.0,,,0.08,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Aaron Lennon,eng ENG,"FW,MF",23.0,26.2,3.0,,8.0,,,0.3,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-2011,EPL,Tottenham,Michael Dawson,eng ENG,DF,26.0,24.0,1.0,,4.0,,,0.17,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
