season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2022-2023,SeriaA,Napoli,Giovanni Di Lorenzo,it ITA,DF,28.0,37.0,36.0,3257.0,36.2,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,73.0,256.0,182.0,0.08,0.11,0.19,0.08,0.19,0.0,0.0
2022-2023,SeriaA,Napoli,Andre-Frank Zambo Anguissa,cm CMR,MF,26.0,36.0,36.0,3050.0,33.9,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,58.0,181.0,140.0,0.09,0.15,0.24,0.09,0.24,0.0,0.0
2022-2023,SeriaA,Napoli,Kim Min-jae,kr KOR,DF,25.0,35.0,35.0,3050.0,33.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,42.0,169.0,8.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2022-2023,SeriaA,Napoli,Stanislav Lobotka,sk SVK,MF,27.0,38.0,34.0,3101.0,34.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,51.0,172.0,39.0,0.03,0.03,0.06,0.03,0.06,0.0,0.0
2022-2023,SeriaA,Napoli,Alex Meret,it ITA,GK,25.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Victor Osimhen,ng NGA,FW,23.0,32.0,30.0,2566.0,28.5,26.0,4.0,30.0,24.0,2.0,3.0,4.0,0.0,43.0,28.0,196.0,0.91,0.14,1.05,0.84,0.98,0.0,0.0
2022-2023,SeriaA,Napoli,Khvicha Kvaratskhelia,ge GEO,FW,21.0,34.0,30.0,2518.0,28.0,12.0,10.0,22.0,10.0,2.0,2.0,1.0,0.0,139.0,91.0,291.0,0.43,0.36,0.79,0.36,0.71,0.0,0.0
2022-2023,SeriaA,Napoli,Amir Rrahmani,xk KVX,DF,28.0,29.0,27.0,2448.0,27.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,23.0,135.0,5.0,0.07,0.04,0.11,0.07,0.11,0.0,0.0
2022-2023,SeriaA,Napoli,Piotr Zieliński,pl POL,MF,28.0,37.0,27.0,2287.0,25.4,3.0,8.0,11.0,3.0,0.0,0.0,3.0,0.0,62.0,128.0,129.0,0.12,0.31,0.43,0.12,0.43,0.0,0.0
2022-2023,SeriaA,Napoli,Mário Rui,pt POR,DF,31.0,22.0,21.0,1749.0,19.4,0.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,52.0,153.0,97.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0
2022-2023,SeriaA,Napoli,Hirving Lozano,mx MEX,FW,27.0,32.0,20.0,1605.0,17.8,3.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,86.0,49.0,190.0,0.17,0.17,0.34,0.11,0.28,0.0,0.0
2022-2023,SeriaA,Napoli,Mathías Olivera,uy URU,DF,24.0,30.0,17.0,1643.0,18.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,60.0,88.0,68.0,0.11,0.11,0.22,0.11,0.22,0.0,0.0
2022-2023,SeriaA,Napoli,Elif Elmas,mk MKD,"FW,MF",22.0,36.0,14.0,1627.0,18.1,6.0,3.0,9.0,5.0,1.0,1.0,5.0,0.0,42.0,73.0,103.0,0.33,0.17,0.5,0.28,0.44,0.0,0.0
2022-2023,SeriaA,Napoli,Matteo Politano,it ITA,FW,28.0,27.0,14.0,1166.0,13.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,0.0,81.0,72.0,138.0,0.23,0.23,0.46,0.08,0.31,0.0,0.0
2022-2023,SeriaA,Napoli,Juan Jesus,br BRA,DF,31.0,15.0,10.0,933.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,55.0,3.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0
2022-2023,SeriaA,Napoli,Giacomo Raspadori,it ITA,"FW,MF",22.0,25.0,10.0,911.0,10.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,13.0,33.0,88.0,0.2,0.2,0.4,0.2,0.4,0.0,0.0
2022-2023,SeriaA,Napoli,Tanguy Ndombele,fr FRA,MF,25.0,30.0,8.0,807.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,27.0,52.0,33.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0
2022-2023,SeriaA,Napoli,Leo Skiri Østigård,no NOR,DF,22.0,7.0,4.0,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Pierluigi Gollini,it ITA,GK,27.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Alessio Zerbin,it ITA,FW,23.0,10.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Bartosz Bereszyński,pl POL,DF,30.0,3.0,2.0,166.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,7.0,0.0,0.54,0.54,0.0,0.54,0.0,0.0
2022-2023,SeriaA,Napoli,Diego Demme,de GER,MF,30.0,7.0,2.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Giovanni Simeone,ar ARG,FW,27.0,25.0,1.0,406.0,4.5,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,11.0,9.0,34.0,0.89,0.22,1.11,0.89,1.11,0.0,0.0
2022-2023,SeriaA,Napoli,Gianluca Gaetano,it ITA,MF,22.0,8.0,0.0,76.0,0.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,1.18,1.18,2.37,1.18,2.37,0.0,0.0
2022-2023,SeriaA,Napoli,Karim Zedadka,fr FRA,FW,22.0,3.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Adam Ounas,dz ALG,FW,25.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Alessandro Zanoli,it ITA,DF,21.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Hubert Idasiak,pl POL,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Davide Marfella,it ITA,GK,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Salvatore Sirigu,it ITA,GK,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,SeriaA,Napoli,Squad Total,0,0,26.4,38.0,418.0,3420.0,38.0,75.0,57.0,132.0,67.0,8.0,10.0,47.0,1.0,907.0,1804.0,1789.0,1.97,1.5,3.47,1.76,3.26,0.0,0.0
2022-2023,SeriaA,Napoli,Opponent Total,0,0,26.4,38.0,418.0,3420.0,38.0,28.0,18.0,46.0,27.0,1.0,2.0,92.0,4.0,509.0,1013.0,1007.0,0.74,0.47,1.21,0.71,1.18,0.0,0.0
2022-2023,SeriaA,Lazio,Ivan Provedel,it ITA,GK,28.0,0.0,37.0,3413.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2022-2023,SeriaA,Lazio,Felipe Anderson,br BRA,FW,29.0,0.0,35.0,2958.0,32.9,9.0,2.0,11.0,9.0,0.0,0.0,3.0,0.0,83.0,114.0,224.0,0.27,0.06,0.33,0.27,0.33,0.0,38.0
2022-2023,SeriaA,Lazio,Sergej Milinković-Savić,rs SRB,MF,27.0,0.0,34.0,3022.0,33.6,9.0,8.0,17.0,9.0,0.0,0.0,10.0,0.0,47.0,166.0,129.0,0.27,0.24,0.51,0.27,0.51,0.0,36.0
2022-2023,SeriaA,Lazio,Alessio Romagnoli,it ITA,DF,27.0,0.0,33.0,2922.0,32.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,3.0,62.0,3.0,0.06,0.0,0.06,0.06,0.06,0.0,34.0
2022-2023,SeriaA,Lazio,Mattia Zaccagni,it ITA,FW,27.0,0.0,33.0,2770.0,30.8,10.0,6.0,16.0,9.0,1.0,1.0,9.0,0.0,118.0,76.0,282.0,0.32,0.19,0.52,0.29,0.49,0.0,35.0
2022-2023,SeriaA,Lazio,Adam Marušić,me MNE,DF,29.0,0.0,31.0,2760.0,30.7,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,38.0,116.0,43.0,0.0,0.07,0.07,0.0,0.07,0.0,33.0
2022-2023,SeriaA,Lazio,Luis Alberto,es ESP,MF,29.0,0.0,27.0,2442.0,27.1,6.0,7.0,13.0,5.0,1.0,2.0,4.0,0.0,73.0,248.0,94.0,0.22,0.26,0.48,0.18,0.44,0.0,35.0
2022-2023,SeriaA,Lazio,Nicolò Casale,it ITA,DF,24.0,0.0,27.0,2437.0,27.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,11.0,70.0,3.0,0.04,0.04,0.07,0.04,0.07,0.0,29.0
2022-2023,SeriaA,Lazio,Ciro Immobile,it ITA,FW,32.0,0.0,27.0,2219.0,24.7,12.0,5.0,17.0,8.0,4.0,5.0,3.0,0.0,40.0,43.0,174.0,0.49,0.2,0.69,0.32,0.53,0.0,31.0
2022-2023,SeriaA,Lazio,Danilo Cataldi,it ITA,MF,27.0,0.0,26.0,1921.0,21.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,83.0,14.0,0.0,0.05,0.05,0.0,0.05,0.0,29.0
2022-2023,SeriaA,Lazio,Elseid Hysaj,al ALB,DF,28.0,0.0,22.0,1998.0,22.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,36.0,103.0,60.0,0.05,0.05,0.09,0.05,0.09,0.0,34.0
2022-2023,SeriaA,Lazio,Manuel Lazzari,it ITA,DF,28.0,0.0,22.0,1879.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,98.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2022-2023,SeriaA,Lazio,Pedro,es ESP,FW,35.0,0.0,17.0,1898.0,21.1,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,64.0,52.0,144.0,0.19,0.14,0.33,0.19,0.33,0.0,36.0
2022-2023,SeriaA,Lazio,Matías Vecino,uy URU,MF,30.0,0.0,17.0,1691.0,18.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,22.0,88.0,17.0,0.11,0.0,0.11,0.11,0.11,0.0,32.0
2022-2023,SeriaA,Lazio,Patric,es ESP,DF,29.0,0.0,16.0,1413.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2022-2023,SeriaA,Lazio,Marcos Antônio,br BRA,MF,22.0,0.0,6.0,594.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,25.0,8.0,0.15,0.15,0.3,0.15,0.3,0.0,16.0
2022-2023,SeriaA,Lazio,Toma Bašić,hr CRO,MF,25.0,0.0,4.0,513.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,22.0,29.0,0.18,0.0,0.18,0.18,0.18,0.0,25.0
2022-2023,SeriaA,Lazio,Matteo Cancellieri,it ITA,FW,20.0,0.0,1.0,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-2023,SeriaA,Lazio,Luca Pellegrini,it ITA,DF,23.0,0.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022-2023,SeriaA,Lazio,Luka Romero,ar ARG,FW,17.0,0.0,1.0,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,0.6,0.0,0.6,0.6,0.6,0.0,6.0
2022-2023,SeriaA,Lazio,Luís Maximiano,pt POR,GK,23.0,0.0,1.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-2023,SeriaA,Lazio,Mario Gila,es ESP,DF,21.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2022-2023,SeriaA,Lazio,Marco Bertini,it ITA,MF,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-2023,SeriaA,Lazio,Ștefan Radu,ro ROU,FW,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-2023,SeriaA,Lazio,Marius Adamonis,lt LTU,GK,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
