season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2005-2006,LaLiga,Barcelona,Paco Montañés,es ESP,"FW,MF",18.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Barcelona,Francisco Martos,es ESP,"DF,MF",21.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Barcelona,Ramón Masó,es ESP,MF,17.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Barcelona,Squad Total,0,0,26.6,38.0,415.0,0.0,0.0,75.0,53.0,128.0,67.0,8.0,10.0,73.0,6.0,0.0,0.0,0.0,1.97,1.39,3.37,1.76,3.16,0,0.0
2005-2006,LaLiga,Barcelona,Opponent Total,0,0,26.5,38.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,24.0,37.0,37.0,3320.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Roberto Carlos,br BRA,DF,32.0,35.0,35.0,3061.0,34.0,5.0,6.0,11.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.15,0.18,0.32,0.09,0.26,Matches,0.0
2005-2006,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,19.0,34.0,33.0,2965.0,32.9,4.0,0.0,4.0,4.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,0.0
2005-2006,LaLiga,Real Madrid,Robinho,br BRA,"FW,MF",21.0,37.0,31.0,2634.0,29.3,8.0,2.0,10.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.27,0.07,0.34,0.27,0.34,Matches,0.0
2005-2006,LaLiga,Real Madrid,David Beckham,eng ENG,MF,30.0,31.0,30.0,2520.0,28.0,3.0,11.0,14.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.11,0.39,0.5,0.11,0.5,Matches,0.0
2005-2006,LaLiga,Real Madrid,Guti,es ESP,"FW,MF",28.0,33.0,28.0,2605.0,28.9,4.0,6.0,10.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.14,0.21,0.35,0.14,0.35,Matches,0.0
2005-2006,LaLiga,Real Madrid,Míchel Salgado,es ESP,DF,29.0,27.0,26.0,2254.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2005-2006,LaLiga,Real Madrid,Júlio Baptista,br BRA,"FW,MF",23.0,32.0,25.0,2234.0,24.8,8.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.32,0.08,0.4,0.28,0.36,Matches,0.0
2005-2006,LaLiga,Real Madrid,Zinédine Zidane,fr FRA,MF,33.0,29.0,24.0,2182.0,24.2,9.0,9.0,18.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.37,0.37,0.74,0.29,0.66,Matches,0.0
2005-2006,LaLiga,Real Madrid,Ronaldo,br BRA,FW,28.0,23.0,21.0,1796.0,20.0,14.0,2.0,16.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.1,0.8,0.6,0.7,Matches,0.0
2005-2006,LaLiga,Real Madrid,Raúl,es ESP,FW,28.0,26.0,20.0,1768.0,19.6,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.41,0.25,0.41,Matches,0.0
2005-2006,LaLiga,Real Madrid,Iván Helguera,es ESP,"DF,MF",30.0,19.0,18.0,1571.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2005-2006,LaLiga,Real Madrid,Pablo García,uy URU,"DF,MF",28.0,22.0,17.0,1380.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Cicinho,br BRA,DF,25.0,19.0,15.0,1434.0,15.9,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.13,0.19,0.31,0.13,0.31,Matches,0.0
2005-2006,LaLiga,Real Madrid,Álvaro Mejía,es ESP,DF,23.0,17.0,13.0,1350.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,0.0
2005-2006,LaLiga,Real Madrid,Thomas Gravesen,dk DEN,MF,29.0,17.0,10.0,795.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Francisco Pavón,es ESP,DF,25.0,10.0,9.0,692.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Raúl Bravo,es ESP,DF,24.0,15.0,8.0,751.0,8.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,0.0
2005-2006,LaLiga,Real Madrid,Carlos Diogo,uy URU,"DF,MF",22.0,13.0,7.0,673.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Jonathan Woodgate,eng ENG,DF,25.0,9.0,7.0,607.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Antonio Cassano,it ITA,FW,23.0,12.0,3.0,380.0,4.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.47,0.71,0.24,0.71,Matches,0.0
2005-2006,LaLiga,Real Madrid,Roberto Soldado,es ESP,FW,20.0,11.0,1.0,318.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches,0.0
2005-2006,LaLiga,Real Madrid,Diego López,es ESP,GK,23.0,2.0,1.0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Javier Balboa,gq EQG,"FW,MF",20.0,2.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Rubén de la Red,es ESP,MF,20.0,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,José Manuel Jurado,es ESP,MF,19.0,3.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Real Madrid,Squad Total,0,0,26.7,38.0,419.0,0.0,0.0,68.0,48.0,116.0,61.0,7.0,9.0,108.0,11.0,0.0,0.0,0.0,1.79,1.26,3.05,1.61,2.87,0,0.0
2005-2006,LaLiga,Real Madrid,Opponent Total,0,0,26.6,38.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,LaLiga,Valencia,Santiago Cañizares,es ESP,GK,35.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,David Villa,es ESP,"FW,MF",23.0,37.0,35.0,2992.0,33.2,25.0,2.0,27.0,19.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,0.75,0.06,0.81,0.57,0.63,Matches,0.0
2005-2006,LaLiga,Valencia,Emiliano Moretti,it ITA,DF,24.0,33.0,33.0,2892.0,32.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2005-2006,LaLiga,Valencia,David Albelda,es ESP,"DF,MF",27.0,32.0,32.0,2833.0,31.5,2.0,1.0,3.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1,Matches,0.0
2005-2006,LaLiga,Valencia,Miguel Monteiro,pt POR,DF,25.0,31.0,31.0,2763.0,30.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2005-2006,LaLiga,Valencia,Rubén Baraja,es ESP,MF,30.0,31.0,31.0,2532.0,28.1,4.0,3.0,7.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.14,0.11,0.25,0.14,0.25,Matches,0.0
2005-2006,LaLiga,Valencia,Raúl Albiol,es ESP,DF,19.0,29.0,29.0,2610.0,29.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,0.0
2005-2006,LaLiga,Valencia,Pablo Aimar,ar ARG,MF,25.0,32.0,28.0,2429.0,27.0,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19,0.11,0.3,0.19,0.3,Matches,0.0
2005-2006,LaLiga,Valencia,Miguel Ángel Angulo,es ESP,"FW,MF",28.0,32.0,26.0,2343.0,26.0,6.0,7.0,13.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.23,0.27,0.5,0.23,0.5,Matches,0.0
2005-2006,LaLiga,Valencia,Roberto Ayala,ar ARG,DF,32.0,23.0,23.0,1987.0,22.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,0.0
2005-2006,LaLiga,Valencia,Carlos Marchena,es ESP,"DF,MF",26.0,25.0,21.0,1823.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Vicente Rodríguez,es ESP,"FW,MF",24.0,21.0,19.0,1616.0,18.0,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,0.28,0.45,0.17,0.45,Matches,0.0
2005-2006,LaLiga,Valencia,Mario Regueiro,uy URU,"FW,MF",26.0,24.0,18.0,1615.0,17.9,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,0.22,0.39,0.17,0.39,Matches,0.0
2005-2006,LaLiga,Valencia,Fábio Aurélio,br BRA,"DF,MF",25.0,24.0,11.0,1096.0,12.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.16,0.08,0.25,0.16,0.25,Matches,0.0
2005-2006,LaLiga,Valencia,Mista,es ESP,FW,26.0,29.0,10.0,1065.0,11.8,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,0.42,0.51,0.08,0.51,Matches,0.0
2005-2006,LaLiga,Valencia,Francisco Rufete,es ESP,MF,28.0,19.0,9.0,751.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,0.0
2005-2006,LaLiga,Valencia,David Navarro,es ESP,DF,25.0,8.0,7.0,651.0,7.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,0.0
2005-2006,LaLiga,Valencia,Hugo Viana,pt POR,MF,22.0,18.0,4.0,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Marco Caneira,pt POR,DF,26.0,5.0,4.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Amedeo Carboni,it ITA,DF,40.0,5.0,3.0,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Marco Di Vaio,it ITA,FW,29.0,5.0,2.0,159.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,Matches,0.0
2005-2006,LaLiga,Valencia,Patrick Kluivert,nl NED,FW,29.0,10.0,1.0,209.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.43,0.43,0.86,0.43,0.86,Matches,0.0
2005-2006,LaLiga,Valencia,Edu Gaspar,br BRA,MF,27.0,6.0,1.0,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Jorge López,es ESP,MF,26.0,5.0,1.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Curro Torres,es ESP,DF,28.0,3.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Ludovic Butelle,fr FRA,GK,22.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Juan Luis Mora,es ESP,GK,32.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Pablo Hernández,es ESP,"FW,MF",20.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2005-2006,LaLiga,Valencia,Squad Total,0,0,27.0,38.0,418.0,0.0,0.0,58.0,38.0,96.0,52.0,6.0,7.0,83.0,6.0,0.0,0.0,0.0,1.53,1.0,2.53,1.37,2.37,0,0.0
2005-2006,LaLiga,Valencia,Opponent Total,0,0,26.4,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2005-2006,LaLiga,Osasuna,Francisco Puñal,es ESP,MF,29.0,0.0,32.0,2778.0,30.9,4.0,3.0,7.0,1.0,3.0,3.0,10.0,1.0,0.0,0.0,0.0,0.13,0.1,0.23,0.03,0.13,Matches,34.0
2005-2006,LaLiga,Osasuna,Savo Milošević,rs SRB,FW,31.0,0.0,31.0,2548.0,28.3,11.0,6.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.39,0.21,0.6,0.39,0.6,Matches,32.0
2005-2006,LaLiga,Osasuna,Ricardo,es ESP,GK,33.0,0.0,30.0,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,30.0
2005-2006,LaLiga,Osasuna,Javier Flaño,es ESP,DF,20.0,0.0,30.0,2633.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,30.0
2005-2006,LaLiga,Osasuna,David López,es ESP,MF,22.0,0.0,29.0,2534.0,28.2,6.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.21,0.18,0.39,0.21,0.39,Matches,34.0
2005-2006,LaLiga,Osasuna,Raúl García,es ESP,"FW,MF",19.0,0.0,28.0,2471.0,27.5,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.18,0.07,0.25,0.18,0.25,Matches,33.0
2005-2006,LaLiga,Osasuna,Josetxo,es ESP,DF,28.0,0.0,28.0,2450.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,29.0
2005-2006,LaLiga,Osasuna,Carlos Cuéllar,es ESP,DF,23.0,0.0,27.0,2455.0,27.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,29.0
2005-2006,LaLiga,Osasuna,Rafael Clavero,es ESP,DF,28.0,0.0,21.0,1833.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,22.0
2005-2006,LaLiga,Osasuna,Ludovic Delporte,fr FRA,MF,25.0,0.0,21.0,1795.0,19.9,3.0,8.0,11.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.15,0.4,0.55,0.15,0.55,Matches,27.0
2005-2006,LaLiga,Osasuna,Bernardo Romeo,ar ARG,FW,27.0,0.0,19.0,1419.0,15.8,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,0.25,0.38,Matches,24.0
2005-2006,LaLiga,Osasuna,Pierre Webó,cm CMR,FW,23.0,0.0,17.0,1771.0,19.7,6.0,3.0,9.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.15,0.46,0.3,0.46,Matches,31.0
2005-2006,LaLiga,Osasuna,Enrique Corrales,es ESP,DF,23.0,0.0,17.0,1561.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18.0
2005-2006,LaLiga,Osasuna,Iñaki Muñoz,es ESP,MF,27.0,0.0,16.0,1586.0,17.6,5.0,2.0,7.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.28,0.11,0.4,0.28,0.4,Matches,29.0
2005-2006,LaLiga,Osasuna,Moha,ma MAR,"DF,FW",27.0,0.0,15.0,1341.0,14.9,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,27.0
2005-2006,LaLiga,Osasuna,César Cruchaga,es ESP,DF,31.0,0.0,12.0,1217.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0
