Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2022-2023,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,23.0,20.0,1437.0,109.0,487.0,882.0,77.0,29.0,1437.0,14.0,10.0,71.4,3.0,21.4,957.0,5938.0,3727.0,29.0,13.0,1.0,9.0,6.0,1022.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,25.0,15.7,1041.0,2.0,30.0,311.0,719.0,103.0,1041.0,114.0,52.0,45.6,50.0,43.9,755.0,6024.0,3328.0,124.0,75.0,56.0,27.0,18.0,841.0,209.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Eric García,es ESP,"DF,MF",21.0,15.7,1397.0,97.0,538.0,781.0,84.0,5.0,1397.0,4.0,2.0,50.0,2.0,50.0,918.0,4539.0,2686.0,25.0,22.0,0.0,10.0,2.0,1049.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",30.0,14.5,1051.0,30.0,179.0,565.0,312.0,31.0,1051.0,13.0,5.0,38.5,4.0,30.8,658.0,2976.0,1773.0,47.0,32.0,6.0,9.0,3.0,781.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Jordi Alba,es ESP,DF,33.0,15.8,1558.0,34.0,299.0,765.0,506.0,39.0,1558.0,8.0,4.0,50.0,4.0,50.0,957.0,3881.0,2079.0,42.0,27.0,6.0,7.0,7.0,1121.0,157.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ferrán Torres,es ESP,"FW,MF",22.0,15.5,756.0,10.0,67.0,256.0,441.0,87.0,755.0,68.0,30.0,44.1,26.0,38.2,489.0,2748.0,1199.0,43.0,34.0,23.0,48.0,23.0,598.0,180.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ansu Fati,es ESP,FW,19.0,15.5,805.0,10.0,64.0,278.0,469.0,128.0,805.0,47.0,23.0,48.9,21.0,44.7,556.0,2983.0,1399.0,47.0,28.0,31.0,35.0,30.0,639.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Marcos Alonso,es ESP,DF,31.0,13.0,1114.0,98.0,402.0,624.0,94.0,11.0,1114.0,2.0,2.0,100.0,0.0,0.0,727.0,4516.0,2674.0,26.0,11.0,0.0,8.0,1.0,816.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Franck Kessié,ci CIV,MF,25.0,11.0,575.0,25.0,110.0,336.0,133.0,25.0,575.0,18.0,9.0,50.0,6.0,33.3,349.0,1732.0,674.0,14.0,11.0,2.0,23.0,10.0,426.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,35.0,4.3,424.0,38.0,126.0,290.0,9.0,5.0,424.0,1.0,1.0,100.0,0.0,0.0,284.0,1789.0,1197.0,3.0,2.0,0.0,2.0,1.0,320.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Memphis,nl NED,FW,28.0,1.3,84.0,0.0,5.0,25.0,55.0,13.0,84.0,7.0,3.0,42.9,3.0,42.9,50.0,233.0,91.0,2.0,2.0,3.0,7.0,4.0,69.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Pablo Torre,es ESP,"FW,MF",19.0,1.6,114.0,3.0,12.0,49.0,55.0,1.0,114.0,7.0,3.0,42.9,2.0,28.6,69.0,313.0,162.0,4.0,6.0,0.0,5.0,4.0,87.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Héctor Bellerín,es ESP,DF,27.0,1.6,107.0,1.0,17.0,50.0,41.0,5.0,107.0,4.0,3.0,75.0,1.0,25.0,54.0,271.0,159.0,2.0,3.0,1.0,1.0,0.0,66.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Iñaki Peña,es ESP,GK,23.0,0.8,27.0,21.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,,19.0,93.0,35.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ángel Alarcón,es ESP,FW,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Pierre-Emerick Aubameyang,ga GAB,FW,33.0,0.1,4.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,,0.0,,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Lamine Yamal,es ESP,FW,15.0,0.1,12.0,0.0,0.0,1.0,11.0,1.0,12.0,2.0,0.0,0.0,2.0,100.0,9.0,23.0,9.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Aleix Garrido,es ESP,FW,18.0,0.1,7.0,0.0,4.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,1.0,100.0,4.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Chadi Riad,ma MAR,MF,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Squad Total,,,25.9,38.0,28406.0,2019.0,6756.0,13998.0,7881.0,1152.0,28404.0,801.0,396.0,49.4,321.0,40.1,18798.0,101309.0,55608.0,963.0,784.0,279.0,546.0,325.0,21132.0,2166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Opponent Total,,,27.4,38.0,17703.0,2713.0,6968.0,7319.0,3601.0,547.0,17700.0,567.0,271.0,47.8,227.0,40.0,9548.0,51240.0,23752.0,474.0,341.0,131.0,517.0,295.0,10223.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Vinicius Júnior,br BRA,FW,22.0,31.4,1707.0,3.0,94.0,444.0,1190.0,260.0,1707.0,306.0,112.0,36.6,153.0,50.0,1357.0,10854.0,5658.0,221.0,99.0,140.0,103.0,61.0,1460.0,495.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,30.0,31.0,1209.0,1020.0,1205.0,5.0,0.0,0.0,1209.0,2.0,2.0,100.0,0.0,0.0,824.0,4223.0,2619.0,0.0,0.0,0.0,2.0,0.0,704.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Éder Militão,br BRA,DF,24.0,30.0,2216.0,314.0,1088.0,984.0,157.0,31.0,2216.0,19.0,11.0,57.9,6.0,31.6,1378.0,7011.0,3877.0,28.0,20.0,1.0,16.0,6.0,1505.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Federico Valverde,uy URU,"MF,FW",24.0,27.8,1870.0,35.0,229.0,857.0,800.0,54.0,1870.0,44.0,31.0,70.5,10.0,22.7,1190.0,6633.0,3349.0,70.0,68.0,8.0,21.0,7.0,1485.0,135.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Antonio Rüdiger,de GER,DF,29.0,26.8,1814.0,194.0,907.0,840.0,79.0,25.0,1814.0,4.0,3.0,75.0,1.0,25.0,1216.0,5991.0,3731.0,21.0,11.0,0.0,8.0,2.0,1339.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Rodrygo,br BRA,"FW,MF",21.0,26.4,1400.0,3.0,56.0,537.0,823.0,204.0,1399.0,169.0,81.0,47.9,68.0,40.2,1035.0,6613.0,3658.0,146.0,81.0,79.0,64.0,30.0,1198.0,268.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Toni Kroos,de GER,MF,32.0,23.9,2633.0,58.0,531.0,1618.0,506.0,18.0,2633.0,26.0,9.0,34.6,10.0,38.5,1796.0,8015.0,4384.0,51.0,41.0,3.0,10.0,12.0,2106.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Aurélien Tchouaméni,fr FRA,MF,22.0,23.5,1990.0,94.0,470.0,1234.0,298.0,29.0,1990.0,39.0,28.0,71.8,8.0,20.5,1291.0,6841.0,3344.0,41.0,43.0,4.0,24.0,12.0,1533.0,23.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,34.0,22.6,1284.0,7.0,56.0,457.0,776.0,175.0,1276.0,44.0,20.0,45.5,22.0,50.0,796.0,3734.0,1900.0,72.0,43.0,31.0,32.0,28.0,1092.0,157.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Eduardo Camavinga,fr FRA,"MF,DF",19.0,22.3,1770.0,51.0,372.0,942.0,485.0,39.0,1770.0,71.0,38.0,53.5,25.0,35.2,1162.0,6589.0,3684.0,69.0,77.0,12.0,39.0,28.0,1326.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,David Alaba,at AUT,DF,30.0,20.4,1293.0,137.0,531.0,530.0,240.0,22.0,1293.0,4.0,3.0,75.0,1.0,25.0,779.0,3566.0,2070.0,16.0,24.0,2.0,7.0,5.0,938.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,30.0,19.8,1512.0,85.0,412.0,580.0,526.0,39.0,1512.0,17.0,9.0,52.9,5.0,29.4,864.0,3105.0,1547.0,22.0,30.0,3.0,23.0,7.0,1049.0,147.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,36.0,19.4,1681.0,19.0,213.0,885.0,592.0,47.0,1680.0,47.0,19.0,40.4,21.0,44.7,1132.0,5681.0,2532.0,50.0,49.0,14.0,31.0,19.0,1361.0,87.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Dani Ceballos,es ESP,MF,25.0,17.4,1690.0,29.0,258.0,986.0,465.0,34.0,1690.0,66.0,40.0,60.6,22.0,33.3,1243.0,6885.0,3318.0,60.0,52.0,7.0,19.0,26.0,1366.0,60.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Nacho,es ESP,DF,32.0,18.2,1327.0,95.0,503.0,629.0,205.0,19.0,1327.0,17.0,11.0,64.7,4.0,23.5,762.0,3224.0,1899.0,18.0,10.0,4.0,15.0,9.0,937.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Ferland Mendy,fr FRA,DF,27.0,15.0,971.0,42.0,265.0,426.0,287.0,8.0,971.0,29.0,19.0,65.5,8.0,27.6,591.0,3059.0,1427.0,23.0,25.0,2.0,20.0,17.0,697.0,73.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",26.0,16.0,951.0,11.0,66.0,375.0,517.0,71.0,950.0,33.0,23.0,69.7,7.0,21.2,609.0,3688.0,1856.0,56.0,39.0,11.0,19.0,13.0,725.0,108.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Lucas Vázquez,es ESP,DF,31.0,12.7,1059.0,25.0,263.0,422.0,377.0,46.0,1059.0,25.0,14.0,56.0,5.0,20.0,672.0,3060.0,1598.0,31.0,13.0,16.0,20.0,7.0,771.0,145.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Andriy Lunin,ua UKR,GK,23.0,7.0,234.0,186.0,232.0,2.0,0.0,0.0,234.0,0.0,0.0,,0.0,,144.0,645.0,257.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Eden Hazard,be BEL,FW,31.0,2.2,128.0,0.0,5.0,44.0,82.0,13.0,127.0,6.0,2.0,33.3,2.0,33.3,95.0,516.0,268.0,6.0,8.0,1.0,9.0,2.0,112.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Mariano,do DOM,FW,28.0,1.7,52.0,0.0,3.0,21.0,29.0,8.0,52.0,1.0,0.0,0.0,1.0,100.0,31.0,186.0,94.0,3.0,2.0,0.0,2.0,3.0,42.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Álvaro Muñoz,uy URU,FW,18.0,0.9,23.0,1.0,2.0,9.0,12.0,4.0,23.0,0.0,0.0,,0.0,,17.0,47.0,6.0,0.0,0.0,0.0,5.0,3.0,17.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,26.0,0.4,32.0,0.0,7.0,15.0,10.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,20.0,142.0,74.0,4.0,0.0,0.0,0.0,0.0,25.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Jesús Vallejo,es ESP,DF,25.0,0.2,14.0,4.0,9.0,3.0,2.0,2.0,14.0,0.0,0.0,,0.0,,10.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Sergio Arribas,es ESP,"MF,FW",20.0,0.2,13.0,1.0,1.0,6.0,6.0,1.0,13.0,0.0,0.0,,0.0,,4.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Casemiro,br BRA,MF,30.0,0.1,11.0,1.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,,0.0,,7.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Squad Total,,,27.4,38.0,28884.0,2415.0,7781.0,12859.0,8464.0,1151.0,28872.0,971.0,475.0,48.9,379.0,39.0,19025.0,100381.0,53186.0,1008.0,735.0,338.0,490.0,297.0,21956.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Opponent Total,,,27.3,38.0,19962.0,2604.0,6935.0,8542.0,4676.0,640.0,19957.0,617.0,306.0,49.6,259.0,42.0,11793.0,62129.0,32006.0,631.0,505.0,140.0,470.0,283.0,12901.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Nahuel Molina,ar ARG,DF,24.0,31.9,2229.0,87.0,696.0,833.0,709.0,47.0,2229.0,51.0,21.0,41.2,24.0,47.1,1080.0,4854.0,2929.0,73.0,43.0,9.0,32.0,10.0,1386.0,249.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",31.0,31.8,1971.0,45.0,247.0,933.0,818.0,153.0,1970.0,83.0,47.0,56.6,28.0,33.7,1104.0,5999.0,3089.0,99.0,66.0,25.0,41.0,35.0,1445.0,202.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Koke,es ESP,MF,30.0,28.3,2244.0,70.0,542.0,1337.0,376.0,21.0,2244.0,22.0,13.0,59.1,8.0,36.4,1246.0,4448.0,2069.0,15.0,25.0,0.0,21.0,18.0,1736.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,29.0,27.7,861.0,783.0,857.0,4.0,0.0,0.0,861.0,1.0,1.0,100.0,0.0,0.0,416.0,2241.0,1218.0,0.0,1.0,1.0,0.0,0.0,345.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,27.0,26.9,1623.0,277.0,941.0,643.0,50.0,30.0,1623.0,10.0,6.0,60.0,4.0,40.0,861.0,3631.0,1867.0,9.0,5.0,0.0,9.0,1.0,1041.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"DF,MF",28.0,25.7,1404.0,32.0,230.0,456.0,745.0,160.0,1403.0,124.0,60.0,48.4,51.0,41.1,822.0,6278.0,3577.0,146.0,58.0,71.0,52.0,34.0,922.0,264.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Axel Witsel,be BEL,"DF,MF",33.0,25.1,1521.0,168.0,634.0,810.0,82.0,18.0,1521.0,7.0,6.0,85.7,1.0,14.3,949.0,4096.0,1965.0,6.0,9.0,0.0,8.0,3.0,1059.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,27.0,23.4,1717.0,139.0,717.0,840.0,171.0,21.0,1717.0,22.0,14.0,63.6,7.0,31.8,886.0,3555.0,1979.0,23.0,16.0,0.0,20.0,9.0,1145.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Rodrigo De Paul,ar ARG,MF,28.0,21.4,1598.0,14.0,261.0,923.0,425.0,18.0,1598.0,32.0,16.0,50.0,11.0,34.4,1026.0,5240.0,2897.0,55.0,41.0,3.0,32.0,15.0,1279.0,68.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,29.0,21.1,655.0,29.0,68.0,297.0,299.0,105.0,655.0,41.0,20.0,48.8,16.0,39.0,387.0,2142.0,929.0,33.0,19.0,16.0,55.0,24.0,527.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,31.0,21.6,1317.0,166.0,647.0,636.0,35.0,6.0,1317.0,5.0,4.0,80.0,0.0,0.0,777.0,3967.0,2536.0,20.0,5.0,1.0,2.0,3.0,892.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Reinildo Mandava,mz MOZ,DF,28.0,20.6,1297.0,102.0,501.0,658.0,143.0,15.0,1297.0,24.0,6.0,25.0,12.0,50.0,708.0,3214.0,1819.0,28.0,20.0,9.0,20.0,9.0,770.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,DF",27.0,18.9,997.0,35.0,216.0,378.0,415.0,64.0,997.0,27.0,12.0,44.4,13.0,48.1,558.0,3321.0,1942.0,64.0,45.0,15.0,23.0,11.0,661.0,139.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,26.0,13.9,936.0,17.0,148.0,483.0,316.0,23.0,936.0,44.0,21.0,47.7,15.0,34.1,607.0,3165.0,1620.0,36.0,36.0,3.0,20.0,19.0,744.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"FW,MF",27.0,16.2,738.0,11.0,84.0,283.0,379.0,119.0,738.0,59.0,23.0,39.0,33.0,55.9,472.0,2244.0,971.0,44.0,20.0,24.0,58.0,31.0,568.0,142.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",27.0,12.2,695.0,42.0,182.0,336.0,181.0,31.0,695.0,14.0,12.0,85.7,2.0,14.3,301.0,1438.0,621.0,12.0,10.0,4.0,22.0,6.0,447.0,47.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,MF,29.0,11.2,751.0,29.0,196.0,498.0,66.0,8.0,751.0,10.0,5.0,50.0,2.0,20.0,413.0,1449.0,637.0,6.0,7.0,1.0,6.0,10.0,511.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
