Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2022-2023,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,30.0,37.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,69.0,6.0,1.0,85.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Robert Lewandowski,pl POL,FW,33.0,31.6,4.0,1.0,1.0,39.0,46.0,22.0,19.0,2.0,11.0,0.0,0.0,0.0,,58.0,52.0,45.0,53.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Gavi,es ESP,"MF,FW",17.0,28.1,10.0,0.0,0.0,74.0,72.0,9.0,38.0,18.0,31.0,0.0,0.0,0.0,,113.0,39.0,33.0,54.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Alejandro Balde,es ESP,DF,18.0,27.5,4.0,0.0,0.0,27.0,29.0,5.0,67.0,12.0,30.0,0.0,0.0,0.0,,145.0,19.0,18.0,51.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,25.0,28.2,3.0,0.0,0.0,33.0,34.0,1.0,37.0,35.0,26.0,0.0,0.0,0.0,,182.0,32.0,15.0,68.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Jules Koundé,fr FRA,DF,23.0,27.0,2.0,0.0,0.0,22.0,12.0,2.0,36.0,19.0,23.0,0.0,0.0,1.0,,157.0,43.0,22.0,66.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,34.0,26.0,8.0,1.0,1.0,31.0,40.0,0.0,7.0,27.0,26.0,0.0,0.0,0.0,,187.0,53.0,59.0,47.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Raphinha,br BRA,FW,25.0,23.0,9.0,0.0,0.0,22.0,37.0,15.0,172.0,14.0,19.0,0.0,0.0,0.0,,98.0,14.0,9.0,60.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Pedri,es ESP,MF,19.0,22.0,2.0,0.0,0.0,8.0,43.0,4.0,25.0,13.0,22.0,0.0,0.0,0.0,,134.0,3.0,5.0,37.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Andreas Christensen,dk DEN,DF,26.0,19.6,2.0,0.0,0.0,18.0,7.0,0.0,1.0,21.0,15.0,0.0,0.0,1.0,,107.0,42.0,19.0,68.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,23.0,20.0,5.0,1.0,0.0,16.0,17.0,1.0,5.0,12.0,18.0,0.0,0.0,1.0,,94.0,46.0,27.0,63.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,25.0,15.7,4.0,0.0,0.0,16.0,19.0,5.0,106.0,0.0,12.0,0.0,0.0,0.0,,60.0,4.0,12.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Eric García,es ESP,"DF,MF",21.0,15.7,3.0,0.0,0.0,18.0,8.0,0.0,0.0,19.0,16.0,0.0,2.0,0.0,,90.0,23.0,15.0,60.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",30.0,14.5,3.0,0.0,0.0,19.0,12.0,2.0,25.0,11.0,15.0,0.0,0.0,0.0,,62.0,7.0,12.0,36.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Jordi Alba,es ESP,DF,33.0,15.8,6.0,1.0,1.0,11.0,4.0,10.0,91.0,11.0,18.0,0.0,0.0,0.0,,118.0,8.0,15.0,34.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ferrán Torres,es ESP,"FW,MF",22.0,15.5,5.0,1.0,0.0,17.0,25.0,8.0,60.0,3.0,7.0,0.0,0.0,0.0,,53.0,11.0,9.0,55.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Ansu Fati,es ESP,FW,19.0,15.5,3.0,0.0,0.0,18.0,13.0,10.0,9.0,5.0,9.0,0.0,0.0,0.0,,65.0,7.0,14.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Barcelona,Marcos Alonso,es ESP,DF,31.0,13.0,3.0,0.0,0.0,10.0,8.0,0.0,23.0,11.0,10.0,0.0,1.0,0.0,,85.0,26.0,10.0,72.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
