Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2021-2022,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,21.0,21.2,61.0,2.87,44.0,0.0,6.0,8.0,3.0,0.0,16.0,0.75,11.0,0.0,3.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,27.0,19.9,59.0,2.96,40.0,13.0,2.0,4.0,0.0,0.0,11.0,0.55,9.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mats Hummels,de GER,DF,32.0,19.6,14.0,0.71,10.0,1.0,0.0,2.0,1.0,0.0,4.0,0.2,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,22.0,18.7,63.0,3.37,39.0,0.0,8.0,8.0,8.0,0.0,12.0,0.64,6.0,0.0,1.0,3.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,25.0,18.4,52.0,2.82,43.0,4.0,3.0,0.0,0.0,2.0,6.0,0.33,5.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",27.0,18.8,16.0,0.85,13.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,29.0,15.6,31.0,1.99,27.0,0.0,0.0,2.0,2.0,0.0,8.0,0.51,7.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",26.0,14.7,34.0,2.32,24.0,0.0,2.0,6.0,2.0,0.0,5.0,0.34,3.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",28.0,14.9,43.0,2.89,28.0,5.0,5.0,2.0,3.0,0.0,4.0,0.27,1.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,22.0,10.6,10.0,0.95,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Nico Schulz,de GER,DF,28.0,9.3,15.0,1.61,11.0,2.0,1.0,0.0,0.0,1.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marin Pongračić,hr CRO,DF,23.0,9.2,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gio Reyna,us USA,MF,18.0,4.9,20.0,4.09,12.0,7.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Felix Passlack,de GER,DF,23.0,5.2,7.0,1.33,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,33.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,"FW,MF",16.0,2.5,5.0,2.01,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Reinier,br BRA,"FW,MF",19.0,1.8,3.0,1.67,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,FW,16.0,1.5,3.0,2.01,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Tom Rothe,de GER,DF,16.0,1.0,1.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Ansgar Knauff,de GER,"FW,MF",19.0,1.3,3.0,2.37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Steffen Tigges,de GER,"FW,MF",23.0,1.2,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,"DF,MF",21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lennard Maloney,us USA,DF,21.0,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lion Semić,de GER,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Immanuel Pherai,nl NED,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Squad Total,,,25.9,34.0,796.0,23.41,570.0,71.0,51.0,51.0,43.0,10.0,141.0,4.15,96.0,7.0,12.0,12.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,624.0,18.35,423.0,61.0,35.0,43.0,43.0,19.0,85.0,2.5,57.0,4.0,6.0,10.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jonathan Tah,de GER,DF,25.0,32.0,23.0,0.72,20.0,0.0,0.0,3.0,0.0,0.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,31.0,32.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Moussa Diaby,fr FRA,"FW,MF",22.0,30.7,115.0,3.75,90.0,8.0,11.0,3.0,2.0,1.0,24.0,0.78,19.0,0.0,3.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Patrik Schick,cz CZE,FW,25.0,23.1,50.0,2.17,34.0,0.0,3.0,11.0,2.0,0.0,14.0,0.61,10.0,0.0,2.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jeremie Frimpong,nl NED,DF,20.0,22.8,54.0,2.37,44.0,1.0,7.0,1.0,1.0,0.0,9.0,0.39,9.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Kerem Demirbay,de GER,MF,28.0,22.8,71.0,3.12,30.0,33.0,2.0,2.0,3.0,1.0,10.0,0.44,7.0,2.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Florian Wirtz,de GER,"MF,FW",18.0,20.6,117.0,5.69,85.0,10.0,13.0,5.0,3.0,1.0,23.0,1.12,15.0,3.0,5.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Robert Andrich,de GER,MF,26.0,20.2,38.0,1.88,27.0,0.0,2.0,5.0,3.0,1.0,6.0,0.3,3.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Odilon Kossonou,ci CIV,DF,20.0,19.9,16.0,0.8,14.0,0.0,0.0,1.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Piero Hincapié,ec ECU,DF,19.0,19.5,17.0,0.87,16.0,0.0,0.0,1.0,0.0,0.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Mitchel Bakker,nl NED,DF,21.0,20.2,37.0,1.83,34.0,0.0,1.0,1.0,1.0,0.0,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Edmond Tapsoba,bf BFA,DF,22.0,20.2,10.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Charles Aránguiz,cl CHI,MF,32.0,17.5,41.0,2.34,35.0,3.0,1.0,1.0,1.0,0.0,6.0,0.34,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Paulinho,br BRA,"FW,MF",21.0,13.5,51.0,3.77,33.0,4.0,3.0,5.0,5.0,1.0,8.0,0.59,5.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Amine Adli,fr FRA,"FW,MF",21.0,14.0,49.0,3.51,39.0,1.0,3.0,4.0,2.0,0.0,6.0,0.43,5.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Exequiel Palacios,ar ARG,MF,22.0,12.2,26.0,2.14,24.0,0.0,1.0,0.0,0.0,1.0,4.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Karim Bellarabi,de GER,"FW,MF",31.0,7.6,28.0,3.69,15.0,0.0,2.0,6.0,4.0,1.0,4.0,0.53,2.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lucas Alario,ar ARG,FW,28.0,7.3,27.0,3.69,17.0,0.0,6.0,2.0,2.0,0.0,4.0,0.55,3.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Sardar Azmoun,ir IRN,"FW,MF",26.0,4.0,13.0,3.26,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Nadiem Amiri,de GER,"MF,FW",24.0,4.1,7.0,1.71,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Daley Sinkgraven,nl NED,DF,26.0,3.9,6.0,1.53,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lennart Grill,de GER,GK,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Andrey Lunyov,ru RUS,GK,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Julian Baumgartlinger,at AUT,"MF,FW",33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Timothy Fosu-Mensah,nl NED,DF,23.0,1.6,2.0,1.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Panagiotis Retsos,gr GRE,"DF,FW",22.0,0.4,1.0,2.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Zidan Sertdemir,dk DEN,"MF,FW",16.0,0.2,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
