Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2021-2022,Bundesliga,Köln,Julian Chabot,de GER,DF,23.0,,209.0,52.0,6.8,2.3,2.0,89.0,1.0,2.0,16.0,9.0,1.5,3.0,3.0,0.0,0.0,-0.09,3.2,3.8,-0.5,-0.23,-0.23,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Kingsley Schindler,gh GHA,"DF,FW",28.0,,349.0,19.0,11.4,3.9,1.0,69.0,0.0,17.0,16.0,9.0,1.61,13.0,4.0,9.0,2.32,2.52,7.9,5.8,2.1,0.54,0.63,Matches,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Tim Lemperle,de GER,"FW,MF",19.0,,149.0,11.0,4.9,1.7,0.0,,0.0,13.0,11.0,10.0,1.23,4.0,5.0,-1.0,-0.6,-0.73,3.7,3.8,-0.1,-0.08,-0.06,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Tomáš Ostrák,cz CZE,"MF,FW",21.0,,31.0,6.0,1.0,0.3,0.0,,0.0,5.0,6.0,14.0,1.6,3.0,2.0,1.0,2.9,2.84,0.9,0.6,0.3,0.93,0.95,Matches,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Mathias Olesen,lu LUX,"MF,FW",20.0,,17.0,6.0,0.6,0.2,0.0,,0.0,3.0,6.0,6.0,2.33,0.0,0.0,0.0,0.0,-0.09,0.4,0.0,0.4,1.88,1.91,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Noah Katterbach,de GER,DF,20.0,,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,16.0,0.0,0.0,0.0,1.0,-1.0,-5.63,-5.74,0.0,0.5,-0.5,-2.73,-2.73,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Bright Arrey-Mbi,de GER,DF,18.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Niklas Hauptmann,de GER,MF,25.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Matthias Köbbing,de GER,GK,24.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Marvin Obuz,de GER,MF,19.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Jonas Urbig,de GER,GK,17.0,,,,,,0.0,,0.0,0.0,,11.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Squad Total,,,27.0,,3060.0,90.0,100.0,34.0,374.0,82.0,216.0,158.0,19.0,148.0,1.53,52.0,49.0,3.0,0.09,,50.1,50.6,-0.6,-0.02,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Opponent Total,,,26.0,,3060.0,90.0,100.0,34.0,374.0,82.0,216.0,158.0,19.0,159.0,1.18,49.0,52.0,-3.0,-0.09,,50.6,50.1,0.6,0.02,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Silvan Widmer,ch SUI,DF,28.0,,2920.0,88.0,95.4,32.4,33.0,88.0,28.0,0.0,,0.0,1.36,46.0,43.0,3.0,0.09,-1.19,47.3,41.8,5.5,0.17,-0.45,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Stefan Bell,de GER,DF,29.0,,2864.0,87.0,93.6,31.8,33.0,87.0,27.0,0.0,,0.0,1.39,46.0,41.0,5.0,0.16,0.16,48.0,41.5,6.4,0.2,0.18,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Robin Zentner,de GER,GK,26.0,,2880.0,90.0,94.1,32.0,32.0,90.0,32.0,0.0,,2.0,1.31,46.0,42.0,4.0,0.12,-0.38,48.4,41.1,7.3,0.23,0.62,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Jonathan Burkardt,de GER,"FW,MF",21.0,,2611.0,77.0,85.3,29.0,32.0,80.0,9.0,2.0,34.0,0.0,1.35,41.0,39.0,2.0,0.07,-0.53,43.9,38.6,5.3,0.18,-0.05,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Moussa Niakhate,sn SEN,DF,25.0,,2567.0,86.0,83.9,28.5,29.0,88.0,28.0,1.0,15.0,0.0,1.4,45.0,37.0,8.0,0.28,0.83,44.4,36.6,7.8,0.27,0.51,Matches,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Karim Onisiwo,at AUT,FW,29.0,,2361.0,76.0,77.2,26.2,28.0,82.0,10.0,3.0,26.0,0.0,1.35,39.0,35.0,4.0,0.15,0.02,41.2,33.9,7.3,0.28,0.38,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Aarón Martín,es ESP,DF,24.0,,2292.0,82.0,74.9,25.5,25.0,88.0,20.0,3.0,31.0,3.0,1.46,44.0,35.0,9.0,0.35,0.82,41.5,33.2,8.3,0.32,0.53,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Alexander Hack,de GER,DF,27.0,,2074.0,74.0,67.8,23.0,24.0,80.0,17.0,4.0,38.0,1.0,1.39,40.0,23.0,17.0,0.74,1.83,37.7,26.8,10.9,0.47,0.87,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Anton Stach,de GER,MF,22.0,,1861.0,64.0,60.8,20.7,20.0,83.0,9.0,9.0,22.0,2.0,1.17,31.0,33.0,-2.0,-0.1,-0.62,28.5,30.7,-2.2,-0.11,-0.76,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Leandro Barreiro Martins,lu LUX,MF,21.0,,1789.0,58.0,58.5,19.9,20.0,78.0,7.0,11.0,22.0,2.0,1.48,25.0,24.0,1.0,0.05,-0.23,28.6,24.6,4.0,0.2,0.02,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Jean-Paul Boëtius,nl NED,MF,27.0,,1800.0,55.0,58.8,20.0,19.0,78.0,7.0,14.0,23.0,0.0,1.3,31.0,34.0,-3.0,-0.15,-0.72,28.1,28.6,-0.5,-0.03,-0.53,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Dominik Kohr,de GER,MF,27.0,,1614.0,73.0,52.7,17.9,19.0,79.0,6.0,3.0,38.0,0.0,1.5,30.0,21.0,9.0,0.5,0.75,30.5,20.1,10.5,0.58,0.83,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Lee Jae-sung,kr KOR,"MF,FW",28.0,,1436.0,53.0,46.9,16.0,19.0,69.0,1.0,8.0,15.0,2.0,1.41,25.0,20.0,5.0,0.31,0.31,26.3,20.7,5.7,0.36,0.31,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Anderson Lucoqui,ao ANG,DF,24.0,,743.0,57.0,24.3,8.3,9.0,80.0,6.0,4.0,6.0,11.0,1.31,5.0,10.0,-5.0,-0.61,-0.99,8.2,10.4,-2.2,-0.27,-0.61,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Jerry St. Juste,nl NED,DF,24.0,,604.0,76.0,19.7,6.7,7.0,80.0,6.0,1.0,45.0,2.0,1.25,7.0,4.0,3.0,0.45,0.37,9.4,5.8,3.6,0.53,0.42,Matches,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Marcus Ingvartsen,dk DEN,"FW,MF",25.0,,680.0,26.0,22.2,7.6,6.0,61.0,0.0,20.0,16.0,1.0,1.27,11.0,12.0,-1.0,-0.13,-0.36,9.4,11.4,-2.1,-0.27,-0.59,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Niklas Tauer,de GER,"DF,MF",20.0,,487.0,44.0,15.9,5.4,6.0,68.0,2.0,5.0,16.0,8.0,0.73,3.0,6.0,-3.0,-0.55,-0.83,4.9,7.3,-2.4,-0.44,-0.75,Matches,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Daniel Brosinski,de GER,DF,33.0,,390.0,35.0,12.7,4.3,4.0,81.0,2.0,7.0,9.0,21.0,0.91,6.0,10.0,-4.0,-0.92,-1.23,5.2,8.0,-2.7,-0.63,-0.94,Matches,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,David Nemeth,at AUT,DF,20.0,,311.0,52.0,10.2,3.5,2.0,82.0,1.0,4.0,37.0,20.0,1.0,6.0,8.0,-2.0,-0.58,-0.81,4.8,3.8,0.9,0.27,0.09,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Ádám Szalai,hu HUN,FW,33.0,,260.0,22.0,8.5,2.9,2.0,67.0,0.0,10.0,13.0,0.0,1.83,4.0,0.0,4.0,1.38,1.35,4.1,0.9,3.2,1.1,0.99,Matches,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Paul Nebel,de GER,"MF,FW",18.0,,228.0,23.0,7.5,2.5,2.0,67.0,0.0,8.0,12.0,11.0,1.3,3.0,1.0,2.0,0.79,0.69,2.9,3.1,-0.2,-0.07,-0.28,Matches,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Finn Dahmen,de GER,GK,23.0,,180.0,90.0,5.9,2.0,2.0,90.0,2.0,0.0,,28.0,2.0,4.0,3.0,1.0,0.5,0.38,2.0,2.8,-0.8,-0.4,-0.62,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Kevin Stöger,at AUT,MF,27.0,,419.0,18.0,13.7,4.7,1.0,90.0,1.0,22.0,15.0,10.0,1.22,6.0,3.0,3.0,0.64,0.58,6.9,4.2,2.6,0.56,0.43,Matches,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Matondo-Merveille Papela,de GER,MF,20.0,,83.0,17.0,2.7,0.9,0.0,,0.0,5.0,17.0,10.0,0.6,1.0,2.0,-1.0,-1.08,-1.27,0.7,1.1,-0.4,-0.46,-0.67,Matches,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Delano Burgzorg,nl NED,MF,22.0,,27.0,9.0,0.9,0.3,0.0,,0.0,3.0,9.0,1.0,2.0,3.0,0.0,3.0,10.0,9.94,0.5,0.2,0.3,0.99,0.81,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Stephan Fürstner,de GER,MF,33.0,,5.0,5.0,0.2,0.1,0.0,,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.1,-0.1,-0.93,-1.12,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Luca Kilian,de GER,FW,21.0,,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.1,-0.1,-4.65,-4.84,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Romario Rösch,de GER,MF,22.0,,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.1,-0.1,-4.65,-4.84,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Ben Bobzien,de GER,FW,18.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Lasse Finn Rieß,de GER,GK,20.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Kaito Mizuta,jp JPN,FW,21.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Timothé Rupil,lu LUX,MF,18.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Eniss Shabani,de GER,MF,18.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Squad Total,,,26.2,,3060.0,90.0,100.0,34.0,374.0,82.0,221.0,150.0,18.0,148.0,1.35,50.0,45.0,5.0,0.15,,50.4,43.9,6.5,0.19,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Opponent Total,,,26.2,,3060.0,90.0,100.0,34.0,374.0,82.0,221.0,150.0,18.0,154.0,1.44,45.0,50.0,-5.0,-0.15,,43.9,50.4,-6.5,-0.19,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,31.0,33.0,2970.0,90.0,97.1,33.0,33.0,90.0,33.0,0.0,,0.0,1.3,52.0,57.0,-5.0,-0.15,-3.15,54.3,53.5,0.8,0.02,-2.92,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,David Raum,de GER,"DF,FW",23.0,32.0,2757.0,86.0,90.1,30.6,31.0,88.0,26.0,1.0,31.0,0.0,1.34,52.0,57.0,-5.0,-0.16,-1.05,53.0,52.4,0.6,0.02,-0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Andrej Kramarić,hr CRO,"FW,MF",30.0,32.0,2707.0,85.0,88.5,30.1,30.0,89.0,25.0,2.0,26.0,0.0,1.25,47.0,56.0,-9.0,-0.3,-2.08,48.6,50.7,-2.1,-0.07,-1.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Kevin Vogt,de GER,DF,29.0,30.0,2569.0,86.0,84.0,28.5,29.0,88.0,27.0,1.0,13.0,2.0,1.33,48.0,52.0,-4.0,-0.14,-0.51,47.4,45.7,1.7,0.06,-0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Stefan Posch,at AUT,DF,24.0,28.0,2199.0,79.0,71.9,24.4,26.0,84.0,20.0,2.0,12.0,4.0,1.57,42.0,40.0,2.0,0.08,0.5,41.6,37.2,4.4,0.18,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Ihlas Bebou,tg TOG,"FW,DF",27.0,28.0,2091.0,75.0,68.3,23.2,25.0,79.0,6.0,3.0,42.0,0.0,1.5,34.0,40.0,-6.0,-0.26,-0.63,38.4,37.5,0.9,0.04,-0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Christoph Baumgartner,at AUT,"MF,FW",21.0,29.0,1888.0,65.0,61.7,21.0,23.0,76.0,9.0,6.0,24.0,0.0,1.34,29.0,33.0,-4.0,-0.19,-0.34,34.4,32.5,1.9,0.09,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Diadie Samassékou,ml MLI,MF,25.0,24.0,1655.0,69.0,54.1,18.4,21.0,76.0,5.0,3.0,18.0,6.0,1.63,30.0,30.0,0.0,0.0,0.13,31.9,27.7,4.3,0.23,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Kevin Akpoguma,ng NGA,"DF,FW",26.0,26.0,1527.0,59.0,49.9,17.0,19.0,71.0,5.0,7.0,24.0,4.0,1.5,33.0,30.0,3.0,0.18,0.47,28.4,26.6,1.8,0.11,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Angelo Stiller,de GER,MF,20.0,26.0,1693.0,65.0,55.3,18.8,18.0,83.0,12.0,8.0,24.0,5.0,1.23,34.0,39.0,-5.0,-0.27,-0.46,31.3,36.6,-5.2,-0.28,-0.87,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Dennis Geiger,de GER,MF,23.0,20.0,1377.0,69.0,45.0,15.3,17.0,78.0,5.0,3.0,19.0,2.0,1.45,25.0,21.0,4.0,0.26,0.58,29.2,20.5,8.7,0.57,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Moanes Dabbur,il ISR,"FW,MF",29.0,27.0,1310.0,49.0,42.8,14.6,17.0,67.0,2.0,10.0,17.0,5.0,1.33,32.0,25.0,7.0,0.48,0.94,23.7,19.2,4.5,0.31,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Florian Grillitsch,at AUT,"DF,MF",25.0,18.0,1496.0,83.0,48.9,16.6,16.0,90.0,15.0,2.0,31.0,0.0,1.56,29.0,23.0,6.0,0.36,0.82,33.1,25.3,7.8,0.47,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Pavel Kadeřábek,cz CZE,"DF,MF",29.0,19.0,1195.0,63.0,39.1,13.3,14.0,72.0,5.0,5.0,37.0,0.0,1.53,16.0,20.0,-4.0,-0.3,-0.4,23.5,21.9,1.6,0.12,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Georginio Rutter,fr FRA,"FW,MF",19.0,33.0,1611.0,49.0,52.6,17.9,13.0,74.0,3.0,20.0,32.0,0.0,1.39,39.0,36.0,3.0,0.17,0.48,35.6,28.8,6.8,0.38,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Chris Richards,us USA,DF,21.0,19.0,1304.0,69.0,42.6,14.5,13.0,87.0,12.0,6.0,30.0,1.0,1.42,24.0,28.0,-4.0,-0.28,-0.38,19.4,21.4,-2.0,-0.14,-0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Jacob Bruun Larsen,dk DEN,"FW,MF",22.0,25.0,812.0,32.0,26.5,9.0,9.0,66.0,1.0,16.0,14.0,2.0,1.04,14.0,19.0,-5.0,-0.55,-0.67,13.0,16.5,-3.6,-0.4,-0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Sebastian Rudy,de GER,MF,31.0,21.0,773.0,37.0,25.3,8.6,7.0,74.0,3.0,14.0,18.0,4.0,1.14,21.0,19.0,2.0,0.23,0.39,15.7,18.5,-2.8,-0.32,-0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Benjamin Hübner,de GER,DF,32.0,5.0,375.0,75.0,12.3,4.2,5.0,75.0,2.0,0.0,,9.0,1.8,7.0,4.0,3.0,0.72,0.89,8.3,6.1,2.2,0.54,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Robert Skov,dk DEN,"FW,DF",25.0,12.0,368.0,31.0,12.0,4.1,3.0,71.0,1.0,9.0,17.0,4.0,0.75,5.0,11.0,-6.0,-1.47,-1.6,5.2,8.6,-3.3,-0.82,-1.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Sargis Adamyan,am ARM,"FW,MF",28.0,13.0,331.0,25.0,10.8,3.7,2.0,76.0,0.0,11.0,16.0,3.0,1.85,8.0,6.0,2.0,0.54,0.68,7.7,4.3,3.4,0.92,0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Håvard Nordtveit,no NOR,DF,31.0,11.0,304.0,28.0,9.9,3.4,1.0,90.0,1.0,10.0,21.0,8.0,1.55,4.0,7.0,-3.0,-0.89,-0.92,4.2,5.0,-0.8,-0.24,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Mijat Gaćinović,rs SRB,"FW,MF",26.0,4.0,110.0,28.0,3.6,1.2,1.0,45.0,0.0,3.0,22.0,9.0,1.0,4.0,2.0,2.0,1.64,1.76,4.0,2.0,2.0,1.63,1.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Philipp Pentke,de GER,GK,36.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,16.0,3.0,6.0,3.0,3.0,3.0,3.15,4.0,1.1,2.9,2.95,2.92,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Marco John,de GER,DF,19.0,2.0,42.0,21.0,1.4,0.5,0.0,,0.0,2.0,21.0,4.0,1.5,3.0,0.0,3.0,6.43,6.58,2.9,0.2,2.8,5.92,5.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Justin Che,us USA,"FW,DF",17.0,2.0,41.0,21.0,1.3,0.5,0.0,,0.0,2.0,21.0,9.0,0.0,0.0,1.0,-1.0,-2.2,-2.17,0.6,0.3,0.3,0.61,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Nick Proschwitz,de GER,FW,34.0,1.0,27.0,27.0,0.9,0.3,0.0,,0.0,1.0,27.0,0.0,0.0,0.0,1.0,-1.0,-3.33,-3.3,0.6,0.3,0.3,1.13,1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Tom Bischof,de GER,MF,16.0,1.0,14.0,14.0,0.5,0.2,0.0,,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.1,-0.1,-0.39,-0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Fisnik Asllani,xk KVX,"MF,FW",18.0,2.0,9.0,5.0,0.3,0.1,0.0,,0.0,2.0,5.0,5.0,1.5,0.0,0.0,0.0,0.0,0.06,0.2,0.1,0.2,1.69,1.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Ermin Bičakčić,ba BIH,DF,31.0,1.0,5.0,5.0,0.2,0.1,0.0,,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.0,0.2,2.9,2.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Kasim Nuhu,gh GHA,DF,26.0,3.0,5.0,2.0,0.2,0.1,0.0,,0.0,3.0,2.0,9.0,1.33,0.0,0.0,0.0,0.0,0.06,0.3,0.1,0.3,5.09,4.99,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Umut Tohumcu,de GER,MF,16.0,1.0,5.0,5.0,0.2,0.1,0.0,,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.0,0.2,2.9,2.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Melayro Bogarde,nl NED,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Bambasé Conté,de GER,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Gabriel Haider,at AUT,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Luca Philipp,de GER,GK,20.0,0.0,,,,,0.0,,0.0,0.0,,19.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
