Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2021-2022,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,25.0,20.4,1925.0,183.0,799.0,1014.0,122.0,23.0,1925.0,13.0,8.0,61.5,5.0,38.5,1204.0,6578.0,3789.0,31.0,21.0,2.0,8.0,4.0,1433.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,26.0,15.5,1042.0,27.0,188.0,557.0,307.0,57.0,1042.0,14.0,10.0,71.4,4.0,28.6,547.0,2405.0,1132.0,25.0,21.0,2.0,27.0,13.0,740.0,71.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,DF",25.0,15.1,924.0,11.0,73.0,317.0,547.0,110.0,924.0,85.0,48.0,56.5,37.0,43.5,611.0,4030.0,2080.0,83.0,40.0,41.0,51.0,29.0,742.0,233.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"MF,FW",18.0,16.3,988.0,6.0,111.0,440.0,460.0,96.0,988.0,102.0,57.0,55.9,45.0,44.1,613.0,3470.0,1833.0,55.0,37.0,24.0,60.0,40.0,696.0,137.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Marcel Sabitzer,at AUT,"MF,DF",27.0,10.1,810.0,19.0,155.0,431.0,227.0,29.0,810.0,7.0,4.0,57.1,3.0,42.9,455.0,1802.0,847.0,20.0,11.0,4.0,12.0,11.0,590.0,54.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,26.0,7.8,630.0,19.0,90.0,410.0,131.0,18.0,630.0,2.0,1.0,50.0,1.0,50.0,369.0,1788.0,888.0,10.0,11.0,1.0,12.0,3.0,474.0,26.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,21.0,7.2,669.0,22.0,180.0,358.0,135.0,13.0,669.0,9.0,5.0,55.6,4.0,44.4,366.0,1996.0,948.0,18.0,14.0,2.0,10.0,6.0,444.0,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,DF,19.0,6.5,606.0,27.0,182.0,386.0,39.0,8.0,606.0,7.0,5.0,71.4,2.0,28.6,366.0,1674.0,1013.0,6.0,3.0,0.0,6.0,4.0,472.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,32.0,6.0,245.0,194.0,245.0,0.0,0.0,0.0,245.0,0.0,0.0,,0.0,,151.0,707.0,322.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Omar Richards,eng ENG,DF,23.0,4.9,421.0,12.0,104.0,187.0,134.0,9.0,421.0,15.0,11.0,73.3,4.0,26.7,240.0,1020.0,515.0,11.0,8.0,4.0,8.0,5.0,284.0,42.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Marc Roca,es ESP,MF,24.0,4.2,343.0,6.0,69.0,199.0,76.0,5.0,343.0,6.0,3.0,50.0,3.0,50.0,183.0,844.0,413.0,6.0,5.0,1.0,8.0,3.0,234.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",32.0,4.2,202.0,3.0,22.0,83.0,99.0,32.0,202.0,19.0,14.0,73.7,5.0,26.3,119.0,615.0,196.0,7.0,3.0,3.0,15.0,6.0,143.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Malik Tillman,us USA,"FW,MF",19.0,1.2,66.0,3.0,12.0,31.0,24.0,5.0,66.0,5.0,0.0,0.0,5.0,100.0,28.0,108.0,38.0,1.0,2.0,1.0,6.0,2.0,41.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,DF,29.0,0.7,58.0,2.0,17.0,23.0,20.0,5.0,58.0,5.0,4.0,80.0,1.0,20.0,29.0,195.0,79.0,3.0,2.0,2.0,0.0,0.0,29.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Paul Wanner,de GER,"FW,MF",15.0,0.4,18.0,0.0,5.0,8.0,7.0,0.0,18.0,2.0,1.0,50.0,1.0,50.0,12.0,42.0,25.0,0.0,0.0,0.0,2.0,2.0,15.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Gabriel Vidovic,hr CRO,"FW,MF",17.0,0.4,23.0,1.0,2.0,8.0,14.0,3.0,23.0,4.0,3.0,75.0,1.0,25.0,13.0,52.0,11.0,0.0,0.0,0.0,1.0,2.0,15.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Lucas Copado,de GER,FW,17.0,0.2,8.0,0.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,100.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,MF,21.0,0.1,13.0,0.0,2.0,8.0,3.0,1.0,13.0,1.0,1.0,100.0,0.0,0.0,10.0,74.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Christian Früchtl,de GER,GK,21.0,0.1,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,21.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Squad Total,,,26.8,34.0,27678.0,2045.0,7345.0,13202.0,7367.0,1266.0,27673.0,832.0,492.0,59.1,340.0,40.9,16502.0,84467.0,44476.0,833.0,622.0,241.0,598.0,338.0,19963.0,2151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Opponent Total,,,26.1,34.0,17397.0,2841.0,7477.0,6712.0,3405.0,554.0,17395.0,559.0,300.0,53.7,259.0,46.3,8893.0,45583.0,22053.0,439.0,348.0,125.0,595.0,304.0,9449.0,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,18.0,31.0,1959.0,48.0,331.0,1124.0,515.0,84.0,1959.0,96.0,55.0,57.3,41.0,42.7,1242.0,6020.0,2770.0,78.0,44.0,23.0,82.0,62.0,1499.0,138.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,23.0,28.5,1101.0,934.0,1096.0,5.0,0.0,0.0,1101.0,0.0,0.0,,0.0,,652.0,3204.0,1602.0,0.0,0.0,0.0,2.0,0.0,561.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",32.0,27.8,1579.0,52.0,195.0,750.0,641.0,114.0,1579.0,66.0,28.0,42.4,38.0,57.6,954.0,4878.0,2065.0,57.0,51.0,13.0,62.0,33.0,1171.0,172.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,26.0,25.1,2195.0,198.0,963.0,1182.0,65.0,21.0,2195.0,9.0,8.0,88.9,1.0,11.1,1517.0,7984.0,4478.0,18.0,12.0,0.0,8.0,1.0,1649.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",25.0,23.1,1575.0,24.0,178.0,788.0,622.0,50.0,1575.0,65.0,38.0,58.5,27.0,41.5,929.0,5020.0,2137.0,66.0,50.0,19.0,58.0,31.0,1148.0,171.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Axel Witsel,be BEL,"MF,DF",32.0,21.6,1491.0,82.0,423.0,958.0,116.0,11.0,1491.0,7.0,5.0,71.4,2.0,28.6,934.0,3991.0,1619.0,10.0,11.0,2.0,17.0,14.0,1049.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,21.0,21.2,701.0,31.0,52.0,290.0,365.0,149.0,695.0,24.0,13.0,54.2,11.0,45.8,334.0,1437.0,754.0,40.0,15.0,24.0,58.0,16.0,511.0,137.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,27.0,19.9,1724.0,44.0,419.0,866.0,452.0,29.0,1723.0,49.0,26.0,53.1,23.0,46.9,1016.0,4823.0,2717.0,61.0,52.0,7.0,30.0,13.0,1205.0,95.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mats Hummels,de GER,DF,32.0,19.6,1711.0,169.0,834.0,841.0,47.0,15.0,1711.0,8.0,6.0,75.0,2.0,25.0,1043.0,5154.0,2909.0,18.0,11.0,0.0,12.0,2.0,1165.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,22.0,18.7,757.0,14.0,71.0,284.0,411.0,92.0,757.0,54.0,34.0,63.0,20.0,37.0,490.0,2984.0,1405.0,61.0,34.0,33.0,53.0,27.0,578.0,144.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,25.0,18.4,1263.0,43.0,235.0,745.0,296.0,24.0,1263.0,41.0,26.0,63.4,15.0,36.6,711.0,3499.0,1624.0,28.0,24.0,6.0,31.0,13.0,877.0,46.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",27.0,18.8,1647.0,104.0,553.0,946.0,160.0,17.0,1643.0,27.0,18.0,66.7,9.0,33.3,1006.0,4937.0,2354.0,31.0,26.0,3.0,22.0,9.0,1140.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,29.0,15.6,1287.0,40.0,357.0,623.0,318.0,29.0,1287.0,15.0,10.0,66.7,5.0,33.3,757.0,4080.0,2256.0,56.0,45.0,5.0,26.0,11.0,847.0,88.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",26.0,14.7,882.0,17.0,196.0,424.0,268.0,55.0,882.0,31.0,13.0,41.9,18.0,58.1,494.0,2422.0,1160.0,37.0,27.0,14.0,16.0,21.0,613.0,112.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",28.0,14.9,990.0,18.0,151.0,435.0,411.0,53.0,990.0,42.0,23.0,54.8,19.0,45.2,522.0,2611.0,1178.0,37.0,22.0,14.0,23.0,17.0,651.0,131.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,22.0,10.6,1030.0,66.0,461.0,541.0,34.0,6.0,1030.0,7.0,5.0,71.4,2.0,28.6,672.0,3246.0,1719.0,4.0,4.0,0.0,6.0,5.0,721.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Nico Schulz,de GER,DF,28.0,9.3,755.0,14.0,201.0,394.0,166.0,18.0,755.0,16.0,5.0,31.3,11.0,68.8,420.0,1945.0,982.0,17.0,11.0,2.0,18.0,3.0,471.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marin Pongračić,hr CRO,DF,23.0,9.2,734.0,78.0,380.0,352.0,9.0,0.0,734.0,9.0,7.0,77.8,2.0,22.2,477.0,2631.0,1182.0,7.0,3.0,0.0,5.0,0.0,511.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gio Reyna,us USA,MF,18.0,4.9,309.0,4.0,45.0,130.0,140.0,20.0,309.0,13.0,6.0,46.2,7.0,53.8,186.0,1034.0,390.0,13.0,10.0,6.0,12.0,13.0,225.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Felix Passlack,de GER,DF,23.0,5.2,418.0,8.0,101.0,223.0,95.0,7.0,418.0,7.0,3.0,42.9,4.0,57.1,223.0,1189.0,547.0,13.0,13.0,0.0,8.0,2.0,269.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,33.0,4.5,191.0,162.0,190.0,2.0,0.0,0.0,191.0,0.0,0.0,,0.0,,109.0,483.0,269.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,"FW,MF",16.0,2.5,76.0,0.0,4.0,35.0,37.0,13.0,76.0,7.0,0.0,0.0,7.0,100.0,44.0,225.0,60.0,2.0,2.0,1.0,8.0,5.0,50.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Reinier,br BRA,"FW,MF",19.0,1.8,99.0,0.0,10.0,67.0,25.0,3.0,99.0,5.0,5.0,100.0,0.0,0.0,57.0,252.0,98.0,1.0,3.0,0.0,2.0,7.0,74.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,FW,16.0,1.5,72.0,3.0,8.0,27.0,39.0,7.0,72.0,21.0,13.0,61.9,8.0,38.1,56.0,456.0,209.0,8.0,7.0,4.0,6.0,5.0,59.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Tom Rothe,de GER,DF,16.0,1.0,71.0,2.0,20.0,29.0,22.0,2.0,71.0,3.0,1.0,33.3,2.0,66.7,38.0,124.0,51.0,1.0,2.0,0.0,0.0,0.0,40.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,30.0,1.0,24.0,14.0,23.0,1.0,0.0,0.0,24.0,0.0,0.0,,0.0,,11.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Ansgar Knauff,de GER,"FW,MF",19.0,1.3,68.0,3.0,15.0,19.0,34.0,6.0,68.0,13.0,4.0,30.8,9.0,69.2,38.0,312.0,132.0,4.0,2.0,2.0,6.0,0.0,41.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Steffen Tigges,de GER,"FW,MF",23.0,1.2,64.0,3.0,7.0,32.0,25.0,10.0,64.0,0.0,0.0,,0.0,,29.0,108.0,28.0,2.0,0.0,2.0,7.0,0.0,40.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,29.0,0.2,14.0,0.0,2.0,10.0,2.0,0.0,14.0,1.0,0.0,0.0,1.0,100.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,"DF,MF",21.0,0.2,13.0,0.0,6.0,7.0,0.0,0.0,13.0,0.0,0.0,,0.0,,11.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lennard Maloney,us USA,DF,21.0,0.1,19.0,2.0,11.0,6.0,2.0,0.0,19.0,0.0,0.0,,0.0,,13.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lion Semić,de GER,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Immanuel Pherai,nl NED,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Squad Total,,,25.9,34.0,24819.0,2177.0,7538.0,12136.0,5317.0,835.0,24808.0,636.0,352.0,55.3,284.0,44.7,14990.0,75201.0,36738.0,670.0,481.0,180.0,579.0,310.0,17301.0,1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,18431.0,2278.0,6829.0,7906.0,3895.0,627.0,18425.0,551.0,295.0,53.5,255.0,46.3,9569.0,48798.0,23996.0,490.0,350.0,126.0,615.0,286.0,10894.0,1046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jonathan Tah,de GER,DF,25.0,32.0,2258.0,291.0,1167.0,1046.0,59.0,24.0,2258.0,21.0,16.0,76.2,5.0,23.8,1344.0,7234.0,3964.0,18.0,10.0,1.0,19.0,11.0,1508.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,31.0,32.0,1336.0,1073.0,1327.0,9.0,0.0,0.0,1336.0,0.0,0.0,,0.0,,802.0,3995.0,2261.0,0.0,0.0,0.0,0.0,0.0,698.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Moussa Diaby,fr FRA,"FW,MF",22.0,30.7,1318.0,6.0,97.0,602.0,645.0,133.0,1317.0,129.0,56.0,43.4,73.0,56.6,937.0,5928.0,3138.0,131.0,71.0,45.0,71.0,30.0,1031.0,261.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Patrik Schick,cz CZE,FW,25.0,23.1,675.0,37.0,53.0,327.0,298.0,140.0,673.0,41.0,15.0,36.6,26.0,63.4,362.0,1440.0,583.0,21.0,11.0,18.0,60.0,21.0,529.0,138.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jeremie Frimpong,nl NED,DF,20.0,22.8,1480.0,69.0,467.0,655.0,382.0,62.0,1480.0,79.0,47.0,59.5,32.0,40.5,854.0,6153.0,3459.0,112.0,73.0,32.0,48.0,26.0,889.0,121.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Kerem Demirbay,de GER,MF,28.0,22.8,1681.0,73.0,350.0,935.0,411.0,34.0,1679.0,42.0,28.0,66.7,14.0,33.3,947.0,4749.0,2165.0,34.0,35.0,6.0,34.0,23.0,1039.0,47.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Florian Wirtz,de GER,"MF,FW",18.0,20.6,1136.0,8.0,108.0,567.0,489.0,76.0,1136.0,85.0,55.0,64.7,30.0,35.3,672.0,4065.0,2328.0,75.0,62.0,19.0,75.0,34.0,802.0,134.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Robert Andrich,de GER,MF,26.0,20.2,1216.0,66.0,329.0,727.0,170.0,26.0,1216.0,14.0,13.0,92.9,1.0,7.1,592.0,2502.0,1261.0,19.0,14.0,2.0,13.0,9.0,745.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Odilon Kossonou,ci CIV,DF,20.0,19.9,1383.0,117.0,640.0,666.0,86.0,9.0,1383.0,18.0,12.0,66.7,6.0,33.3,760.0,3809.0,2110.0,13.0,9.0,1.0,17.0,10.0,862.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
