Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2006-2007,EPL,Manchester Utd,Edwin van der Sar,nl NED,GK,35.0,32.0,32.0,2880.0,32.0,25.0,0.78,152.0,127.0,83.6,24.0,4.0,4.0,12.0,37.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Manchester Utd,Tomasz Kuszczak,pl POL,GK,24.0,6.0,6.0,540.0,6.0,2.0,0.33,24.0,22.0,91.7,4.0,1.0,1.0,4.0,66.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Manchester Utd,Squad Total,,,27.3,38.0,38.0,3420.0,,27.0,0.71,176.0,149.0,84.7,28.0,5.0,5.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Manchester Utd,Opponent Total,,,26.3,38.0,38.0,,,,,,,,5.0,5.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Chelsea,Petr Čech,cz CZE,GK,24.0,20.0,20.0,1715.0,19.1,9.0,0.47,104.0,95.0,91.3,14.0,5.0,1.0,13.0,65.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Chelsea,Henrique Hilário,pt POR,GK,30.0,11.0,11.0,990.0,11.0,12.0,1.09,39.0,27.0,69.2,6.0,4.0,1.0,4.0,36.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Chelsea,Carlo Cudicini,it ITA,GK,32.0,7.0,7.0,630.0,7.0,3.0,0.43,32.0,29.0,90.6,4.0,2.0,1.0,5.0,71.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Chelsea,Squad Total,,,26.7,38.0,38.0,3335.0,,24.0,0.65,175.0,151.0,86.3,24.0,11.0,3.0,22.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Chelsea,Opponent Total,,,26.3,38.0,38.0,,,,,,,,3.0,11.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,EPL,Liverpool,Pepe Reina,es ESP,GK,23.0,35.0,35.0,3150.0,35.0,23.0,0.66,161.0,138.0,85.7,19.0,7.0,9.0,19.0,54.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
