Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2022-2023,EPL,Manchester City,Ederson,br BRA,GK,28.0,35.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,35.0,8.0,1.0,88.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Rodri,es ESP,MF,26.0,32.3,5.0,0.0,0.0,47.0,20.0,3.0,6.0,33.0,41.0,0.0,0.0,0.0,,301.0,72.0,32.0,69.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Erling Haaland,no NOR,FW,22.0,30.8,5.0,0.0,0.0,31.0,24.0,8.0,12.0,3.0,2.0,1.0,0.0,0.0,,37.0,50.0,50.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,31.0,26.9,1.0,0.0,0.0,20.0,29.0,5.0,226.0,9.0,12.0,2.0,0.0,0.0,,97.0,13.0,13.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,İlkay Gündoğan,de GER,MF,31.0,26.1,0.0,0.0,0.0,23.0,25.0,6.0,30.0,20.0,18.0,2.0,0.0,0.0,,155.0,19.0,12.0,61.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Manuel Akanji,ch SUI,DF,27.0,25.4,2.0,0.0,0.0,24.0,12.0,0.0,6.0,16.0,25.0,0.0,0.0,0.0,,136.0,23.0,34.0,40.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Bernardo Silva,pt POR,"MF,FW",27.0,24.5,5.0,0.0,0.0,31.0,15.0,2.0,75.0,16.0,23.0,1.0,0.0,0.0,,122.0,4.0,13.0,23.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Jack Grealish,eng ENG,FW,26.0,22.8,4.0,0.0,0.0,27.0,78.0,3.0,53.0,7.0,16.0,1.0,0.0,0.0,,110.0,14.0,17.0,45.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Rúben Dias,pt POR,DF,25.0,22.2,3.0,0.0,0.0,19.0,7.0,0.0,1.0,18.0,13.0,0.0,0.0,0.0,,99.0,44.0,28.0,61.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Kyle Walker,eng ENG,DF,32.0,21.8,3.0,0.0,0.0,15.0,10.0,0.0,28.0,18.0,9.0,0.0,0.0,0.0,,124.0,23.0,11.0,67.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Riyad Mahrez,dz ALG,"FW,MF",31.0,21.3,2.0,0.0,0.0,16.0,42.0,7.0,96.0,9.0,14.0,0.0,0.0,0.0,,82.0,9.0,14.0,39.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Nathan Aké,nl NED,DF,27.0,20.8,2.0,0.0,0.0,12.0,14.0,1.0,15.0,20.0,12.0,0.0,0.0,0.0,,96.0,36.0,23.0,61.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Phil Foden,eng ENG,FW,22.0,20.5,1.0,0.0,0.0,10.0,29.0,6.0,91.0,5.0,10.0,1.0,0.0,0.0,,91.0,19.0,26.0,42.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,John Stones,eng ENG,"DF,MF",28.0,20.5,2.0,0.0,0.0,10.0,8.0,1.0,6.0,9.0,13.0,0.0,0.0,1.0,,90.0,33.0,16.0,67.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,João Cancelo,pt POR,DF,28.0,14.2,3.0,1.0,0.0,13.0,18.0,4.0,45.0,19.0,21.0,0.0,2.0,0.0,,80.0,27.0,11.0,71.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Julián Álvarez,ar ARG,"FW,MF",22.0,16.3,0.0,0.0,0.0,21.0,14.0,3.0,26.0,2.0,16.0,1.0,0.0,0.0,,44.0,8.0,23.0,25.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Aymeric Laporte,es ESP,DF,28.0,11.0,0.0,0.0,0.0,5.0,7.0,1.0,6.0,3.0,8.0,0.0,0.0,0.0,,55.0,24.0,19.0,55.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Rico Lewis,eng ENG,"DF,MF",17.0,10.0,1.0,0.0,0.0,10.0,18.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,,43.0,0.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Manchester City,Stefan Ortega,de GER,GK,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
