Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2022-2023,EPL,Manchester City,Riyad Mahrez,dz ALG,"FW,MF",31.0,21.3,958.0,1166.0,82.2,15746.0,2752.0,506.0,567.0,89.2,355.0,416.0,85.3,82.0,141.0,58.2,10.0,7.0,,,52.0,36.0,37.0,7.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,3.0
2022-2023,EPL,Manchester City,Nathan Aké,nl NED,DF,27.0,20.8,1639.0,1813.0,90.4,26199.0,8953.0,803.0,846.0,94.9,745.0,809.0,92.1,63.0,98.0,64.3,0.0,0.7,,,9.0,165.0,9.0,1.0,140.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.7
2022-2023,EPL,Manchester City,Phil Foden,eng ENG,FW,22.0,20.5,904.0,1111.0,81.4,13670.0,2403.0,527.0,577.0,91.3,287.0,343.0,83.7,55.0,103.0,53.4,6.0,4.7,,,43.0,38.0,37.0,9.0,88.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1.3
2022-2023,EPL,Manchester City,John Stones,eng ENG,"DF,MF",28.0,20.5,1453.0,1563.0,93.0,24351.0,6789.0,708.0,740.0,95.7,625.0,666.0,93.8,99.0,124.0,79.8,2.0,1.4,,,8.0,109.0,3.0,0.0,101.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6
2022-2023,EPL,Manchester City,João Cancelo,pt POR,DF,28.0,14.2,1036.0,1220.0,84.9,16674.0,4147.0,578.0,621.0,93.1,363.0,430.0,84.4,81.0,123.0,65.9,1.0,0.9,,,12.0,80.0,36.0,9.0,106.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1
2022-2023,EPL,Manchester City,Julián Álvarez,ar ARG,"FW,MF",22.0,16.3,395.0,503.0,78.5,5472.0,885.0,232.0,270.0,85.9,103.0,135.0,76.3,28.0,43.0,65.1,0.0,1.8,,,18.0,22.0,13.0,2.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-1.8
2022-2023,EPL,Manchester City,Aymeric Laporte,es ESP,DF,28.0,11.0,892.0,964.0,92.5,14630.0,4347.0,441.0,463.0,95.2,387.0,405.0,95.6,52.0,74.0,70.3,0.0,0.2,,,5.0,87.0,7.0,0.0,85.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.2
2022-2023,EPL,Manchester City,Rico Lewis,eng ENG,"DF,MF",17.0,10.0,617.0,675.0,91.4,8779.0,1476.0,378.0,400.0,94.5,203.0,219.0,92.7,19.0,23.0,82.6,0.0,1.5,,,12.0,38.0,10.0,3.0,48.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-1.5
2022-2023,EPL,Manchester City,Stefan Ortega,de GER,GK,29.0,3.0,145.0,167.0,86.8,3008.0,1895.0,57.0,58.0,98.3,61.0,62.0,98.4,27.0,46.0,58.7,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Manchester City,Cole Palmer,eng ENG,"MF,FW",20.0,4.1,167.0,193.0,86.5,2377.0,369.0,100.0,105.0,95.2,51.0,62.0,82.3,6.0,11.0,54.5,1.0,0.6,,,5.0,8.0,7.0,1.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4
2022-2023,EPL,Manchester City,Sergio Gómez,es ESP,"DF,MF",21.0,3.9,279.0,317.0,88.0,4074.0,977.0,154.0,165.0,93.3,105.0,114.0,92.1,11.0,17.0,64.7,1.0,1.2,,,5.0,24.0,3.0,0.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.2
2022-2023,EPL,Manchester City,Kalvin Phillips,eng ENG,MF,26.0,3.3,289.0,313.0,92.3,5155.0,873.0,113.0,120.0,94.2,148.0,153.0,96.7,25.0,33.0,75.8,0.0,0.2,,,3.0,32.0,0.0,0.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.2
2022-2023,EPL,Manchester City,Shea Charles,nir NIR,DF,18.0,0.3,23.0,25.0,92.0,456.0,106.0,7.0,8.0,87.5,13.0,13.0,100.0,3.0,3.0,100.0,0.0,0.0,,,0.0,3.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Manchester City,Máximo Perrone,ar ARG,MF,19.0,0.2,18.0,21.0,85.7,228.0,32.0,11.0,12.0,91.7,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Manchester City,Squad Total,,,27.2,38.0,23263.0,26642.0,87.3,396454.0,114920.0,11020.0,11888.0,92.7,9848.0,10836.0,90.9,1932.0,2849.0,67.8,69.0,57.6,,,464.0,1770.0,445.0,75.0,2073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,11.4
2022-2023,EPL,Manchester City,Opponent Total,,,26.6,38.0,11294.0,14441.0,78.2,202141.0,74164.0,5050.0,5740.0,88.0,4772.0,5482.0,87.0,1161.0,2406.0,48.3,21.0,23.8,,,214.0,651.0,196.0,53.0,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,-2.8
2022-2023,EPL,Arsenal,Aaron Ramsdale,eng ENG,GK,24.0,38.0,761.0,1111.0,68.5,18974.0,13109.0,190.0,196.0,96.9,383.0,390.0,98.2,186.0,519.0,35.8,0.0,0.0,,,0.0,30.0,2.0,0.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Gabriel Dos Santos,br BRA,DF,24.0,37.9,2155.0,2411.0,89.4,38355.0,13522.0,870.0,922.0,94.4,1111.0,1180.0,94.2,150.0,246.0,61.0,0.0,0.3,,,5.0,171.0,3.0,0.0,153.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.3
2022-2023,EPL,Arsenal,Bukayo Saka,eng ENG,FW,20.0,35.3,1054.0,1430.0,73.7,15405.0,3694.0,653.0,753.0,86.7,292.0,378.0,77.2,70.0,164.0,42.7,11.0,8.5,,,75.0,50.0,66.0,12.0,109.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,2.5
2022-2023,EPL,Arsenal,Martin Ødegaard,no NOR,MF,23.0,34.7,1449.0,1804.0,80.3,22540.0,6014.0,759.0,873.0,86.9,518.0,617.0,84.0,110.0,175.0,62.9,7.0,8.1,,,76.0,135.0,91.0,4.0,266.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,-1.1
2022-2023,EPL,Arsenal,Ben White,eng ENG,DF,24.0,33.9,1888.0,2242.0,84.2,31271.0,10700.0,893.0,974.0,91.7,851.0,972.0,87.6,107.0,205.0,52.2,5.0,3.2,,,26.0,226.0,42.0,12.0,249.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,1.8
2022-2023,EPL,Arsenal,Granit Xhaka,ch SUI,MF,29.0,33.3,1382.0,1632.0,84.7,22642.0,5919.0,675.0,762.0,88.6,552.0,635.0,86.9,113.0,139.0,81.3,7.0,5.2,,,47.0,148.0,40.0,4.0,196.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.8
2022-2023,EPL,Arsenal,Gabriel Martinelli,br BRA,FW,21.0,31.0,833.0,1107.0,75.2,12960.0,2610.0,447.0,527.0,84.8,295.0,356.0,82.9,61.0,123.0,49.6,5.0,9.1,,,59.0,33.0,43.0,10.0,94.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-4.1
2022-2023,EPL,Arsenal,Thomas Partey,gh GHA,MF,29.0,27.6,1731.0,1985.0,87.2,30132.0,9207.0,804.0,876.0,91.8,712.0,801.0,88.9,178.0,240.0,74.2,0.0,1.5,,,26.0,231.0,24.0,2.0,231.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-1.5
2022-2023,EPL,Arsenal,William Saliba,fr FRA,DF,21.0,26.8,1698.0,1865.0,91.0,29692.0,11617.0,715.0,767.0,93.2,844.0,905.0,93.3,108.0,144.0,75.0,1.0,1.2,,,6.0,111.0,3.0,0.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2
2022-2023,EPL,Arsenal,Oleksandr Zinchenko,ua UKR,DF,25.0,23.5,1652.0,1911.0,86.4,27023.0,7899.0,808.0,876.0,92.2,696.0,798.0,87.2,105.0,148.0,70.9,2.0,1.4,,,19.0,201.0,41.0,4.0,227.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.6
2022-2023,EPL,Arsenal,Gabriel Jesus,br BRA,FW,25.0,22.9,561.0,699.0,80.3,8525.0,1644.0,297.0,349.0,85.1,206.0,234.0,88.0,28.0,45.0,62.2,6.0,3.9,,,31.0,31.0,22.0,2.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.1
2022-2023,EPL,Arsenal,Leandro Trossard,be BEL,FW,27.0,10.3,347.0,452.0,76.8,5770.0,1501.0,165.0,191.0,86.4,133.0,158.0,84.2,35.0,59.0,59.3,10.0,4.7,,,22.0,20.0,30.0,5.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,5.3
2022-2023,EPL,Arsenal,Eddie Nketiah,eng ENG,FW,23.0,12.1,205.0,255.0,80.4,2894.0,350.0,131.0,151.0,86.8,58.0,69.0,84.1,9.0,12.0,75.0,1.0,1.3,,,9.0,9.0,6.0,0.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.3
2022-2023,EPL,Arsenal,Jorginho,it ITA,MF,30.0,9.5,641.0,736.0,87.1,10809.0,3031.0,279.0,311.0,89.7,305.0,334.0,91.3,41.0,61.0,67.2,1.0,0.2,,,5.0,84.0,12.0,0.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8
2022-2023,EPL,Arsenal,Kieran Tierney,sct SCO,DF,25.0,8.8,362.0,486.0,74.5,6636.0,2048.0,152.0,172.0,88.4,170.0,215.0,79.1,35.0,69.0,50.7,1.0,0.3,,,4.0,35.0,9.0,1.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.7
2022-2023,EPL,Arsenal,Takehiro Tomiyasu,jp JPN,DF,23.0,7.4,384.0,474.0,81.0,6453.0,2036.0,173.0,200.0,86.5,171.0,199.0,85.9,30.0,56.0,53.6,1.0,0.6,,,4.0,41.0,6.0,2.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4
2022-2023,EPL,Arsenal,Rob Holding,eng ENG,DF,26.0,6.3,382.0,442.0,86.4,7494.0,2701.0,141.0,152.0,92.8,191.0,207.0,92.3,46.0,69.0,66.7,0.0,0.0,,,0.0,23.0,1.0,0.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
2022-2023,EPL,Arsenal,Jakub Kiwior,pl POL,DF,22.0,4.7,177.0,205.0,86.3,3030.0,924.0,62.0,70.0,88.6,104.0,109.0,95.4,7.0,15.0,46.7,0.0,0.0,,,1.0,6.0,0.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Fabio Vieira,pt POR,"MF,FW",22.0,5.7,234.0,290.0,80.7,3557.0,834.0,129.0,142.0,90.8,84.0,99.0,84.8,9.0,25.0,36.0,2.0,2.5,,,12.0,26.0,7.0,2.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.5
2022-2023,EPL,Arsenal,Albert Sambi Lokonga,be BEL,MF,22.0,2.2,132.0,140.0,94.3,2321.0,539.0,59.0,62.0,95.2,60.0,63.0,95.2,11.0,12.0,91.7,0.0,0.0,,,1.0,17.0,1.0,0.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
2022-2023,EPL,Arsenal,Mohamed Elneny,eg EGY,MF,30.0,1.3,57.0,60.0,95.0,1031.0,224.0,23.0,23.0,100.0,27.0,29.0,93.1,6.0,6.0,100.0,0.0,0.0,,,0.0,3.0,2.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Reiss Nelson,eng ENG,FW,22.0,2.4,101.0,120.0,84.2,1331.0,213.0,62.0,69.0,89.9,29.0,34.0,85.3,4.0,7.0,57.1,2.0,1.4,,,9.0,3.0,4.0,2.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6
2022-2023,EPL,Arsenal,Emile Smith Rowe,eng ENG,"MF,FW",22.0,1.9,74.0,85.0,87.1,1070.0,240.0,44.0,48.0,91.7,24.0,28.0,85.7,5.0,6.0,83.3,2.0,0.7,,,6.0,3.0,4.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.3
2022-2023,EPL,Arsenal,Cédric Soares,pt POR,DF,30.0,0.3,19.0,24.0,79.2,257.0,54.0,10.0,10.0,100.0,8.0,10.0,80.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Marquinhos,br BRA,MF,19.0,0.0,2.0,3.0,66.7,34.0,5.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Ethan Nwaneri,eng ENG,FW,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,EPL,Arsenal,Squad Total,,,24.7,38.0,18281.0,21969.0,83.2,310206.0,100635.0,8542.0,9478.0,90.1,7825.0,8821.0,88.7,1454.0,2548.0,57.1,64.0,53.8,,,443.0,1637.0,459.0,62.0,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,10.2
2022-2023,EPL,Arsenal,Opponent Total,,,26.7,38.0,11424.0,15090.0,75.7,202608.0,76723.0,5278.0,6079.0,86.8,4656.0,5577.0,83.5,1174.0,2519.0,46.6,27.0,31.6,,,259.0,778.0,201.0,45.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,-4.6
2022-2023,EPL,Manchester Utd,David de Gea,es ESP,GK,31.0,38.0,866.0,1218.0,71.1,22585.0,16134.0,199.0,199.0,100.0,402.0,410.0,98.0,260.0,596.0,43.6,0.0,0.1,,,1.0,7.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1
2022-2023,EPL,Manchester Utd,Bruno Fernandes,pt POR,"MF,FW",27.0,36.8,1498.0,2030.0,73.8,25425.0,8933.0,767.0,897.0,85.5,495.0,633.0,78.2,181.0,331.0,54.7,8.0,16.7,,,119.0,148.0,89.0,10.0,263.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,-8.7
2022-2023,EPL,Manchester Utd,Marcus Rashford,eng ENG,FW,24.0,32.0,627.0,817.0,76.7,8886.0,2180.0,409.0,480.0,85.2,146.0,187.0,78.1,41.0,64.0,64.1,5.0,3.4,,,30.0,38.0,53.0,2.0,88.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.6
2022-2023,EPL,Manchester Utd,Luke Shaw,eng ENG,DF,27.0,28.4,1757.0,2098.0,83.7,27648.0,10568.0,962.0,1047.0,91.9,641.0,732.0,87.6,112.0,205.0,54.6,2.0,3.6,,,34.0,169.0,28.0,14.0,140.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-1.6
2022-2023,EPL,Manchester Utd,Christian Eriksen,dk DEN,MF,30.0,22.8,1203.0,1485.0,81.0,19681.0,6193.0,629.0,700.0,89.9,429.0,502.0,85.5,105.0,198.0,53.0,8.0,4.2,,,36.0,149.0,27.0,5.0,164.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.8
2022-2023,EPL,Manchester Utd,Diogo Dalot,pt POR,DF,23.0,23.9,1141.0,1441.0,79.2,20816.0,6349.0,468.0,527.0,88.8,543.0,639.0,85.0,113.0,205.0,55.1,2.0,1.9,,,29.0,82.0,28.0,13.0,92.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1
2022-2023,EPL,Manchester Utd,Casemiro,br BRA,MF,30.0,23.6,1114.0,1439.0,77.4,19801.0,7351.0,515.0,614.0,83.9,446.0,545.0,81.8,126.0,204.0,61.8,3.0,3.1,,,28.0,136.0,23.0,4.0,152.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,-0.1
2022-2023,EPL,Manchester Utd,Lisandro Martínez,ar ARG,DF,24.0,23.5,1330.0,1528.0,87.0,23895.0,8188.0,532.0,568.0,93.7,683.0,728.0,93.8,96.0,193.0,49.7,0.0,0.3,,,6.0,92.0,5.0,0.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.3
2022-2023,EPL,Manchester Utd,Antony,br BRA,FW,22.0,20.0,651.0,819.0,79.5,8497.0,1915.0,439.0,495.0,88.7,146.0,197.0,74.1,31.0,51.0,60.8,2.0,2.9,,,28.0,29.0,33.0,2.0,74.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.9
2022-2023,EPL,Manchester Utd,Raphaël Varane,fr FRA,DF,29.0,21.2,954.0,1106.0,86.3,17988.0,5712.0,319.0,355.0,89.9,551.0,597.0,92.3,72.0,128.0,56.3,0.0,0.2,,,4.0,82.0,3.0,0.0,63.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.2
2022-2023,EPL,Manchester Utd,Jadon Sancho,eng ENG,"FW,MF",22.0,18.7,647.0,776.0,83.4,7890.0,1794.0,450.0,504.0,89.3,140.0,164.0,85.4,15.0,26.0,57.7,3.0,5.0,,,43.0,23.0,40.0,1.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,-2.0
2022-2023,EPL,Manchester Utd,Aaron Wan-Bissaka,eng ENG,DF,24.0,15.9,706.0,840.0,84.0,9538.0,3292.0,448.0,483.0,92.8,194.0,240.0,80.8,28.0,44.0,63.6,0.0,1.0,,,15.0,48.0,10.0,2.0,55.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.0
2022-2023,EPL,Manchester Utd,Tyrell Malacia,nl NED,DF,22.0,15.5,694.0,802.0,86.5,10156.0,2981.0,429.0,463.0,92.7,205.0,232.0,88.4,35.0,60.0,58.3,0.0,0.7,,,9.0,36.0,8.0,0.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.7
2022-2023,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,28.0,15.2,866.0,930.0,93.1,15313.0,4622.0,318.0,336.0,94.6,479.0,495.0,96.8,54.0,76.0,71.1,0.0,0.1,,,3.0,35.0,2.0,0.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.1
2022-2023,EPL,Manchester Utd,Fred,br BRA,MF,29.0,13.9,618.0,781.0,79.1,9392.0,2767.0,344.0,398.0,86.4,197.0,234.0,84.2,48.0,77.0,62.3,2.0,2.9,,,30.0,65.0,11.0,2.0,76.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.9
2022-2023,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,26.0,10.9,263.0,328.0,80.2,3259.0,910.0,173.0,198.0,87.4,61.0,73.0,83.6,9.0,14.0,64.3,2.0,1.4,,,12.0,14.0,13.0,0.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.6
2022-2023,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,25.0,12.9,355.0,432.0,82.2,5433.0,1549.0,194.0,224.0,86.6,122.0,141.0,86.5,25.0,36.0,69.4,0.0,0.6,,,8.0,32.0,5.0,1.0,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.6
2022-2023,EPL,Manchester Utd,Wout Weghorst,nl NED,"FW,MF",29.0,8.9,151.0,207.0,72.9,1773.0,457.0,95.0,121.0,78.5,31.0,40.0,77.5,5.0,13.0,38.5,1.0,1.2,,,14.0,8.0,1.0,0.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.2
2022-2023,EPL,Manchester Utd,Harry Maguire,eng ENG,DF,29.0,8.5,491.0,577.0,85.1,9892.0,3056.0,147.0,165.0,89.1,276.0,304.0,90.8,58.0,93.0,62.4,0.0,0.0,,,1.0,31.0,0.0,0.0,26.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
