Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2022-2023,EPL,Manchester City,Opponent Total,,,26.6,,418.0,3420.0,38.0,32.0,21.0,53.0,29.0,3.0,3.0,80.0,2.0,434.0,860.0,853.0,0.84,0.55,1.39,0.76,1.32,,38.0,32.1,29.8,23.8,53.5,0.85,0.63,1.47,0.78,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Aaron Ramsdale,eng ENG,GK,24.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Gabriel Dos Santos,br BRA,DF,24.0,38.0,38.0,3409.0,37.9,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,18.0,153.0,16.0,0.08,0.0,0.08,0.08,0.08,,,5.1,5.1,0.3,5.3,0.13,0.01,0.14,0.13,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Bukayo Saka,eng ENG,FW,20.0,38.0,37.0,3181.0,35.3,14.0,11.0,25.0,12.0,2.0,3.0,6.0,0.0,179.0,109.0,520.0,0.4,0.31,0.71,0.34,0.65,,,11.2,9.1,8.5,17.6,0.32,0.24,0.56,0.26,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Martin Ødegaard,no NOR,MF,23.0,37.0,37.0,3127.0,34.7,15.0,7.0,22.0,15.0,0.0,0.0,4.0,0.0,83.0,266.0,193.0,0.43,0.2,0.63,0.43,0.63,,,10.0,10.0,8.1,18.1,0.29,0.23,0.52,0.29,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Ben White,eng ENG,DF,24.0,38.0,36.0,3055.0,33.9,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,64.0,249.0,124.0,0.06,0.15,0.21,0.06,0.21,,,1.3,1.3,3.2,4.5,0.04,0.09,0.13,0.04,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Granit Xhaka,ch SUI,MF,29.0,37.0,36.0,2993.0,33.3,7.0,7.0,14.0,7.0,0.0,0.0,4.0,0.0,42.0,196.0,175.0,0.21,0.21,0.42,0.21,0.42,,,4.7,4.7,5.2,9.9,0.14,0.16,0.3,0.14,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Gabriel Martinelli,br BRA,FW,21.0,36.0,34.0,2789.0,31.0,15.0,5.0,20.0,15.0,0.0,0.0,3.0,0.0,124.0,94.0,350.0,0.48,0.16,0.65,0.48,0.65,,,9.3,9.3,9.1,18.4,0.3,0.29,0.59,0.3,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Thomas Partey,gh GHA,MF,29.0,33.0,28.0,2483.0,27.6,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,34.0,231.0,35.0,0.11,0.0,0.11,0.11,0.11,,,2.2,2.2,1.5,3.8,0.08,0.06,0.14,0.08,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,William Saliba,fr FRA,DF,21.0,27.0,27.0,2415.0,26.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,13.0,99.0,2.0,0.07,0.04,0.11,0.07,0.11,,,0.9,0.9,1.2,2.1,0.03,0.04,0.08,0.03,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Oleksandr Zinchenko,ua UKR,DF,25.0,27.0,26.0,2118.0,23.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,67.0,227.0,68.0,0.04,0.08,0.13,0.04,0.13,,,1.4,1.4,1.4,2.8,0.06,0.06,0.12,0.06,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Gabriel Jesus,br BRA,FW,25.0,26.0,24.0,2064.0,22.9,11.0,6.0,17.0,10.0,1.0,1.0,6.0,0.0,44.0,64.0,194.0,0.48,0.26,0.74,0.44,0.7,,,14.0,13.2,3.9,17.1,0.61,0.17,0.78,0.58,0.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Leandro Trossard,be BEL,FW,27.0,20.0,10.0,931.0,10.3,1.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,36.0,57.0,102.0,0.1,0.97,1.06,0.1,1.06,,,1.8,1.8,4.7,6.6,0.18,0.46,0.64,0.18,0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Eddie Nketiah,eng ENG,FW,23.0,30.0,9.0,1089.0,12.1,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,32.0,15.0,82.0,0.33,0.08,0.41,0.33,0.41,,,8.2,8.2,1.3,9.5,0.68,0.11,0.78,0.68,0.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Jorginho,it ITA,MF,30.0,14.0,9.0,855.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,99.0,8.0,0.0,0.11,0.11,0.0,0.11,,,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Kieran Tierney,sct SCO,DF,25.0,27.0,6.0,795.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,31.0,0.0,0.11,0.11,0.0,0.11,,,0.3,0.3,0.3,0.7,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Takehiro Tomiyasu,jp JPN,DF,23.0,21.0,6.0,663.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,51.0,28.0,0.0,0.14,0.14,0.0,0.14,,,0.2,0.2,0.6,0.8,0.03,0.08,0.11,0.03,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Rob Holding,eng ENG,DF,26.0,14.0,6.0,566.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,24.0,2.0,0.16,0.0,0.16,0.16,0.16,,,0.3,0.3,0.0,0.3,0.05,0.0,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Jakub Kiwior,pl POL,DF,22.0,7.0,5.0,427.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.21,0.0,0.21,0.21,0.21,,,0.1,0.1,0.0,0.1,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Fabio Vieira,pt POR,"MF,FW",22.0,22.0,3.0,514.0,5.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,35.0,40.0,0.18,0.35,0.53,0.18,0.53,,,0.8,0.8,2.5,3.3,0.15,0.44,0.58,0.15,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Albert Sambi Lokonga,be BEL,MF,22.0,6.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Mohamed Elneny,eg EGY,MF,30.0,5.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Reiss Nelson,eng ENG,FW,22.0,11.0,0.0,212.0,2.4,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,19.0,6.0,34.0,1.27,0.85,2.12,1.27,2.12,,,1.1,1.1,1.4,2.5,0.46,0.58,1.04,0.46,1.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Emile Smith Rowe,eng ENG,"MF,FW",22.0,12.0,0.0,172.0,1.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,0.0,1.05,1.05,0.0,1.05,,,0.3,0.3,0.7,1.0,0.14,0.36,0.5,0.14,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Cédric Soares,pt POR,DF,30.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Marquinhos,br BRA,MF,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Ethan Nwaneri,eng ENG,FW,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Mauro Bandeira,pt POR,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Nathan Butler-Oyedeji,eng ENG,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Amario Duberry,eng ENG,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Karl Jakob Hein,ee EST,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Nicolas Pépé,ci CIV,"FW,MF",27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Matthew Smith,eng ENG,MF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Lino Sousa,eng ENG,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Matt Turner,us USA,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Reuell Walters,eng ENG,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Squad Total,,,24.7,38.0,418.0,3420.0,38.0,84.0,64.0,148.0,81.0,3.0,4.0,51.0,0.0,824.0,2049.0,2024.0,2.21,1.68,3.89,2.13,3.82,,,71.9,69.1,53.8,122.9,1.89,1.41,3.31,1.82,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,EPL,Arsenal,Opponent Total,,,26.7,38.0,418.0,3420.0,38.0,42.0,27.0,69.0,39.0,3.0,5.0,84.0,1.0,510.0,907.0,901.0,1.11,0.71,1.82,1.03,1.74,,,42.0,38.0,31.6,69.6,1.1,0.83,1.93,1.0,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
