season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2002-2003,Ligue1,Lyon,Caçapa,br BRA,"DF,MF",26.0,36.0,36.0,3151.0,35.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2002-2003,Ligue1,Lyon,Vikash Dhorasoo,fr FRA,MF,28.0,37.0,35.0,3170.0,35.2,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.06,0.14,0.2,0.06,0.2,Matches,0.0
2002-2003,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,29.0,35.0,35.0,3108.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Patrick Müller,ch SUI,DF,25.0,35.0,34.0,3030.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2002-2003,Ligue1,Lyon,Éric Carrière,fr FRA,MF,29.0,36.0,34.0,2810.0,31.2,6.0,10.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19,0.32,0.51,0.19,0.51,Matches,0.0
2002-2003,Ligue1,Lyon,Jérémie Bréchet,fr FRA,"DF,MF",22.0,31.0,29.0,2586.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Sidney Govou,fr FRA,"FW,MF",23.0,29.0,28.0,2369.0,26.3,7.0,5.0,12.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.27,0.19,0.46,0.27,0.46,Matches,0.0
2002-2003,Ligue1,Lyon,Philippe Violeau,fr FRA,MF,31.0,29.0,27.0,2392.0,26.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,Matches,0.0
2002-2003,Ligue1,Lyon,Juninho Pernambucano,br BRA,MF,27.0,31.0,26.0,2244.0,24.9,13.0,6.0,19.0,13.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.52,0.24,0.76,0.52,0.76,Matches,0.0
2002-2003,Ligue1,Lyon,Sonny Anderson,br BRA,FW,31.0,24.0,20.0,1658.0,18.4,12.0,4.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.65,0.22,0.87,0.65,0.87,Matches,0.0
2002-2003,Ligue1,Lyon,Péguy Luyindula,fr FRA,"FW,MF",23.0,33.0,19.0,1874.0,20.8,11.0,2.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.1,0.62,0.53,0.62,Matches,0.0
2002-2003,Ligue1,Lyon,Edmílson,br BRA,"DF,MF",26.0,26.0,19.0,1800.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,0.0
2002-2003,Ligue1,Lyon,Mahamadou Diarra,ml MLI,MF,21.0,27.0,19.0,1735.0,19.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,0.0
2002-2003,Ligue1,Lyon,Éric Deflandre,be BEL,DF,28.0,21.0,19.0,1619.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Jean-Marc Chanelet,fr FRA,DF,34.0,14.0,13.0,1200.0,13.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.07,0.15,0.23,0.07,0.23,Matches,0.0
2002-2003,Ligue1,Lyon,Christophe Delmotte,fr FRA,"DF,MF",33.0,18.0,11.0,1013.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,0.0
2002-2003,Ligue1,Lyon,Tony Vairelles,fr FRA,"DF,FW",29.0,15.0,6.0,812.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,0.0
2002-2003,Ligue1,Lyon,Florent Balmont,fr FRA,MF,22.0,9.0,3.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Florent Laville,fr FRA,DF,28.0,4.0,2.0,247.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,0.0
2002-2003,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,22.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,21.0,2.0,1.0,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2002-2003,Ligue1,Lyon,Frédéric Née,fr FRA,FW,27.0,7.0,0.0,144.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.62,Matches,0.0
2002-2003,Ligue1,Lyon,Laurent Montoya,fr FRA,DF,21.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
