Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2017-2018,Bundesliga,Schalke 04,Thilo Kehrer,de GER,DF,20.0,26.3,3.0,17.0,8.0,47.1,0.65,0.3,0.18,0.38,14.1,0.0,0.0,,0.0,1.6,1.6,0.09,1.4,1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Bastian Oczipka,de GER,"DF,MF",28.0,25.8,0.0,15.0,3.0,20.0,0.58,0.12,0.0,0.0,26.0,0.0,0.0,,1.0,1.0,1.0,0.06,-1.0,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Guido Burgstaller,at AUT,FW,28.0,25.8,11.0,55.0,25.0,45.5,2.13,0.97,0.2,0.44,13.1,0.0,0.0,,0.0,9.2,9.2,0.17,1.8,1.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Benjamin Stambouli,fr FRA,"DF,MF",26.0,24.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Amine Harit,ma MAR,"MF,FW",20.0,22.7,3.0,24.0,9.0,37.5,1.06,0.4,0.08,0.22,20.2,1.0,1.0,,0.0,3.6,2.8,0.12,-0.6,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Matija Nastasić,rs SRB,DF,24.0,22.1,0.0,8.0,1.0,12.5,0.36,0.05,0.0,0.0,12.4,0.0,0.0,,1.0,0.9,0.9,0.11,-0.9,-0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Franco Di Santo,ar ARG,"FW,MF",28.0,18.4,3.0,30.0,14.0,46.7,1.63,0.76,0.07,0.14,17.0,1.0,1.0,,0.0,3.8,3.0,0.1,-0.8,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Leon Goretzka,de GER,MF,22.0,22.0,4.0,44.0,17.0,38.6,2.0,0.77,0.07,0.18,19.7,1.0,1.0,,3.0,4.4,3.6,0.08,-0.4,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Max Meyer,de GER,MF,21.0,19.2,0.0,8.0,2.0,25.0,0.42,0.1,0.0,0.0,28.9,0.0,0.0,,0.0,0.2,0.2,0.03,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Yevhen Konoplyanka,ua UKR,"FW,MF",27.0,17.4,4.0,54.0,14.0,25.9,3.11,0.81,0.07,0.29,19.7,0.0,0.0,,0.0,5.4,5.4,0.1,-1.4,-1.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Weston McKennie,us USA,MF,18.0,14.0,0.0,9.0,2.0,22.2,0.64,0.14,0.0,0.0,21.5,0.0,0.0,,0.0,0.7,0.7,0.08,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Nabil Bentaleb,dz ALG,MF,22.0,11.2,4.0,11.0,4.0,36.4,0.98,0.36,0.0,0.0,30.9,4.0,4.0,,0.0,3.5,0.3,0.03,0.5,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Breel Embolo,ch SUI,"FW,MF",20.0,10.2,3.0,18.0,10.0,55.6,1.76,0.98,0.17,0.3,14.7,0.0,0.0,,0.0,4.1,4.1,0.23,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alessandro Schöpf,at AUT,"DF,FW",23.0,9.0,0.0,9.0,3.0,33.3,1.0,0.33,0.0,0.0,24.4,0.0,0.0,,0.0,0.4,0.4,0.04,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Marko Pjaca,hr CRO,"FW,MF",22.0,2.9,2.0,6.0,3.0,50.0,2.08,1.04,0.33,0.67,18.4,0.0,0.0,,0.0,0.5,0.5,0.08,1.5,1.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Fabian Reese,de GER,"FW,MF",19.0,0.8,0.0,4.0,0.0,0.0,4.8,0.0,0.0,,21.4,0.0,0.0,,0.0,0.3,0.3,0.07,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alexander Nübel,de GER,GK,20.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Baba Rahman,gh GHA,DF,23.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Cedric Teuchert,de GER,FW,20.0,0.4,0.0,5.0,2.0,40.0,13.24,5.29,0.0,0.0,15.2,0.0,0.0,,0.0,0.6,0.6,0.12,-0.6,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Pablo Insua,es ESP,DF,23.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Coke,es ESP,MF,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Squad Total,,,26.1,34.0,50.0,396.0,153.0,38.6,11.65,4.5,0.1,0.26,18.4,10.0,10.0,,14.0,46.7,38.9,0.1,3.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Opponent Total,,,25.5,34.0,36.0,371.0,124.0,33.4,10.91,3.65,0.09,0.27,18.7,3.0,6.0,,15.0,40.2,35.6,0.1,-4.2,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,27.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Vogt,de GER,DF,25.0,31.0,0.0,4.0,0.0,0.0,0.13,0.0,0.0,,14.4,0.0,0.0,,0.0,0.3,0.3,0.08,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Benjamin Hübner,de GER,DF,28.0,25.7,3.0,23.0,6.0,26.1,0.89,0.23,0.13,0.5,11.6,0.0,0.0,,0.0,1.8,1.8,0.08,1.2,1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Pavel Kadeřábek,cz CZE,"FW,DF",25.0,24.4,2.0,23.0,6.0,26.1,0.94,0.25,0.09,0.33,13.5,0.0,0.0,,0.0,2.7,2.7,0.13,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Mark Uth,de GER,FW,25.0,24.2,14.0,54.0,21.0,38.9,2.23,0.87,0.26,0.67,14.2,0.0,0.0,,0.0,9.3,9.1,0.17,4.7,4.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Andrej Kramarić,hr CRO,"FW,MF",26.0,24.8,13.0,81.0,33.0,40.7,3.27,1.33,0.14,0.33,19.9,2.0,2.0,,8.0,9.6,8.1,0.11,3.4,2.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Florian Grillitsch,at AUT,MF,21.0,21.0,1.0,18.0,6.0,33.3,0.86,0.29,0.06,0.17,23.7,0.0,0.0,,0.0,1.2,1.2,0.06,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Dennis Geiger,de GER,MF,19.0,17.6,2.0,21.0,4.0,19.0,1.19,0.23,0.1,0.5,21.7,0.0,0.0,,0.0,1.9,1.9,0.09,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Serge Gnabry,de GER,FW,22.0,16.7,10.0,48.0,22.0,45.8,2.87,1.31,0.21,0.45,18.1,0.0,1.0,,0.0,5.9,5.1,0.11,4.1,4.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nico Schulz,de GER,"FW,MF",24.0,19.8,1.0,17.0,7.0,41.2,0.86,0.35,0.06,0.14,19.6,0.0,0.0,,0.0,1.4,1.4,0.08,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nadiem Amiri,de GER,MF,20.0,19.4,2.0,44.0,16.0,36.4,2.27,0.83,0.05,0.13,20.7,0.0,0.0,,1.0,2.9,2.9,0.07,-0.9,-0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Akpoguma,ng NGA,DF,22.0,18.8,0.0,5.0,2.0,40.0,0.27,0.11,0.0,0.0,20.4,0.0,0.0,,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Steven Zuber,ch SUI,"FW,DF",25.0,15.9,1.0,15.0,6.0,40.0,0.94,0.38,0.07,0.17,21.0,0.0,0.0,,0.0,0.9,0.9,0.06,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Lukas Rupp,de GER,"MF,FW",26.0,12.9,3.0,16.0,7.0,43.8,1.24,0.54,0.19,0.43,16.7,0.0,0.0,,0.0,2.4,2.4,0.15,0.6,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kerem Demirbay,de GER,MF,24.0,13.5,2.0,22.0,3.0,13.6,1.64,0.22,0.05,0.33,27.9,1.0,1.0,,3.0,2.2,1.4,0.06,-0.2,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Håvard Nordtveit,no NOR,DF,27.0,10.8,0.0,6.0,4.0,66.7,0.56,0.37,0.0,0.0,19.5,0.0,0.0,,1.0,0.4,0.4,0.07,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Sandro Wagner,de GER,FW,29.0,9.7,4.0,25.0,11.0,44.0,2.59,1.14,0.12,0.27,16.0,1.0,1.0,,0.0,3.4,2.6,0.11,0.6,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Stefan Posch,at AUT,DF,20.0,8.4,0.0,3.0,2.0,66.7,0.36,0.24,0.0,0.0,14.3,0.0,0.0,,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Ádám Szalai,hu HUN,FW,29.0,10.0,5.0,27.0,11.0,40.7,2.71,1.1,0.19,0.45,12.6,0.0,0.0,,0.0,3.4,3.4,0.13,1.6,1.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Ermin Bičakčić,ba BIH,DF,27.0,6.1,0.0,2.0,2.0,100.0,0.33,0.33,0.0,0.0,17.1,0.0,0.0,,0.0,0.5,0.5,0.24,-0.5,-0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Eugen Polanski,pl POL,MF,31.0,2.9,0.0,4.0,0.0,0.0,1.38,0.0,0.0,,21.1,0.0,0.0,,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Jeremy Toljan,de GER,"DF,FW",22.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Robert Žulj,at AUT,"MF,FW",25.0,2.3,0.0,6.0,0.0,0.0,2.6,0.0,0.0,,15.5,0.0,0.0,,0.0,0.8,0.8,0.14,-0.8,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Robin Hack,de GER,"FW,MF",18.0,0.8,1.0,2.0,1.0,50.0,2.61,1.3,0.5,1.0,15.1,0.0,0.0,,0.0,0.1,0.1,0.05,0.9,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Felix Passlack,de GER,"FW,DF",19.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Philipp Ochs,de GER,"FW,DF",20.0,0.8,0.0,4.0,2.0,50.0,4.93,2.47,0.0,0.0,14.7,0.0,0.0,,0.0,0.3,0.3,0.08,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Squad Total,,,25.0,34.0,64.0,470.0,172.0,36.6,13.82,5.06,0.13,0.35,18.1,4.0,5.0,,13.0,50.5,46.6,0.1,13.5,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Opponent Total,,,25.7,34.0,46.0,428.0,143.0,33.4,12.59,4.21,0.1,0.3,18.2,3.0,4.0,,19.0,47.2,44.1,0.1,-1.2,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,26.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Sokratis Papastathopoulos,gr GRE,DF,29.0,26.4,2.0,15.0,4.0,26.7,0.57,0.15,0.13,0.5,19.4,0.0,0.0,,0.0,1.0,1.0,0.07,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Christian Pulisic,us USA,"FW,DF",18.0,25.6,4.0,38.0,15.0,39.5,1.49,0.59,0.11,0.27,15.3,0.0,0.0,,0.0,5.2,5.2,0.14,-1.2,-1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,32.0,23.8,0.0,20.0,7.0,35.0,0.84,0.29,0.0,0.0,17.4,0.0,0.0,,0.0,1.1,1.1,0.05,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Ömer Toprak,tr TUR,DF,28.0,22.4,0.0,13.0,1.0,7.7,0.58,0.04,0.0,0.0,12.7,0.0,0.0,,0.0,1.1,1.1,0.08,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Julian Weigl,de GER,MF,21.0,21.6,1.0,5.0,1.0,20.0,0.23,0.05,0.2,1.0,27.3,0.0,0.0,,0.0,0.2,0.2,0.04,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Mario Götze,de GER,MF,25.0,17.8,2.0,23.0,7.0,30.4,1.29,0.39,0.09,0.29,18.6,0.0,0.0,,0.0,2.3,2.3,0.1,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Marcel Schmelzer,de GER,DF,29.0,16.6,0.0,5.0,1.0,20.0,0.3,0.06,0.0,0.0,21.3,0.0,0.0,,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
