season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2016-2017,EPL,Chelsea,Pedro,es ESP,"FW,MF",29.0,35.0,26.0,2140.0,23.8,9.0,9.0,18.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.38,0.38,0.76,0.38,0.76,Matches,0.0
2016-2017,EPL,Chelsea,Willian,br BRA,"FW,MF",27.0,34.0,15.0,1534.0,17.0,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.47,0.12,0.59,0.47,0.59,Matches,0.0
2016-2017,EPL,Chelsea,Cesc Fàbregas,es ESP,MF,29.0,29.0,13.0,1339.0,14.9,5.0,12.0,17.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.34,0.81,1.14,0.34,1.14,Matches,0.0
2016-2017,EPL,Chelsea,Branislav Ivanović,rs SRB,DF,32.0,13.0,6.0,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,John Terry,eng ENG,DF,35.0,9.0,6.0,496.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,0.0
2016-2017,EPL,Chelsea,Oscar,br BRA,MF,24.0,9.0,5.0,455.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,0.0
2016-2017,EPL,Chelsea,Kurt Zouma,fr FRA,DF,21.0,9.0,3.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Asmir Begović,ba BIH,GK,29.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Michy Batshuayi,be BEL,FW,22.0,20.0,1.0,254.0,2.8,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.35,2.13,1.77,2.13,Matches,0.0
2016-2017,EPL,Chelsea,Nathaniel Chalobah,eng ENG,MF,21.0,10.0,1.0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Nathan Aké,nl NED,DF,21.0,2.0,1.0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Kenedy,br BRA,MF,20.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Ruben Loftus-Cheek,eng ENG,MF,20.0,6.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Ola Aina,ng NGA,"DF,MF",19.0,3.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Eduardo Carvalho,pt POR,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Dominic Solanke,eng ENG,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Chelsea,Squad Total,0,0,27.2,38.0,418.0,3420.0,38.0,83.0,53.0,136.0,81.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.18,1.39,3.58,2.13,3.53,0,0.0
2016-2017,EPL,Chelsea,Opponent Total,0,0,27.4,38.0,418.0,3420.0,38.0,32.0,16.0,48.0,30.0,2.0,2.0,84.0,4.0,0.0,0.0,0.0,0.84,0.42,1.26,0.79,1.21,0,0.0
2016-2017,EPL,Tottenham,Christian Eriksen,dk DEN,MF,24.0,36.0,36.0,3157.0,35.1,8.0,15.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.43,0.66,0.23,0.66,Matches,0.0
2016-2017,EPL,Tottenham,Dele Alli,eng ENG,MF,20.0,37.0,35.0,3034.0,33.7,18.0,7.0,25.0,17.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.53,0.21,0.74,0.5,0.71,Matches,0.0
2016-2017,EPL,Tottenham,Victor Wanyama,ke KEN,MF,25.0,36.0,35.0,3012.0,33.5,4.0,1.0,5.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15,Matches,0.0
2016-2017,EPL,Tottenham,Eric Dier,eng ENG,"DF,MF",22.0,36.0,34.0,3043.0,33.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,0.0
2016-2017,EPL,Tottenham,Hugo Lloris,fr FRA,GK,29.0,34.0,34.0,3004.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Jan Vertonghen,be BEL,DF,29.0,33.0,33.0,2894.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Kyle Walker,eng ENG,"DF,MF",26.0,33.0,31.0,2701.0,30.0,0.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,0.0
2016-2017,EPL,Tottenham,Toby Alderweireld,be BEL,DF,27.0,30.0,30.0,2601.0,28.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2016-2017,EPL,Tottenham,Harry Kane,eng ENG,FW,23.0,30.0,29.0,2521.0,28.0,29.0,5.0,34.0,24.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,1.04,0.18,1.21,0.86,1.04,Matches,0.0
2016-2017,EPL,Tottenham,Mousa Dembélé,be BEL,MF,29.0,30.0,24.0,2056.0,22.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,0.0
2016-2017,EPL,Tottenham,Son Heung-min,kr KOR,"MF,FW",24.0,34.0,23.0,2062.0,22.9,14.0,6.0,20.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.61,0.26,0.87,0.61,0.87,Matches,0.0
2016-2017,EPL,Tottenham,Ben Davies,wls WAL,"DF,MF",23.0,23.0,18.0,1739.0,19.3,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.16,0.21,0.05,0.21,Matches,0.0
2016-2017,EPL,Tottenham,Danny Rose,eng ENG,"DF,MF",26.0,18.0,18.0,1530.0,17.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches,0.0
2016-2017,EPL,Tottenham,Moussa Sissoko,fr FRA,"MF,FW",26.0,25.0,8.0,911.0,10.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,0.0
2016-2017,EPL,Tottenham,Vincent Janssen,nl NED,FW,22.0,27.0,7.0,845.0,9.4,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.11,0.32,Matches,0.0
2016-2017,EPL,Tottenham,Érik Lamela,ar ARG,MF,24.0,9.0,6.0,594.0,6.6,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.45,0.61,0.15,0.61,Matches,0.0
2016-2017,EPL,Tottenham,Kieran Trippier,eng ENG,"DF,MF",25.0,12.0,6.0,568.0,6.3,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,0.0,0.79,Matches,0.0
2016-2017,EPL,Tottenham,Michel Vorm,nl NED,GK,32.0,5.0,4.0,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Kevin Wimmer,at AUT,DF,23.0,5.0,4.0,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Harry Winks,eng ENG,MF,20.0,21.0,3.0,493.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.37,0.18,0.37,Matches,0.0
2016-2017,EPL,Tottenham,Georges-Kévin N'Koudou,cm CMR,MF,21.0,8.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Josh Onomah,eng ENG,"FW,MF",19.0,5.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Filip Lesniak,sk SVK,MF,20.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Tom Carroll,eng ENG,MF,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Cameron Carter-Vickers,us USA,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Pau López,es ESP,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Ryan Mason,eng ENG,MF,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Luke McGee,eng ENG,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Samuel Shashoua,eng ENG,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Tottenham,Squad Total,0,0,25.3,38.0,418.0,3420.0,38.0,84.0,59.0,143.0,77.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,2.21,1.55,3.76,2.03,3.58,0,0.0
2016-2017,EPL,Tottenham,Opponent Total,0,0,27.4,38.0,418.0,3420.0,38.0,25.0,15.0,40.0,23.0,2.0,2.0,90.0,3.0,0.0,0.0,0.0,0.66,0.39,1.05,0.61,1.0,0,0.0
2016-2017,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,25.0,36.0,33.0,2877.0,32.0,6.0,17.0,23.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.19,0.53,0.72,0.19,0.72,Matches,0.0
2016-2017,EPL,Manchester City,David Silva,es ESP,MF,30.0,34.0,31.0,2759.0,30.7,4.0,7.0,11.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.13,0.23,0.36,0.13,0.36,Matches,0.0
2016-2017,EPL,Manchester City,Fernandinho,br BRA,"MF,DF",31.0,32.0,31.0,2756.0,30.6,2.0,1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,0.0
2016-2017,EPL,Manchester City,Nicolás Otamendi,ar ARG,DF,28.0,30.0,29.0,2592.0,28.8,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2016-2017,EPL,Manchester City,Raheem Sterling,eng ENG,"MF,FW",21.0,33.0,29.0,2508.0,27.9,7.0,8.0,15.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.25,0.29,0.54,0.25,0.54,Matches,0.0
2016-2017,EPL,Manchester City,Aleksandar Kolarov,rs SRB,DF,30.0,29.0,27.0,2535.0,28.2,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,0.0
2016-2017,EPL,Manchester City,Sergio Agüero,ar ARG,FW,28.0,31.0,25.0,2403.0,26.7,20.0,4.0,24.0,16.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.75,0.15,0.9,0.6,0.75,Matches,0.0
2016-2017,EPL,Manchester City,Gaël Clichy,fr FRA,DF,31.0,25.0,24.0,2123.0,23.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2016-2017,EPL,Manchester City,John Stones,eng ENG,DF,22.0,27.0,23.0,2014.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Claudio Bravo,cl CHI,GK,33.0,22.0,22.0,1968.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Yaya Touré,ci CIV,MF,33.0,25.0,22.0,1941.0,21.6,5.0,0.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.14,0.14,Matches,0.0
2016-2017,EPL,Manchester City,Leroy Sané,de GER,"MF,FW",20.0,26.0,20.0,1781.0,19.8,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.1,0.35,0.25,0.35,Matches,0.0
2016-2017,EPL,Manchester City,Willy Caballero,ar ARG,GK,34.0,17.0,16.0,1452.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Bacary Sagna,fr FRA,DF,33.0,17.0,14.0,1346.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,0.0
2016-2017,EPL,Manchester City,Jesús Navas,es ESP,"MF,DF",30.0,24.0,12.0,1064.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,0.0
2016-2017,EPL,Manchester City,Pablo Zabaleta,ar ARG,"DF,MF",31.0,19.0,11.0,1036.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,0.0
2016-2017,EPL,Manchester City,Vincent Kompany,be BEL,DF,30.0,11.0,10.0,820.0,9.1,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,0.0
2016-2017,EPL,Manchester City,Nolito,es ESP,"MF,FW",29.0,19.0,9.0,778.0,8.6,4.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.46,0.23,0.69,0.46,0.69,Matches,0.0
2016-2017,EPL,Manchester City,İlkay Gündoğan,de GER,MF,25.0,10.0,9.0,704.0,7.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.13,0.51,0.38,0.51,Matches,0.0
2016-2017,EPL,Manchester City,Gabriel Jesus,br BRA,"FW,MF",19.0,10.0,8.0,650.0,7.2,7.0,4.0,11.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.97,0.55,1.52,0.83,1.38,Matches,0.0
2016-2017,EPL,Manchester City,Fernando,br BRA,"MF,DF",29.0,15.0,5.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Kelechi Iheanacho,ng NGA,FW,19.0,20.0,5.0,537.0,6.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.5,1.17,0.67,1.17,Matches,0.0
2016-2017,EPL,Manchester City,Fabian Delph,eng ENG,MF,26.0,7.0,2.0,224.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,0.0
2016-2017,EPL,Manchester City,Aleix García,es ESP,MF,19.0,4.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Samir Nasri,fr FRA,"FW,MF",29.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Tosin Adarabioyo,eng ENG,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Angus Gunn,eng ENG,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Joe Hart,eng ENG,GK,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Pablo Maffeo,es ESP,"DF,MF",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Manchester City,Squad Total,0,0,28.5,38.0,418.0,3420.0,38.0,75.0,54.0,129.0,68.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.97,1.42,3.39,1.79,3.21,0,0.0
2016-2017,EPL,Manchester City,Opponent Total,0,0,27.3,38.0,418.0,3420.0,38.0,38.0,29.0,67.0,36.0,2.0,5.0,92.0,1.0,0.0,0.0,0.0,1.0,0.76,1.76,0.95,1.71,0,0.0
2016-2017,EPL,Liverpool,Nathaniel Clyne,eng ENG,DF,25.0,37.0,37.0,3323.0,36.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,0.0
2016-2017,EPL,Liverpool,James Milner,eng ENG,DF,30.0,36.0,36.0,3154.0,35.0,7.0,3.0,10.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.2,0.09,0.29,0.0,0.09,Matches,0.0
2016-2017,EPL,Liverpool,Roberto Firmino,br BRA,FW,24.0,35.0,34.0,3062.0,34.0,11.0,7.0,18.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.32,0.21,0.53,0.32,0.53,Matches,0.0
2016-2017,EPL,Liverpool,Georginio Wijnaldum,nl NED,MF,25.0,36.0,33.0,2972.0,33.0,6.0,8.0,14.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.18,0.24,0.42,0.18,0.42,Matches,0.0
2016-2017,EPL,Liverpool,Dejan Lovren,hr CRO,DF,27.0,29.0,29.0,2553.0,28.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,0.0
2016-2017,EPL,Liverpool,Simon Mignolet,be BEL,GK,28.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Liverpool,Philippe Coutinho,br BRA,"FW,MF",24.0,31.0,28.0,2227.0,24.7,13.0,8.0,21.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.53,0.32,0.85,0.53,0.85,Matches,0.0
2016-2017,EPL,Liverpool,Joël Matip,cm CMR,DF,24.0,29.0,27.0,2457.0,27.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2016-2017,EPL,Liverpool,Adam Lallana,eng ENG,"MF,FW",28.0,31.0,27.0,2348.0,26.1,8.0,6.0,14.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.31,0.23,0.54,0.31,0.54,Matches,0.0
2016-2017,EPL,Liverpool,Emre Can,de GER,MF,22.0,32.0,26.0,2371.0,26.3,5.0,2.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.19,0.08,0.27,0.19,0.27,Matches,0.0
2016-2017,EPL,Liverpool,Sadio Mané,sn SEN,FW,24.0,27.0,26.0,2235.0,24.8,13.0,5.0,18.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.52,0.2,0.72,0.52,0.72,Matches,0.0
2016-2017,EPL,Liverpool,Jordan Henderson,eng ENG,MF,26.0,24.0,24.0,2116.0,23.5,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,Matches,0.0
2016-2017,EPL,Liverpool,Ragnar Klavan,ee EST,DF,30.0,20.0,15.0,1410.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Liverpool,Divock Origi,be BEL,FW,21.0,34.0,14.0,1468.0,16.3,7.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.18,0.61,0.43,0.61,Matches,0.0
2016-2017,EPL,Liverpool,Lucas Leiva,br BRA,"MF,DF",29.0,24.0,12.0,1112.0,12.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,0.0
2016-2017,EPL,Liverpool,Loris Karius,de GER,GK,23.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2016-2017,EPL,Liverpool,Daniel Sturridge,eng ENG,FW,26.0,20.0,7.0,775.0,8.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.12,0.46,0.35,0.46,Matches,0.0
