season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2021-2022,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,22.0,35.0,34.0,3023.0,33.6,28.0,17.0,45.0,24.0,4.0,4.0,10.0,0.0,210.0,107.0,449.0,0.83,0.51,1.34,0.71,1.22,0.0,0.0
2021-2022,Ligue1,Paris S-G,Marquinhos,br BRA,DF,27.0,32.0,32.0,2861.0,31.8,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,9.0,128.0,8.0,0.16,0.0,0.16,0.16,0.16,0.0,0.0
2021-2022,Ligue1,Paris S-G,Presnel Kimpembe,fr FRA,DF,25.0,30.0,29.0,2576.0,28.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,30.0,170.0,16.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0
2021-2022,Ligue1,Paris S-G,Achraf Hakimi,ma MAR,DF,22.0,32.0,28.0,2479.0,27.5,4.0,6.0,10.0,4.0,0.0,0.0,3.0,1.0,71.0,99.0,294.0,0.15,0.22,0.36,0.15,0.36,0.0,0.0
2021-2022,Ligue1,Paris S-G,Lionel Messi,ar ARG,"FW,MF",34.0,26.0,24.0,2153.0,23.9,6.0,14.0,20.0,6.0,0.0,0.0,0.0,0.0,113.0,291.0,125.0,0.25,0.59,0.84,0.25,0.84,0.0,0.0
2021-2022,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,28.0,24.0,23.0,1937.0,21.5,2.0,2.0,4.0,2.0,0.0,0.0,12.0,0.0,56.0,193.0,63.0,0.09,0.09,0.19,0.09,0.19,0.0,0.0
2021-2022,Ligue1,Paris S-G,Danilo Pereira,pt POR,MF,29.0,27.0,22.0,2038.0,22.6,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,18.0,111.0,15.0,0.22,0.0,0.22,0.22,0.22,0.0,0.0
2021-2022,Ligue1,Paris S-G,Neymar,br BRA,"FW,MF",29.0,22.0,22.0,1851.0,20.6,13.0,6.0,19.0,10.0,3.0,4.0,10.0,0.0,96.0,146.0,244.0,0.63,0.29,0.92,0.49,0.78,0.0,0.0
2021-2022,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,34.0,21.0,21.0,1856.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Ángel Di María,ar ARG,FW,33.0,26.0,19.0,1645.0,18.3,5.0,7.0,12.0,5.0,0.0,0.0,2.0,0.0,74.0,112.0,235.0,0.27,0.38,0.66,0.27,0.66,0.0,0.0
2021-2022,Ligue1,Paris S-G,Nuno Mendes,pt POR,DF,19.0,27.0,18.0,1658.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,41.0,53.0,128.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0
2021-2022,Ligue1,Paris S-G,Georginio Wijnaldum,nl NED,MF,30.0,31.0,18.0,1653.0,18.4,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,13.0,59.0,55.0,0.05,0.16,0.22,0.05,0.22,0.0,0.0
2021-2022,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,31.0,26.0,18.0,1641.0,18.2,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,28.0,132.0,35.0,0.16,0.05,0.22,0.16,0.22,0.0,0.0
2021-2022,Ligue1,Paris S-G,Gianluigi Donnarumma,it ITA,GK,22.0,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,24.0,27.0,16.0,1513.0,16.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,67.0,39.0,0.12,0.0,0.12,0.12,0.12,0.0,0.0
2021-2022,Ligue1,Paris S-G,Ander Herrera,es ESP,MF,31.0,19.0,12.0,1091.0,12.1,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,11.0,97.0,25.0,0.25,0.16,0.41,0.25,0.41,0.0,0.0
2021-2022,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",28.0,15.0,12.0,958.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,28.0,24.0,10.0,1027.0,11.4,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,10.0,53.0,0.35,0.0,0.35,0.35,0.35,0.0,0.0
2021-2022,Ligue1,Paris S-G,Abdou Diallo,sn SEN,DF,25.0,12.0,10.0,877.0,9.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,47.0,39.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
2021-2022,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,27.0,15.0,10.0,838.0,9.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,6.0,55.0,3.0,0.11,0.21,0.32,0.11,0.32,0.0,0.0
2021-2022,Ligue1,Paris S-G,Sergio Ramos,es ESP,DF,35.0,12.0,8.0,801.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,61.0,5.0,0.22,0.0,0.22,0.22,0.22,0.0,0.0
2021-2022,Ligue1,Paris S-G,Julian Draxler,de GER,"FW,MF",27.0,18.0,5.0,548.0,6.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,33.0,48.0,0.33,0.16,0.49,0.33,0.49,0.0,0.0
2021-2022,Ligue1,Paris S-G,Junior Dina Ebimbe,fr FRA,MF,20.0,10.0,4.0,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Rafinha,br BRA,"FW,MF",28.0,5.0,3.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,22.0,3.0,2.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Xavi Simons,nl NED,"MF,FW",18.0,6.0,1.0,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Edouard Michut,fr FRA,MF,18.0,5.0,0.0,70.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.29,1.29,0.0,1.29,0.0,0.0
2021-2022,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,27.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Pablo Sarabia,es ESP,FW,29.0,2.0,0.0,22.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.09,0.0,4.09,4.09,4.09,0.0,0.0
2021-2022,Ligue1,Paris S-G,Sekou Yansané,gn GUI,FW,18.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Nathan Bitu Mazala,fr FRA,DF,18.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,19.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Alexandre Letellier,fr FRA,GK,30.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,El Chadaille Bitshiabu,fr FRA,DF,16.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Djeidi Gassama,fr FRA,FW,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Ismaël Gharbi,es ESP,FW,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Denis Franchi,it ITA,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,DF,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ligue1,Paris S-G,Squad Total,0,0,27.8,38.0,418.0,3420.0,38.0,88.0,65.0,153.0,81.0,7.0,8.0,79.0,4.0,877.0,2055.0,2032.0,2.32,1.71,4.03,2.13,3.84,0.0,0.0
2021-2022,Ligue1,Paris S-G,Opponent Total,0,0,25.7,38.0,418.0,3420.0,38.0,35.0,25.0,60.0,32.0,3.0,3.0,74.0,5.0,700.0,1090.0,1077.0,0.92,0.66,1.58,0.84,1.5,0.0,0.0
2021-2022,Ligue1,Marseille,William Saliba,fr FRA,DF,20.0,0.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,50.0,220.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2021-2022,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,22.0,0.0,35.0,3152.0,35.0,4.0,6.0,10.0,4.0,0.0,0.0,6.0,0.0,100.0,286.0,175.0,0.11,0.17,0.29,0.11,0.29,0.0,38.0
2021-2022,Ligue1,Marseille,Boubacar Kamara,fr FRA,"MF,DF",21.0,0.0,31.0,2778.0,30.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,25.0,206.0,50.0,0.03,0.0,0.03,0.03,0.03,0.0,34.0
2021-2022,Ligue1,Marseille,Luan Peres Petroni,br BRA,DF,27.0,0.0,29.0,2679.0,29.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,52.0,124.0,50.0,0.0,0.07,0.07,0.0,0.07,0.0,34.0
2021-2022,Ligue1,Marseille,Pau López,es ESP,GK,26.0,0.0,29.0,2610.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,29.0
2021-2022,Ligue1,Marseille,Gerson,br BRA,"MF,FW",24.0,0.0,29.0,2544.0,28.3,9.0,4.0,13.0,9.0,0.0,0.0,3.0,0.0,61.0,94.0,172.0,0.32,0.14,0.46,0.32,0.46,0.0,35.0
2021-2022,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",34.0,0.0,28.0,2592.0,28.8,12.0,10.0,22.0,5.0,7.0,7.0,3.0,0.0,76.0,187.0,212.0,0.42,0.35,0.76,0.17,0.52,0.0,31.0
2021-2022,Ligue1,Marseille,Cengiz Ünder,tr TUR,"FW,MF",24.0,0.0,25.0,2200.0,24.4,10.0,2.0,12.0,9.0,1.0,1.0,2.0,1.0,64.0,73.0,307.0,0.41,0.08,0.49,0.37,0.45,0.0,32.0
2021-2022,Ligue1,Marseille,Valentin Rongier,fr FRA,"MF,DF",26.0,0.0,25.0,2194.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,52.0,195.0,79.0,0.0,0.04,0.04,0.0,0.04,0.0,32.0
2021-2022,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,24.0,0.0,24.0,2057.0,22.9,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,14.0,83.0,2.0,0.09,0.0,0.09,0.09,0.09,0.0,26.0
2021-2022,Ligue1,Marseille,Pol Lirola,es ESP,"DF,FW",23.0,0.0,19.0,1770.0,19.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,74.0,82.0,205.0,0.05,0.1,0.15,0.05,0.15,0.0,34.0
2021-2022,Ligue1,Marseille,Pape Gueye,sn SEN,MF,22.0,0.0,17.0,1528.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,24.0,88.0,20.0,0.0,0.06,0.06,0.0,0.06,0.0,28.0
2021-2022,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,27.0,0.0,15.0,1416.0,15.7,7.0,2.0,9.0,6.0,1.0,1.0,1.0,0.0,15.0,25.0,111.0,0.44,0.13,0.57,0.38,0.51,0.0,23.0
2021-2022,Ligue1,Marseille,Amine Harit,ma MAR,"FW,MF",24.0,0.0,12.0,1165.0,12.9,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,50.0,65.0,118.0,0.31,0.31,0.62,0.31,0.62,0.0,23.0
