season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2022-2023,Bundesliga,RB Leipzig,Joško Gvardiol,hr CRO,DF,20.0,30.0,24.0,2170.0,24.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,27.0,116.0,4.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",25.0,30.0,23.0,2188.0,24.3,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,48.0,109.0,149.0,0.08,0.08,0.16,0.08,0.16,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Timo Werner,de GER,"FW,MF",26.0,27.0,23.0,1937.0,21.5,9.0,3.0,12.0,9.0,0.0,0.0,2.0,0.0,65.0,51.0,209.0,0.42,0.14,0.56,0.42,0.56,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",24.0,25.0,20.0,1897.0,21.1,16.0,4.0,20.0,13.0,3.0,4.0,4.0,0.0,43.0,71.0,176.0,0.76,0.19,0.95,0.62,0.81,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,André Silva,pt POR,FW,26.0,31.0,20.0,1738.0,19.3,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,35.0,37.0,142.0,0.21,0.16,0.36,0.21,0.36,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,David Raum,de GER,"DF,MF",24.0,28.0,19.0,1685.0,18.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,44.0,69.0,127.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Mohamed Simakan,fr FRA,DF,22.0,24.0,18.0,1454.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,32.0,88.0,72.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,30.0,31.0,17.0,1557.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,22.0,59.0,66.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,MF,25.0,21.0,17.0,1468.0,16.3,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,51.0,93.0,52.0,0.18,0.0,0.18,0.18,0.18,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Xaver Schlager,at AUT,MF,24.0,22.0,16.0,1506.0,16.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,23.0,77.0,12.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",30.0,30.0,16.0,1482.0,16.5,6.0,4.0,10.0,4.0,2.0,2.0,2.0,0.0,20.0,67.0,77.0,0.36,0.24,0.61,0.24,0.49,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,31.0,30.0,16.0,1372.0,15.2,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,23.0,80.0,15.0,0.13,0.13,0.26,0.13,0.26,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,MF,24.0,31.0,15.0,1430.0,15.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,10.0,85.0,8.0,0.13,0.06,0.19,0.13,0.19,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Dani Olmo,es ESP,"MF,FW",24.0,23.0,15.0,1282.0,14.2,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,34.0,68.0,86.0,0.14,0.35,0.49,0.14,0.49,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,26.0,15.0,10.0,907.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,32.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Abdou Diallo,sn SEN,"DF,MF",26.0,8.0,5.0,478.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,24.0,3.0,0.19,0.0,0.19,0.19,0.19,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,28.0,19.0,3.0,411.0,4.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,10.0,7.0,40.0,0.44,0.22,0.66,0.44,0.66,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Hugo Novoa,es ESP,"DF,FW",19.0,7.0,2.0,184.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,20.0,0.49,0.0,0.49,0.49,0.49,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Ørjan Nyland,no NOR,GK,31.0,2.0,2.0,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,26.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Sanoussy Ba,de GER,DF,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Caden Clark,us USA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Jonas Nickisch,de GER,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Squad Total,0,0,26.3,34.0,374.0,3060.0,34.0,64.0,39.0,103.0,58.0,6.0,7.0,69.0,2.0,599.0,1450.0,1437.0,1.88,1.15,3.03,1.71,2.85,0.0,0.0
2022-2023,Bundesliga,RB Leipzig,Opponent Total,0,0,26.6,34.0,374.0,3060.0,34.0,39.0,23.0,62.0,32.0,7.0,8.0,81.0,1.0,424.0,1009.0,993.0,1.15,0.68,1.82,0.94,1.62,0.0,0.0
2022-2023,Bundesliga,Union Berlin,Rani Khedira,de GER,MF,28.0,33.0,33.0,2882.0,32.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,14.0,69.0,26.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0
2022-2023,Bundesliga,Union Berlin,Sheraldo Becker,sr SUR,FW,27.0,34.0,33.0,2554.0,28.4,11.0,7.0,18.0,11.0,0.0,0.0,4.0,0.0,105.0,44.0,240.0,0.39,0.25,0.63,0.39,0.63,0.0,0.0
2022-2023,Bundesliga,Union Berlin,Robin Knoche,de GER,DF,30.0,32.0,32.0,2873.0,31.9,2.0,3.0,5.0,1.0,1.0,2.0,4.0,0.0,12.0,98.0,6.0,0.06,0.09,0.16,0.03,0.13,0.0,0.0
