Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2003-2004,SeriaA,Milan,Dida,br BRA,GK,29.0,32.0,32.0,2880.0,32.0,20.0,0.62,125.0,105.0,84.0,24.0,7.0,1.0,15.0,46.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Christian Abbiati,it ITA,GK,26.0,2.0,2.0,180.0,2.0,4.0,2.0,10.0,6.0,60.0,1.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Squad Total,,,28.8,34.0,34.0,3060.0,,24.0,0.71,135.0,111.0,82.2,25.0,7.0,2.0,15.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Opponent Total,,,27.2,34.0,34.0,,,,,,,,2.0,7.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Roma,Ivan Pelizzoli,it ITA,GK,22.0,31.0,31.0,2790.0,31.0,14.0,0.45,99.0,85.0,85.9,20.0,7.0,4.0,19.0,61.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Roma,Carlo Zotti,it ITA,GK,20.0,3.0,3.0,270.0,3.0,5.0,1.67,13.0,8.0,61.5,1.0,1.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Roma,Squad Total,,,25.9,34.0,34.0,3060.0,,19.0,0.56,112.0,93.0,83.0,21.0,8.0,5.0,20.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Roma,Opponent Total,,,27.2,34.0,34.0,,,,,,,,5.0,8.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,25.0,32.0,32.0,2880.0,32.0,41.0,1.28,132.0,91.0,68.9,19.0,6.0,7.0,11.0,34.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Juventus,Antonio Chimenti,it ITA,GK,33.0,2.0,2.0,180.0,2.0,1.0,0.5,6.0,5.0,83.3,2.0,0.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Juventus,Squad Total,,,28.0,34.0,34.0,3060.0,,42.0,1.24,138.0,96.0,69.6,21.0,6.0,7.0,12.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Juventus,Opponent Total,,,27.2,34.0,34.0,,,,,,,,7.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Inter,Francesco Toldo,it ITA,GK,31.0,32.0,32.0,2880.0,32.0,35.0,1.09,144.0,109.0,75.7,15.0,8.0,9.0,14.0,43.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Inter,Alberto Fontana,it ITA,GK,36.0,2.0,2.0,180.0,2.0,2.0,1.0,10.0,8.0,80.0,2.0,0.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Inter,Squad Total,,,27.8,34.0,34.0,3060.0,,37.0,1.09,154.0,117.0,76.0,17.0,8.0,9.0,15.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Inter,Opponent Total,,,27.1,34.0,34.0,,,,,,,,9.0,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Parma,Sébastien Frey,fr FRA,GK,23.0,33.0,33.0,2970.0,33.0,46.0,1.39,166.0,120.0,72.3,16.0,9.0,8.0,8.0,24.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Parma,Squad Total,,,24.3,34.0,34.0,2970.0,,46.0,1.39,166.0,120.0,72.3,16.0,10.0,8.0,9.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Parma,Opponent Total,,,27.2,34.0,34.0,,,,,,,,8.0,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Lazio,Angelo Peruzzi,it ITA,GK,33.0,27.0,27.0,2350.0,26.1,27.0,1.03,102.0,75.0,73.5,10.0,7.0,8.0,7.0,25.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Lazio,Matteo Sereni,it ITA,GK,28.0,9.0,7.0,710.0,7.9,11.0,1.39,42.0,31.0,73.8,6.0,1.0,2.0,1.0,14.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Lazio,Squad Total,,,29.5,34.0,34.0,3060.0,,38.0,1.12,144.0,106.0,73.6,16.0,8.0,10.0,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Lazio,Opponent Total,,,27.0,34.0,34.0,,,,,,,,10.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Udinese,Morgan De Sanctis,it ITA,GK,26.0,34.0,34.0,3060.0,34.0,40.0,1.18,172.0,132.0,76.7,13.0,11.0,10.0,12.0,35.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Udinese,Squad Total,,,26.0,34.0,34.0,3060.0,,40.0,1.18,172.0,132.0,76.7,13.0,11.0,10.0,12.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Udinese,Opponent Total,,,27.2,34.0,34.0,,,,,,,,10.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Sampdoria,Francesco Antonioli,it ITA,GK,33.0,29.0,29.0,2566.0,28.5,33.0,1.16,143.0,110.0,76.9,10.0,10.0,8.0,10.0,34.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
