Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2019-2020,SeriaA,Juventus,Adrien Rabiot,fr FRA,MF,24.0,28.0,1912.0,68.0,55.9,21.2,21.0,82.0,13.0,7.0,27.0,6.0,2.25,45.0,22.0,23.0,1.08,0.49,39.5,21.8,17.7,0.83,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Gonzalo Higuaín,ar ARG,FW,31.0,32.0,1866.0,58.0,54.6,20.7,20.0,79.0,7.0,12.0,23.0,2.0,2.13,41.0,25.0,16.0,0.77,-0.21,39.3,25.4,13.9,0.67,-0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Federico Bernardeschi,it ITA,"MF,FW",25.0,29.0,1571.0,54.0,45.9,17.5,19.0,69.0,5.0,10.0,27.0,6.0,2.03,27.0,24.0,3.0,0.17,-1.29,33.5,22.6,10.9,0.63,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Danilo,br BRA,DF,28.0,22.0,1440.0,65.0,42.1,16.0,16.0,75.0,10.0,6.0,41.0,9.0,2.09,33.0,27.0,6.0,0.37,-0.85,24.8,22.5,2.3,0.15,-0.94,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Aaron Ramsey,wls WAL,MF,28.0,24.0,1051.0,44.0,30.7,11.7,11.0,67.0,1.0,13.0,24.0,8.0,2.25,27.0,12.0,15.0,1.28,0.6,22.8,11.5,11.3,0.97,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,41.0,9.0,810.0,90.0,23.7,9.0,9.0,90.0,9.0,0.0,,29.0,2.44,19.0,10.0,9.0,1.0,0.17,19.1,8.8,10.3,1.14,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Sami Khedira,de GER,MF,32.0,12.0,681.0,57.0,19.9,7.6,9.0,68.0,2.0,3.0,23.0,2.0,2.67,10.0,5.0,5.0,0.66,-0.26,11.0,8.4,2.7,0.35,-0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Douglas Costa,br BRA,"FW,MF",28.0,23.0,802.0,35.0,23.5,8.9,7.0,62.0,1.0,16.0,23.0,2.0,2.22,28.0,9.0,19.0,2.13,1.65,19.2,8.7,10.5,1.17,0.63,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Daniele Rugani,it ITA,DF,25.0,10.0,690.0,69.0,20.2,7.7,7.0,90.0,7.0,3.0,20.0,27.0,1.6,11.0,15.0,-4.0,-0.52,-1.74,15.3,9.5,5.8,0.76,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Mattia De Sciglio,it ITA,DF,26.0,9.0,471.0,52.0,13.8,5.2,6.0,73.0,4.0,3.0,11.0,10.0,2.67,10.0,3.0,7.0,1.34,0.54,7.4,6.4,1.0,0.19,-0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Merih Demiral,tr TUR,DF,21.0,6.0,418.0,70.0,12.2,4.6,5.0,76.0,4.0,1.0,40.0,19.0,2.5,13.0,4.0,9.0,1.94,1.22,8.9,5.7,3.2,0.7,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,34.0,4.0,202.0,51.0,5.9,2.2,3.0,63.0,1.0,1.0,13.0,4.0,2.5,4.0,1.0,3.0,1.34,0.5,3.6,2.1,1.6,0.69,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Emre Can,de GER,MF,25.0,8.0,284.0,36.0,8.3,3.2,2.0,62.0,0.0,6.0,27.0,12.0,2.13,9.0,9.0,0.0,0.0,-0.95,7.8,6.3,1.5,0.47,-0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Simone Muratore,it ITA,MF,21.0,4.0,165.0,41.0,4.8,1.8,2.0,75.0,1.0,2.0,8.0,10.0,0.75,3.0,5.0,-2.0,-1.09,-2.06,3.7,2.6,1.1,0.58,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Luca Zanimacchia,it ITA,"FW,MF",21.0,2.0,120.0,60.0,3.5,1.3,1.0,90.0,1.0,1.0,30.0,4.0,0.0,1.0,3.0,-2.0,-1.5,-2.45,1.5,2.0,-0.5,-0.39,-1.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Gianluca Frabotta,it ITA,DF,20.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,1.0,0.0,1.0,3.0,-2.0,-2.0,-2.95,1.2,1.7,-0.6,-0.56,-1.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Marco Olivieri,it ITA,FW,20.0,3.0,30.0,10.0,0.9,0.3,0.0,,0.0,3.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,-0.88,0.6,0.2,0.4,1.28,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Carlo Pinsoglio,it ITA,GK,29.0,1.0,19.0,19.0,0.6,0.2,0.0,,0.0,1.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,-0.87,0.5,0.2,0.3,1.63,0.95,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Daouda Peeters,be BEL,MF,20.0,1.0,15.0,15.0,0.4,0.2,0.0,,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.87,0.2,0.0,0.2,0.95,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Giacomo Vrioni,al ALB,FW,20.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.87,0.5,0.2,0.3,2.39,1.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Pietro Beruatto,it ITA,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Luca Coccolo,it ITA,DF,21.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Wesley Gasolina,br BRA,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Han Kwang-song,kp PRK,FW,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Mario Mandžukić,hr CRO,"FW,MF",33.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Mattia Perin,it ITA,GK,26.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Marko Pjaca,hr CRO,"FW,MF",24.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Manolo Portanova,it ITA,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Squad Total,,,28.6,38.0,3420.0,90.0,100.0,38.0,418.0,82.0,,127.0,25.0,272.0,2.18,76.0,43.0,33.0,0.87,,71.1,44.9,26.1,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Juventus,Opponent Total,,,26.7,38.0,3420.0,90.0,100.0,38.0,418.0,82.0,,127.0,25.0,283.0,0.68,43.0,76.0,-33.0,-0.87,,44.9,71.1,-26.1,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Samir Handanović,si SVN,GK,35.0,35.0,3150.0,90.0,92.1,35.0,35.0,90.0,35.0,0.0,,3.0,2.17,74.0,32.0,42.0,1.2,0.2,64.3,36.0,28.3,0.81,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Romelu Lukaku,be BEL,FW,26.0,36.0,2979.0,83.0,87.1,33.1,33.0,88.0,25.0,3.0,27.0,0.0,2.11,67.0,31.0,36.0,1.09,-0.75,58.5,35.6,22.8,0.69,-0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Stefan de Vrij,nl NED,DF,27.0,34.0,2830.0,83.0,82.7,31.4,32.0,86.0,30.0,2.0,32.0,3.0,2.06,61.0,32.0,29.0,0.92,-1.52,55.3,36.1,19.3,0.61,-0.83,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,26.0,32.0,2701.0,84.0,79.0,30.0,30.0,88.0,26.0,2.0,24.0,1.0,2.13,63.0,29.0,34.0,1.13,-0.24,50.0,33.5,16.5,0.55,-0.97,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Milan Škriniar,sk SVK,DF,24.0,32.0,2627.0,82.0,76.8,29.2,30.0,87.0,27.0,2.0,15.0,2.0,2.22,61.0,30.0,31.0,1.06,-0.53,52.4,30.9,21.5,0.74,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,21.0,35.0,2452.0,70.0,71.7,27.2,29.0,80.0,9.0,6.0,23.0,0.0,2.09,55.0,28.0,27.0,0.99,-0.68,47.8,28.2,19.6,0.72,-0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Antonio Candreva,it ITA,DF,32.0,32.0,1993.0,62.0,58.3,22.1,24.0,77.0,9.0,8.0,18.0,4.0,2.22,51.0,26.0,25.0,1.13,-0.13,41.0,25.4,15.6,0.71,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Nicolò Barella,it ITA,MF,22.0,27.0,2013.0,75.0,58.9,22.4,23.0,83.0,17.0,4.0,27.0,1.0,2.3,45.0,21.0,24.0,1.07,-0.27,40.9,24.1,16.7,0.75,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,20.0,25.0,1921.0,77.0,56.2,21.3,21.0,87.0,16.0,4.0,25.0,11.0,2.0,51.0,23.0,28.0,1.31,0.29,41.9,22.8,19.1,0.89,0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,25.0,24.0,1797.0,75.0,52.5,20.0,21.0,82.0,11.0,3.0,27.0,4.0,2.25,48.0,23.0,25.0,1.25,0.14,38.5,22.2,16.3,0.82,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Diego Godín,uy URU,DF,33.0,23.0,1628.0,71.0,47.6,18.1,18.0,83.0,12.0,5.0,26.0,13.0,2.04,30.0,15.0,15.0,0.83,-0.68,27.3,21.1,6.3,0.35,-0.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Cristiano Biraghi,it ITA,DF,26.0,26.0,1576.0,61.0,46.1,17.5,18.0,82.0,8.0,8.0,14.0,10.0,2.27,31.0,14.0,17.0,0.97,-0.4,29.4,17.8,11.6,0.66,-0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,30.0,22.0,1402.0,64.0,41.0,15.6,15.0,86.0,11.0,7.0,16.0,8.0,2.36,37.0,9.0,28.0,1.8,1.04,29.3,14.5,14.8,0.95,0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Matías Vecino,uy URU,MF,27.0,20.0,1282.0,64.0,37.5,14.2,14.0,83.0,10.0,6.0,20.0,3.0,2.1,30.0,13.0,17.0,1.19,0.01,23.1,15.9,7.2,0.51,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Ashley Young,eng ENG,DF,34.0,18.0,1185.0,66.0,34.6,13.2,13.0,85.0,7.0,5.0,17.0,0.0,1.94,30.0,17.0,13.0,0.99,-0.3,25.7,15.9,9.8,0.74,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,30.0,22.0,923.0,42.0,27.0,10.3,10.0,74.0,4.0,12.0,15.0,4.0,2.05,31.0,9.0,22.0,2.15,1.32,23.7,11.3,12.4,1.21,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Borja Valero,es ESP,MF,34.0,19.0,931.0,49.0,27.2,10.3,9.0,87.0,5.0,10.0,15.0,18.0,2.11,25.0,8.0,17.0,1.64,0.63,19.9,10.6,9.4,0.91,0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Stefano Sensi,it ITA,MF,23.0,12.0,723.0,60.0,21.1,8.0,9.0,72.0,2.0,3.0,24.0,3.0,2.25,14.0,5.0,9.0,1.12,-0.08,14.3,7.1,7.2,0.9,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Christian Eriksen,dk DEN,MF,27.0,17.0,703.0,41.0,20.6,7.8,8.0,73.0,2.0,9.0,14.0,0.0,2.0,14.0,5.0,9.0,1.15,-0.04,17.1,7.0,10.1,1.29,0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Kwadwo Asamoah,gh GHA,"DF,FW",30.0,8.0,639.0,80.0,18.7,7.1,7.0,89.0,6.0,1.0,19.0,15.0,2.38,15.0,5.0,10.0,1.41,0.28,11.7,6.8,4.9,0.69,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,31.0,7.0,526.0,75.0,15.4,5.8,5.0,83.0,4.0,2.0,57.0,30.0,2.43,18.0,2.0,16.0,2.74,1.84,12.6,3.9,8.8,1.5,0.88,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Victor Moses,ng NGA,DF,28.0,12.0,420.0,35.0,12.3,4.7,4.0,76.0,0.0,8.0,14.0,2.0,2.25,14.0,1.0,13.0,2.79,1.83,12.6,4.1,8.5,1.83,1.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Valentino Lazaro,at AUT,DF,23.0,6.0,323.0,54.0,9.4,3.6,3.0,81.0,0.0,3.0,27.0,14.0,2.67,5.0,5.0,0.0,0.0,-1.31,6.7,3.6,3.2,0.88,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Daniele Padelli,it ITA,GK,33.0,3.0,270.0,90.0,7.9,3.0,3.0,90.0,3.0,0.0,,33.0,1.5,7.0,6.0,1.0,0.33,-0.92,5.1,4.7,0.4,0.13,-0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Matteo Politano,it ITA,"FW,MF",25.0,11.0,259.0,24.0,7.6,2.9,2.0,78.0,0.0,9.0,12.0,6.0,2.18,5.0,4.0,1.0,0.35,-0.91,5.1,3.6,1.5,0.53,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Sebastiano Esposito,it ITA,FW,17.0,7.0,199.0,28.0,5.8,2.2,2.0,74.0,1.0,5.0,10.0,25.0,2.38,8.0,1.0,7.0,3.17,2.1,4.8,1.9,3.0,1.35,0.63,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Lucien Agoume,fr FRA,MF,17.0,3.0,68.0,23.0,2.0,0.8,0.0,,0.0,3.0,23.0,21.0,1.67,3.0,3.0,0.0,0.0,-1.21,3.4,1.7,1.7,2.29,1.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Federico Dimarco,it ITA,DF,21.0,3.0,27.0,9.0,0.8,0.3,0.0,,0.0,3.0,9.0,18.0,2.33,0.0,0.0,0.0,0.0,-1.19,0.2,0.4,-0.2,-0.62,-1.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Lorenzo Pirola,it ITA,DF,17.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,-0.03,-0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Tommaso Berni,it ITA,GK,36.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,27.0,3.0,0.0,1.0,-1.0,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Matias Fonseca,it ITA,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Dalbert Henrique,br BRA,"DF,MF",25.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Filip Stankovic,rs SRB,GK,17.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Edoardo Vergani,it ITA,FW,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Squad Total,,,27.7,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,,134.0,18.0,298.0,2.16,81.0,36.0,45.0,1.18,,69.4,40.7,28.7,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Opponent Total,,,26.8,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,,134.0,18.0,279.0,0.58,36.0,81.0,-45.0,-1.18,,40.7,69.4,-28.7,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",31.0,36.0,2842.0,79.0,83.1,31.6,34.0,82.0,14.0,2.0,33.0,1.0,2.08,83.0,38.0,45.0,1.43,0.65,67.2,34.9,32.2,1.02,-0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,24.0,33.0,2884.0,87.0,84.3,32.0,33.0,87.0,32.0,0.0,,5.0,2.0,81.0,42.0,39.0,1.22,-0.63,70.1,37.5,32.6,1.02,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,26.0,34.0,2783.0,82.0,81.4,30.9,32.0,84.0,24.0,2.0,45.0,3.0,2.0,77.0,38.0,39.0,1.26,-0.29,66.1,31.6,34.5,1.12,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Robin Gosens,de GER,DF,25.0,34.0,2617.0,77.0,76.5,29.1,31.0,82.0,17.0,3.0,20.0,3.0,2.06,78.0,36.0,42.0,1.44,0.55,64.5,30.7,33.8,1.16,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Mario Pašalić,hr CRO,MF,24.0,35.0,2417.0,69.0,70.7,26.9,30.0,76.0,16.0,5.0,25.0,2.0,1.97,66.0,35.0,31.0,1.15,-0.55,56.2,28.3,27.9,1.04,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Marten de Roon,nl NED,"MF,DF",28.0,35.0,2721.0,78.0,79.6,30.2,29.0,87.0,27.0,6.0,31.0,1.0,2.06,82.0,41.0,41.0,1.36,0.2,69.1,34.6,34.5,1.14,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
