Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2000-2001,SeriaA,Roma,Francesco Antonioli,it ITA,GK,30.0,26.0,26.0,2340.0,26.0,28.0,1.08,109.0,81.0,74.3,18.0,6.0,2.0,7.0,26.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Cristiano Lupatelli,it ITA,GK,22.0,8.0,8.0,720.0,8.0,5.0,0.62,28.0,23.0,82.1,4.0,3.0,1.0,5.0,62.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Squad Total,,,27.1,34.0,34.0,3060.0,,33.0,0.97,137.0,104.0,75.9,22.0,9.0,3.0,12.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Opponent Total,,,26.5,34.0,34.0,,,,,,,,3.0,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Edwin van der Sar,nl NED,GK,29.0,34.0,34.0,3060.0,34.0,27.0,0.79,142.0,115.0,81.0,21.0,10.0,3.0,17.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Squad Total,,,27.3,34.0,34.0,3060.0,,27.0,0.79,142.0,115.0,81.0,21.0,10.0,3.0,17.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Opponent Total,,,26.4,34.0,34.0,,,,,,,,3.0,10.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Angelo Peruzzi,it ITA,GK,30.0,29.0,29.0,2421.0,26.9,24.0,0.89,112.0,88.0,78.6,18.0,4.0,6.0,10.0,34.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Luca Marchegiani,it ITA,GK,34.0,8.0,5.0,594.0,6.6,12.0,1.82,36.0,24.0,66.7,3.0,2.0,1.0,1.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Paolo Orlandoni,it ITA,GK,27.0,1.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Squad Total,,,27.8,34.0,34.0,3061.0,,36.0,1.06,148.0,112.0,75.7,21.0,6.0,7.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Opponent Total,,,26.5,34.0,34.0,,,,,,,,7.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Gianluigi Buffon,it ITA,GK,22.0,34.0,34.0,3060.0,34.0,31.0,0.91,146.0,115.0,78.8,16.0,8.0,10.0,16.0,47.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Squad Total,,,26.8,34.0,34.0,3060.0,,31.0,0.91,146.0,115.0,78.8,16.0,8.0,10.0,16.0,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Opponent Total,,,26.4,34.0,34.0,,,,,,,,10.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Sébastien Frey,fr FRA,GK,20.0,28.0,28.0,2520.0,28.0,41.0,1.46,134.0,93.0,69.4,10.0,9.0,10.0,6.0,21.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Marco Ballotta,it ITA,GK,36.0,6.0,6.0,540.0,6.0,5.0,0.83,22.0,17.0,77.3,4.0,0.0,1.0,1.0,16.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Squad Total,,,26.4,34.0,34.0,3060.0,,46.0,1.35,156.0,110.0,70.5,14.0,9.0,11.0,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Opponent Total,,,26.5,34.0,34.0,,,,,,,,11.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Milan,Christian Abbiati,it ITA,GK,23.0,21.0,20.0,1817.0,20.2,31.0,1.54,96.0,65.0,67.7,7.0,7.0,6.0,4.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Milan,Sebastiano Rossi,it ITA,GK,36.0,14.0,13.0,1154.0,12.8,13.0,1.01,64.0,51.0,79.7,5.0,6.0,2.0,6.0,46.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Milan,Dida,br BRA,GK,26.0,1.0,1.0,90.0,1.0,2.0,2.0,6.0,4.0,66.7,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Milan,Squad Total,,,27.2,34.0,34.0,3061.0,,46.0,1.35,166.0,120.0,72.3,12.0,13.0,9.0,10.0,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Milan,Opponent Total,,,26.3,34.0,34.0,,,,,,,,9.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Atalanta,Ivan Pelizzoli,it ITA,GK,19.0,30.0,29.0,2694.0,29.9,28.0,0.94,151.0,123.0,81.5,7.0,13.0,9.0,8.0,27.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Atalanta,Davide Pinato,it ITA,GK,36.0,4.0,4.0,277.0,3.1,4.0,1.3,21.0,17.0,81.0,3.0,0.0,1.0,2.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Atalanta,Squad Total,,,25.4,34.0,34.0,2971.0,,32.0,0.97,172.0,140.0,81.4,10.0,14.0,10.0,12.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Atalanta,Opponent Total,,,26.7,34.0,34.0,,,,,,,,10.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Brescia,Pavel Srníček,cz CZE,GK,32.0,26.0,26.0,2295.0,25.5,27.0,1.06,126.0,99.0,78.6,8.0,11.0,7.0,10.0,38.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Brescia,Luca Castellazzi,it ITA,GK,25.0,9.0,8.0,765.0,8.5,15.0,1.76,41.0,26.0,63.4,2.0,3.0,3.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Brescia,Squad Total,,,28.8,34.0,34.0,3060.0,,42.0,1.24,167.0,125.0,74.9,10.0,14.0,10.0,10.0,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Brescia,Opponent Total,,,26.4,34.0,34.0,,,,,,,,10.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Fiorentina,Francesco Toldo,it ITA,GK,28.0,32.0,32.0,2862.0,31.8,48.0,1.51,156.0,108.0,69.2,10.0,12.0,10.0,5.0,15.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Fiorentina,Giuseppe Taglialatela,it ITA,GK,31.0,3.0,2.0,198.0,2.2,4.0,1.82,9.0,5.0,55.6,0.0,1.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Fiorentina,Squad Total,,,27.5,34.0,34.0,3060.0,,52.0,1.53,165.0,113.0,68.5,10.0,13.0,11.0,5.0,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Fiorentina,Opponent Total,,,26.5,34.0,34.0,,,,,,,,11.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Bologna,Gianluca Pagliuca,it ITA,GK,33.0,34.0,34.0,3060.0,34.0,53.0,1.56,188.0,135.0,71.8,11.0,10.0,13.0,6.0,17.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Bologna,Squad Total,,,27.4,34.0,34.0,3060.0,,53.0,1.56,188.0,135.0,71.8,11.0,10.0,13.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Bologna,Opponent Total,,,26.3,34.0,34.0,,,,,,,,13.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Perugia,Andrea Mazzantini,it ITA,GK,32.0,31.0,31.0,2790.0,31.0,48.0,1.55,146.0,98.0,67.1,10.0,10.0,11.0,5.0,16.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Perugia,Michele Tardioli,it ITA,GK,29.0,3.0,3.0,270.0,3.0,5.0,1.67,13.0,8.0,61.5,0.0,2.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Perugia,Squad Total,,,25.7,34.0,34.0,3060.0,,53.0,1.56,159.0,106.0,66.7,10.0,12.0,12.0,6.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Perugia,Opponent Total,,,26.4,34.0,34.0,,,,,,,,12.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Udinese,Luigi Turci,it ITA,GK,30.0,31.0,31.0,2745.0,30.5,52.0,1.7,161.0,109.0,67.7,11.0,4.0,16.0,7.0,22.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Udinese,Morgan De Sanctis,it ITA,GK,23.0,3.0,3.0,270.0,3.0,6.0,2.0,14.0,8.0,57.1,0.0,1.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Udinese,Anthony Basso,fr FRA,GK,21.0,1.0,0.0,45.0,0.5,1.0,2.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Udinese,Squad Total,,,25.5,34.0,34.0,3060.0,,59.0,1.74,177.0,118.0,66.7,11.0,5.0,18.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Udinese,Opponent Total,,,26.5,34.0,34.0,,,,,,,,18.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lecce,Antonio Chimenti,it ITA,GK,30.0,34.0,34.0,3060.0,34.0,54.0,1.59,186.0,132.0,71.0,8.0,13.0,13.0,5.0,14.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lecce,Squad Total,,,27.1,34.0,34.0,3060.0,,54.0,1.59,186.0,132.0,71.0,8.0,13.0,13.0,6.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lecce,Opponent Total,,,26.6,34.0,34.0,,,,,,,,13.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Hellas Verona,Fabrizio Ferron,it ITA,GK,34.0,32.0,32.0,2732.0,30.4,51.0,1.68,154.0,103.0,66.9,9.0,6.0,15.0,3.0,9.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
