Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2000-2001,SeriaA,Roma,Vincent Candela,fr FRA,"DF,MF",26.0,33.0,2.0,1.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Walter Samuel,ar ARG,DF,22.0,31.0,6.0,0.0,,73.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Cafú,br BRA,DF,30.0,30.8,2.0,0.0,,81.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Damiano Tommasi,it ITA,MF,26.0,30.6,1.0,0.0,,50.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Francesco Totti,it ITA,"FW,MF",23.0,28.7,4.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Antônio Carlos,br BRA,DF,31.0,28.0,4.0,0.0,,48.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Marco Delvecchio,it ITA,FW,27.0,22.6,3.0,0.0,,42.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Gabriel Batistuta,ar ARG,FW,31.0,27.3,1.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Francesco Antonioli,it ITA,GK,30.0,26.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Jonathan Zebina,fr FRA,DF,22.0,18.9,4.0,0.0,,42.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Cristiano Zanetti,it ITA,MF,23.0,18.5,2.0,1.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Aldair,br BRA,DF,34.0,13.5,1.0,0.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Vincenzo Montella,it ITA,FW,26.0,16.2,3.0,0.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Emerson,br BRA,MF,24.0,11.2,2.0,0.0,,45.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Cristiano Lupatelli,it ITA,GK,22.0,8.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Marcos Assunção,br BRA,MF,24.0,6.4,2.0,1.0,,27.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Amedeo Mangone,it ITA,DF,32.0,7.4,2.0,0.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Hidetoshi Nakata,jp JPN,MF,23.0,5.9,0.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Gianni Guigou,uy URU,MF,25.0,4.7,0.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Alessandro Rinaldi,it ITA,DF,25.0,3.5,1.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Eusebio Di Francesco,it ITA,MF,30.0,1.6,2.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Gaetano D'Agostino,it ITA,MF,18.0,0.2,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Abel Balbo,ar ARG,FW,34.0,0.1,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Squad Total,,,27.1,,66.0,3.0,,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Roma,Opponent Total,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Edwin van der Sar,nl NED,GK,29.0,34.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Zinédine Zidane,fr FRA,MF,28.0,30.7,2.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Gianluca Pessotto,it ITA,"DF,MF",29.0,31.4,3.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Alessio Tacchinardi,it ITA,MF,25.0,28.8,9.0,1.0,,46.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Edgar Davids,nl NED,MF,27.0,25.1,12.0,2.0,,101.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Filippo Inzaghi,it ITA,FW,26.0,23.4,3.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Mark Iuliano,it ITA,DF,26.0,21.5,5.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Igor Tudor,hr CRO,DF,22.0,21.8,7.0,0.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Paolo Montero,uy URU,DF,28.0,20.6,2.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Alessandro Del Piero,it ITA,"FW,MF",25.0,20.5,5.0,1.0,,41.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Gianluca Zambrotta,it ITA,DF,23.0,21.0,2.0,0.0,,57.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,David Trezeguet,fr FRA,FW,22.0,17.7,1.0,1.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Ciro Ferrara,it ITA,DF,33.0,16.4,5.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Alessandro Birindelli,it ITA,DF,25.0,13.6,3.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Antonio Conte,it ITA,MF,31.0,13.1,1.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Michele Paramatti,it ITA,DF,32.0,12.5,1.0,0.0,,21.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Darko Kovačević,rs SRB,FW,26.0,7.3,3.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Fabián O'Neill,uy URU,MF,26.0,3.9,2.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Marco Zanchi,it ITA,DF,23.0,3.0,1.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Athirson,br BRA,"DF,MF",23.0,2.1,1.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Matteo Brighi,it ITA,MF,19.0,2.5,1.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Daniel Fonseca,uy URU,FW,30.0,0.3,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Squad Total,,,27.3,,66.0,5.0,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Juventus,Opponent Total,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Hernán Crespo,ar ARG,FW,25.0,29.0,1.0,0.0,,21.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Pavel Nedvěd,cz CZE,MF,27.0,28.1,4.0,0.0,,86.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Alessandro Nesta,it ITA,DF,24.0,28.2,1.0,0.0,,41.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Angelo Peruzzi,it ITA,GK,30.0,26.9,0.0,1.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Giuseppe Pancaro,it ITA,DF,28.0,26.7,3.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Dino Baggio,it ITA,MF,29.0,24.2,3.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Giuseppe Favalli,it ITA,DF,28.0,23.9,5.0,0.0,,51.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Diego Simeone,ar ARG,MF,30.0,22.6,4.0,0.0,,53.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Paolo Negro,it ITA,DF,28.0,22.2,2.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Juan Sebastián Verón,ar ARG,MF,25.0,20.1,3.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Karel Poborský,cz CZE,MF,28.0,16.1,1.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Siniša Mihajlović,rs SRB,DF,31.0,16.5,3.0,0.0,,21.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Marcelo Salas,cl CHI,FW,25.0,15.4,1.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Fernando Couto,pt POR,DF,30.0,16.9,1.0,1.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Claudio López,ar ARG,FW,26.0,10.5,1.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Dejan Stanković,rs SRB,MF,21.0,11.3,2.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Attilio Lombardo,it ITA,MF,34.0,5.7,0.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Luca Marchegiani,it ITA,GK,34.0,6.6,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Roberto Baronio,it ITA,MF,22.0,6.4,0.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Lucas Castromán,ar ARG,"FW,MF",19.0,4.2,1.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Francesco Colonnese,it ITA,DF,28.0,2.1,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Fabrizio Ravanelli,it ITA,FW,31.0,3.2,2.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Simone Inzaghi,it ITA,FW,24.0,3.2,0.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Emanuele Pesaresi,it ITA,DF,23.0,0.7,0.0,0.0,,3.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Paolo Orlandoni,it ITA,GK,27.0,0.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Guerino Gottardi,ch SUI,"DF,MF",29.0,0.4,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Squad Total,,,27.8,,55.0,4.0,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Lazio,Opponent Total,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Gianluigi Buffon,it ITA,GK,22.0,34.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Lilian Thuram,fr FRA,DF,28.0,30.0,0.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Sabri Lamouchi,fr FRA,MF,28.0,28.5,4.0,1.0,,46.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Fabio Cannavaro,it ITA,DF,26.0,28.2,3.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Johan Micoud,fr FRA,MF,27.0,22.1,1.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Sérgio Conceição,pt POR,MF,25.0,22.0,1.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Stefano Torrisi,it ITA,DF,29.0,19.5,2.0,1.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Marco Di Vaio,it ITA,FW,24.0,18.9,0.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Diego Fuser,it ITA,MF,31.0,17.7,1.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Savo Milošević,rs SRB,FW,26.0,16.1,2.0,1.0,,45.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Luigi Sartor,it ITA,DF,25.0,17.2,1.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Júnior,br BRA,"DF,MF",27.0,16.6,1.0,0.0,,51.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Matías Almeyda,ar ARG,"DF,MF",26.0,13.7,5.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Márcio Amoroso,br BRA,FW,26.0,15.4,3.0,0.0,,42.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Gianluca Falsini,it ITA,DF,24.0,11.2,1.0,0.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Patrick M'Boma,cm CMR,FW,29.0,11.2,1.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Roberto Sensini,ar ARG,DF,33.0,10.8,0.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Stephen Appiah,gh GHA,MF,19.0,9.5,1.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Jorge Bolaño,co COL,MF,23.0,8.8,3.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Antonio Benarrivo,it ITA,DF,31.0,7.8,3.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Alain Boghossian,fr FRA,"FW,MF",29.0,7.6,0.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Paolo Cannavaro,it ITA,DF,19.0,3.0,2.0,1.0,,10.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Johnnier Montaño,co COL,MF,17.0,1.4,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Squad Total,,,26.8,,53.0,4.0,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Parma,Opponent Total,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Laurent Blanc,fr FRA,"DF,MF",34.0,32.4,5.0,1.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Luigi Di Biagio,it ITA,MF,29.0,27.9,7.0,0.0,,79.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Javier Zanetti,ar ARG,"DF,MF",26.0,28.9,1.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-2001,SeriaA,Inter,Sébastien Frey,fr FRA,GK,20.0,28.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
