Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2008-2009,Bundesliga,Wolfsburg,Diego Benaglio,ch SUI,GK,24.0,31.0,31.0,2787.0,31.0,37.0,1.19,148.0,111.0,75.0,18.0,6.0,7.0,11.0,35.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,André Lenz,de GER,GK,34.0,5.0,3.0,273.0,3.0,4.0,1.32,16.0,12.0,75.0,3.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Squad Total,,,25.4,34.0,34.0,3060.0,,41.0,1.21,164.0,123.0,75.0,21.0,6.0,7.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Opponent Total,,,26.4,34.0,34.0,,,,,,,,7.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Michael Rensing,de GER,GK,24.0,26.0,26.0,2340.0,26.0,36.0,1.38,110.0,74.0,67.3,14.0,6.0,6.0,6.0,23.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Hans-Jörg Butt,de GER,GK,34.0,8.0,8.0,720.0,8.0,6.0,0.75,27.0,21.0,77.8,6.0,1.0,1.0,3.0,37.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Squad Total,,,27.8,34.0,34.0,3060.0,,42.0,1.24,137.0,95.0,69.3,20.0,7.0,7.0,9.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Opponent Total,,,26.2,34.0,34.0,,,,,,,,7.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Jens Lehmann,de GER,GK,38.0,34.0,34.0,3060.0,34.0,43.0,1.26,175.0,132.0,75.4,19.0,7.0,8.0,13.0,38.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Squad Total,,,26.2,34.0,34.0,3060.0,,43.0,1.26,175.0,132.0,75.4,19.0,7.0,8.0,13.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
