Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2001-2002,EPL,Arsenal,David Seaman,eng ENG,GK,37.0,17.0,17.0,1530.0,17.0,12.0,0.71,78.0,66.0,84.6,14.0,2.0,1.0,9.0,52.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Arsenal,Richard Wright,eng ENG,GK,23.0,12.0,12.0,1073.0,11.9,14.0,1.17,68.0,54.0,79.4,6.0,5.0,1.0,3.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Arsenal,Stuart Taylor,eng ENG,GK,20.0,10.0,9.0,817.0,9.1,10.0,1.1,32.0,22.0,68.8,6.0,2.0,1.0,2.0,22.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Arsenal,Squad Total,,,27.3,38.0,38.0,3420.0,,36.0,0.95,178.0,142.0,79.8,26.0,9.0,3.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Arsenal,Opponent Total,,,27.0,38.0,38.0,,,,,,,,3.0,9.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Liverpool,Jerzy Dudek,pl POL,GK,28.0,35.0,35.0,3115.0,34.6,27.0,0.78,148.0,121.0,81.8,23.0,8.0,5.0,18.0,51.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Liverpool,Pegguy Arphexad,fr FRA,GK,28.0,2.0,1.0,125.0,1.4,1.0,0.72,4.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Liverpool,Chris Kirkland,eng ENG,GK,20.0,,,,1.0,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Liverpool,Sander Westerveld,nl NED,GK,26.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,EPL,Liverpool,Squad Total,,,25.5,38.0,38.0,3330.0,,30.0,0.81,156.0,126.0,80.8,24.0,8.0,6.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
