season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2004-2005,Ligue1,Lyon,Pierre-Alain Frau,fr FRA,"FW,MF",24.0,0.0,21.0,1864.0,20.7,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.34,0.19,0.53,0.34,0.53,Matches,32.0
2004-2005,Ligue1,Lyon,Caçapa,br BRA,"DF,MF",28.0,0.0,20.0,1749.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,21.0
2004-2005,Ligue1,Lyon,Lamine Diatta,sn SEN,DF,29.0,0.0,16.0,1442.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,19.0
2004-2005,Ligue1,Lyon,Jérémy Berthod,fr FRA,DF,20.0,0.0,15.0,1234.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,22.0
2004-2005,Ligue1,Lyon,Nilmar,br BRA,FW,20.0,0.0,7.0,1070.0,11.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches,32.0
2004-2005,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,23.0,0.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,7.0
2004-2005,Ligue1,Lyon,Bryan Bergougnoux,fr FRA,"FW,MF",21.0,0.0,6.0,684.0,7.6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.13,0.66,0.53,0.66,Matches,24.0
2004-2005,Ligue1,Lyon,Jérémy Clément,fr FRA,MF,19.0,0.0,4.0,506.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,18.0
2004-2005,Ligue1,Lyon,Hatem Ben Arfa,fr FRA,"FW,MF",17.0,0.0,3.0,314.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,9.0
2004-2005,Ligue1,Lyon,Giovane Élber,br BRA,FW,32.0,0.0,3.0,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,3.0
2004-2005,Ligue1,Lyon,Karim Benzema,fr FRA,FW,16.0,0.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2004-2005,Ligue1,Lyon,Julien Viale,fr FRA,FW,22.0,0.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2004-2005,Ligue1,Lyon,Squad Total,0,0,25.5,0.0,419.0,0.0,0.0,54.0,40.0,94.0,52.0,2.0,4.0,53.0,1.0,0.0,0.0,0.0,1.42,1.05,2.47,1.37,2.42,0,38.0
2004-2005,Ligue1,Lyon,Opponent Total,0,0,25.5,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2004-2005,Ligue1,Lille,Tony Sylva,sn SEN,GK,29.0,38.0,38.0,3375.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Stathis Tavlaridis,gr GRE,DF,24.0,30.0,30.0,2646.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Stéphane Dumont,fr FRA,MF,21.0,32.0,29.0,2542.0,28.2,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,0.0
2004-2005,Ligue1,Lille,Mathieu Bodmer,fr FRA,"DF,MF",21.0,35.0,28.0,2616.0,29.1,4.0,5.0,9.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.14,0.17,0.31,0.1,0.28,Matches,0.0
2004-2005,Ligue1,Lille,Philippe Brunel,fr FRA,MF,31.0,36.0,28.0,2540.0,28.2,9.0,8.0,17.0,7.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.32,0.28,0.6,0.25,0.53,Matches,0.0
2004-2005,Ligue1,Lille,Jean Makoun,cm CMR,MF,21.0,33.0,28.0,2527.0,28.1,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,0.0
2004-2005,Ligue1,Lille,Rafael Schmitz,br BRA,DF,23.0,27.0,26.0,2309.0,25.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2004-2005,Ligue1,Lille,Matthieu Chalmé,fr FRA,DF,23.0,28.0,25.0,2278.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Matt Moussilou,cg CGO,FW,22.0,34.0,25.0,2250.0,25.0,13.0,0.0,13.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,Matches,0.0
2004-2005,Ligue1,Lille,Christophe Landrin,fr FRA,MF,27.0,29.0,25.0,2248.0,25.0,2.0,8.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,0.32,0.4,0.08,0.4,Matches,0.0
2004-2005,Ligue1,Lille,Grégory Tafforeau,fr FRA,DF,27.0,25.0,24.0,2056.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2004-2005,Ligue1,Lille,Milivoje Vitakić,rs SRB,"DF,MF",27.0,26.0,23.0,2167.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Benoît Angbwa,cm CMR,DF,22.0,20.0,17.0,1556.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2004-2005,Ligue1,Lille,Geoffrey Dernis,fr FRA,"FW,MF",23.0,22.0,16.0,1302.0,14.5,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.21,0.28,0.48,0.21,0.48,Matches,0.0
2004-2005,Ligue1,Lille,Milenko Ačimovič,si SVN,MF,27.0,19.0,15.0,1115.0,12.4,4.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.32,0.08,0.4,0.16,0.24,Matches,0.0
2004-2005,Ligue1,Lille,Peter Odemwingie,ng NGA,FW,23.0,20.0,11.0,996.0,11.1,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,0.0
2004-2005,Ligue1,Lille,Nicolas Plestan,fr FRA,DF,23.0,13.0,9.0,922.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Mathieu Debuchy,fr FRA,DF,19.0,19.0,9.0,819.0,9.1,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,0.0
2004-2005,Ligue1,Lille,Johan Audel,mq MTQ,"FW,MF",20.0,15.0,5.0,535.0,5.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches,0.0
2004-2005,Ligue1,Lille,Yohan Cabaye,fr FRA,MF,18.0,6.0,5.0,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Dante,br BRA,DF,20.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Nicolas Fauvergue,fr FRA,FW,19.0,5.0,0.0,54.0,0.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,3.33,1.67,3.33,Matches,0.0
2004-2005,Ligue1,Lille,Grégory Malicki,fr FRA,GK,30.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Kevin Mirallas,be BEL,"FW,MF",16.0,3.0,0.0,28.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,3.21,3.21,3.21,Matches,0.0
2004-2005,Ligue1,Lille,Vladimir Manchev,bg BUL,FW,26.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Lille,Squad Total,0,0,24.7,38.0,418.0,0.0,0.0,50.0,34.0,84.0,45.0,5.0,6.0,74.0,7.0,0.0,0.0,0.0,1.32,0.89,2.21,1.18,2.08,0,0.0
2004-2005,Ligue1,Lille,Opponent Total,0,0,25.6,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2004-2005,Ligue1,Monaco,Patrice Evra,fr FRA,DF,23.0,36.0,35.0,3074.0,34.2,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2004-2005,Ligue1,Monaco,Flavio Roma,it ITA,GK,30.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Gaël Givet,fr FRA,DF,22.0,34.0,33.0,2866.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Akis Zikos,gr GRE,MF,30.0,32.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Maicon Sisenando,br BRA,DF,23.0,31.0,30.0,2668.0,29.6,4.0,5.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.13,0.17,0.3,0.13,0.3,Matches,0.0
2004-2005,Ligue1,Monaco,Emmanuel Adebayor,tg TOG,FW,20.0,34.0,29.0,2542.0,28.2,9.0,4.0,13.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.32,0.14,0.46,0.32,0.46,Matches,0.0
2004-2005,Ligue1,Monaco,Sébastien Squillaci,fr FRA,DF,23.0,28.0,28.0,2465.0,27.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15,Matches,0.0
2004-2005,Ligue1,Monaco,Mohamed Kallon,sl SLE,FW,24.0,34.0,27.0,2339.0,26.0,10.0,1.0,11.0,7.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.38,0.04,0.42,0.27,0.31,Matches,0.0
2004-2005,Ligue1,Monaco,Javier Saviola,ar ARG,FW,22.0,29.0,27.0,2307.0,25.6,8.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.16,0.47,0.31,0.47,Matches,0.0
2004-2005,Ligue1,Monaco,Lucas Bernardi,ar ARG,MF,26.0,24.0,23.0,1928.0,21.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches,0.0
2004-2005,Ligue1,Monaco,Javier Chevantón,uy URU,FW,23.0,27.0,23.0,1913.0,21.3,10.0,7.0,17.0,9.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.47,0.33,0.8,0.42,0.75,Matches,0.0
2004-2005,Ligue1,Monaco,Diego Pérez,uy URU,MF,24.0,29.0,20.0,1896.0,21.1,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,0.0
2004-2005,Ligue1,Monaco,François Modesto,fr FRA,"DF,MF",25.0,27.0,19.0,1745.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2004-2005,Ligue1,Monaco,Jaroslav Plašil,cz CZE,MF,22.0,24.0,18.0,1688.0,18.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11,Matches,0.0
2004-2005,Ligue1,Monaco,Julien Rodriguez,fr FRA,DF,26.0,18.0,16.0,1436.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,0.0
2004-2005,Ligue1,Monaco,Pontus Farnerud,se SWE,MF,24.0,24.0,12.0,1317.0,14.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches,0.0
2004-2005,Ligue1,Monaco,Fabien Audard,fr FRA,GK,26.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Shabani Nonda,cd COD,FW,27.0,10.0,3.0,367.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,0.0
2004-2005,Ligue1,Monaco,Souleymane Camara,sn SEN,FW,21.0,10.0,3.0,256.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,0.0
2004-2005,Ligue1,Monaco,Hassan El Fakiri,no NOR,"DF,MF",27.0,7.0,2.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,David Gigliotti,fr FRA,FW,19.0,6.0,1.0,210.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches,0.0
2004-2005,Ligue1,Monaco,Jimmy Juan,fr FRA,MF,21.0,4.0,0.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Joseph Dayo Oshadogan,it ITA,DF,28.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Marko Muslin,fr FRA,MF,19.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Monaco,Squad Total,0,0,24.8,38.0,418.0,0.0,0.0,52.0,32.0,84.0,48.0,4.0,4.0,85.0,3.0,0.0,0.0,0.0,1.37,0.84,2.21,1.26,2.11,0,0.0
2004-2005,Ligue1,Monaco,Opponent Total,0,0,25.8,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2004-2005,Ligue1,Rennes,Andreas Isaksson,se SWE,GK,22.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Cyril Jeunechamp,fr FRA,"DF,MF",28.0,35.0,35.0,3057.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2004-2005,Ligue1,Rennes,Alexander Frei,ch SUI,FW,25.0,36.0,34.0,3028.0,33.6,20.0,3.0,23.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.59,0.09,0.68,0.59,0.68,Matches,0.0
2004-2005,Ligue1,Rennes,Abdeslam Ouaddou,ma MAR,"DF,MF",25.0,34.0,34.0,2976.0,33.1,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,0.0
2004-2005,Ligue1,Rennes,Olivier Sorlin,fr FRA,MF,25.0,35.0,33.0,2949.0,32.8,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,0.0
2004-2005,Ligue1,Rennes,Olivier Monterrubio,fr FRA,MF,27.0,37.0,33.0,2855.0,31.7,10.0,13.0,23.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.32,0.41,0.73,0.16,0.57,Matches,0.0
2004-2005,Ligue1,Rennes,Étienne Didot,fr FRA,MF,21.0,34.0,31.0,2757.0,30.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,0.0
2004-2005,Ligue1,Rennes,Kim Källström,se SWE,MF,21.0,31.0,30.0,2624.0,29.2,5.0,3.0,8.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.17,0.1,0.27,0.17,0.27,Matches,0.0
2004-2005,Ligue1,Rennes,Jacques Faty,sn SEN,DF,20.0,35.0,29.0,2612.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Toifilou Maoulida,fr FRA,FW,25.0,31.0,23.0,2002.0,22.2,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.31,0.04,0.36,0.31,0.36,Matches,0.0
2004-2005,Ligue1,Rennes,Adaílton,br BRA,DF,21.0,23.0,22.0,1882.0,20.9,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,0.0
2004-2005,Ligue1,Rennes,Jean-Joël Perrier-Doumbé,cm CMR,DF,25.0,26.0,21.0,1908.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Grégory Bourillon,fr FRA,"DF,MF",20.0,21.0,14.0,1297.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Arnaud Le Lan,fr FRA,DF,26.0,16.0,13.0,1187.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Dudu Cearense,br BRA,MF,21.0,15.0,9.0,848.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Yoann Gourcuff,fr FRA,MF,18.0,21.0,6.0,625.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Ivica Mornar,hr CRO,"FW,MF",30.0,15.0,6.0,604.0,6.7,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,Matches,0.0
2004-2005,Ligue1,Rennes,Arnold Mvuemba,cd COD,"FW,MF",19.0,7.0,3.0,283.0,3.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.0,0.64,Matches,0.0
2004-2005,Ligue1,Rennes,Jimmy Briand,fr FRA,"FW,MF",18.0,9.0,2.0,239.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,0.0
2004-2005,Ligue1,Rennes,Cédric Barbosa,fr FRA,MF,28.0,6.0,1.0,173.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.52,Matches,0.0
2004-2005,Ligue1,Rennes,Stéphane N'Guéma,ga GAB,FW,19.0,14.0,1.0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Moussa Sow,sn SEN,"FW,MF",18.0,3.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Stéphane Mbia,cm CMR,"DF,MF",18.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Rennes,Squad Total,0,0,24.1,38.0,418.0,0.0,0.0,48.0,38.0,86.0,43.0,5.0,5.0,71.0,5.0,0.0,0.0,0.0,1.26,1.0,2.26,1.13,2.13,0,0.0
2004-2005,Ligue1,Rennes,Opponent Total,0,0,25.8,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2004-2005,Ligue1,Marseille,Habib Beye,sn SEN,DF,26.0,37.0,37.0,3299.0,36.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,0.0
2004-2005,Ligue1,Marseille,Abdoulaye Méïté,ci CIV,DF,23.0,34.0,34.0,3025.0,33.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,0.0
2004-2005,Ligue1,Marseille,Fabien Barthez,fr FRA,GK,33.0,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2004-2005,Ligue1,Marseille,Péguy Luyindula,fr FRA,"FW,MF",25.0,35.0,30.0,2496.0,27.7,10.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.04,0.4,0.36,0.4,Matches,0.0
