Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2005-2006,EPL,Chelsea,John Terry,eng ENG,DF,24.0,36.0,3.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Frank Lampard,eng ENG,MF,27.0,35.0,4.0,0.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Petr Čech,cz CZE,GK,23.0,33.5,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,William Gallas,fr FRA,DF,27.0,32.5,5.0,1.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Claude Makélélé,fr FRA,MF,32.0,28.3,7.0,0.0,,46.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Michael Essien,gh GHA,"DF,MF",22.0,27.3,5.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Joe Cole,eng ENG,MF,23.0,23.3,7.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Asier del Horno,es ESP,DF,24.0,22.7,1.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Ricardo Carvalho,pt POR,DF,27.0,21.9,6.0,1.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Arjen Robben,nl NED,"FW,MF",21.0,19.5,3.0,2.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Didier Drogba,ci CIV,FW,27.0,22.1,8.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Hernán Crespo,ar ARG,FW,30.0,18.6,1.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Paulo Ferreira,pt POR,DF,26.0,18.5,1.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Damien Duff,ie IRL,"FW,MF",26.0,17.6,3.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Eiður Guðjohnsen,is ISL,"FW,MF",26.0,17.2,2.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Shaun Wright-Phillips,eng ENG,"FW,MF",23.0,11.2,0.0,0.0,,19.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Geremi,cm CMR,"DF,MF",26.0,8.6,1.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Robert Huth,de GER,DF,20.0,5.9,3.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Glen Johnson,eng ENG,DF,20.0,3.7,1.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Maniche,pt POR,MF,27.0,3.7,0.0,1.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Carlo Cudicini,it ITA,GK,31.0,3.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Lassana Diarra,fr FRA,MF,20.0,2.1,0.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Lenny Pidgeley,eng ENG,GK,21.0,1.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Carlton Cole,eng ENG,FW,21.0,2.5,2.0,0.0,,10.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Jimmy Smith,eng ENG,MF,18.0,0.1,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Squad Total,,,25.9,,64.0,5.0,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Opponent Total,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Edwin van der Sar,nl NED,GK,34.0,37.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Rio Ferdinand,eng ENG,DF,26.0,36.6,2.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Wayne Rooney,eng ENG,"FW,MF",19.0,34.2,8.0,0.0,,50.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,John O'Shea,ie IRL,"DF,MF",24.0,31.4,5.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Mikaël Silvestre,fr FRA,DF,27.0,29.4,4.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Ruud van Nistelrooy,nl NED,FW,29.0,28.8,6.0,0.0,,44.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Cristiano Ronaldo,pt POR,"FW,MF",20.0,25.4,8.0,1.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Gary Neville,eng ENG,DF,30.0,24.0,3.0,0.0,,30.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Park Ji-sung,kr KOR,MF,24.0,22.1,0.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Darren Fletcher,sct SCO,MF,21.0,21.1,3.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Ryan Giggs,wls WAL,"FW,MF",31.0,20.7,3.0,0.0,,19.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Paul Scholes,eng ENG,MF,30.0,18.0,3.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Wes Brown,eng ENG,DF,25.0,16.4,3.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Alan Smith,eng ENG,"FW,MF",24.0,16.3,4.0,0.0,,47.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Kieran Richardson,eng ENG,"DF,MF",20.0,12.9,4.0,0.0,,19.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Louis Saha,fr FRA,FW,26.0,12.7,0.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Nemanja Vidić,rs SRB,DF,23.0,9.5,3.0,0.0,,18.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Patrice Evra,fr FRA,DF,24.0,6.3,1.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Roy Keane,ie IRL,MF,33.0,4.1,1.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Phil Bardsley,sct SCO,DF,20.0,3.4,1.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Gabriel Heinze,ar ARG,DF,27.0,2.5,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Giuseppe Rossi,it ITA,FW,18.0,1.5,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Gerard Piqué,es ESP,DF,18.0,1.1,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Ole Gunnar Solskjær,no NOR,FW,32.0,0.7,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Tim Howard,us USA,GK,26.0,0.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Liam Miller,ie IRL,MF,24.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Squad Total,,,26.4,,61.0,2.0,,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Opponent Total,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Liverpool,Jamie Carragher,eng ENG,"DF,MF",27.0,36.0,5.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Liverpool,Sami Hyypiä,fi FIN,DF,31.0,34.4,3.0,0.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
