Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2005-2006,EPL,Chelsea,Petr Čech,cz CZE,GK,23.0,34.0,34.0,3015.0,33.5,20.0,0.6,139.0,119.0,85.6,27.0,4.0,3.0,18.0,52.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Carlo Cudicini,it ITA,GK,31.0,4.0,3.0,315.0,3.5,1.0,0.29,11.0,10.0,90.9,2.0,0.0,1.0,2.0,66.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Lenny Pidgeley,eng ENG,GK,21.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Squad Total,,,25.9,38.0,38.0,3420.0,,22.0,0.58,154.0,132.0,85.7,29.0,4.0,5.0,20.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Chelsea,Opponent Total,,,26.7,38.0,38.0,,,,,,,,5.0,4.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Edwin van der Sar,nl NED,GK,34.0,38.0,38.0,3375.0,37.5,33.0,0.88,182.0,149.0,81.9,25.0,8.0,5.0,18.0,47.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Tim Howard,us USA,GK,26.0,1.0,0.0,45.0,0.5,1.0,2.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Squad Total,,,26.4,38.0,38.0,3420.0,,34.0,0.89,187.0,153.0,81.8,25.0,8.0,5.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Manchester Utd,Opponent Total,,,26.7,38.0,38.0,,,,,,,,5.0,8.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Liverpool,Pepe Reina,es ESP,GK,22.0,33.0,33.0,2962.0,32.9,21.0,0.64,141.0,120.0,85.1,21.0,7.0,5.0,20.0,60.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Liverpool,Jerzy Dudek,pl POL,GK,32.0,5.0,5.0,450.0,5.0,4.0,0.8,22.0,18.0,81.8,4.0,0.0,1.0,2.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,EPL,Liverpool,Squad Total,,,26.3,38.0,38.0,3412.0,,25.0,0.66,163.0,138.0,84.7,25.0,7.0,6.0,22.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
