Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2018-2019,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,31.0,,1929.0,58.0,56.4,21.4,22.0,78.0,11.0,11.0,19.0,4.0,2.33,49.0,22.0,27.0,1.26,-0.37,42.5,27.6,14.9,0.69,-0.25,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,"FW,MF",21.0,,1661.0,57.0,48.6,18.5,20.0,70.0,2.0,9.0,29.0,0.0,2.38,49.0,13.0,36.0,1.95,1.03,38.2,20.1,18.0,0.98,0.34,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,24.0,,1600.0,62.0,46.8,17.8,20.0,76.0,13.0,6.0,12.0,11.0,2.46,38.0,17.0,21.0,1.18,-0.45,31.4,20.2,11.2,0.63,-0.32,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Arthur Melo,br BRA,MF,21.0,,1430.0,53.0,41.8,15.9,19.0,67.0,0.0,8.0,20.0,3.0,2.33,32.0,15.0,17.0,1.07,-0.6,29.9,18.8,11.0,0.69,-0.19,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,24.0,,1189.0,85.0,34.8,13.2,13.0,88.0,12.0,1.0,45.0,8.0,2.0,30.0,16.0,14.0,1.06,-0.55,24.5,13.5,11.1,0.84,0.05,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,32.0,,587.0,65.0,17.2,6.5,7.0,82.0,5.0,2.0,8.0,4.0,1.67,11.0,8.0,3.0,0.46,-1.16,10.4,9.5,0.9,0.14,-0.8,Matches,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,20.0,,637.0,37.0,18.6,7.1,6.0,78.0,1.0,11.0,15.0,10.0,2.06,16.0,8.0,8.0,1.13,-0.36,14.3,11.0,3.3,0.46,-0.42,Matches,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Malcom,br BRA,"FW,MF",21.0,,614.0,41.0,18.0,6.8,6.0,81.0,3.0,9.0,14.0,13.0,1.73,15.0,10.0,5.0,0.73,-0.84,11.8,7.8,4.0,0.58,-0.27,Matches,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,29.0,,270.0,90.0,7.9,3.0,3.0,90.0,3.0,0.0,,27.0,1.33,4.0,4.0,0.0,0.0,-1.54,4.0,4.6,-0.7,-0.22,-1.11,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Kevin-Prince Boateng,gh GHA,FW,31.0,,239.0,80.0,7.0,2.7,3.0,80.0,2.0,0.0,,7.0,1.33,1.0,2.0,-1.0,-0.38,-1.93,3.0,2.3,0.7,0.25,-0.59,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",25.0,,223.0,45.0,6.5,2.5,3.0,59.0,0.0,2.0,24.0,3.0,2.2,4.0,4.0,0.0,0.0,-1.52,3.9,2.6,1.3,0.52,-0.3,Matches,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Moussa Wagué,sn SEN,"DF,FW",19.0,,225.0,75.0,6.6,2.5,2.0,90.0,2.0,1.0,45.0,0.0,0.67,0.0,2.0,-2.0,-0.8,-2.38,1.7,3.1,-1.4,-0.54,-1.44,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,18.0,,157.0,79.0,4.6,1.7,2.0,79.0,1.0,0.0,,1.0,0.5,0.0,1.0,-1.0,-0.57,-2.09,1.5,1.1,0.3,0.2,-0.63,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Riqui Puig,es ESP,MF,18.0,,156.0,78.0,4.6,1.7,2.0,78.0,1.0,0.0,,2.0,0.5,0.0,2.0,-2.0,-1.15,-2.7,1.5,2.1,-0.6,-0.37,-1.23,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Munir El Haddadi,ma MAR,FW,22.0,,152.0,22.0,4.4,1.7,1.0,66.0,0.0,6.0,14.0,8.0,1.86,8.0,5.0,3.0,1.78,0.37,5.1,3.2,1.9,1.1,0.31,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jeison Murillo,co COL,DF,26.0,,113.0,57.0,3.3,1.3,1.0,91.0,1.0,1.0,22.0,8.0,0.5,0.0,1.0,-1.0,-0.8,-2.29,1.1,1.2,-0.1,-0.1,-0.94,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Álex Collado,es ESP,FW,19.0,,85.0,85.0,2.5,0.9,0.0,,0.0,1.0,84.0,0.0,0.0,0.0,2.0,-2.0,-2.12,-3.63,0.3,1.9,-1.5,-1.63,-2.49,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Abel Ruiz,es ESP,FW,18.0,,22.0,22.0,0.6,0.2,0.0,,0.0,1.0,21.0,2.0,3.0,1.0,0.0,1.0,4.09,2.69,0.5,0.7,-0.2,-0.81,-1.62,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Denis Suárez,es ESP,"MF,DF",24.0,,19.0,10.0,0.6,0.2,0.0,,0.0,2.0,9.0,7.0,3.0,1.0,0.0,1.0,4.74,3.33,1.0,0.3,0.7,3.13,2.34,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Pérez,es ESP,FW,20.0,,18.0,18.0,0.5,0.2,0.0,,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.43,0.2,0.5,-0.4,-1.99,-2.8,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Juan Brandáriz,es ESP,DF,19.0,,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jokin Ezkieta,es ESP,GK,21.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Juan Miranda,es ESP,DF,18.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Iñaki Peña,es ESP,GK,19.0,,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Squad Total,,,27.7,,3420.0,90.0,100.0,38.0,418.0,84.0,,112.0,21.0,154.0,2.29,90.0,36.0,54.0,1.42,,75.8,45.3,30.5,0.8,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Opponent Total,,,26.8,,3420.0,90.0,100.0,38.0,418.0,84.0,,112.0,21.0,154.0,0.47,36.0,90.0,-54.0,-1.42,,45.3,75.8,-30.5,-0.8,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,25.0,37.0,3330.0,90.0,97.4,37.0,37.0,90.0,37.0,0.0,,0.0,2.03,53.0,27.0,26.0,0.7,0.7,45.4,39.2,6.2,0.17,0.96,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",27.0,37.0,3198.0,86.0,93.5,35.5,37.0,86.0,31.0,0.0,,0.0,1.97,52.0,29.0,23.0,0.65,-0.57,44.5,38.8,5.7,0.16,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",23.0,33.0,2925.0,89.0,85.5,32.5,32.0,90.0,32.0,1.0,45.0,1.0,2.0,46.0,26.0,20.0,0.62,-0.48,38.6,35.2,3.4,0.1,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Rodri,es ESP,MF,22.0,34.0,2735.0,80.0,80.0,30.4,32.0,83.0,23.0,2.0,35.0,3.0,2.03,42.0,20.0,22.0,0.72,0.2,38.8,32.5,6.3,0.21,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Koke,es ESP,MF,26.0,30.0,2586.0,86.0,75.6,28.7,29.0,88.0,26.0,1.0,24.0,0.0,2.0,42.0,22.0,20.0,0.7,0.05,37.6,31.9,5.6,0.2,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,32.0,30.0,2509.0,84.0,73.4,27.9,28.0,88.0,27.0,2.0,16.0,1.0,2.03,41.0,24.0,17.0,0.61,-0.28,35.9,32.0,3.9,0.14,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,32.0,27.0,2030.0,75.0,59.4,22.6,24.0,80.0,15.0,3.0,40.0,2.0,1.96,33.0,18.0,15.0,0.67,-0.05,23.5,24.7,-1.2,-0.06,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,25.0,32.0,2070.0,65.0,60.5,23.0,22.0,82.0,16.0,10.0,27.0,4.0,2.03,33.0,21.0,12.0,0.52,-0.41,30.5,28.7,1.9,0.08,-0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,22.0,31.0,1817.0,59.0,53.1,20.2,22.0,70.0,5.0,9.0,30.0,1.0,1.97,29.0,11.0,18.0,0.89,0.44,23.6,19.4,4.1,0.2,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",23.0,36.0,1919.0,53.0,56.1,21.3,20.0,73.0,5.0,16.0,28.0,1.0,1.94,32.0,22.0,10.0,0.47,-0.49,27.8,25.9,1.9,0.09,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,26.0,25.0,1772.0,71.0,51.8,19.7,20.0,83.0,16.0,5.0,21.0,6.0,2.28,30.0,10.0,20.0,1.02,0.69,25.7,19.6,6.1,0.31,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,23.0,21.0,1772.0,84.0,51.8,19.7,19.0,86.0,17.0,2.0,68.0,4.0,2.0,29.0,12.0,17.0,0.86,0.37,27.2,21.1,6.0,0.31,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,33.0,22.0,1609.0,73.0,47.0,17.9,18.0,86.0,15.0,4.0,17.0,10.0,1.82,22.0,14.0,8.0,0.45,-0.45,22.3,20.4,1.9,0.11,-0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,27.0,18.0,1398.0,78.0,40.9,15.5,17.0,81.0,14.0,1.0,15.0,4.0,2.11,22.0,12.0,10.0,0.64,-0.07,18.3,15.2,3.1,0.2,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,29.0,16.0,1112.0,70.0,32.5,12.4,14.0,75.0,8.0,2.0,31.0,0.0,1.81,16.0,8.0,8.0,0.65,-0.05,13.0,12.9,0.1,0.01,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,22.0,14.0,1117.0,80.0,32.7,12.4,13.0,82.0,10.0,1.0,51.0,2.0,2.0,16.0,8.0,8.0,0.64,-0.06,13.2,12.9,0.3,0.03,-0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,25.0,15.0,1083.0,72.0,31.7,12.0,13.0,79.0,5.0,2.0,30.0,1.0,1.87,16.0,13.0,3.0,0.25,-0.64,14.4,13.0,1.4,0.11,-0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Nikola Kalinić,hr CRO,FW,30.0,17.0,642.0,38.0,18.8,7.1,7.0,63.0,0.0,10.0,20.0,14.0,2.12,11.0,4.0,7.0,0.98,0.37,9.1,5.2,3.9,0.55,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",28.0,20.0,753.0,38.0,22.0,8.4,5.0,72.0,1.0,15.0,26.0,10.0,2.05,15.0,6.0,9.0,1.08,0.5,12.5,10.5,2.0,0.24,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Francisco Montero,es ESP,DF,19.0,9.0,404.0,45.0,11.8,4.5,4.0,79.0,2.0,5.0,18.0,12.0,2.0,6.0,5.0,1.0,0.22,-0.52,6.4,7.0,-0.5,-0.12,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Gelson Martins,pt POR,"FW,MF",23.0,8.0,229.0,29.0,6.7,2.5,1.0,94.0,0.0,7.0,19.0,7.0,2.25,6.0,2.0,4.0,1.57,0.95,2.8,4.6,-1.8,-0.7,-0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,31.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,35.0,2.0,5.0,4.0,1.0,1.0,0.32,1.9,2.7,-0.8,-0.8,-0.96,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,20.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,0.0,3.0,3.0,0.0,3.0,3.0,2.38,0.9,0.9,0.1,0.08,-0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Toni Moya,es ESP,DF,20.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,8.0,3.0,2.0,0.0,2.0,2.0,1.35,1.5,0.5,1.0,1.02,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Andrés Solano,co COL,DF,20.0,1.0,45.0,45.0,1.3,0.5,1.0,45.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,-0.69,0.2,0.0,0.2,0.33,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Victor Mollejo,es ESP,"FW,DF",17.0,4.0,65.0,16.0,1.9,0.7,0.0,,0.0,4.0,15.0,4.0,2.5,1.0,0.0,1.0,1.38,0.71,1.0,0.8,0.2,0.32,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,17.0,1.0,45.0,45.0,1.3,0.5,0.0,,0.0,1.0,45.0,2.0,1.0,2.0,0.0,2.0,4.0,3.36,1.0,0.9,0.0,0.1,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Borja Garcés,es ESP,FW,18.0,1.0,20.0,20.0,0.6,0.2,0.0,,0.0,1.0,19.0,9.0,1.0,1.0,1.0,0.0,0.0,-0.69,0.7,1.0,-0.3,-1.31,-1.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Joaquín Muñoz,es ESP,FW,19.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,2.57,2.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Alex,es ESP,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Gustavo Assuncao,pt POR,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Mikel Carro,es ESP,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Nehuén Pérez,ar ARG,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Cristian Rodríguez,es ESP,MF,22.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,17.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Tachi,es ESP,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Squad Total,,,26.4,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,,105.0,26.0,160.0,2.0,55.0,29.0,26.0,0.68,,47.3,41.9,5.4,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Opponent Total,,,27.0,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,,105.0,26.0,154.0,0.74,29.0,55.0,-26.0,-0.68,,41.9,47.3,-5.4,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,30.0,,2953.0,82.0,86.3,32.8,35.0,84.0,24.0,1.0,30.0,0.0,1.81,56.0,39.0,17.0,0.52,0.52,57.6,40.0,17.6,0.54,0.16,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,25.0,,2754.0,86.0,80.5,30.6,31.0,88.0,28.0,1.0,30.0,1.0,1.66,44.0,34.0,10.0,0.33,-0.62,48.3,37.8,10.5,0.34,-0.89,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,32.0,,2608.0,77.0,76.3,29.0,31.0,82.0,18.0,3.0,22.0,1.0,1.79,45.0,36.0,9.0,0.31,-0.58,45.5,36.2,9.4,0.32,-0.81,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,32.0,,2474.0,88.0,72.3,27.5,28.0,88.0,26.0,0.0,,0.0,1.82,46.0,33.0,13.0,0.47,0.09,48.1,34.4,13.7,0.5,-0.06,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,26.0,,2430.0,90.0,71.1,27.0,27.0,90.0,27.0,0.0,,5.0,1.67,43.0,36.0,7.0,0.26,-0.65,46.2,38.0,8.2,0.31,-0.73,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Casemiro,br BRA,MF,26.0,,2312.0,80.0,67.6,25.7,27.0,83.0,21.0,2.0,39.0,3.0,1.72,43.0,32.0,11.0,0.43,-0.06,48.1,31.0,17.1,0.67,0.46,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Toni Kroos,de GER,MF,28.0,,2221.0,79.0,64.9,24.7,26.0,84.0,18.0,2.0,13.0,2.0,1.64,41.0,35.0,6.0,0.24,-0.58,44.3,33.4,10.9,0.44,-0.21,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
