Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2018-2019,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,31.0,21.4,1766.0,42.0,320.0,1042.0,413.0,49.0,1766.0,8.0,5.0,62.5,3.0,37.5,1058.0,3171.0,1510.0,17.0,34.0,3.0,29.0,16.0,1350.0,74.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,"FW,MF",21.0,18.5,1212.0,6.0,76.0,434.0,728.0,109.0,1212.0,111.0,68.0,61.3,43.0,38.7,883.0,6560.0,3681.0,113.0,109.0,49.0,39.0,44.0,1013.0,232.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,24.0,17.8,1396.0,43.0,344.0,643.0,421.0,42.0,1396.0,31.0,19.0,61.3,12.0,38.7,884.0,4350.0,2239.0,54.0,41.0,14.0,24.0,24.0,1002.0,119.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Arthur Melo,br BRA,MF,21.0,15.9,1370.0,19.0,208.0,893.0,278.0,10.0,1370.0,17.0,10.0,58.8,7.0,41.2,1023.0,5235.0,2027.0,16.0,22.0,1.0,10.0,11.0,1198.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,24.0,13.2,970.0,67.0,366.0,584.0,24.0,3.0,970.0,5.0,4.0,80.0,1.0,20.0,649.0,3240.0,2199.0,11.0,7.0,0.0,2.0,4.0,743.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Thomas Vermaelen,be BEL,DF,32.0,6.5,433.0,34.0,158.0,253.0,25.0,2.0,433.0,0.0,0.0,,0.0,,248.0,1155.0,654.0,4.0,4.0,0.0,3.0,0.0,303.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,20.0,7.1,644.0,2.0,48.0,387.0,215.0,11.0,644.0,18.0,12.0,66.7,6.0,33.3,481.0,2498.0,1154.0,18.0,25.0,3.0,12.0,14.0,574.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Malcom,br BRA,"FW,MF",21.0,6.8,386.0,3.0,24.0,142.0,226.0,40.0,386.0,16.0,11.0,68.8,5.0,31.3,278.0,1626.0,870.0,26.0,20.0,7.0,11.0,6.0,318.0,98.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jasper Cillessen,nl NED,GK,29.0,3.0,119.0,111.0,119.0,0.0,0.0,0.0,119.0,0.0,0.0,,0.0,,67.0,306.0,191.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Kevin-Prince Boateng,gh GHA,FW,31.0,2.7,86.0,3.0,5.0,41.0,40.0,7.0,86.0,1.0,0.0,0.0,1.0,100.0,62.0,175.0,36.0,0.0,0.0,0.0,9.0,10.0,72.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",25.0,2.5,174.0,4.0,20.0,92.0,64.0,3.0,174.0,0.0,0.0,,0.0,,124.0,654.0,268.0,5.0,7.0,1.0,8.0,7.0,145.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Moussa Wagué,sn SEN,"DF,FW",19.0,2.5,179.0,4.0,36.0,94.0,50.0,6.0,179.0,9.0,6.0,66.7,3.0,33.3,112.0,488.0,201.0,7.0,1.0,2.0,5.0,3.0,129.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,18.0,1.7,143.0,9.0,62.0,80.0,1.0,0.0,143.0,4.0,3.0,75.0,1.0,25.0,89.0,444.0,252.0,0.0,1.0,0.0,1.0,4.0,100.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Riqui Puig,es ESP,MF,18.0,1.7,126.0,2.0,10.0,90.0,26.0,0.0,126.0,2.0,0.0,0.0,2.0,100.0,91.0,546.0,241.0,5.0,2.0,0.0,0.0,4.0,107.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Munir El Haddadi,ma MAR,FW,22.0,1.7,77.0,2.0,4.0,31.0,42.0,10.0,77.0,4.0,3.0,75.0,1.0,25.0,46.0,209.0,98.0,1.0,1.0,1.0,3.0,2.0,60.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Jeison Murillo,co COL,DF,26.0,1.3,135.0,8.0,49.0,84.0,2.0,1.0,135.0,0.0,0.0,,0.0,,88.0,536.0,400.0,2.0,0.0,0.0,1.0,2.0,107.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Álex Collado,es ESP,FW,19.0,0.9,42.0,1.0,5.0,22.0,16.0,4.0,42.0,1.0,0.0,0.0,1.0,100.0,31.0,161.0,53.0,3.0,1.0,1.0,1.0,0.0,33.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Abel Ruiz,es ESP,FW,18.0,0.2,15.0,1.0,2.0,4.0,9.0,3.0,15.0,2.0,2.0,100.0,0.0,0.0,11.0,125.0,106.0,4.0,0.0,2.0,0.0,0.0,12.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Denis Suárez,es ESP,"MF,DF",24.0,0.2,22.0,1.0,5.0,11.0,6.0,3.0,22.0,4.0,3.0,75.0,1.0,25.0,15.0,125.0,76.0,2.0,0.0,1.0,0.0,0.0,16.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Carles Pérez,es ESP,FW,20.0,0.2,9.0,0.0,1.0,4.0,5.0,1.0,9.0,1.0,1.0,100.0,0.0,0.0,6.0,35.0,22.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Squad Total,,,27.7,38.0,30394.0,2182.0,7325.0,14901.0,8400.0,1045.0,30385.0,753.0,446.0,59.2,307.0,40.8,19443.0,96850.0,52422.0,851.0,840.0,266.0,456.0,435.0,23143.0,2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Barcelona,Opponent Total,,,26.8,38.0,18710.0,2299.0,6567.0,8133.0,4232.0,651.0,18708.0,492.0,266.0,54.1,226.0,45.9,9990.0,55948.0,27555.0,558.0,431.0,149.0,488.0,311.0,11102.0,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,25.0,37.0,930.0,818.0,929.0,1.0,0.0,0.0,930.0,1.0,1.0,100.0,0.0,0.0,379.0,3046.0,2442.0,0.0,0.0,0.0,2.0,0.0,257.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",27.0,35.5,1830.0,26.0,159.0,689.0,1003.0,138.0,1827.0,44.0,20.0,45.5,24.0,54.5,1027.0,5363.0,2501.0,87.0,75.0,37.0,57.0,49.0,1380.0,241.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",23.0,32.5,2045.0,97.0,468.0,1059.0,540.0,66.0,2044.0,52.0,34.0,65.4,18.0,34.6,1001.0,5580.0,2537.0,56.0,43.0,10.0,46.0,32.0,1272.0,109.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Rodri,es ESP,MF,22.0,30.4,2243.0,119.0,541.0,1417.0,301.0,29.0,2243.0,24.0,19.0,79.2,5.0,20.8,1299.0,6242.0,2692.0,26.0,31.0,3.0,20.0,29.0,1489.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Koke,es ESP,MF,26.0,28.7,2335.0,48.0,398.0,1248.0,697.0,27.0,2335.0,17.0,13.0,76.5,4.0,23.5,1293.0,4773.0,2184.0,24.0,30.0,4.0,30.0,39.0,1689.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Godín,uy URU,DF,32.0,27.9,1347.0,191.0,701.0,596.0,59.0,32.0,1347.0,11.0,10.0,90.9,1.0,9.1,626.0,3235.0,1789.0,12.0,11.0,0.0,12.0,0.0,710.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Filipe Luís,br BRA,DF,32.0,22.6,1757.0,71.0,462.0,871.0,438.0,33.0,1757.0,30.0,23.0,76.7,7.0,23.3,1045.0,5658.0,3360.0,71.0,62.0,6.0,15.0,19.0,1102.0,67.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,25.0,23.0,1626.0,38.0,312.0,976.0,354.0,13.0,1626.0,42.0,36.0,85.7,6.0,14.3,985.0,4888.0,2567.0,36.0,39.0,3.0,30.0,19.0,1119.0,27.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,22.0,20.2,1259.0,8.0,168.0,579.0,529.0,34.0,1259.0,79.0,48.0,60.8,31.0,39.2,872.0,5201.0,2372.0,64.0,49.0,11.0,36.0,47.0,958.0,125.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",23.0,21.3,1051.0,25.0,146.0,437.0,493.0,100.0,1051.0,101.0,63.0,62.4,38.0,37.6,690.0,4190.0,2077.0,71.0,55.0,26.0,64.0,61.0,760.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,26.0,19.7,1205.0,48.0,289.0,508.0,412.0,18.0,1205.0,14.0,8.0,57.1,6.0,42.9,571.0,2793.0,1520.0,39.0,45.0,2.0,22.0,10.0,637.0,113.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,23.0,19.7,994.0,153.0,534.0,419.0,50.0,27.0,994.0,8.0,7.0,87.5,1.0,12.5,440.0,2011.0,1168.0,4.0,4.0,0.0,9.0,2.0,515.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Juanfran,es ESP,DF,33.0,17.9,1117.0,61.0,304.0,470.0,350.0,29.0,1117.0,21.0,11.0,52.4,10.0,47.6,611.0,2928.0,1662.0,53.0,32.0,12.0,12.0,12.0,660.0,86.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,27.0,15.5,687.0,81.0,306.0,359.0,25.0,14.0,687.0,1.0,1.0,100.0,0.0,0.0,331.0,1434.0,856.0,3.0,4.0,0.0,8.0,0.0,392.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,29.0,12.4,422.0,8.0,25.0,185.0,215.0,47.0,422.0,21.0,10.0,47.6,11.0,52.4,280.0,1379.0,419.0,18.0,10.0,12.0,40.0,26.0,362.0,93.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Lucas Hernández,fr FRA,DF,22.0,12.4,699.0,52.0,254.0,339.0,107.0,15.0,699.0,10.0,6.0,60.0,4.0,40.0,355.0,2331.0,1312.0,19.0,19.0,3.0,4.0,6.0,410.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,25.0,12.0,403.0,14.0,38.0,180.0,191.0,65.0,403.0,25.0,19.0,76.0,5.0,20.0,231.0,1472.0,756.0,31.0,22.0,17.0,33.0,22.0,303.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Nikola Kalinić,hr CRO,FW,30.0,7.1,164.0,0.0,11.0,63.0,91.0,27.0,164.0,3.0,0.0,0.0,3.0,100.0,87.0,349.0,90.0,5.0,5.0,3.0,21.0,5.0,129.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",28.0,8.4,448.0,11.0,67.0,184.0,208.0,26.0,448.0,45.0,27.0,60.0,18.0,40.0,333.0,2305.0,1157.0,39.0,27.0,9.0,19.0,21.0,342.0,56.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Francisco Montero,es ESP,DF,19.0,4.5,215.0,26.0,131.0,81.0,4.0,1.0,215.0,0.0,0.0,,0.0,,102.0,578.0,330.0,0.0,0.0,0.0,4.0,0.0,110.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Gelson Martins,pt POR,"FW,MF",23.0,2.5,109.0,0.0,11.0,28.0,73.0,13.0,109.0,17.0,8.0,47.1,9.0,52.9,82.0,657.0,323.0,14.0,10.0,6.0,7.0,8.0,81.0,28.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,31.0,1.0,28.0,25.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,,0.0,,10.0,70.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Carlos Isaac,es ESP,DF,20.0,1.0,63.0,3.0,9.0,32.0,22.0,2.0,63.0,2.0,2.0,100.0,0.0,0.0,36.0,228.0,148.0,2.0,6.0,1.0,3.0,1.0,40.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Toni Moya,es ESP,DF,20.0,1.0,53.0,3.0,30.0,23.0,0.0,0.0,53.0,0.0,0.0,,0.0,,34.0,151.0,77.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Andrés Solano,co COL,DF,20.0,0.5,33.0,2.0,9.0,22.0,2.0,0.0,33.0,0.0,0.0,,0.0,,22.0,87.0,61.0,0.0,1.0,0.0,0.0,0.0,19.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Victor Mollejo,es ESP,"FW,DF",17.0,0.7,32.0,0.0,7.0,12.0,13.0,2.0,32.0,2.0,0.0,0.0,2.0,100.0,20.0,88.0,33.0,1.0,0.0,2.0,1.0,4.0,30.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,17.0,0.5,16.0,0.0,2.0,5.0,9.0,3.0,16.0,1.0,0.0,0.0,1.0,100.0,11.0,52.0,32.0,1.0,0.0,1.0,1.0,0.0,11.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Borja Garcés,es ESP,FW,18.0,0.2,10.0,0.0,0.0,1.0,9.0,4.0,10.0,0.0,0.0,,0.0,,4.0,28.0,12.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Joaquín Muñoz,es ESP,FW,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,100.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Squad Total,,,26.4,38.0,23123.0,1928.0,6339.0,10785.0,6196.0,765.0,23119.0,572.0,366.0,64.0,205.0,35.8,12778.0,67129.0,34534.0,677.0,581.0,169.0,497.0,412.0,14831.0,1369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Atlético Madrid,Opponent Total,,,27.0,38.0,23808.0,2256.0,7066.0,11384.0,5594.0,638.0,23803.0,701.0,381.0,54.4,319.0,45.5,12723.0,68078.0,34834.0,662.0,596.0,112.0,531.0,465.0,15622.0,1645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,30.0,32.8,1531.0,27.0,72.0,639.0,828.0,202.0,1528.0,74.0,47.0,63.5,26.0,35.1,1012.0,5582.0,2583.0,110.0,67.0,46.0,62.0,48.0,1252.0,273.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Raphaël Varane,fr FRA,DF,25.0,30.6,1993.0,178.0,1020.0,935.0,53.0,30.0,1993.0,6.0,5.0,83.3,1.0,16.7,1120.0,6220.0,3336.0,15.0,14.0,1.0,13.0,7.0,1342.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,32.0,29.0,2232.0,20.0,296.0,1277.0,683.0,50.0,2232.0,83.0,54.0,65.1,29.0,34.9,1612.0,8684.0,3762.0,68.0,71.0,14.0,36.0,42.0,1796.0,108.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Sergio Ramos,es ESP,DF,32.0,27.5,2188.0,171.0,979.0,1111.0,115.0,43.0,2183.0,5.0,3.0,60.0,2.0,40.0,1339.0,7181.0,4152.0,27.0,22.0,2.0,10.0,2.0,1583.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Thibaut Courtois,be BEL,GK,26.0,27.0,897.0,809.0,895.0,1.0,1.0,1.0,897.0,1.0,1.0,100.0,0.0,0.0,469.0,2590.0,1419.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Casemiro,br BRA,MF,26.0,25.7,1958.0,99.0,548.0,1177.0,254.0,33.0,1958.0,21.0,17.0,81.0,4.0,19.0,1030.0,4175.0,2114.0,15.0,32.0,3.0,14.0,17.0,1306.0,23.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Toni Kroos,de GER,MF,28.0,24.7,2388.0,34.0,381.0,1473.0,550.0,14.0,2388.0,17.0,14.0,82.4,3.0,17.6,1547.0,7440.0,3909.0,56.0,61.0,4.0,16.0,11.0,1833.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,26.0,23.4,2069.0,82.0,540.0,949.0,603.0,58.0,2069.0,56.0,34.0,60.7,22.0,39.3,1114.0,5653.0,3310.0,72.0,58.0,18.0,26.0,18.0,1400.0,152.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Marcelo,br BRA,DF,30.0,20.6,1742.0,36.0,366.0,848.0,540.0,39.0,1742.0,49.0,33.0,67.3,16.0,32.7,1060.0,4707.0,2682.0,60.0,45.0,12.0,27.0,14.0,1288.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Gareth Bale,wls WAL,FW,29.0,19.8,997.0,14.0,92.0,441.0,473.0,92.0,996.0,44.0,24.0,54.5,20.0,45.5,669.0,4094.0,1802.0,73.0,44.0,25.0,24.0,19.0,822.0,205.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Marco Asensio,es ESP,FW,22.0,19.8,1214.0,6.0,86.0,501.0,647.0,86.0,1214.0,60.0,41.0,68.3,19.0,31.7,865.0,6386.0,3271.0,116.0,60.0,30.0,46.0,15.0,970.0,228.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Nacho,es ESP,DF,28.0,18.9,1220.0,89.0,504.0,555.0,166.0,25.0,1220.0,16.0,9.0,56.3,7.0,43.8,642.0,2393.0,1117.0,15.0,11.0,8.0,8.0,5.0,812.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"FW,MF",27.0,16.8,1210.0,14.0,147.0,527.0,544.0,85.0,1210.0,58.0,33.0,56.9,25.0,43.1,812.0,4086.0,2126.0,72.0,46.0,33.0,59.0,35.0,973.0,210.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
