Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2019-2020,Bundesliga,Bayern Munich,Kwasi Okyere Wriedt,gh GHA,FW,25.0,,14.0,14.0,0.5,0.2,0.0,,0.0,1.0,14.0,2.0,3.0,1.0,0.0,1.0,6.43,4.45,0.6,0.1,0.5,3.17,1.66,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Oliver Batista-Meier,de GER,MF,18.0,,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,-2.01,0.1,0.0,0.1,0.51,-1.02,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Leon Dajaku,de GER,"DF,MF",18.0,,12.0,6.0,0.4,0.1,0.0,,0.0,2.0,6.0,4.0,3.0,1.0,0.0,1.0,7.5,5.52,0.5,0.7,-0.2,-1.56,-3.09,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,19.0,,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.3,-0.3,-4.29,-5.81,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Renato Sanches,pt POR,MF,21.0,,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.2,0.0,0.2,2.55,1.03,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jamal Musiala,de GER,MF,16.0,,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.3,-0.3,-9.51,-11.04,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jann-Fiete Arp,de GER,FW,19.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Lars Lukas Mai,de GER,DF,19.0,,,,,,0.0,,0.0,0.0,,15.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Paul Will,de GER,MF,20.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Jeong Woo-yeong,kr KOR,"FW,MF",19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Squad Total,,,26.7,,3060.0,90.0,100.0,34.0,374.0,84.0,,104.0,21.0,163.0,2.41,100.0,32.0,68.0,2.0,,89.5,37.9,51.6,1.52,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Bayern Munich,Opponent Total,,,26.0,,3060.0,90.0,100.0,34.0,374.0,84.0,,104.0,21.0,179.0,0.47,32.0,100.0,-68.0,-2.0,,37.9,89.5,-51.6,-1.52,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,28.0,31.0,2770.0,89.0,90.5,30.8,31.0,89.0,30.0,0.0,,1.0,2.0,76.0,40.0,36.0,1.17,-1.0,54.9,35.7,19.3,0.63,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mats Hummels,de GER,DF,30.0,31.0,2581.0,83.0,84.3,28.7,31.0,83.0,26.0,0.0,,0.0,2.0,74.0,36.0,38.0,1.33,0.39,51.4,36.2,15.2,0.53,-0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Achraf Hakimi,ma MAR,"DF,MF",20.0,33.0,2715.0,82.0,88.7,30.2,29.0,89.0,25.0,4.0,36.0,0.0,2.0,73.0,34.0,39.0,1.29,0.25,52.6,35.7,16.9,0.56,-0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,MF",26.0,33.0,2380.0,72.0,77.8,26.4,28.0,80.0,11.0,5.0,27.0,0.0,2.09,65.0,26.0,39.0,1.47,0.95,46.1,29.3,16.8,0.64,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",25.0,29.0,2335.0,81.0,76.3,25.9,26.0,87.0,18.0,3.0,27.0,3.0,1.97,63.0,29.0,34.0,1.31,0.19,45.3,28.6,16.7,0.64,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,24.0,29.0,2309.0,80.0,75.5,25.7,25.0,90.0,24.0,4.0,16.0,2.0,2.14,70.0,31.0,39.0,1.52,1.04,49.4,27.9,21.5,0.84,1.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",19.0,32.0,2287.0,71.0,74.7,25.4,25.0,84.0,15.0,7.0,28.0,1.0,1.97,72.0,31.0,41.0,1.61,1.38,49.9,26.9,23.1,0.91,1.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,30.0,28.0,2245.0,80.0,73.4,24.9,25.0,88.0,22.0,3.0,16.0,0.0,2.11,62.0,32.0,30.0,1.2,-0.23,45.5,32.2,13.3,0.53,-0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",23.0,33.0,2203.0,67.0,72.0,24.5,25.0,79.0,12.0,8.0,27.0,0.0,2.0,61.0,30.0,31.0,1.27,0.01,46.4,32.5,13.9,0.57,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,34.0,29.0,2106.0,73.0,68.8,23.4,25.0,81.0,18.0,4.0,18.0,4.0,2.14,57.0,26.0,31.0,1.32,0.19,42.4,27.2,15.3,0.65,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",30.0,19.0,1495.0,79.0,48.9,16.6,18.0,81.0,10.0,1.0,30.0,0.0,2.05,47.0,24.0,23.0,1.38,0.23,33.2,20.5,12.6,0.76,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Julian Weigl,de GER,"MF,DF",23.0,13.0,1019.0,78.0,33.3,11.3,12.0,84.0,9.0,1.0,13.0,3.0,1.69,25.0,17.0,8.0,0.71,-0.84,19.1,17.5,1.7,0.15,-0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,19.0,15.0,1063.0,71.0,34.7,11.8,11.0,86.0,7.0,4.0,30.0,0.0,2.2,31.0,12.0,19.0,1.61,0.53,19.3,13.8,5.5,0.46,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,27.0,11.0,830.0,75.0,27.1,9.2,11.0,75.0,5.0,0.0,,5.0,1.91,19.0,6.0,13.0,1.41,0.2,16.2,8.5,7.7,0.84,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,20.0,15.0,983.0,66.0,32.1,10.9,10.0,90.0,10.0,5.0,17.0,10.0,2.13,32.0,12.0,20.0,1.83,0.83,20.6,10.9,9.8,0.9,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Emre Can,de GER,"MF,DF",25.0,12.0,955.0,80.0,31.2,10.6,10.0,87.0,7.0,2.0,45.0,0.0,2.25,20.0,8.0,12.0,1.13,-0.19,16.9,10.3,6.6,0.62,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Nico Schulz,de GER,"DF,MF",26.0,11.0,594.0,54.0,19.4,6.6,7.0,79.0,5.0,4.0,10.0,14.0,1.55,12.0,11.0,1.0,0.15,-1.38,11.0,11.3,-0.3,-0.04,-0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,23.0,12.0,558.0,47.0,18.2,6.2,6.0,73.0,1.0,6.0,20.0,15.0,2.17,13.0,8.0,5.0,0.81,-0.56,6.7,6.4,0.3,0.05,-0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Paco Alcácer,es ESP,FW,25.0,11.0,530.0,48.0,17.3,5.9,6.0,78.0,3.0,5.0,13.0,3.0,1.64,13.0,12.0,1.0,0.17,-1.32,12.1,7.8,4.3,0.72,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mario Götze,de GER,FW,27.0,15.0,521.0,35.0,17.0,5.8,5.0,72.0,1.0,10.0,16.0,12.0,1.67,11.0,8.0,3.0,0.52,-0.9,8.7,7.7,1.0,0.17,-0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,31.0,4.0,290.0,73.0,9.5,3.2,3.0,90.0,3.0,1.0,20.0,27.0,2.5,8.0,1.0,7.0,2.17,1.0,6.1,5.3,0.8,0.26,-0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",16.0,15.0,355.0,24.0,11.6,3.9,2.0,72.0,0.0,13.0,16.0,2.0,2.4,7.0,6.0,1.0,0.25,-1.14,6.6,6.0,0.7,0.17,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Mateu Morey,es ESP,"DF,MF",19.0,5.0,197.0,39.0,6.4,2.2,2.0,84.0,1.0,3.0,10.0,16.0,1.8,3.0,4.0,-1.0,-0.46,-1.84,3.8,4.8,-1.0,-0.47,-1.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Leonardo Balerdi,ar ARG,"DF,MF",20.0,7.0,133.0,19.0,4.3,1.5,1.0,64.0,0.0,6.0,12.0,17.0,2.57,3.0,4.0,-1.0,-0.68,-2.03,3.0,4.4,-1.4,-0.94,-1.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Jacob Bruun Larsen,dk DEN,FW,20.0,4.0,68.0,17.0,2.2,0.8,0.0,,0.0,4.0,17.0,11.0,1.5,4.0,2.0,2.0,2.65,1.41,2.5,1.4,1.1,1.45,0.88,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marcel Schmelzer,de GER,DF,31.0,7.0,66.0,9.0,2.2,0.7,0.0,,0.0,7.0,9.0,14.0,2.29,3.0,1.0,2.0,2.73,1.49,1.3,0.9,0.4,0.57,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Tobias Raschl,de GER,MF,19.0,1.0,26.0,26.0,0.8,0.3,0.0,,0.0,1.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.28,0.0,0.1,0.0,-0.12,-0.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Alaa Bakir,jo JOR,"FW,MF",18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Taylan Duman,de GER,MF,22.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Chris Führich,de GER,"FW,MF",21.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Jonas Hupe,de GER,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Eric Oelschlägel,de GER,GK,23.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Immanuel Pherai,nl NED,"FW,MF",18.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marco Rente,de GER,DF,22.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Luca Unbehaun,de GER,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",24.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Squad Total,,,25.8,34.0,3060.0,90.0,100.0,34.0,374.0,84.0,,111.0,19.0,191.0,2.03,84.0,41.0,43.0,1.26,,61.0,40.9,20.1,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Dortmund,Opponent Total,,,26.2,34.0,3060.0,90.0,100.0,34.0,374.0,84.0,,111.0,19.0,185.0,0.79,41.0,84.0,-43.0,-1.26,,40.9,61.0,-20.1,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Timo Werner,de GER,FW,23.0,34.0,2795.0,82.0,91.3,31.1,33.0,84.0,19.0,1.0,31.0,0.0,1.94,75.0,29.0,46.0,1.48,2.16,64.6,32.6,32.0,1.03,0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,29.0,32.0,2880.0,90.0,94.1,32.0,32.0,90.0,32.0,0.0,,0.0,1.88,76.0,34.0,42.0,1.31,0.31,67.7,37.0,30.7,0.96,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,23.0,31.0,2643.0,85.0,86.4,29.4,31.0,85.0,27.0,0.0,,2.0,2.03,77.0,30.0,47.0,1.6,2.25,64.6,31.6,33.0,1.12,1.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,"MF,FW",25.0,32.0,2499.0,78.0,81.7,27.8,30.0,82.0,21.0,2.0,24.0,0.0,1.94,73.0,26.0,47.0,1.69,2.17,57.7,29.6,28.1,1.01,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,27.0,29.0,2520.0,87.0,82.4,28.0,28.0,88.0,25.0,1.0,45.0,1.0,1.83,63.0,28.0,35.0,1.25,-0.25,60.3,31.6,28.7,1.03,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,20.0,28.0,2357.0,84.0,77.0,26.2,27.0,86.0,24.0,1.0,45.0,0.0,1.86,66.0,32.0,34.0,1.3,0.02,56.4,29.6,26.8,1.02,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,MF,22.0,29.0,2115.0,73.0,69.1,23.5,26.0,78.0,16.0,3.0,33.0,2.0,2.14,60.0,24.0,36.0,1.53,0.77,51.0,24.0,26.9,1.15,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"MF,FW",21.0,32.0,1925.0,60.0,62.9,21.4,21.0,78.0,9.0,11.0,26.0,2.0,1.88,56.0,20.0,36.0,1.68,1.05,50.1,19.6,30.5,1.42,1.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
