Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2019-2020,Bundesliga,RB Leipzig,Squad Total,,,24.2,34.0,37.0,2.0,0.0,7.0,0.0,38.0,0.3,1.0,0.03,121.0,346.0,35.0,1102.0,195.0,24.4,29.6,237.0,32.5,33.6,420.0,19.0,4.5,71.0,2.09,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,RB Leipzig,Opponent Total,,,25.9,34.0,81.0,5.0,2.0,9.0,0.0,62.7,0.29,-18.3,-0.54,228.0,526.0,43.3,1140.0,176.0,32.4,32.5,311.0,50.5,42.7,456.0,23.0,5.0,51.0,1.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,M'Gladbach,Yann Sommer,ch SUI,GK,30.0,34.0,40.0,1.0,1.0,3.0,0.0,47.5,0.29,7.5,0.22,180.0,418.0,43.1,1263.0,169.0,25.7,29.8,282.0,33.3,34.6,501.0,13.0,2.6,49.0,1.44,16.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,M'Gladbach,Squad Total,,,26.3,34.0,40.0,1.0,1.0,3.0,0.0,47.5,0.29,7.5,0.22,180.0,418.0,43.1,1263.0,169.0,25.7,29.8,282.0,33.3,34.6,501.0,13.0,2.6,49.0,1.44,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,M'Gladbach,Opponent Total,,,26.0,34.0,66.0,4.0,1.0,4.0,2.0,67.0,0.33,3.0,0.09,234.0,576.0,40.6,1225.0,177.0,38.0,34.3,227.0,48.5,41.1,442.0,23.0,5.2,39.0,1.15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,29.0,34.0,44.0,2.0,1.0,4.0,0.0,48.1,0.33,4.1,0.12,180.0,498.0,36.1,1365.0,204.0,30.4,32.3,232.0,35.8,35.9,365.0,14.0,3.8,55.0,1.62,16.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Leverkusen,Squad Total,,,26.1,34.0,44.0,2.0,1.0,4.0,0.0,48.1,0.33,4.1,0.12,180.0,498.0,36.1,1365.0,204.0,30.4,32.3,232.0,35.8,35.9,365.0,14.0,3.8,55.0,1.62,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Leverkusen,Opponent Total,,,25.9,34.0,61.0,2.0,0.0,4.0,4.0,54.6,0.29,-2.4,-0.07,250.0,637.0,39.2,987.0,130.0,45.6,37.3,271.0,69.0,50.1,528.0,16.0,3.0,38.0,1.12,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,29.0,30.0,49.0,5.0,0.0,4.0,2.0,48.5,0.29,1.5,0.05,137.0,391.0,35.0,1019.0,174.0,28.8,29.9,262.0,37.4,34.5,485.0,18.0,3.7,27.0,0.9,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hoffenheim,Philipp Pentke,de GER,GK,34.0,4.0,4.0,1.0,0.0,0.0,0.0,6.2,0.25,2.2,0.55,13.0,46.0,28.3,133.0,26.0,27.1,30.5,30.0,33.3,37.9,80.0,4.0,5.0,11.0,2.75,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hoffenheim,Squad Total,,,26.0,34.0,53.0,6.0,0.0,4.0,2.0,54.7,0.28,3.7,0.11,150.0,437.0,34.3,1152.0,200.0,28.6,30.0,292.0,37.0,34.8,565.0,22.0,3.9,38.0,1.12,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hoffenheim,Opponent Total,,,26.1,34.0,53.0,3.0,1.0,8.0,1.0,53.2,0.32,1.2,0.04,192.0,473.0,40.6,962.0,140.0,37.4,34.9,243.0,46.5,41.1,445.0,16.0,3.6,56.0,1.65,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,27.0,26.0,38.0,4.0,1.0,4.0,0.0,34.3,0.29,-3.7,-0.14,187.0,420.0,44.5,792.0,122.0,39.9,35.5,178.0,58.4,45.3,356.0,18.0,5.1,34.0,1.31,16.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Wolfsburg,Pavao Pervan,at AUT,GK,31.0,8.0,8.0,1.0,0.0,0.0,0.0,11.4,0.28,3.4,0.42,48.0,120.0,40.0,202.0,37.0,44.1,36.4,62.0,50.0,44.0,104.0,3.0,2.9,12.0,1.5,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Wolfsburg,Squad Total,,,26.0,34.0,46.0,5.0,1.0,4.0,0.0,45.7,0.29,-0.3,-0.01,235.0,540.0,43.5,994.0,159.0,40.7,35.7,240.0,56.3,45.0,460.0,21.0,4.6,46.0,1.35,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Wolfsburg,Opponent Total,,,26.1,34.0,48.0,4.0,2.0,5.0,0.0,49.5,0.29,1.5,0.04,208.0,565.0,36.8,1130.0,213.0,37.9,34.2,285.0,48.1,40.5,465.0,19.0,4.1,48.0,1.41,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Freiburg,Alexander Schwolow,de GER,GK,27.0,23.2,32.0,3.0,0.0,5.0,0.0,31.9,0.25,-0.1,0.0,153.0,429.0,35.7,726.0,120.0,34.4,34.3,249.0,71.9,55.1,381.0,13.0,3.4,14.0,0.6,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Freiburg,Mark Flekken,nl NED,GK,26.0,10.0,14.0,0.0,0.0,1.0,0.0,19.7,0.28,5.7,0.57,64.0,180.0,35.6,324.0,38.0,37.0,35.9,108.0,55.6,47.8,160.0,5.0,3.1,8.0,0.8,12.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Freiburg,Niclas Thiede,de GER,GK,20.0,0.8,1.0,0.0,0.0,0.0,0.0,1.5,0.39,0.5,0.72,1.0,9.0,11.1,34.0,11.0,26.5,29.2,7.0,0.0,21.1,13.0,0.0,0.0,1.0,1.32,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Freiburg,Squad Total,,,26.4,34.0,47.0,3.0,0.0,6.0,0.0,53.2,0.26,6.2,0.18,218.0,618.0,35.3,1084.0,169.0,35.0,34.6,364.0,65.7,52.3,554.0,18.0,3.2,23.0,0.68,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Freiburg,Opponent Total,,,26.0,34.0,48.0,5.0,3.0,3.0,2.0,44.6,0.28,-1.4,-0.04,225.0,521.0,43.2,1031.0,158.0,37.0,34.3,267.0,52.4,42.9,505.0,20.0,4.0,34.0,1.0,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Eint Frankfurt,Kevin Trapp,de GER,GK,29.0,22.0,38.0,1.0,1.0,3.0,2.0,32.1,0.3,-3.9,-0.18,153.0,359.0,42.6,792.0,89.0,36.7,33.2,145.0,46.9,39.7,261.0,15.0,5.7,32.0,1.45,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Eint Frankfurt,Frederik Rønnow,dk DEN,GK,26.0,9.0,14.0,2.0,0.0,0.0,0.0,14.3,0.26,0.3,0.04,78.0,172.0,45.3,280.0,37.0,48.9,37.9,62.0,56.5,45.0,116.0,4.0,3.4,11.0,1.22,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Eint Frankfurt,Felix Wiedwald,de GER,GK,29.0,3.0,8.0,0.0,0.0,2.0,0.0,5.5,0.27,-2.5,-0.85,22.0,40.0,55.0,77.0,15.0,35.1,33.2,24.0,54.2,40.5,41.0,1.0,2.4,5.0,1.67,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Eint Frankfurt,Squad Total,,,27.0,34.0,60.0,3.0,1.0,5.0,2.0,51.9,0.28,-6.1,-0.18,253.0,571.0,44.3,1149.0,141.0,39.6,34.4,231.0,50.2,41.2,418.0,20.0,4.8,48.0,1.41,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Eint Frankfurt,Opponent Total,,,25.8,34.0,59.0,2.0,0.0,13.0,2.0,52.5,0.3,-4.5,-0.13,232.0,608.0,38.2,1149.0,183.0,36.5,34.6,304.0,62.2,47.0,709.0,36.0,5.1,45.0,1.32,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hertha BSC,Rune Jarstein,no NOR,GK,34.0,28.3,46.0,7.0,3.0,5.0,2.0,42.2,0.25,-1.8,-0.06,262.0,563.0,46.5,786.0,117.0,50.8,39.2,224.0,73.2,50.6,458.0,33.0,7.2,20.0,0.71,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hertha BSC,Thomas Kraft,de GER,GK,31.0,4.0,9.0,0.0,0.0,2.0,0.0,6.0,0.31,-3.0,-0.76,34.0,82.0,41.5,95.0,14.0,58.9,39.5,33.0,78.8,54.9,75.0,2.0,2.7,6.0,1.5,22.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hertha BSC,Dennis Smarsch,de GER,GK,20.0,1.7,4.0,0.0,0.0,1.0,0.0,2.3,0.21,-1.7,-0.99,10.0,26.0,38.5,53.0,8.0,30.2,32.7,16.0,62.5,45.1,15.0,1.0,6.7,3.0,1.79,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hertha BSC,Squad Total,,,26.2,34.0,59.0,7.0,3.0,8.0,2.0,50.5,0.26,-6.5,-0.19,306.0,671.0,45.6,934.0,139.0,50.4,38.9,273.0,73.3,50.8,548.0,36.0,6.6,29.0,0.85,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Hertha BSC,Opponent Total,,,26.1,34.0,48.0,3.0,0.0,6.0,3.0,42.0,0.32,-3.0,-0.09,122.0,354.0,34.5,890.0,145.0,31.6,31.7,221.0,33.0,35.3,413.0,16.0,3.9,44.0,1.29,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Union Berlin,Rafał Gikiewicz,pl POL,GK,31.0,33.0,54.0,3.0,0.0,7.0,1.0,48.9,0.29,-4.1,-0.12,374.0,823.0,45.4,1079.0,121.0,56.1,41.7,269.0,81.0,56.7,518.0,32.0,6.2,37.0,1.12,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Union Berlin,Moritz Nicolas,de GER,GK,21.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.37,-1.0,-1.01,9.0,18.0,50.0,28.0,1.0,50.0,42.3,7.0,57.1,47.4,11.0,0.0,0.0,1.0,1.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Union Berlin,Squad Total,,,27.7,34.0,58.0,3.0,0.0,7.0,1.0,51.9,0.29,-5.1,-0.15,383.0,841.0,45.5,1107.0,122.0,55.9,41.7,276.0,80.4,56.5,529.0,32.0,6.0,38.0,1.12,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Union Berlin,Opponent Total,,,26.2,34.0,41.0,4.0,1.0,11.0,3.0,37.0,0.25,-1.0,-0.03,181.0,533.0,34.0,1182.0,214.0,33.8,32.1,249.0,53.8,43.3,495.0,29.0,5.9,44.0,1.29,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Schalke 04,Alexander Nübel,de GER,GK,22.0,25.7,40.0,4.0,1.0,5.0,2.0,35.8,0.28,-2.2,-0.09,132.0,394.0,33.5,791.0,109.0,34.8,33.8,207.0,57.5,45.0,339.0,22.0,6.5,23.0,0.89,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Schalke 04,Markus Schubert,de GER,GK,21.0,8.2,18.0,2.0,1.0,4.0,0.0,18.5,0.31,0.5,0.06,44.0,155.0,28.4,252.0,29.0,46.0,37.6,60.0,65.0,46.4,149.0,6.0,4.0,8.0,0.97,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Schalke 04,Squad Total,,,24.6,34.0,58.0,6.0,2.0,9.0,2.0,54.3,0.29,-1.7,-0.05,176.0,549.0,32.1,1043.0,138.0,37.5,34.7,267.0,59.2,45.4,488.0,28.0,5.7,31.0,0.91,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Schalke 04,Opponent Total,,,26.2,34.0,38.0,2.0,0.0,4.0,3.0,33.9,0.26,-1.1,-0.03,185.0,467.0,39.6,987.0,151.0,34.0,33.9,267.0,49.1,42.0,362.0,8.0,2.2,30.0,0.88,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Mainz 05,Robin Zentner,de GER,GK,24.0,21.5,40.0,1.0,0.0,6.0,1.0,36.6,0.31,-2.4,-0.11,129.0,389.0,33.2,594.0,146.0,44.8,36.8,197.0,62.4,49.2,347.0,20.0,5.8,17.0,0.79,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Mainz 05,Florian Müller,de GER,GK,21.0,12.5,25.0,2.0,3.0,1.0,0.0,22.2,0.31,-2.8,-0.22,65.0,188.0,34.6,360.0,79.0,31.4,32.1,118.0,63.6,46.6,208.0,13.0,6.3,18.0,1.44,15.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Mainz 05,Squad Total,,,24.6,34.0,65.0,3.0,3.0,7.0,1.0,58.9,0.31,-5.1,-0.15,194.0,577.0,33.6,954.0,225.0,39.7,35.0,315.0,62.9,48.2,555.0,33.0,5.9,35.0,1.03,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Mainz 05,Opponent Total,,,26.0,34.0,44.0,3.0,0.0,5.0,2.0,43.8,0.29,1.8,0.05,210.0,457.0,46.0,1090.0,197.0,30.8,32.2,264.0,45.8,40.5,504.0,18.0,3.6,42.0,1.24,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Köln,Timo Horn,de GER,GK,26.0,34.0,69.0,4.0,1.0,11.0,2.0,54.8,0.32,-12.2,-0.36,270.0,552.0,48.9,901.0,103.0,46.5,37.9,297.0,44.8,38.4,479.0,20.0,4.2,23.0,0.68,11.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Köln,Squad Total,,,25.6,34.0,69.0,4.0,1.0,11.0,2.0,54.8,0.32,-12.2,-0.36,270.0,552.0,48.9,901.0,103.0,46.5,37.9,297.0,44.8,38.4,479.0,20.0,4.2,23.0,0.68,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Köln,Opponent Total,,,26.0,34.0,51.0,2.0,1.0,12.0,1.0,47.3,0.3,-2.7,-0.08,181.0,509.0,35.6,1077.0,179.0,32.3,32.6,263.0,61.2,47.1,551.0,27.0,4.9,50.0,1.47,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Augsburg,Tomáš Koubek,cz CZE,GK,26.0,24.0,51.0,0.0,0.0,3.0,2.0,42.7,0.35,-6.3,-0.26,145.0,457.0,31.7,623.0,102.0,49.3,40.3,212.0,70.8,53.4,366.0,13.0,3.6,34.0,1.42,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Augsburg,Andreas Luthe,de GER,GK,32.0,10.0,12.0,0.0,0.0,0.0,1.0,14.1,0.43,3.1,0.31,52.0,165.0,31.5,324.0,51.0,37.0,35.1,91.0,49.5,40.8,184.0,10.0,5.4,11.0,1.1,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Augsburg,Squad Total,,,26.2,34.0,63.0,0.0,0.0,3.0,3.0,56.7,0.36,-3.3,-0.1,197.0,622.0,31.7,947.0,153.0,45.1,38.5,303.0,64.4,49.6,550.0,23.0,4.2,45.0,1.32,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Augsburg,Opponent Total,,,25.9,34.0,45.0,3.0,4.0,2.0,0.0,45.7,0.31,0.7,0.02,208.0,476.0,43.7,1288.0,196.0,28.4,31.3,249.0,44.2,39.7,362.0,13.0,3.6,68.0,2.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Werder Bremen,Jiří Pavlenka,cz CZE,GK,27.0,33.0,67.0,1.0,1.0,11.0,3.0,49.5,0.29,-14.5,-0.44,198.0,490.0,40.4,894.0,152.0,37.6,35.0,298.0,51.7,41.7,593.0,12.0,2.0,30.0,0.91,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Werder Bremen,Stefanos Kapino,gr GRE,GK,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9,0.19,-1.1,-1.06,7.0,16.0,43.8,26.0,8.0,38.5,33.8,9.0,66.7,43.0,21.0,0.0,0.0,1.0,1.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Werder Bremen,Squad Total,,,26.7,34.0,69.0,1.0,1.0,11.0,3.0,50.5,0.29,-15.5,-0.46,205.0,506.0,40.5,920.0,160.0,37.6,35.0,307.0,52.1,41.7,614.0,12.0,2.0,31.0,0.91,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Werder Bremen,Opponent Total,,,25.9,34.0,42.0,3.0,0.0,4.0,2.0,39.9,0.26,-0.1,0.0,224.0,467.0,48.0,993.0,167.0,34.7,33.9,233.0,52.4,43.9,473.0,22.0,4.7,45.0,1.32,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Düsseldorf,Florian Kastenmeier,de GER,GK,22.0,17.0,31.0,2.0,0.0,3.0,3.0,25.2,0.3,-2.8,-0.17,115.0,287.0,40.1,509.0,57.0,44.4,38.0,112.0,54.5,45.1,207.0,6.0,2.9,20.0,1.18,15.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Düsseldorf,Zack Steffen,us USA,GK,24.0,17.0,36.0,1.0,1.0,4.0,1.0,32.5,0.32,-2.5,-0.15,129.0,296.0,43.6,472.0,102.0,42.6,36.9,144.0,66.0,51.2,264.0,14.0,5.3,16.0,0.94,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Düsseldorf,Squad Total,,,27.1,34.0,67.0,3.0,1.0,7.0,4.0,57.7,0.31,-5.3,-0.16,244.0,583.0,41.9,981.0,159.0,43.5,37.5,256.0,60.9,48.5,471.0,20.0,4.2,36.0,1.06,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Düsseldorf,Opponent Total,,,26.1,34.0,36.0,4.0,1.0,6.0,0.0,34.9,0.27,-1.1,-0.03,179.0,463.0,38.7,984.0,154.0,32.9,32.2,301.0,46.2,41.0,537.0,26.0,4.8,40.0,1.18,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Paderborn 07,Leopold Zingerle,de GER,GK,25.0,28.0,57.0,3.0,3.0,6.0,2.0,48.5,0.3,-6.5,-0.23,132.0,287.0,46.0,978.0,188.0,22.9,29.0,233.0,27.0,29.9,454.0,9.0,2.0,22.0,0.79,13.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Paderborn 07,Jannik Huth,de GER,GK,25.0,6.0,17.0,1.0,0.0,1.0,0.0,12.1,0.34,-4.9,-0.81,28.0,72.0,38.9,203.0,37.0,30.0,31.5,48.0,22.9,29.7,70.0,1.0,1.4,5.0,0.83,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Paderborn 07,Squad Total,,,25.7,34.0,74.0,4.0,3.0,7.0,2.0,60.7,0.31,-11.3,-0.33,160.0,359.0,44.6,1181.0,225.0,24.1,29.4,281.0,26.3,29.9,524.0,10.0,1.9,27.0,0.79,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Bundesliga,Paderborn 07,Opponent Total,,,26.1,34.0,37.0,2.0,0.0,5.0,0.0,33.5,0.24,-3.5,-0.1,204.0,475.0,42.9,1156.0,142.0,31.8,32.6,283.0,37.8,36.6,414.0,22.0,5.3,54.0,1.59,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
