Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2017-2018,Ligue1,Paris S-G,Javier Pastore,ar ARG,"MF,FW",28.0,15.0,827.0,1018.0,81.2,11340.0,3211.0,479.0,544.0,88.1,238.0,284.0,83.8,44.0,77.0,57.1,5.0,3.8,3.6,1.2,26.0,85.0,33.0,3.0,96.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Thiago Motta,it ITA,MF,34.0,12.8,1250.0,1336.0,93.6,20149.0,6616.0,593.0,620.0,95.6,481.0,502.0,95.8,105.0,122.0,86.1,1.0,0.3,0.6,0.7,11.0,120.0,4.0,0.0,132.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Lassana Diarra,fr FRA,MF,32.0,6.7,471.0,513.0,91.8,8681.0,2341.0,192.0,201.0,95.5,186.0,200.0,93.0,71.0,77.0,92.2,1.0,0.2,0.3,0.8,4.0,45.0,2.0,0.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Christopher Nkunku,fr FRA,"FW,MF",19.0,7.0,326.0,361.0,90.3,4354.0,946.0,194.0,208.0,93.3,85.0,89.0,95.5,17.0,28.0,60.7,0.0,0.7,0.6,-0.7,4.0,22.0,7.0,0.0,31.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Kevin Trapp,de GER,GK,27.0,4.0,85.0,92.0,92.4,1808.0,1270.0,19.0,19.0,100.0,57.0,58.0,98.3,8.0,13.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Timothy Weah,us USA,FW,17.0,1.4,13.0,18.0,72.2,129.0,11.0,7.0,8.0,87.5,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.4,0.2,-0.4,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Lucas Moura,br BRA,FW,24.0,0.8,42.0,50.0,84.0,602.0,131.0,20.0,22.0,90.9,16.0,16.0,100.0,2.0,5.0,40.0,1.0,0.7,0.5,0.3,1.0,1.0,1.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Blaise Matuidi,fr FRA,MF,30.0,0.3,14.0,17.0,82.4,151.0,43.0,13.0,14.0,92.9,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Stanley N'Soki,fr FRA,DF,18.0,0.3,16.0,16.0,100.0,202.0,102.0,9.0,9.0,100.0,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Yacine Adli,fr FRA,FW,17.0,0.1,7.0,7.0,100.0,163.0,42.0,4.0,4.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Kévin Rimane,gf GUF,DF,26.0,0.1,4.0,4.0,100.0,81.0,26.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Gonçalo Guedes,pt POR,FW,20.0,0.1,2.0,2.0,100.0,17.0,1.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Squad Total,,,26.1,38.0,23215.0,26436.0,87.8,360851.0,116681.0,11662.0,12571.0,92.8,7845.0,8702.0,90.2,1983.0,2700.0,73.4,75.0,65.1,63.1,9.9,460.0,1523.0,505.0,82.0,2068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Opponent Total,,,26.0,38.0,10273.0,13432.0,76.5,179782.0,76238.0,4947.0,5616.0,88.1,3705.0,4456.0,83.1,1176.0,2386.0,49.3,19.0,22.9,22.1,-3.9,291.0,718.0,174.0,53.0,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kamil Glik,pl POL,DF,29.0,36.0,1365.0,1689.0,80.8,28576.0,11346.0,379.0,418.0,90.7,771.0,869.0,88.7,204.0,374.0,54.5,3.0,1.5,0.7,1.5,8.0,71.0,3.0,0.0,94.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Fabinho,br BRA,MF,23.0,34.0,1715.0,2003.0,85.6,32666.0,9666.0,702.0,799.0,87.9,745.0,836.0,89.1,241.0,305.0,79.0,3.0,4.2,3.0,-1.2,36.0,183.0,28.0,1.0,261.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,32.0,32.7,642.0,921.0,69.7,20096.0,15299.0,67.0,68.0,98.5,313.0,314.0,99.7,262.0,537.0,48.8,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jemerson,br BRA,DF,24.0,31.7,1182.0,1360.0,86.9,24391.0,8411.0,348.0,375.0,92.8,666.0,714.0,93.3,161.0,247.0,65.2,0.0,0.2,0.1,-0.2,2.0,28.0,1.0,0.0,59.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Rony Lopes,pt POR,"FW,MF",21.0,28.1,588.0,842.0,69.8,7952.0,2347.0,373.0,444.0,84.0,161.0,243.0,66.3,22.0,74.0,29.7,5.0,5.3,5.4,-0.3,41.0,40.0,43.0,10.0,89.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,João Moutinho,pt POR,MF,30.0,31.1,1670.0,2024.0,82.5,30731.0,9537.0,712.0,782.0,91.0,706.0,827.0,85.4,214.0,327.0,65.4,6.0,5.8,5.5,0.2,55.0,222.0,30.0,6.0,310.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Thomas Lemar,fr FRA,"MF,FW",21.0,26.4,1015.0,1319.0,77.0,17912.0,5562.0,488.0,553.0,88.2,365.0,462.0,79.0,134.0,245.0,54.7,8.0,6.9,5.3,1.1,55.0,135.0,36.0,9.0,182.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Djibril Sidibé,fr FRA,DF,25.0,23.9,1414.0,1688.0,83.8,21783.0,8826.0,787.0,867.0,90.8,518.0,606.0,85.5,80.0,138.0,58.0,7.0,4.3,3.0,2.7,32.0,112.0,35.0,10.0,187.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Radamel Falcao,co COL,FW,31.0,23.7,438.0,563.0,77.8,5326.0,622.0,275.0,340.0,80.9,112.0,145.0,77.2,10.0,18.0,55.6,4.0,1.9,1.2,2.1,16.0,26.0,6.0,1.0,37.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jorge,br BRA,DF,21.0,21.3,734.0,990.0,74.1,11874.0,4286.0,393.0,447.0,87.9,276.0,379.0,72.8,59.0,115.0,51.3,2.0,1.9,1.4,0.1,13.0,54.0,19.0,13.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Keita Baldé,sn SEN,"FW,MF",22.0,16.4,278.0,392.0,70.9,3730.0,777.0,168.0,214.0,78.5,84.0,110.0,76.4,9.0,23.0,39.1,5.0,2.3,1.3,2.7,15.0,16.0,13.0,6.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Andrea Raggi,it ITA,DF,33.0,17.9,571.0,766.0,74.5,10728.0,4225.0,230.0,259.0,88.8,274.0,351.0,78.1,60.0,135.0,44.4,0.0,0.2,0.4,-0.2,3.0,43.0,3.0,3.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Youri Tielemans,be BEL,MF,20.0,17.4,676.0,848.0,79.7,11712.0,3668.0,325.0,372.0,87.4,259.0,324.0,79.9,71.0,103.0,68.9,1.0,1.1,1.3,-0.1,17.0,81.0,5.0,0.0,109.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Almamy Touré,ml MLI,DF,21.0,13.9,464.0,657.0,70.6,7362.0,3894.0,243.0,296.0,82.1,180.0,250.0,72.0,31.0,69.0,44.9,5.0,2.6,1.7,2.4,17.0,40.0,12.0,8.0,62.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Adama Diakhaby,fr FRA,FW,21.0,9.4,140.0,211.0,66.4,1900.0,360.0,94.0,112.0,83.9,37.0,60.0,61.7,6.0,16.0,37.5,3.0,0.6,0.5,2.4,8.0,5.0,4.0,2.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Rachid Ghezzal,dz ALG,"FW,MF",25.0,11.2,402.0,568.0,70.8,6454.0,1812.0,223.0,275.0,81.1,127.0,175.0,72.6,39.0,75.0,52.0,3.0,2.7,2.0,0.3,16.0,36.0,13.0,3.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Stevan Jovetić,me MNE,FW,27.0,8.4,172.0,257.0,66.9,2499.0,641.0,102.0,141.0,72.3,50.0,74.0,67.6,9.0,17.0,52.9,1.0,0.4,0.6,0.6,8.0,16.0,8.0,0.0,32.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kévin N'Doram,fr FRA,"MF,DF",21.0,8.0,381.0,435.0,87.6,7442.0,2225.0,148.0,167.0,88.6,174.0,190.0,91.6,55.0,68.0,80.9,0.0,0.1,0.1,-0.1,2.0,28.0,0.0,0.0,42.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Moussa Sylla,fr FRA,FW,17.0,3.4,39.0,69.0,56.5,491.0,104.0,28.0,44.0,63.6,8.0,15.0,53.3,1.0,1.0,100.0,0.0,0.1,0.2,-0.1,3.0,3.0,4.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Julien Serrano,fr FRA,DF,19.0,3.1,109.0,168.0,64.9,1667.0,733.0,60.0,70.0,85.7,45.0,68.0,66.2,4.0,24.0,16.7,0.0,0.2,0.4,-0.2,3.0,15.0,1.0,1.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Terence Kongolo,nl NED,DF,23.0,2.9,118.0,155.0,76.1,1843.0,582.0,69.0,78.0,88.5,40.0,55.0,72.7,9.0,17.0,52.9,0.0,0.3,0.2,-0.3,1.0,9.0,4.0,3.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Guido Carrillo,ar ARG,FW,26.0,4.7,60.0,96.0,62.5,602.0,77.0,41.0,52.0,78.8,10.0,21.0,47.6,0.0,3.0,0.0,0.0,0.1,0.1,-0.1,3.0,5.0,0.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Seydou Sy,sn SEN,GK,21.0,2.8,60.0,93.0,64.5,2042.0,1691.0,8.0,8.0,100.0,21.0,21.0,100.0,31.0,63.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Diego Benaglio,ch SUI,GK,33.0,2.5,49.0,65.0,75.4,1413.0,1050.0,7.0,7.0,100.0,23.0,23.0,100.0,19.0,35.0,54.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Adama Traoré,ml MLI,"MF,FW",22.0,2.1,61.0,74.0,82.4,930.0,225.0,31.0,36.0,86.1,22.0,24.0,91.7,5.0,9.0,55.6,0.0,0.0,0.2,0.0,1.0,4.0,1.0,0.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Soualiho Meïté,fr FRA,MF,23.0,1.1,36.0,44.0,81.8,576.0,184.0,21.0,23.0,91.3,11.0,12.0,91.7,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Gabriel Boschilia,br BRA,"FW,MF",21.0,0.9,34.0,43.0,79.1,449.0,69.0,25.0,28.0,89.3,6.0,8.0,75.0,3.0,6.0,50.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kylian Mbappé,fr FRA,"FW,MF",18.0,0.8,19.0,29.0,65.5,252.0,44.0,10.0,14.0,71.4,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jordi Mboula,es ESP,MF,18.0,0.3,5.0,12.0,41.7,106.0,11.0,2.0,5.0,40.0,1.0,4.0,25.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Pietro Pellegri,it ITA,FW,16.0,0.3,3.0,7.0,42.9,25.0,1.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Allan Saint-Maximin,fr FRA,MF,20.0,0.2,3.0,4.0,75.0,49.0,13.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0.0,0.3,0.1,-0.3,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Gil Bastião Dias,pt POR,MF,20.0,0.1,1.0,1.0,100.0,12.0,6.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Squad Total,,,25.8,38.0,14444.0,18393.0,78.5,263591.0,98294.0,6363.0,7301.0,87.2,6012.0,7190.0,83.6,1744.0,3055.0,57.1,56.0,43.1,34.5,12.9,360.0,1190.0,271.0,77.0,1742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Opponent Total,,,26.0,38.0,13662.0,17814.0,76.7,247701.0,99618.0,6115.0,7053.0,86.7,5269.0,6390.0,82.5,1737.0,3198.0,54.3,34.0,35.8,29.9,-1.8,335.0,965.0,246.0,74.0,1381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Lucas Tousart,fr FRA,MF,20.0,34.8,1323.0,1545.0,85.6,22331.0,5495.0,584.0,664.0,88.0,587.0,651.0,90.2,108.0,144.0,75.0,0.0,0.6,0.5,-0.6,13.0,75.0,5.0,0.0,105.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Marcelo,br BRA,DF,30.0,34.5,1964.0,2252.0,87.2,42604.0,14414.0,514.0,556.0,92.4,1087.0,1161.0,93.6,339.0,479.0,70.8,1.0,1.6,1.3,-0.6,6.0,96.0,6.0,0.0,152.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Anthony Lopes,pt POR,GK,26.0,34.0,834.0,1052.0,79.3,22891.0,15194.0,87.0,87.0,100.0,485.0,489.0,99.2,259.0,470.0,55.1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Jérémy Morel,mg MAD,DF,33.0,32.4,1788.0,1974.0,90.6,35362.0,14897.0,567.0,603.0,94.0,997.0,1055.0,94.5,206.0,270.0,76.3,0.0,0.1,0.3,-0.1,2.0,89.0,1.0,0.0,113.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Mariano,do DOM,FW,23.0,27.9,345.0,484.0,71.3,4203.0,824.0,221.0,287.0,77.0,76.0,100.0,76.0,14.0,26.0,53.8,4.0,2.9,1.9,1.1,29.0,29.0,10.0,0.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Memphis,nl NED,FW,23.0,28.4,956.0,1301.0,73.5,13877.0,4282.0,609.0,691.0,88.1,205.0,285.0,71.9,83.0,180.0,46.1,13.0,8.0,6.2,5.0,77.0,74.0,46.0,8.0,133.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Nabil Fekir,fr FRA,"MF,FW",24.0,27.5,1016.0,1253.0,81.1,14619.0,4604.0,593.0,659.0,90.0,269.0,327.0,82.3,71.0,136.0,52.2,8.0,5.7,5.6,2.3,59.0,105.0,45.0,6.0,153.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Tanguy Ndombele,fr FRA,MF,20.0,26.1,1360.0,1530.0,88.9,21827.0,6224.0,674.0,738.0,91.3,554.0,598.0,92.6,88.0,105.0,83.8,6.0,4.5,2.8,1.5,44.0,132.0,25.0,2.0,178.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Houssem Aouar,fr FRA,"MF,FW",19.0,27.0,1331.0,1571.0,84.7,20059.0,5306.0,718.0,800.0,89.8,467.0,527.0,88.6,81.0,124.0,65.3,5.0,4.5,2.6,0.5,37.0,137.0,19.0,1.0,195.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
