Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2017-2018,Ligue1,Paris S-G,Christopher Nkunku,fr FRA,"FW,MF",19.0,20.0,631.0,32.0,18.5,7.0,6.0,78.0,2.0,14.0,12.0,14.0,2.55,20.0,7.0,13.0,1.85,-0.28,18.6,7.4,11.2,1.6,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Kevin Trapp,de GER,GK,27.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,32.0,2.25,7.0,4.0,3.0,0.75,-1.49,6.6,4.5,2.0,0.51,-0.95,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Timothy Weah,us USA,FW,17.0,3.0,122.0,41.0,3.6,1.4,1.0,90.0,1.0,2.0,16.0,5.0,2.33,1.0,0.0,1.0,0.74,-1.39,2.1,1.3,0.8,0.59,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Lucas Moura,br BRA,FW,24.0,5.0,76.0,15.0,2.2,0.8,0.0,,0.0,5.0,15.0,6.0,2.6,3.0,1.0,2.0,2.37,0.3,2.7,0.4,2.3,2.71,1.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Blaise Matuidi,fr FRA,MF,30.0,2.0,28.0,14.0,0.8,0.3,0.0,,0.0,2.0,14.0,0.0,3.0,1.0,0.0,1.0,3.21,1.14,0.6,0.2,0.4,1.27,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Stanley N'Soki,fr FRA,DF,18.0,1.0,26.0,26.0,0.8,0.3,0.0,,0.0,1.0,26.0,4.0,3.0,1.0,1.0,0.0,0.0,-2.09,0.6,0.9,-0.3,-1.03,-2.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Yacine Adli,fr FRA,FW,17.0,1.0,8.0,8.0,0.2,0.1,0.0,,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,-0.4,-1.76,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Kévin Rimane,gf GUF,DF,26.0,1.0,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,-0.45,-1.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Gonçalo Guedes,pt POR,FW,20.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.1,-0.1,-2.36,-3.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Antoine Bernede,fr FRA,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Lorenzo Callegari,fr FRA,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Sébastien Cibois,fr FRA,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Rémy Descamps,fr FRA,GK,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Alec Georgen,fr FRA,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Squad Total,,,26.1,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,306.0,105.0,19.0,161.0,2.45,108.0,29.0,79.0,2.08,,86.1,34.3,51.7,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Paris S-G,Opponent Total,,,26.0,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,306.0,105.0,19.0,161.0,0.39,29.0,108.0,-79.0,-2.08,,34.3,86.1,-51.7,-1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kamil Glik,pl POL,DF,29.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,0.0,2.14,82.0,37.0,45.0,1.25,3.75,57.0,45.1,11.9,0.33,-0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Fabinho,br BRA,MF,23.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,0.0,2.15,77.0,38.0,39.0,1.15,0.9,56.0,43.3,12.7,0.37,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,32.0,34.0,2939.0,86.0,85.9,32.7,34.0,86.0,32.0,0.0,,0.0,2.09,68.0,41.0,27.0,0.83,-1.61,53.1,41.2,11.9,0.36,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jemerson,br BRA,DF,24.0,33.0,2855.0,87.0,83.5,31.7,33.0,87.0,31.0,0.0,,0.0,2.09,71.0,38.0,33.0,1.04,-0.07,52.9,41.7,11.2,0.35,-0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Rony Lopes,pt POR,"FW,MF",21.0,38.0,2531.0,67.0,74.0,28.1,32.0,74.0,6.0,6.0,26.0,0.0,2.11,67.0,32.0,35.0,1.24,0.74,49.2,34.5,14.7,0.52,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,João Moutinho,pt POR,MF,30.0,33.0,2803.0,85.0,82.0,31.1,31.0,90.0,30.0,2.0,10.0,3.0,2.15,71.0,42.0,29.0,0.93,-0.67,50.9,41.6,9.3,0.3,-0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Thomas Lemar,fr FRA,"MF,FW",21.0,30.0,2378.0,79.0,69.5,26.4,27.0,86.0,19.0,3.0,21.0,0.0,2.2,59.0,32.0,27.0,1.02,-0.1,46.8,32.2,14.6,0.55,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Djibril Sidibé,fr FRA,DF,25.0,27.0,2153.0,80.0,63.0,23.9,25.0,85.0,19.0,2.0,18.0,2.0,2.19,60.0,30.0,30.0,1.25,0.54,42.2,28.0,14.2,0.59,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Radamel Falcao,co COL,FW,31.0,26.0,2129.0,82.0,62.3,23.7,25.0,85.0,13.0,1.0,11.0,2.0,2.08,51.0,31.0,20.0,0.85,-0.55,37.4,30.1,7.3,0.31,-0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jorge,br BRA,DF,21.0,22.0,1920.0,87.0,56.1,21.3,22.0,87.0,19.0,0.0,,3.0,2.05,47.0,28.0,19.0,0.89,-0.37,35.6,27.9,7.8,0.36,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Keita Baldé,sn SEN,"FW,MF",22.0,23.0,1473.0,64.0,43.1,16.4,19.0,73.0,3.0,4.0,22.0,2.0,2.09,36.0,20.0,16.0,0.98,-0.13,22.1,22.5,-0.5,-0.03,-0.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Andrea Raggi,it ITA,DF,33.0,20.0,1607.0,80.0,47.0,17.9,18.0,86.0,15.0,2.0,26.0,10.0,2.1,41.0,23.0,18.0,1.01,-0.08,30.6,22.8,7.7,0.43,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Youri Tielemans,be BEL,MF,20.0,27.0,1569.0,58.0,45.9,17.4,18.0,81.0,11.0,9.0,13.0,5.0,2.26,37.0,17.0,20.0,1.15,0.17,26.8,21.7,5.0,0.29,-0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Almamy Touré,ml MLI,DF,21.0,20.0,1248.0,62.0,36.5,13.9,13.0,88.0,12.0,7.0,14.0,12.0,1.9,24.0,21.0,3.0,0.22,-1.32,18.3,23.2,-4.9,-0.35,-1.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Adama Diakhaby,fr FRA,FW,21.0,22.0,850.0,39.0,24.9,9.4,10.0,68.0,1.0,12.0,14.0,10.0,2.0,17.0,13.0,4.0,0.42,-0.84,12.4,12.6,-0.2,-0.02,-0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Rachid Ghezzal,dz ALG,"FW,MF",25.0,26.0,1006.0,39.0,29.4,11.2,7.0,78.0,2.0,19.0,24.0,4.0,2.0,29.0,12.0,17.0,1.52,0.66,24.8,14.1,10.7,0.96,0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Stevan Jovetić,me MNE,FW,27.0,15.0,753.0,50.0,22.0,8.4,7.0,74.0,2.0,8.0,29.0,3.0,2.0,22.0,6.0,16.0,1.91,1.1,16.2,9.5,6.7,0.8,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kévin N'Doram,fr FRA,"MF,DF",21.0,11.0,721.0,66.0,21.1,8.0,7.0,89.0,6.0,4.0,25.0,17.0,1.73,8.0,7.0,1.0,0.12,-1.18,7.6,9.4,-1.8,-0.23,-0.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Moussa Sylla,fr FRA,FW,17.0,5.0,304.0,61.0,8.9,3.4,3.0,86.0,2.0,2.0,23.0,5.0,2.0,6.0,1.0,5.0,1.48,0.47,5.3,3.5,1.8,0.53,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Julien Serrano,fr FRA,DF,19.0,4.0,280.0,70.0,8.2,3.1,3.0,90.0,3.0,1.0,10.0,2.0,2.25,6.0,1.0,5.0,1.61,0.6,5.9,3.2,2.7,0.87,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Terence Kongolo,nl NED,DF,23.0,3.0,257.0,86.0,7.5,2.9,3.0,86.0,2.0,0.0,,8.0,2.0,4.0,4.0,0.0,0.0,-1.14,3.6,3.8,-0.2,-0.08,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Guido Carrillo,ar ARG,FW,26.0,15.0,424.0,28.0,12.4,4.7,2.0,75.0,1.0,13.0,21.0,3.0,2.27,14.0,6.0,8.0,1.7,0.74,9.7,5.1,4.5,0.96,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Seydou Sy,sn SEN,GK,21.0,3.0,256.0,85.0,7.5,2.8,2.0,90.0,2.0,1.0,76.0,14.0,2.0,8.0,4.0,4.0,1.41,0.38,3.3,4.8,-1.5,-0.54,-0.97,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Diego Benaglio,ch SUI,GK,33.0,3.0,225.0,75.0,6.6,2.5,2.0,90.0,2.0,1.0,45.0,20.0,3.0,9.0,0.0,9.0,3.6,2.73,5.9,2.5,3.4,1.38,1.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Adama Traoré,ml MLI,"MF,FW",22.0,3.0,189.0,63.0,5.5,2.1,2.0,85.0,1.0,1.0,20.0,3.0,2.0,8.0,2.0,6.0,2.86,1.91,4.3,2.2,2.1,0.98,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Soualiho Meïté,fr FRA,MF,23.0,2.0,96.0,48.0,2.8,1.1,1.0,90.0,1.0,1.0,6.0,1.0,1.5,2.0,3.0,-1.0,-0.94,-2.05,1.7,1.8,0.0,-0.04,-0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Gabriel Boschilia,br BRA,"FW,MF",21.0,5.0,82.0,16.0,2.4,0.9,1.0,56.0,0.0,4.0,7.0,12.0,1.6,0.0,1.0,-1.0,-1.1,-2.2,0.6,1.2,-0.6,-0.69,-1.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Kylian Mbappé,fr FRA,"FW,MF",18.0,1.0,74.0,74.0,2.2,0.8,1.0,74.0,0.0,0.0,,2.0,3.0,3.0,2.0,1.0,1.22,0.17,1.6,0.2,1.4,1.76,1.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Jordi Mboula,es ESP,MF,18.0,3.0,31.0,10.0,0.9,0.3,0.0,,0.0,3.0,10.0,2.0,2.33,2.0,0.0,2.0,5.81,4.8,0.6,0.1,0.4,1.24,0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Pietro Pellegri,it ITA,FW,16.0,3.0,24.0,8.0,0.7,0.3,0.0,,0.0,3.0,8.0,3.0,3.0,4.0,0.0,4.0,15.0,14.05,2.0,0.1,1.9,7.06,6.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Allan Saint-Maximin,fr FRA,MF,20.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.06,0.4,0.1,0.3,1.7,1.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Gil Bastião Dias,pt POR,MF,20.0,1.0,8.0,8.0,0.2,0.1,0.0,,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.06,0.1,0.3,-0.2,-2.69,-3.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Loic Badiashile,fr FRA,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Adrien Bongiovanni,be BEL,DF,17.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Ibrahima Diallo,fr FRA,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Romain Faivre,fr FRA,"FW,MF",19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Safwan Mbaé,km COM,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Pierre-Daniel N'Guinda,fr FRA,DF,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Squad Total,,,25.8,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,305.0,111.0,20.0,155.0,2.11,85.0,45.0,40.0,1.05,,62.3,48.5,13.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Monaco,Opponent Total,,,26.0,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,305.0,111.0,20.0,155.0,0.68,45.0,85.0,-40.0,-1.05,,48.5,62.3,-13.8,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Lucas Tousart,fr FRA,MF,20.0,,3132.0,85.0,91.6,34.8,37.0,85.0,29.0,0.0,,0.0,2.11,82.0,38.0,44.0,1.26,1.26,59.1,36.1,23.1,0.66,0.59,Matches,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Marcelo,br BRA,DF,30.0,,3105.0,89.0,90.8,34.5,35.0,89.0,33.0,0.0,,1.0,2.11,80.0,34.0,46.0,1.33,1.9,58.2,35.6,22.5,0.65,0.44,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Anthony Lopes,pt POR,GK,26.0,,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,0.0,2.09,78.0,37.0,41.0,1.21,0.46,57.7,35.2,22.5,0.66,0.47,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Jérémy Morel,mg MAD,DF,33.0,,2916.0,88.0,85.3,32.4,32.0,90.0,32.0,1.0,36.0,0.0,2.06,73.0,37.0,36.0,1.11,-0.32,52.7,34.2,18.5,0.57,-0.28,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Mariano,do DOM,FW,23.0,,2507.0,74.0,73.3,27.9,30.0,80.0,16.0,4.0,24.0,0.0,2.09,62.0,27.0,35.0,1.26,0.37,44.0,28.9,15.1,0.54,-0.26,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Ligue1,Lyon,Memphis,nl NED,FW,23.0,,2555.0,71.0,74.7,28.4,28.0,84.0,14.0,8.0,27.0,1.0,2.06,67.0,25.0,42.0,1.48,1.27,47.9,27.1,20.8,0.73,0.48,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
