Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2004-2005,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,22.0,35.0,35.0,3135.0,34.8,25.0,0.72,147.0,122.0,83.0,23.0,7.0,4.0,19.0,54.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Barcelona,Albert Jorquera,es ESP,GK,25.0,2.0,2.0,180.0,2.0,3.0,1.5,12.0,9.0,75.0,1.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Barcelona,Rubén,es ESP,GK,20.0,2.0,1.0,105.0,1.2,1.0,0.86,11.0,10.0,90.9,1.0,1.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Barcelona,Squad Total,,,25.5,38.0,38.0,3420.0,,29.0,0.76,170.0,141.0,82.9,25.0,9.0,4.0,20.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Barcelona,Opponent Total,,,26.5,38.0,38.0,,,,,,,,4.0,9.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,23.0,37.0,37.0,3293.0,36.6,30.0,0.82,194.0,164.0,84.5,24.0,5.0,7.0,15.0,40.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Madrid,César Sánchez,es ESP,GK,32.0,2.0,1.0,127.0,1.4,2.0,1.42,6.0,4.0,66.7,1.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Madrid,Squad Total,,,27.9,38.0,38.0,3420.0,,32.0,0.84,200.0,168.0,84.0,25.0,5.0,8.0,15.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Madrid,Opponent Total,,,26.4,38.0,38.0,,,,,,,,8.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Villarreal,Pepe Reina,es ESP,GK,21.0,38.0,38.0,3420.0,38.0,37.0,0.97,184.0,147.0,79.9,18.0,11.0,9.0,14.0,36.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Villarreal,Squad Total,,,25.8,38.0,38.0,3420.0,,37.0,0.97,184.0,147.0,79.9,18.0,11.0,9.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Villarreal,Opponent Total,,,26.6,38.0,38.0,,,,,,,,9.0,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Betis,Toni Doblas,es ESP,GK,23.0,29.0,29.0,2610.0,29.0,35.0,1.21,175.0,140.0,80.0,14.0,9.0,6.0,8.0,27.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Betis,Toni Prats,es ESP,GK,32.0,9.0,9.0,810.0,9.0,15.0,1.67,49.0,34.0,69.4,2.0,5.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Betis,Squad Total,,,25.9,38.0,38.0,3420.0,,50.0,1.32,224.0,174.0,77.7,16.0,14.0,8.0,8.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Betis,Opponent Total,,,26.4,38.0,38.0,,,,,,,,8.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Espanyol,Carlos Kameni,cm CMR,GK,20.0,38.0,38.0,3378.0,37.5,45.0,1.2,230.0,185.0,80.4,17.0,9.0,11.0,12.0,31.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Espanyol,Biel Ribas,es ESP,GK,18.0,1.0,0.0,22.0,0.2,1.0,4.09,2.0,1.0,50.0,0.0,1.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Espanyol,Squad Total,,,26.1,38.0,38.0,3400.0,,46.0,1.22,232.0,186.0,80.2,17.0,10.0,11.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Espanyol,Opponent Total,,,26.4,38.0,38.0,,,,,,,,11.0,10.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Sevilla,Esteban,es ESP,GK,29.0,28.0,28.0,2430.0,27.0,33.0,1.22,175.0,142.0,81.1,12.0,7.0,9.0,10.0,35.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Sevilla,Antonio Notario,es ESP,GK,31.0,10.0,10.0,900.0,10.0,8.0,0.8,50.0,42.0,84.0,5.0,2.0,3.0,4.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Sevilla,Squad Total,,,26.1,38.0,38.0,3330.0,,41.0,1.11,225.0,184.0,81.8,17.0,9.0,12.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Sevilla,Opponent Total,,,26.5,38.0,38.0,,,,,,,,12.0,9.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Valencia,Santiago Cañizares,es ESP,GK,34.0,29.0,28.0,2542.0,28.2,30.0,1.06,153.0,123.0,80.4,11.0,13.0,5.0,7.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Valencia,Andrés Palop,es ESP,GK,30.0,11.0,10.0,868.0,9.6,9.0,0.93,45.0,36.0,80.0,3.0,3.0,3.0,2.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Valencia,Squad Total,,,27.5,38.0,38.0,3410.0,,39.0,1.03,198.0,159.0,80.3,14.0,16.0,8.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Valencia,Opponent Total,,,26.4,38.0,38.0,,,,,,,,8.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Athletic Club,Daniel Aranzubia,es ESP,GK,24.0,37.0,37.0,3302.0,36.7,52.0,1.42,238.0,186.0,78.2,13.0,9.0,14.0,8.0,21.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Athletic Club,Roberto Pampin,,GK,20.0,2.0,1.0,118.0,1.3,2.0,1.53,12.0,10.0,83.3,1.0,0.0,1.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Athletic Club,Squad Total,,,25.1,38.0,38.0,3420.0,,54.0,1.42,250.0,196.0,78.4,14.0,9.0,15.0,9.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Athletic Club,Opponent Total,,,26.3,38.0,38.0,,,,,,,,15.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,La Coruña,José Molina,es ESP,GK,33.0,21.0,21.0,1890.0,21.0,18.0,0.86,133.0,115.0,86.5,7.0,9.0,5.0,6.0,28.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,La Coruña,Gustavo Munúa,uy URU,GK,26.0,16.0,16.0,1440.0,16.0,31.0,1.94,119.0,88.0,73.9,5.0,5.0,6.0,3.0,18.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,La Coruña,Dani Mallo,es ESP,GK,25.0,1.0,1.0,90.0,1.0,1.0,1.0,8.0,7.0,87.5,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,La Coruña,Squad Total,,,28.4,38.0,38.0,3420.0,,50.0,1.32,260.0,210.0,80.8,12.0,15.0,11.0,9.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,La Coruña,Opponent Total,,,26.2,38.0,38.0,,,,,,,,11.0,15.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Málaga,Francesc Arnau,es ESP,GK,29.0,20.0,20.0,1800.0,20.0,19.0,0.95,125.0,106.0,84.8,11.0,3.0,6.0,8.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Málaga,Juan Calatayud,es ESP,GK,24.0,18.0,18.0,1620.0,18.0,29.0,1.61,102.0,73.0,71.6,4.0,3.0,11.0,3.0,16.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Málaga,Squad Total,,,26.8,38.0,38.0,3420.0,,48.0,1.26,227.0,179.0,78.9,15.0,6.0,17.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Málaga,Opponent Total,,,26.4,38.0,38.0,,,,,,,,17.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Atlético Madrid,Leo Franco,ar ARG,GK,27.0,37.0,37.0,3330.0,37.0,32.0,0.86,212.0,180.0,84.9,13.0,10.0,14.0,15.0,40.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Atlético Madrid,Iván Cuéllar,es ESP,GK,20.0,1.0,1.0,90.0,1.0,2.0,2.0,10.0,8.0,80.0,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Atlético Madrid,Squad Total,,,25.7,38.0,38.0,3420.0,,34.0,0.89,222.0,188.0,84.7,13.0,11.0,14.0,15.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Atlético Madrid,Opponent Total,,,26.4,38.0,38.0,,,,,,,,14.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Zaragoza,Luis García,es ESP,GK,25.0,37.0,37.0,3321.0,36.9,52.0,1.41,229.0,177.0,77.3,14.0,8.0,15.0,11.0,29.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Zaragoza,Rubén Falcón,es ESP,GK,26.0,2.0,1.0,99.0,1.1,5.0,4.55,10.0,5.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Zaragoza,Squad Total,,,25.5,38.0,38.0,3420.0,,57.0,1.5,239.0,182.0,76.2,14.0,8.0,16.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Zaragoza,Opponent Total,,,26.5,38.0,38.0,,,,,,,,16.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Getafe,Javier Sánchez Broto,es ESP,GK,32.0,20.0,20.0,1799.0,20.0,20.0,1.0,121.0,101.0,83.5,7.0,5.0,8.0,8.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Getafe,Sergio Aragoneses,es ESP,GK,27.0,11.0,10.0,901.0,10.0,14.0,1.4,75.0,61.0,81.3,3.0,4.0,3.0,4.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Getafe,Sergio Sánchez,es ESP,GK,27.0,8.0,8.0,720.0,8.0,12.0,1.5,55.0,43.0,78.2,2.0,1.0,5.0,1.0,12.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Getafe,Squad Total,,,27.3,38.0,38.0,3420.0,,46.0,1.21,251.0,205.0,81.7,12.0,11.0,15.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Getafe,Opponent Total,,,26.2,38.0,38.0,,,,,,,,15.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Sociedad,Asier Riesgo,es ESP,GK,20.0,36.0,36.0,3171.0,35.2,52.0,1.48,234.0,182.0,77.8,11.0,7.0,17.0,7.0,19.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Sociedad,Alberto,es ESP,GK,35.0,4.0,2.0,259.0,2.9,4.0,1.39,18.0,14.0,77.8,2.0,1.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Sociedad,Squad Total,,,25.9,38.0,38.0,3430.0,,56.0,1.47,252.0,196.0,77.8,13.0,8.0,17.0,8.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,LaLiga,Real Sociedad,Opponent Total,,,26.5,38.0,38.0,,,,,,,,17.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
