Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2020-2021,EPL,Manchester City,Ederson,br BRA,GK,26.0,36.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,47.0,6.0,1.0,85.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Rúben Dias,pt POR,DF,23.0,31.6,4.0,0.0,0.0,21.0,20.0,1.0,2.0,35.0,13.0,0.0,2.0,1.0,,135.0,61.0,39.0,61.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Rodri,es ESP,MF,24.0,30.5,6.0,0.0,0.0,44.0,30.0,2.0,14.0,36.0,40.0,0.0,0.0,0.0,,285.0,79.0,31.0,71.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Raheem Sterling,eng ENG,FW,25.0,28.2,4.0,0.0,0.0,36.0,41.0,9.0,20.0,15.0,10.0,2.0,0.0,0.0,,99.0,9.0,21.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,João Cancelo,pt POR,"DF,MF",26.0,25.5,5.0,1.0,0.0,36.0,18.0,2.0,72.0,41.0,41.0,0.0,0.0,0.0,,162.0,30.0,29.0,50.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Bernardo Silva,pt POR,"MF,FW",25.0,22.9,5.0,0.0,0.0,17.0,18.0,2.0,32.0,17.0,14.0,0.0,0.0,0.0,,113.0,13.0,31.0,29.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,İlkay Gündoğan,de GER,MF,29.0,22.5,1.0,0.0,0.0,8.0,26.0,1.0,30.0,20.0,15.0,1.0,0.0,0.0,,132.0,11.0,13.0,45.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,29.0,22.2,1.0,0.0,0.0,27.0,31.0,1.0,146.0,9.0,21.0,2.0,0.0,0.0,,116.0,4.0,10.0,28.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Riyad Mahrez,dz ALG,FW,29.0,21.7,0.0,0.0,0.0,13.0,30.0,7.0,81.0,8.0,5.0,0.0,0.0,0.0,,80.0,15.0,14.0,51.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Gabriel Jesus,br BRA,FW,23.0,22.9,2.0,0.0,0.0,28.0,46.0,17.0,11.0,15.0,6.0,1.0,1.0,0.0,,86.0,18.0,53.0,25.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Kyle Walker,eng ENG,DF,30.0,21.6,1.0,0.0,0.0,25.0,11.0,1.0,38.0,14.0,19.0,0.0,3.0,0.0,,114.0,27.0,14.0,65.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,John Stones,eng ENG,DF,26.0,21.5,0.0,1.0,0.0,7.0,9.0,1.0,1.0,18.0,10.0,0.0,0.0,0.0,,106.0,38.0,19.0,66.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Phil Foden,eng ENG,"FW,MF",20.0,18.0,0.0,0.0,0.0,12.0,34.0,3.0,74.0,11.0,11.0,0.0,0.0,0.0,,72.0,16.0,26.0,38.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,23.0,16.4,0.0,0.0,0.0,9.0,4.0,1.0,39.0,23.0,15.0,0.0,0.0,0.0,,96.0,29.0,15.0,65.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Ferrán Torres,es ESP,"FW,MF",20.0,14.5,1.0,0.0,0.0,16.0,17.0,5.0,33.0,3.0,5.0,1.0,0.0,0.0,,41.0,14.0,20.0,41.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Aymeric Laporte,es ESP,DF,26.0,14.9,1.0,0.0,0.0,9.0,9.0,2.0,1.0,11.0,6.0,0.0,1.0,0.0,,66.0,41.0,21.0,66.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Fernandinho,br BRA,MF,35.0,13.2,6.0,0.0,0.0,22.0,11.0,0.0,6.0,23.0,17.0,0.0,0.0,0.0,,91.0,30.0,18.0,62.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
