Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2020-2021,EPL,Manchester City,Ederson,br BRA,GK,26.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Rúben Dias,pt POR,DF,23.0,31.6,1.0,14.0,6.0,42.9,0.44,0.19,0.07,0.17,8.3,0.0,0.0,,0.0,1.9,1.9,0.13,-0.9,-0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Rodri,es ESP,MF,24.0,30.5,2.0,31.0,7.0,22.6,1.02,0.23,0.03,0.14,20.8,1.0,1.0,,0.0,2.4,1.6,0.05,-0.4,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Raheem Sterling,eng ENG,FW,25.0,28.2,10.0,69.0,28.0,40.6,2.45,0.99,0.14,0.36,14.5,0.0,1.0,,3.0,11.0,10.2,0.15,-1.0,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,João Cancelo,pt POR,"DF,MF",26.0,25.5,2.0,35.0,11.0,31.4,1.37,0.43,0.06,0.18,22.5,0.0,0.0,,0.0,1.6,1.6,0.05,0.4,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Bernardo Silva,pt POR,"MF,FW",25.0,22.9,2.0,28.0,13.0,46.4,1.22,0.57,0.07,0.15,14.9,0.0,0.0,,0.0,2.8,2.8,0.1,-0.8,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,İlkay Gündoğan,de GER,MF,29.0,22.5,13.0,52.0,21.0,40.4,2.31,0.93,0.23,0.57,17.3,1.0,2.0,,4.0,9.0,7.4,0.14,4.0,4.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,29.0,22.2,6.0,77.0,24.0,31.2,3.47,1.08,0.05,0.17,21.0,2.0,3.0,,10.0,9.3,6.9,0.09,-3.3,-2.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Riyad Mahrez,dz ALG,FW,29.0,21.7,9.0,58.0,22.0,37.9,2.68,1.02,0.16,0.41,17.0,0.0,0.0,,3.0,4.7,4.7,0.08,4.3,4.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Gabriel Jesus,br BRA,FW,23.0,22.9,9.0,55.0,16.0,29.1,2.4,0.7,0.16,0.56,13.7,0.0,0.0,,0.0,8.7,8.7,0.16,0.3,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Kyle Walker,eng ENG,DF,30.0,21.6,1.0,10.0,3.0,30.0,0.46,0.14,0.1,0.33,29.2,0.0,0.0,,0.0,0.3,0.3,0.03,0.7,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,John Stones,eng ENG,DF,26.0,21.5,4.0,15.0,5.0,33.3,0.7,0.23,0.27,0.8,13.9,0.0,0.0,,0.0,1.8,1.8,0.12,2.2,2.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Phil Foden,eng ENG,"FW,MF",20.0,18.0,9.0,45.0,20.0,44.4,2.51,1.11,0.2,0.45,15.0,0.0,0.0,,0.0,5.0,5.0,0.11,4.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,23.0,16.4,0.0,16.0,4.0,25.0,0.97,0.24,0.0,0.0,22.7,0.0,0.0,,1.0,0.7,0.7,0.04,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Ferrán Torres,es ESP,"FW,MF",20.0,14.5,7.0,36.0,14.0,38.9,2.48,0.96,0.19,0.5,15.6,0.0,0.0,,0.0,4.9,4.9,0.13,2.1,2.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Aymeric Laporte,es ESP,DF,26.0,14.9,0.0,6.0,1.0,16.7,0.4,0.07,0.0,0.0,13.1,0.0,0.0,,0.0,0.8,0.8,0.13,-0.8,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,EPL,Manchester City,Fernandinho,br BRA,MF,35.0,13.2,0.0,14.0,3.0,21.4,1.06,0.23,0.0,0.0,22.7,0.0,0.0,,0.0,0.7,0.7,0.05,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
